Structures,K_Xe_widom,dK_Xe_widom,H_Xe_0_widom,dH_Xe_0_widom
UVEVUN_clean,0.00010746,6.67033e-07,-22.605618062931846,0.035847776440964894
UVEWIC01_clean,4.72852e-06,2.82255e-08,-18.01231116820657,0.017020642847417222
UVEWIC_clean,4.80875e-06,7.28717e-08,-18.020859399766803,0.0203777405799474
UVEXAV_clean,0.0146026,0.000314824,-41.340255301478834,0.06675538283296943
UVINAP_clean,0.000234844,1.66729e-05,-34.18879179451211,0.13684758013720646
UVIPIZ_clean,0.000101154,6.1713e-06,-28.9573018897424,0.1325028948875132
UVIPOF_clean,0.000113841,2.66184e-06,-29.39927463475198,0.1467043901820323
UVOBUE_clean,6.32044e-06,7.95918e-08,-18.61206699445504,0.043151991303872664
UVOTOQ_clean,7.03148e-05,1.10003e-06,-23.181824002104495,0.03290698077786882
UVUCEV_clean,0.000660072,2.16436e-05,-31.991776867513053,0.12141934912484446
UVUCIZ_clean,0.000255111,2.14306e-05,-36.36246832140748,0.10099200492652706
UVUDEW_clean,0.000176301,2.88728e-06,-30.64978643947943,0.03638043076187881
UVUDOG_clean,0.00013428,7.67864e-06,-32.44672002635584,0.1956605349944316
UVUDUM_clean,4.88165e-05,6.5794e-07,-24.38336811524972,0.04185088795103312
UVUFIC_clean,1.10181e-05,1.03053e-06,-32.19773422525333,0.24560487713245718
UVUFUN_clean,0.0009249,1.72545e-05,-30.828794775233323,0.0322462965535367
UVUGAV_clean,3.09949e-05,2.67538e-06,-28.1016825481369,0.13042678087601578
UVUPOR_clean,0.000747678,1.66821e-05,-32.95847920523727,0.1681229018099527
UVUPUX_clean,0.00515456,0.000221407,-42.0705369765196,0.08931072046426716
UVUQAE_clean,0.000925713,1.59104e-05,-31.53333957236312,0.11528955510910327
UVUQOT_clean,7.74561e-05,1.47237e-06,-24.861551741572402,0.08240495296511954
UVUWAL_clean,0.000259783,7.07498e-06,-28.079796277905768,0.05792809154876
UWALEL_clean,0.000185613,4.3919e-06,-27.544062369298842,0.06912273411414167
UWELIS_clean,0.000386854,9.31069e-06,-26.88510122268668,0.03235824191866418
UWODAN_clean,9.7609e-05,8.79102e-07,-24.21546037588662,0.01708237648685051
UWOWAF_clean,0.000405793,1.34236e-05,-30.169018737414735,0.14514730667075096
UWUKII_clean,9.4367e-05,2.69745e-06,-25.33115305774049,0.13044985402777218
UWUTIQ_clean,0.000378671,1.01339e-05,-28.474450928123915,0.11299201896289715
UXABOL_clean,6.07661e-06,7.93257e-08,-19.618708100621877,0.05216331564282804
UXABUR_clean,2.05903e-05,7.49342e-07,-25.03056255172723,0.03450328853647051
UXACAY_clean,7.51912e-06,1.52567e-07,-20.539614314473372,0.05579601369588262
UXAXEY_clean,0.0010743,0.00010261,-35.99166909440509,0.25548447249814105
UXEDEH_clean,8.98904e-12,1.41558e-12,1.5346357549640655,0.42853077961922814
UXEDIL01_clean,1.83367e-07,1.50485e-08,-20.22870919177235,0.2292217047758503
UXEDIL02_clean,1.16336e-07,1.57765e-08,-19.33991694684437,0.2643269400886542
UXEDIL03_clean,1.74359e-07,2.39514e-08,-20.181521550336512,0.3414155935178343
UXEDIL_clean,1.96552e-07,1.59789e-08,-20.38319336050755,0.17460709980393854
UXEDOR_clean,1.10539e-05,1.36152e-06,-28.727714764319515,0.1946027062235989
UXEDUX_clean,4.65065e-05,2.08442e-06,-30.647677275930498,0.12468999487265789
UXEFAF_clean,8.20132e-06,5.57712e-07,-27.347890189868927,0.10579968661110524
UXEFEJ_clean,5.63157e-06,2.71186e-07,-26.3569120711769,0.21474919435912446
UXEHIP,0.00128866,7.94915e-06,-30.558106159949833,0.04181101918403095
UXEQOE_clean,0.00127911,3.47005e-05,-37.04809989091659,0.07609002733628166
UXINAR_clean,5.72085e-05,1.15249e-06,-25.449007609971257,0.03895770030474161
UXIQOJ_clean,0.0001535,1.99826e-06,-23.66948325537898,0.038037168842955
UXISUR_clean,0.000338648,1.64201e-05,-33.12076318390607,0.1286881709317296
UXOHOG_clean,0.000765409,6.34905e-05,-36.75571154666569,0.46981129762302254
UXUNUX_clean,0.000177129,2.23284e-06,-23.53468957645883,0.0359822814067507
UXUPEJ_clean,0.000171924,1.92168e-06,-23.455906123632662,0.04388753163372296
UXUPEK_clean,5.38789e-14,9.69188e-15,13.915829757510208,0.4920134847860775
UXUPIN_clean,0.00016504,1.9598e-06,-23.309584000486012,0.027509872857520847
UXUYUI_clean,2.90447e-05,9.9602e-06,-32.471332911146774,0.7019128540969372
UXUZAP_clean,0.00140374,4.43216e-05,-34.89755986909099,0.06113869658316565
UYAMIS_clean,0.000225106,5.96836e-06,-29.11619460367497,0.10392255225201004
UYAMOY_clean,0.000644387,1.19848e-05,-30.187412116259893,0.014378546056453802
UYAPOA_clean,0.000170045,5.16383e-06,-25.073082081341354,0.11115795323414644
UYAQAN_clean,0.000201431,2.66725e-06,-27.354925740602916,0.047742661121586455
UYOFIY_clean,0.000168945,3.56512e-06,-30.020216311287452,0.0840465128616549
UYOJOI_clean,1.40275e-05,4.22617e-07,-22.59719030572829,0.0769047554570139
UYOXUC_charged,0.000156463,1.48357e-06,-24.026671749086773,0.060025105520178465
UYOYUD_clean,1.02366e-05,5.16861e-07,-27.014942137377773,0.09976684546035003
UZAFAD_clean,1.43539e-05,9.55508e-07,-28.71837324679289,0.24118656118852128
UZAFIL_clean,0.000388501,6.9026e-06,-33.556704875389315,0.04160081649288867
UZAMUE_clean,6.99505e-05,3.9358e-06,-31.21732698040632,0.1302171481204998
UZANAL_clean,7.52125e-05,1.11702e-06,-31.39234377375856,0.10559601767911088
UZANEP_clean,6.66379e-05,2.39623e-06,-30.940227710606035,0.11364428588801166
UZANOZ_clean,0.000151203,2.31145e-06,-26.492971916406393,0.024915136011392433
UZATAR_clean,4.48009e-05,1.12552e-06,-26.36717708037009,0.023254869932549427
UZEKEQ_clean,0.00011124,1.39873e-06,-28.537727917811168,0.03434862455742568
UZIGOB_clean,8.55876e-06,1.40771e-06,-29.125921208884325,0.36188743942976737
UZIJUJ_clean,0.000291757,2.62805e-06,-27.14751701526252,0.048450054454574544
UZIZOU_clean,0.000993864,2.9345e-05,-32.51245013695934,0.11693190430838377
UZIZUZ_clean,0.000721449,2.53759e-05,-33.781163613506735,0.05888373932799545
UZOBAN_clean,0.00046,1.68709e-05,-30.937102507011524,0.21226303635553523
UZOBAO_clean,0.000880916,1.87232e-05,-32.06897259715102,0.0844322338553406
UZOBER_clean,2.33355e-06,6.73207e-08,-19.920238339266636,0.1168221433255269
UZOBES_clean,0.000880599,9.61118e-06,-32.04905442064114,0.042354876457606105
UZOBIW_clean,0.00108588,2.00753e-05,-32.77661355473238,0.0580386774792947
UZUNAF01_clean,0.00011788,1.84794e-06,-24.843709649194334,0.036946408766348894
UZUNAF_clean,0.000113175,7.96506e-07,-24.705610256922522,0.03765283341788097
UZUNEJ_clean,0.000115812,1.41259e-06,-24.832924232230983,0.02878783494735768
UZUTUG_clean,0.000101951,2.09425e-06,-25.950774023483834,0.09059265273079033
UZUXOE_clean,0.000705335,3.13128e-05,-37.63658589580488,0.34610413988744415
UZUZUL_clean,0.000685624,2.39111e-05,-32.945316684094834,0.10018224028056662
VABJIS_clean,3.32552e-05,9.78236e-07,-27.683135983480234,0.09090345784462318
VABJUE_clean,12.5952,0.753119,-61.532418089129145,0.1214379300647388
VABKAL_clean,14.068,1.04135,-60.501533165298945,0.08141977807636057
VABKEP_clean,14.198,0.339654,-58.59913160405141,0.03765059143883346
VABLUG_clean,0.401635,0.00898263,-51.06224729474793,0.04742437742134294
VABMAN_clean,0.186066,0.00389759,-48.3128007845958,0.05841703191979629
VABMER_clean,0.173489,0.00502646,-47.76992321432784,0.050984855569857414
VACFOV01_clean,0.000939987,5.59774e-05,-34.71442529981051,0.12511541145639257
VACFOV_clean,0.000637896,1.25048e-05,-32.870250989849524,0.06391759273084038
VACFOV_clean_h,0.000637896,1.25048e-05,-32.870250989849524,0.06391759273084038
VACFUB01_clean,5.0694e-05,3.04563e-07,-21.414467538308735,0.041803237187913324
VACFUB_clean,4.34056e-05,5.43028e-07,-21.038814817719288,0.0192524221054574
VACFUB_clean_h,4.34994e-05,3.76786e-07,-21.03932989237529,0.01378107361006766
VADWON_clean,3.96258e-05,3.55052e-06,-30.1086309120419,0.263827375349287
VAFWAB_clean,9.75182e-05,2.36139e-06,-26.74609953391488,0.040590022282059324
VAGBEN_clean,9.43466e-05,3.16897e-06,-26.36336992858082,0.0477382582893661
VAGBOX_clean,0.00014089,6.3246e-06,-31.172720659092544,0.12904968801672018
VAGBUD_clean,0.000138841,1.90887e-06,-28.071366725652137,0.03297204650720637
VAGJET_clean,1.08048e-05,1.09026e-06,-27.187793815443065,0.19879944347731518
VAGKOF_clean,0.00302396,0.000308534,-42.52915521153882,0.1711152751967725
VAGMAT_clean,2.25971e-05,2.94364e-07,-15.203634179636781,0.09166286541810549
VAGMEX_clean,2.24875e-05,3.09001e-07,-15.199600242266655,0.09590073207764611
VAGTAA01_clean,0.00018609,2.47775e-06,-25.107255375850638,0.034125577299471264
VAGTAA_clean,0.000111421,1.31171e-06,-23.20244951149872,0.032451036092321424
VAGTAB_clean,0.0175732,0.0014782,-44.453668364552854,0.13531730939348802
VAGTUU_clean,0.000849767,2.05669e-05,-32.099348511236194,0.1542041211624356
VAHFAM_clean,8.21764e-06,3.09443e-07,-25.200537950049124,0.061999387973662036
VAHJEW_clean,0.00073627,2.64357e-05,-32.08297156009061,0.17131546616743612
VAHJIA_clean,0.00084114,3.25157e-05,-35.32762230346192,0.1410988079161783
VAHPUR_clean,0.00063047,8.64414e-06,-31.64635153799538,0.0607289111425921
VAHQAY_clean,0.000705831,1.3225e-05,-32.06496761490528,0.030252931318318427
VAHSIH_clean,0.010557,0.000209293,-37.22188081954624,0.026512113902378
VAHSON_clean,0.00449698,0.000110658,-37.90569463754027,0.053614270940394185
VAHTOQ_clean,0.000544719,1.87141e-05,-32.37626530312465,0.16930858096913554
VAHVOQ_clean,4.16518e-05,7.64361e-07,-27.34193695508737,0.017414125365350693
VAHVOR_clean,0.000223889,3.49049e-06,-25.937246179107447,0.06725800696782175
VAJGAR_clean,0.017407,0.000835026,-39.73772723725883,0.19678306990490238
VAJHIA_clean,1.11283e-05,8.47872e-07,-28.28654069087803,0.1576423999809812
VAJQOP_clean,2.5523e-13,4.82751e-14,9.319581335341868,0.7139288639754051
VAJTEH_clean,0.000111058,1.7837e-06,-28.94587307885305,0.07232038371087052
VAJTUX_clean,0.000969504,5.35557e-05,-38.26100636279018,0.12185439709893135
VAJVEJ_clean,0.000854166,4.7695e-05,-39.16966905443844,0.1725176632396447
VAKBIU_clean,0.000368107,1.6782e-05,-32.87355715949806,0.09575004482043258
VAKLIF_clean,0.000177539,2.80354e-06,-23.919361180524156,0.05195018403921977
VAKNAZ_clean,9.63849e-05,9.191e-07,-23.115174280342146,0.059166023131184804
VAKNED_clean,0.000165286,4.44358e-06,-24.409585008861555,0.11843633688755562
VAKPOP_clean,3.88614e-05,5.35786e-07,-22.059401009161157,0.10398608168400032
VAKPUV_clean,0.000174219,6.09446e-06,-30.427000894583582,0.14967355853142678
VAKQAC_clean,5.2677e-05,8.26894e-07,-23.210656947714213,0.10599671012737032
VAKREG_charged,0.00064674,7.599e-06,-31.827241056396943,0.04344225107377239
VAKRIK_ion_b,0.000103159,1.43061e-06,-25.62194820208996,0.07433816539323458
VALSIM_clean,0.000596911,0.000121031,-42.34799154548639,0.4889005294284893
VALVAI_clean,0.000624889,3.68307e-06,-29.661344314031165,0.025997762454133523
VALVIQ_clean,7.02487e-05,8.92508e-07,-25.196155130001966,0.03333040571522793
VALWUD_clean,6.17457e-05,5.88876e-07,-20.45385816934563,0.04451347744872972
VALXAK_clean,8.12468e-05,1.23279e-06,-20.801281306129273,0.029410142047550502
VALXEO_clean,5.4118e-05,8.94804e-07,-20.309087590226973,0.04632522682390901
VALXIS_clean,7.04122e-05,1.17792e-06,-20.812764820564563,0.06046243012134151
VALXOY_clean,0.000110639,3.70859e-07,-21.41988362121963,0.01863945840258644
VALZIU_clean,0.000789991,4.48656e-05,-35.49537319497588,0.12119095621368675
VAMPUX_clean,2.90751e-05,3.42242e-07,-18.857040043349226,0.03982724907979343
VAMQAE_clean,6.69999e-06,1.01675e-07,-18.5323626395599,0.06459193693796252
VAMQIJ_clean,0.000103523,1.52518e-06,-29.25805723777521,0.07581337747532085
VAMQIM_clean,2.77931e-05,1.14186e-07,-18.752959954099676,0.02510245876475497
VAMQOS_clean,2.808e-05,2.48426e-07,-18.793270980877008,0.03961911902454418
VAMYEQ_clean,5.53595e-05,1.22986e-06,-19.499546658935557,0.0821515692778277
VAMYIU_clean,4.52702e-05,8.36656e-07,-19.424068046209673,0.07535614916478794
VAMYUG_clean,5.87639e-05,6.5211e-07,-19.7584589966597,0.045397328394878034
VAMZAN_clean,0.000327827,2.79327e-06,-24.92898634006446,0.06165341579339485
VAMZER_clean,0.000334208,3.51475e-06,-25.00844036618214,0.05783971592581469
VANHEA_clean,0.000205609,1.40388e-05,-28.413719170308042,0.3388468703387608
VANRAH_clean,0.000469126,1.4544e-05,-35.26596570300735,0.08792980697137846
VANXUD03_clean,6.56986e-06,4.23954e-07,-25.837663035886,0.1211597773763
VANXUD_clean,6.85393e-06,3.73705e-07,-25.764830707371374,0.08977858850493213
VAPBAR_charged,0.037042,0.000891859,-45.40698460843923,0.06311204428235792
VAPBEV_clean,0.0293079,0.00127695,-45.86914847071542,0.07715648176593372
VAPBIZ_clean,0.0347845,0.00231999,-46.34566592015125,0.10149179935209264
VAPFOJ_clean,3.76649e-07,6.56051e-08,-22.116004941240828,0.4273386736190666
VAPFUP_clean,0.000242664,9.19425e-06,-32.10231711149744,0.040161988596498645
VAPHOM_clean,1.73668e-05,8.70308e-07,-25.845607021405872,0.11538511588777031
VAPRIQ_clean,1691.88,201.501,-76.29347604356944,0.23765518492130577
VAQLAC_clean,7.44502e-09,1.87366e-09,-14.4482322377348,0.7762481277026129
VAQLEG_clean,8.04669e-05,1.42903e-06,-26.50854284706236,0.039190944329023286
VAQSEO_clean,0.000549865,9.93611e-06,-32.09755979093116,0.05682778607329984
VAQTUF_clean,4.80806e-05,9.5633e-07,-22.891063773436176,0.09886565545902765
VARHIH_clean,0.000324166,6.27124e-06,-26.27537606542299,0.04707524274542276
VARHON_clean,0.000106744,1.64736e-06,-22.494193386519385,0.0362725587318068
VARJAB_clean,0.00159973,3.72162e-05,-31.51726950617198,0.04807239763656458
VARJEF_clean,0.00023022,2.11571e-06,-24.75280591419375,0.030489097265928827
VARREL_clean,0.000197424,4.99569e-06,-28.69816136754486,0.04215129817237753
VARRIP_clean,0.000255456,2.53521e-06,-29.286540880853305,0.02327852248761073
VARWES_charged,7.82268e-06,5.93928e-07,-28.46886457797254,0.2951340152671833
VARWIW_charged,8.42235e-06,3.61339e-07,-28.609451573926783,0.24729113506536252
VARWOC_clean,8.02017e-06,7.94782e-08,-15.11830045029512,0.04308635938789999
VARWUI_clean,8.13417e-06,2.7406e-08,-15.255445772096131,0.013732255068201459
VASFAZ_clean,3.52202e-05,1.60863e-07,-22.832121536893276,0.06503676803968156
VASFED_clean,3.65983e-05,4.23483e-07,-22.977448035504622,0.03008307511077395
VASFIH_clean,2.70823e-05,6.5978e-07,-22.353036180597304,0.04735035931554601
VASFON_clean,3.73105e-05,2.23781e-07,-23.11261403444864,0.032800547838267254
VASFUT_clean,3.87895e-05,4.31702e-07,-23.366366321221925,0.05616861509862459
VASGUU_clean,0.000607153,1.90788e-05,-30.83074433014656,0.12946648154655666
VASKOR_clean,5.15716e-05,1.29077e-06,-25.310947844017548,0.049209745660983045
VATVIY_clean,9.0813e-05,1.08158e-06,-24.88652053040948,0.040351277642945875
VATVOE_clean,8.55099e-05,1.18922e-06,-24.711116769266653,0.03033865333562105
VATVUK_clean,0.000186046,3.70236e-06,-32.9016646893448,0.07820589842161627
VATXEU_clean,2.23364e-05,1.45908e-07,-20.942447453557484,0.018191328946895208
VATYAR_clean,1.56866e-05,1.54715e-07,-18.9231339899804,0.034205387299837436
VATYEV_clean,1.78462e-05,1.89026e-07,-19.729980146535883,0.03118458086870924
VATYIZ_clean,1.71316e-05,1.13475e-07,-19.33703805840091,0.027787280488627327
VATYOF_clean,1.47779e-05,1.31934e-07,-18.85043196572226,0.009842995451277625
VAXHOR01_clean,3.60464e-19,3.893e-20,44.02615264017851,0.29834483900937087
VAXHOR_clean,3.42981e-19,9.45751e-20,44.11743396511722,0.4917417793589376
VAXMUF_clean,0.000253157,1.00058e-05,-27.178292363712167,0.13131689244373196
VAXTEV_clean,0.000119669,3.17286e-06,-26.66566047411628,0.1071330582703118
VAXVEX_charged,0.000221508,1.23881e-05,-36.244495097537715,0.10419937910875673
VAYDOQ_clean,2.69351e-05,1.87158e-06,-30.982131976367768,0.14409895269651302
VAYFUY_clean,0.000204931,5.9396e-06,-31.789829187662836,0.027649254577401906
VAYWEZ_clean,1.841e-05,2.09046e-07,-20.288535809971055,0.06220137566145089
VAYWID_clean,1.81315e-05,1.71532e-07,-20.206818463663097,0.043824890000096324
VAZKUE_clean,1.29169e-10,2.24645e-11,-2.166298243210941,0.31934694041166456
VAZLAL_clean,3.38682e-11,3.84701e-12,0.6830036303622552,0.2962329558096966
VAZLEP01_clean,1.00139e-12,8.17817e-14,8.722016892478266,0.17950469209013553
VAZLEP02_clean,1.38033e-07,1.59268e-08,-19.129312579876565,0.27434007912773084
VAZLEP_clean,1.65918e-11,1.63882e-12,1.9805332926504984,0.3196535134291041
VAZLIT_clean,7.46218e-12,5.82494e-13,3.836423659203187,0.29372560073468473
VAZLOZ_clean,8.60726e-12,8.30786e-13,3.2902946300928315,0.23841184066042112
VAZLUF_clean,6.97846e-07,4.17693e-08,-22.465523402418093,0.12072789330051593
VAZMAM_clean,3.08184e-07,2.94149e-08,-20.850350378934934,0.31182483242950515
VAZMEQ_clean,1.62316e-07,1.11316e-08,-19.60044241795923,0.2008983105187922
VAZMIU_clean,1.18065e-07,1.21754e-08,-18.91700480242323,0.15848929279075297
VAZMOA_clean,1.20883e-07,7.68927e-09,-19.503146920454064,0.28800424431029653
VAZROF_clean,0.00263084,6.34601e-05,-35.51499485600148,0.06160592304164845
VAZTOG_clean,1.16194e-05,8.98686e-08,-13.59375215727831,0.03176765148768139
VAZTUM_clean,1.17317e-05,4.0517e-08,-13.647762304419706,0.026088668105695063
VEBHUG_clean,1.00422e-05,1.35181e-07,-12.356654993955587,0.06127326717583634
VEBHUG_SL,1.0708e-05,9.32553e-08,-13.02028815370244,0.03702309161584265
VECVUW_clean,6.05527e-05,3.00606e-06,-26.823816023986762,0.18719297598522938
VECWUX_clean,0.000367318,8.38974e-06,-31.008556141594028,0.06895186012990233
VECZAG_clean,9.30797e-06,7.17024e-08,-16.598766506103587,0.02459814541877906
VECZEI_clean,2.97343e-05,2.99362e-07,-21.750741211944977,0.016181788998050433
VECZEK_clean,1.00477e-05,8.68126e-08,-16.231304006204088,0.019645853347268455
VEDDIT_charged,0.000717732,1.20281e-05,-34.96755052733586,0.028502916506309227
VEDFAN_clean,0.000347778,7.28189e-06,-27.55937408636088,0.043866941057450315
VEDFER_clean,0.000386832,4.08456e-06,-28.294902241037605,0.05305195298315477
VEDFIV_clean,0.00037061,4.97328e-06,-28.388092715758237,0.023328976796897716
VEDFOB_clean,0.000410972,1.72057e-06,-28.138728097393983,0.009882128056591024
VEDFUH_clean,0.000348306,7.59975e-06,-27.908924519697496,0.04870247694758398
VEDGAO_clean,0.000411247,1.16142e-05,-28.742492692280344,0.0896874574374802
VEDGES_clean,0.000367882,4.53264e-06,-28.001549054846432,0.017326000058448414
VEDGIW_clean,0.000376442,1.50696e-06,-28.059718786133512,0.05677462573318901
VEDVUW_clean,0.000605536,1.77447e-05,-31.885536559157398,0.01566288450268382
VEFCEQ_clean_h,4.70555e-06,1.92482e-07,-23.293630677134868,0.05916714160599933
VEFJOG_charged,0.000885213,5.73363e-05,-35.079837314284546,0.14609123119987216
VEFLUP_clean,0.000190656,3.22445e-06,-28.094308981252933,0.03522786702476102
VEFMAW_charged,0.000311668,1.60134e-05,-29.6266664715584,0.21601651626818538
VEGMIE01_charged,0.000222078,1.07918e-05,-28.38250890424593,0.20029891629495425
VEGMIE_charged,0.000243931,7.06231e-06,-28.393656783454947,0.16174919308089622
VEGMOK01_charged,0.000285233,5.16202e-06,-29.010162152610302,0.1425170206346322
VEGMOK02_charged,0.00028689,7.4367e-06,-29.122783908128334,0.15814729718598253
VEGMOK03_charged,0.000312155,1.024e-05,-29.53295120841505,0.16586070667622185
VEGMOK04_charged,0.000296064,1.25355e-05,-29.181119956712465,0.26006976051053665
VEGMOK_charged,0.00028755,9.02803e-06,-28.950725421342668,0.14430958170174868
VEGXIQ01_clean,1.68094e-13,5.39779e-14,8.45834971605161,0.7481901812360187
VEGXIQ_clean,1.01296e-12,4.39763e-13,4.36722033507705,1.2196420367131706
VEGXOW_clean,8.65745e-15,5.24557e-15,15.436344538683606,1.442387896333887
VEGXUC_clean,2.78829e-15,1.41226e-15,17.990077724334533,1.1991938674599263
VEHJID01_clean,1.69501e-05,1.50687e-07,-14.802199793562373,0.012008621699366569
VEHJID_clean,0.000164485,1.74808e-06,-24.81281495339678,0.0617087951779395
VEHJOJ_clean,2.16172e-05,1.47023e-07,-15.792884841210869,0.03387538897407171
VEHJUP_clean,2.08687e-05,1.22779e-07,-15.69194796767923,0.022183002559916683
VEHKAW_charged,0.000607477,7.50102e-06,-29.72263024167498,0.02292871545019923
VEHKAW_clean,0.000609258,1.26016e-05,-29.723071322467664,0.049600120673456365
VEHKIE_clean,9.27853e-05,1.09822e-06,-23.250068735441463,0.024362834984473968
VEHKIE_SL,9.52003e-05,1.25122e-06,-23.313083924023303,0.03878318487272447
VEHKOK_charged,0.000311039,3.98465e-06,-27.1224555578592,0.03041198079143471
VEHLAW_clean,9.96805e-05,2.10444e-06,-28.579755427828783,0.04926467673053475
VEHLEA01_clean,2.73571e-05,1.39681e-06,-28.27975166289891,0.09367775296823214
VEHLEA02_clean,3.84063e-06,1.66465e-07,-23.49987294296635,0.07921276483374382
VEHLEA_clean,4.85659e-05,1.80964e-06,-29.064048735443883,0.0871154183043801
VEHLIE_clean,0.000120383,2.47569e-06,-26.910956512108715,0.03347326529832911
VEHNAZ_charged,4.712e-05,2.02109e-06,-22.834687511972007,0.25605542925936525
VEHNED_clean,6.78063e-06,4.732e-07,-25.30068390076341,0.15076499697672344
VEHPUU_clean,4.9229e-05,6.24837e-07,-22.43561918720154,0.04975401731989207
VEHRIL_clean,1.23531e-05,7.56412e-08,-16.832162404073056,0.019479408942875708
VEHROR_charged,1.59219e-05,2.23773e-07,-19.648938533546453,0.07255089957206032
VEHYUE_clean,3.98583e-06,4.86219e-08,-21.149327492724098,0.06607372769226087
VEJHID_clean,1.80536e-05,2.05106e-07,-14.878365066362976,0.031189100161607485
VEJYIT01_clean,0.00017265,2.72233e-06,-23.587733525915322,0.037843979681640695
VEJYIT_clean,0.000182872,1.967e-06,-23.828041244481508,0.014099343978070361
VEJYOZ_clean,0.000131936,3.18874e-06,-27.136100903856764,0.10142475470415892
VEJYUF01_clean,0.00128984,1.99617e-05,-34.241828385675014,0.02539232295580382
VEJYUF02_clean,0.00168827,4.85511e-05,-35.28108715914874,0.0404375662867187
VEJYUF_clean,0.00374293,5.69163e-05,-38.65300450956007,0.046531534099518476
VEJZEQ_clean,0.0113722,0.000553442,-42.614728212510194,0.05406722964300417
VEJZIU_clean,6.89631e-05,1.28319e-06,-22.226121405132258,0.0857792939677201
VELBAQ_clean,0.000142475,3.20418e-06,-25.792523454021396,0.0774990597979791
VELVEO_clean,3.57719e-08,3.43754e-09,-16.12799496737978,0.25540452731791585
VELVIS_clean,0.0139555,0.00105062,-43.33834473471085,0.14444725898672509
VELVOY_clean,0.000184744,2.58471e-06,-24.612506501585546,0.059578372665559355
VEMDAT_clean,0.000182445,4.62364e-06,-27.99488141447209,0.12083068971782736
VEMMAC_clean,6.97106e-05,9.77175e-07,-22.006819707970593,0.052347812240505186
VEMMEG_clean,5.37432e-05,4.6143e-07,-20.821196323889165,0.04309423927850048
VEMMIK_clean,1.34159e-05,1.50431e-07,-16.44992239031205,0.047021000401056244
VEMMOQ_clean,4.38852e-05,3.5352e-07,-19.68435800673534,0.05159909666519272
VEMSUC01_clean,0.000310295,3.85099e-06,-29.76586360073786,0.023973968674477913
VEMSUC_clean,0.000315616,6.08678e-06,-29.856658505190513,0.04668566523957485
VEMTAJ01_clean,0.000318363,4.64932e-06,-29.256282204244645,0.02526295303954607
VEPDEB_charged,7.91899e-05,3.45755e-06,-28.117811269412968,0.16069976312124207
VEQBID_clean,1.68277e-05,3.93741e-07,-20.92363804539718,0.12797078987795918
VEQBOJ_charged,4.35684e-06,8.96481e-08,-22.609344659464696,0.05341084985837324
VEQBUP_charged,5.06252e-06,1.45277e-07,-22.450393536688324,0.044176668013297865
VEQCAW_charged,4.92275e-06,1.24964e-07,-22.465673368056446,0.020076101059484763
VEQCEA_charged,4.60145e-06,2.0833e-07,-22.103377138992663,0.050004728148571605
VERPOZ_clean,0.00148746,5.81538e-05,-36.66685309949714,0.07167785522980313
VERZEZ_clean,2.71721e-16,5.07531e-17,28.505732911852956,0.4779238710074331
VERZID_clean,8.79966e-17,2.35019e-17,30.919511757684727,0.4394050850498933
VERZOJ_clean,2.74762e-18,6.51859e-19,38.849100294954155,0.8165836714506056
VERZUP_clean,5.00554e-17,1.00238e-17,32.2738842873773,0.6262541720800481
VESBAY_clean,3.79948e-16,4.36883e-17,28.02547475795982,0.2848638395159794
VETTOE_clean,0.000170649,1.63856e-06,-24.511707285707605,0.02426099113186421
VETTUK_clean,0.00138764,3.95141e-05,-33.57508143760858,0.13470717811291294
VETVAS_clean5b,0.00129402,2.17049e-05,-32.870556279192094,0.09457106764109967
VETVAS_manual,0.00128828,2.25925e-05,-32.82559409741908,0.042851864094364076
VEWKUF_clean,5.29444e-05,1.31082e-06,-20.015966193655196,0.1762760626585255
VEWLAM_clean,0.00010206,7.20551e-06,-25.088545559487596,0.49529463051287237
VEWXAY_clean,0.000398548,4.20668e-06,-28.24564249806596,0.049063739921810796
VEXTUO_clean,0.000121921,1.41323e-06,-22.7474253294865,0.05642737514941884
VEXTUO_manual,7.28717e-05,1.0086e-06,-21.694581536070995,0.08520303246959461
VEXVAW_clean,0.000102488,1.25129e-06,-22.153345283235495,0.06880155390372444
VEXYON_charged,7.44153e-05,3.46781e-06,-24.39057567563375,0.26315168426407354
VEYREX_clean,0.000162912,4.9633e-06,-29.04107967921464,0.07858094980049694
VEYREY_clean,5.1609e-05,1.65369e-06,-22.836555251494694,0.15222861531476517
VEYVEC_clean,7.08081e-06,4.78524e-07,-26.054126987966686,0.07693865263146062
VEYWED_clean,0.000774908,4.24012e-05,-33.68270837723325,0.17551924728921084
VEZMIY_clean,0.000176732,3.1135e-06,-30.727832674224437,0.055342706554930475
VEZMOE_clean,0.0001803,5.17246e-06,-30.801916329401344,0.06873080147356725
VEZQAT_clean,0.00014516,1.26304e-05,-33.60014548950005,0.20516714475935902
VEZQEX_clean,0.000623005,6.03643e-05,-39.7100581765481,0.21985520255595276
VEZWEE_clean,0.000884191,7.2828e-05,-36.2498199097622,0.5151579920921091
VICDOC_clean,0.00155379,4.86582e-05,-35.030075708303904,0.0641235083046329
VICLAW_clean,8.27737e-05,2.52945e-06,-26.2111132931612,0.14020980610805692
VICSIL_clean,0.000471118,1.2316e-05,-30.986131061817865,0.07823841040243355
VICYOX_clean,6.42234e-05,1.94963e-06,-28.439044884562307,0.049674308847428926
