Structures,K_Xe_widom,dK_Xe_widom,H_Xe_0_widom,dH_Xe_0_widom
UFEVIL_clean,0.000169964,6.74813e-07,-25.96391187252187,0.010354679158461522
UFEXEJ_clean,0.000120992,9.49243e-07,-27.576178319070735,0.01258315727967887
UFEXIN_clean,0.000121427,7.64235e-07,-27.68672263766562,0.008322797512731833
UFEXOT_clean,0.000145179,6.50023e-07,-28.274460220803395,0.011337910955643762
UFILUR02_clean,1.06974e-05,1.18334e-07,-23.237605551838982,0.018563509138960942
UFILUR_clean,1.09549e-05,1.61904e-07,-23.221456857530054,0.027879061015383275
UFIREI_clean,0.000135239,1.02049e-06,-24.293737330427465,0.020974890130020532
UFISOS_clean,2.5357e-07,3.41046e-09,-16.435138539333426,0.03499819482045285
UFISUY_clean,2.09433e-07,3.44389e-09,-15.874920700347369,0.01979439429330426
UFITEJ_clean,1.1643e-06,3.1595e-08,-18.994319736590736,0.04970217489943074
UFOFIF_clean,1.67458e-05,1.30158e-07,-23.961485354962246,0.02343908523865306
UFUMUD01_clean,0.000626266,1.02457e-05,-38.65333528273305,0.019422708132472707
UFUMUD02_clean,0.000652983,7.17354e-06,-38.59411539426684,0.05122682381592412
UFUMUD_clean,0.0010194,3.93001e-05,-39.40481031192321,0.07428714676889801
UFUNAK_clean,0.000221514,7.80327e-06,-36.98935926806614,0.10348637470995256
UFUNIS_clean,0.00408912,8.12526e-05,-40.11719860830571,0.0498499309768243
UFUQIV_clean,0.000169896,7.36789e-07,-23.314910075082057,0.011542392966420581
UFUTIY_clean,1.23958e-08,1.75729e-10,-13.321325560509997,0.04856903175650662
UGAPOI_clean,0.00288876,2.60077e-05,-34.26397987356143,0.018559390826819934
UGAQEY_clean,0.00041882,3.3261e-06,-30.8437453375372,0.01794783141673047
UGELIB_clean,0.00012123,1.19748e-06,-27.607570820566686,0.033903500105667984
UGEPEB01_clean,3.49793e-09,1.12382e-10,-10.254543538463713,0.07383774878479102
UGEPEB_clean,4.69234e-10,1.59697e-11,-5.65381891019956,0.11773463332342386
UGIGAS01_clean,1.28185e-09,5.36272e-11,-8.094747186764103,0.07463005841044147
UGIGAS_clean,1.10652e-09,3.81412e-11,-7.714817958097489,0.07697091926329484
UGOFED_clean,0.00176934,2.28208e-05,-34.79067621601682,0.03570819154056084
UGOSOY_charged,0.000154279,7.36879e-07,-24.72273626525726,0.00993102677315736
UGUGUZ_clean,2.15745e-06,2.84201e-08,-18.119697390771275,0.02477979139546455
UGUHAG_clean,2.6241e-06,3.87349e-08,-18.845923230818823,0.05951883370585864
UGUHEK_clean,1.31522e-06,5.25879e-09,-16.36033347376783,0.019302317641284136
UGUQOC_charged,0.00043898,3.77752e-06,-29.772199122298318,0.01022182199361825
UGUQOC_clean,0.00043931,3.19911e-06,-29.777843240846245,0.020773309926561585
UGUQUK_clean,1.13868e-05,9.86758e-07,-31.31466785597944,0.19645204330044408
UGUXAV_clean,1.44091e-06,4.61627e-08,-22.815244402118797,0.047768548654086286
UHADAI_clean,5.42028e-06,5.66756e-08,-24.67324209166362,0.034274771535284014
UHASED_clean,0.000151192,1.46218e-06,-27.02466256827301,0.011055473028923757
UHAXUW_clean,0.000455755,4.65525e-06,-32.01460936344634,0.015635315399220084
UHISEK_clean,0.00155618,6.20283e-05,-40.95117394744385,0.103991053492358
UHISOU_clean,0.000285266,3.121e-06,-31.74826435709205,0.01941158549502602
UHIYOB_clean,3.19375e-15,5.5887e-16,19.511621180490277,0.29285355410382985
UHOHEG_clean,0.0547516,0.000507331,-49.530488783560095,0.04228491903308397
UJAQAY_clean,3.75475e-06,1.53221e-07,-25.041327955818137,0.05791248071783103
UJAQEC_clean,6.22556e-05,6.81346e-07,-27.553661169460273,0.012827825728131105
UJAQUS_clean,9.83245e-05,4.98961e-07,-22.76011740078965,0.025936913819404453
UJARAZ_clean,0.000262567,8.43699e-07,-27.842744877323547,0.021249684518874556
UJECUI_clean,0.000202618,3.86352e-06,-34.24238851092388,0.029459332699033947
UJEDIX_clean,0.000108922,1.47302e-06,-29.79820459960679,0.03014288443684431
UJEFOE01_clean,2.53231e-06,1.55774e-07,-27.315620458101215,0.16739449767527953
UJEFOE_clean,4.53111e-07,1.75142e-08,-23.521799007182544,0.08260480043124309
UJEGUL_clean,0.00129773,3.62684e-06,-31.77772877692021,0.010128745104951497
UJIPAG_clean,3.11832e-06,6.37828e-08,-23.876834386613094,0.04220039648427058
UJIPEK_clean,3.11775e-06,2.69853e-08,-23.74822863191988,0.024418276213654447
UJIZET_clean,4.47333e-05,1.64817e-07,-21.176987436335562,0.021097336889251018
UJOJAG_clean,4.20388e-16,3.56981e-17,22.751053012969084,0.17436692977492618
UJOJEK01_clean,4.32778e-13,6.42831e-14,6.602139487301273,0.2137189987788019
UJOJEK02_clean,2.29778e-14,4.13228e-15,13.356628803566075,0.49944833346582884
UJOJEK_clean,1.37769e-13,1.21406e-14,9.05014107778486,0.29625943113978276
UJOJIO01_clean,1.80492e-13,2.68435e-14,8.59416980556675,0.1344899598494914
UJOJIO02_clean,8.24764e-14,6.78048e-15,10.430795320107713,0.2939819435317394
UJOJIO03_clean,1.26161e-12,8.91296e-14,4.017108410313948,0.18792254325419014
UJOJIO04_clean,5.70649e-13,7.32122e-14,5.842894735137232,0.34250040877196014
UJOJIO05_clean,5.41499e-13,5.10653e-14,6.001644169534832,0.22547909505942715
UJOJIO06_clean,6.77032e-13,1.41382e-13,5.481634022095862,0.6267545500428695
UJOJIO07_clean,1.14534e-12,5.68349e-14,4.195259133694132,0.2796914427488336
UJOJIO_clean,2.42812e-13,2.48366e-14,7.892092453617476,0.2863908554635323
UJOJOU01_clean,2.2259e-15,2.26176e-16,18.793946754680317,0.23782616095725928
UJOJOU_clean,1.74955e-15,3.07743e-16,19.339874167166542,0.4044573907263987
UJOKIP01_clean,1.42961e-14,1.94813e-15,14.377730958914842,0.25864994883777664
UJOKIP02_clean,3.19841e-15,6.79847e-16,17.972448103237923,0.3851900897695264
UJOKIP03_clean,1.92085e-15,2.05225e-16,19.182058411094776,0.5181974286855817
UJOKIP04_clean,2.08054e-15,2.21733e-16,18.974885591559907,0.4909504721648098
UJOKIP05_clean,1.06102e-15,1.19565e-16,20.5287851919802,0.29616176950177936
UJOKIP_clean,2.40431e-12,3.53935e-13,2.6051789058415875,0.4173851976372025
UJOWEW_clean,6.42133e-05,4.59849e-07,-23.43824437473247,0.017213007378666163
UJOWIA_charged,2.52138e-13,4.20031e-14,8.075757709240456,0.3101741580768705
UJULIW_clean,0.000217154,1.0286e-06,-28.497346168748596,0.00895387888029162
UJUMUJ_clean,0.00257535,1.4364e-05,-34.68777735858027,0.014178316850902409
UJUPUM_clean,3.67425e-05,5.60131e-08,-18.401503718379644,0.0036585478312425555
UJUQIB_clean,0.000111974,6.15383e-07,-21.339169123808723,0.028485537428637908
UJUXOM_clean,1.88747e-07,8.21742e-09,-21.814528690359072,0.1296104721069298
UKAJOH_clean,0.00348219,4.09115e-05,-40.409152935013005,0.04155964223635865
UKAPUS_clean,0.000427952,3.75516e-06,-29.507420905519513,0.018213056807791183
UKAQAZ_clean,0.000433081,1.94652e-06,-29.585815815626255,0.032694597269697506
UKAQED_clean,0.000456978,3.23964e-06,-29.766642870929807,0.036519829375085
UKAQIH_clean,0.000426021,3.91196e-06,-29.511734407431202,0.0339136708468958
UKAZAI_clean,9.63306e-06,1.10112e-07,-23.415844086043162,0.0126094781087578
UKAZEM_clean,3.06525e-06,7.42756e-09,-10.067772230840111,0.010597748001585236
UKEXEP_clean,2.11791e-05,3.2105e-07,-27.477356255348965,0.04804114406795636
UKIQIP_clean,6.41801e-05,2.97813e-07,-21.85517429358654,0.01959523088878382
UKIQOV_clean,5.97621e-05,5.40606e-07,-20.776937465982797,0.07160693631749805
UKIQUB_clean,0.000232757,4.48828e-06,-27.321909962243133,0.10019731360809361
UKOLOV_clean,0.00286428,2.24997e-05,-36.014213211751404,0.015627113059624675
UKOXUO_clean,9.0703e-21,3.31231e-21,44.83256089129444,1.0665405513522281
UKOZOK_clean,0.000121442,1.54055e-06,-29.169525805273388,0.07133691085496792
UKOZOL_clean,0.000371225,6.3231e-06,-28.80408545388851,0.0876491525010473
UKUBIM_clean,0.00315086,1.60633e-05,-34.82870072503201,0.016396390340901255
UKUBOS_clean,0.00386953,3.35002e-05,-35.20868837504239,0.010544232116761051
UKUBUY_clean,0.00468796,3.94202e-05,-36.085810710344,0.02526548340905527
UKUCAF_clean,0.0060691,4.83571e-05,-36.94273753207445,0.018919504541102937
UKUDEL_clean,1.30783e-05,4.39213e-08,-17.527603129468236,0.009554718942617899
UKULOB01_clean,1.467e-09,4.42669e-11,-7.848301110066175,0.0900419429631428
UKULOB_clean,5.91507e-10,7.85908e-12,-5.130595027391706,0.0706299623257752
UKUMAO01_clean,8.54043e-11,2.26187e-12,-2.421859736963856,0.10949817875788309
UKUMAO_clean,7.74581e-11,2.13948e-12,-1.3597090224724127,0.05162349977427757
UKUPEX_clean,7.7686e-05,6.82613e-07,-28.957908113519046,0.06178661685189504
UKUPIB_clean,4.22133e-05,3.26553e-07,-19.92129246975701,0.039673023416768795
UKUPUL_clean,9.03491e-05,4.07214e-07,-23.91699188476289,0.016796676819725898
UKUTEB_clean,0.00197568,1.47593e-05,-36.871127740385084,0.017582827888825783
ULAQAB_clean,0.000343294,2.77844e-06,-31.98287300170848,0.041197571033175416
ULAQEF_clean,0.000273125,2.06659e-06,-31.36234902034728,0.03210411619551574
ULASAD_clean,8.28677e-06,2.10733e-08,-13.87178878591438,0.0149488340979213
ULEHEA_clean,4.28587e-08,2.80963e-09,-16.942539980264893,0.12242624737138647
ULEPIM_clean,0.0142999,0.000265603,-42.96240908566633,0.042572480541193745
ULILEI_clean,0.00063707,2.97168e-06,-29.805462848382163,0.014338825729215651
ULIMIN_clean,0.00344474,8.0617e-05,-40.441460999174716,0.06980717525500699
ULOGAE_clean,0.00011526,5.20525e-07,-23.821415421039234,0.0167213609743117
ULOGIL_clean,3.17499e-05,6.65932e-07,-29.203148389237615,0.03913320102136515
ULOJUC01_clean,7.63418e-05,5.52873e-07,-24.773870430527534,0.04359490285974164
ULOJUC_clean,5.24939e-05,2.86076e-07,-22.97248667632538,0.023752142137610628
ULOKAJ_clean,2.78946e-05,1.62999e-07,-20.24755943240242,0.01793816011695766
ULOKEN_clean,3.08397e-05,1.26526e-07,-20.705684892815377,0.012825508406749139
ULOKOX_clean,3.47651e-05,1.79688e-07,-21.29205477430765,0.029041059520778404
ULOKUD01_clean,5.72079e-05,3.82749e-07,-23.719938002382513,0.028295609638566074
ULOKUD_clean,3.86551e-05,3.02231e-07,-21.56631269777129,0.031143158463716583
ULOLAK_clean,3.73332e-05,4.99516e-08,-21.49143006816451,0.024880716912352347
ULOLEO_clean,3.11454e-05,9.4589e-08,-20.606705342827595,0.018985865612998174
ULOLIS_clean,2.95293e-05,1.6177e-07,-20.387481445961736,0.02809123491927777
ULOLUE_clean,0.00126194,1.31392e-05,-36.74092790313872,0.027547589033431668
ULOMAL_clean,2.74911e-05,1.16769e-07,-20.189159648440384,0.017542887097791192
ULUPUM01_clean,3.6441e-13,1.54784e-14,11.177351018759348,0.11189419673888652
ULUQAV_clean,3.44719e-07,1.11785e-08,-21.09661521072091,0.03153508759475634
ULUVUT_clean,0.00015231,8.36956e-07,-25.68065402738283,0.006652030061403429
UMABIV_clean,0.000274759,1.32291e-06,-26.95491939520119,0.0113856835830107
UMABOB_clean,0.000254945,7.06124e-07,-26.777947026306954,0.014311978529800182
UMALUQ_clean,0.000429772,6.03239e-06,-28.60047224010717,0.04666605115287004
UMARAC_charged,4.44503e-05,3.16874e-07,-22.805634084129352,0.0177129882045063
UMAROR_clean,5.39381e-05,2.93484e-07,-29.821684727253714,0.028059350512436
UMEDEX_clean,3.28328e-05,1.17379e-07,-20.67072185737048,0.014992820969202906
UMEDIB_clean,3.46388e-05,9.41257e-08,-21.094668295725217,0.027978872272057642
UMEDOH_clean,3.38754e-05,1.40962e-07,-20.766126413095893,0.02889266158682542
UMEHOL_clean,0.000210139,1.66611e-07,-26.35518167593665,0.010123088075123169
UMEJUT_clean,8.33268e-05,4.76236e-07,-23.254019107845256,0.02007699823489936
UMEKAA_clean,0.00019086,8.65293e-07,-23.906029204174892,0.026226302695074474
UMEKEE_clean,5.12412e-05,1.55806e-07,-19.30636145353781,0.015427125664421053
UMEKII_clean,0.00069553,3.73524e-06,-29.764782536852866,0.011394172801498499
UMELAB_clean,0.000246464,1.09242e-06,-26.863752734674712,0.00781700040184638
UMELEF_clean,0.000248962,9.65824e-07,-26.988931273142278,0.00874284116434282
UMELUU_clean,1.98213e-18,1.43702e-19,39.707675315872436,0.2723814126934009
UMEMAB_clean,7.35592e-32,4.98678e-33,114.97230115357172,0.23432026319920668
UMEPOT_clean,0.000232268,1.06341e-06,-26.619728041284667,0.006839137230727632
UMEQAG_clean,0.000205269,3.05105e-07,-26.27737752313216,0.01230791440704833
UMESIQ_clean,0.000339818,2.27327e-06,-27.604809458992094,0.011290838421826753
UMESOW_clean,0.000200295,1.24714e-06,-26.173054871879984,0.009616723887123648
UMEVUD_clean,0.000155984,1.03405e-06,-33.158702167748025,0.022700791920388395
UMEXUF01_clean,0.000292202,1.05104e-06,-27.62338506533411,0.00743952758954573
UMEXUF_clean,0.000280201,9.94832e-07,-27.30049262263101,0.011832319316391966
UMIGAA_clean,7.9258e-05,4.27572e-07,-22.676746086220827,0.01610321750756417
UMIZEX_clean,0.000286225,1.55545e-06,-27.821708475349038,0.013512400573038322
UMIZIB_clean,0.000315589,3.89672e-06,-28.24930569333841,0.026487831151791114
UMOBEF04_clean,0.000146943,7.23788e-07,-22.931366287600618,0.014644689898807505
UMOBEF05_clean,0.00024874,9.343e-07,-25.346058012869733,0.008522069092568162
UMOBEF06_clean,0.000261144,1.80911e-06,-25.54267066281077,0.02132140717448345
UMOBEF07_clean,0.000293454,1.58117e-06,-25.993271313620742,0.013163680504448157
UMOBEF08_clean,0.000301804,1.85105e-06,-26.11273627189312,0.012097740762481215
UMOBEF09_clean,0.000338319,1.30044e-06,-26.605383267861992,0.013654806014371166
UMODEH08_clean,0.000152596,2.59529e-07,-22.443037450774934,0.003279209675073647
UMODEH09_clean,0.000273701,1.03338e-06,-25.536948782768135,0.0054392855579122965
UMODEH10_clean,0.000324708,1.26691e-06,-26.434536659239413,0.01097377850322407
UMODEH11_clean,0.000356404,1.37407e-06,-26.768718461072606,0.020590413549483197
UMODEH12_clean,0.000356785,2.04811e-06,-26.75518171352974,0.013710477175858122
UMODEH13_clean,0.000370736,1.47725e-06,-26.928893753551552,0.010122250164366669
UMODEH19_clean,0.0001454,4.018e-07,-23.117867536888795,0.005533638861262585
UMOKIS_clean,5.71396e-05,2.24542e-07,-21.87542297981901,0.024299695853313673
UMORIY_clean,9.9647e-20,6.84072e-21,46.555814397708055,0.15027238555343372
UMOYOM14_clean,0.000163087,3.90963e-07,-23.46259522726013,0.005097683627980811
UMOYOM15_clean,0.000185887,7.50009e-07,-24.53604512360444,0.007666976297856813
UMOYOM16_clean,0.000253016,1.51906e-06,-26.023619606766772,0.010171093042664954
UMOYOM17_clean,0.000257178,1.35574e-06,-26.276206616356035,0.014155027162270262
UMOYOM18_clean,0.000307038,2.23191e-06,-26.525998547602637,0.007819598994015702
UMOYOM19_clean,0.000299588,3.19129e-06,-26.956885032208262,0.008284831399917477
UMUTOM_clean,3.44402e-05,1.38737e-06,-33.88930277863058,0.03503011725847807
UMUTUS_clean,6.02559e-06,1.03312e-07,-23.593800585922924,0.04930335324433834
UMUXEG_clean,9.98613e-06,4.83527e-08,-18.380710667450266,0.010039834885340338
UNABER_clean,9.48716e-05,8.03496e-06,-37.297481717293444,0.16689439289992503
UNABIV_charged,0.000143003,3.18188e-06,-29.719142112182126,0.029907785043555176
UNABOB_clean,3.50501e-05,1.02442e-07,-20.962445171414974,0.01706886280783905
UNABUH01_clean,2.42225e-05,1.79317e-06,-31.45833582505647,0.16778402158360706
UNABUH_clean,2.31265e-05,4.90118e-07,-31.292177295355273,0.057410325103778706
UNACES01_clean,0.00231545,2.8981e-05,-33.386516994409284,0.0316955197339054
UNACES_clean,2.95437e-05,1.18583e-06,-31.94622109673885,0.13058162382968858
UNACIW_clean,2.70344e-05,9.33632e-07,-31.589148614921694,0.08509176867339435
UNADIX_clean,0.000159732,8.21201e-07,-24.9240470164386,0.006805353758220117
UNAGOH_clean,7.0287e-05,2.65637e-07,-20.866848501209958,0.014282740072643916
UNAGUN_clean,7.0526e-05,2.29357e-07,-20.859440804418092,0.006016509376098426
UNAZIT_clean,0.000159278,6.28662e-07,-24.392454693514622,0.00959592382131375
UNEBIZ_clean,0.00264134,3.21386e-05,-37.51090301585104,0.08975418301624806
UNECOH_clean,7.72349e-05,2.3187e-07,-22.622839509448497,0.011266696578932195
UNECUN_clean,8.19577e-05,5.04633e-07,-23.065827876030934,0.022445854226775364
UNERUB_clean,5.04439e-07,7.98156e-09,-21.477381610388825,0.027373640779133596
UNIGEE_clean,1.2697e-05,3.6151e-08,-13.884557050347668,0.01365190374476918
UNIPAJ_clean,5.29411e-05,1.43947e-06,-32.05572980670234,0.06932408897238318
UNOJUD_clean,0.000114717,8.65228e-07,-26.567655842509023,0.015834751439127
UNOTOH_clean,1.39771e-06,4.35487e-08,-23.995525953202346,0.10126217645337923
UPIBOM_clean,0.000128467,5.42047e-07,-24.363908727029806,0.01223361610718694
UPOSOI_clean,0.00208365,2.37818e-05,-35.910374787792186,0.012785408780377918
UPOVOL_clean,5.04112e-05,5.4587e-07,-27.73443290864237,0.03865010626547251
UPOZAB_clean,1.98398e-05,1.39197e-07,-17.206784890052433,0.035724768995116306
UQEGII_clean,4.55303e-06,2.02502e-08,-16.882544534458276,0.015404207481776167
UQERIT_clean,0.000795204,6.27663e-06,-35.01129380734588,0.03767805228383668
UQOGAK_clean,0.000576728,2.22651e-06,-29.809860695703865,0.01239634062599301
UQOWUU_clean,0.000139555,1.66171e-06,-28.93122142944306,0.050900079305217234
UQOYOP_clean,0.000482743,2.69142e-06,-29.585489055410356,0.006900711215018279
UQUCUG_clean,0.00624935,4.61724e-05,-42.0598434450797,0.014993655374581968
UQUHAQ_clean,1.98247e-05,6.66828e-07,-28.85167557101116,0.056060928024604974
UQULAU_clean,0.000313872,2.13935e-06,-26.862240205742065,0.01824062629288875
URENEM_clean,6.15904e-05,1.09312e-07,-20.218680120434456,0.016564322963429724
UREVIY_clean,0.000172364,1.19611e-06,-28.946405093313707,0.023020510849034462
UREVOE_clean,0.000172609,1.19646e-06,-29.037496262285227,0.012577935882793635
URONOG_clean,1.80206e-10,1.15194e-11,-9.032253804886313,0.16183620186937706
URUVUA_clean,0.000101643,2.38853e-06,-28.710850265927686,0.07458258126993007
URUWEL_clean,2.35469e-05,2.29041e-07,-20.52951259056959,0.051982047648264744
URUWIP_clean,3.76693e-05,2.92946e-07,-21.910153885347682,0.016587990266684817
USAHAZ_clean,5.59593e-05,2.51567e-07,-19.719215255524645,0.018184524399834416
USATAL_clean,3.04332e-05,8.09063e-07,-30.768332561795187,0.07044029555412268
USAWIW_clean,0.000108784,5.42915e-07,-24.657757702716232,0.038735905944013216
USAYOE_clean,0.00227135,2.60205e-05,-38.322359318906976,0.026648643951150776
USEVOF_clean,0.000289561,3.49856e-06,-33.37562039403395,0.03245269816670194
USIRUL_clean,0.00120577,6.40608e-05,-41.253261348374785,0.09382426469317293
USISEW_clean,0.00177669,7.26541e-05,-40.998784188169296,0.07381373421303866
USORUR_clean,0.000139017,9.10142e-07,-22.842553724550655,0.028089182199848503
USOXEH_clean,0.000190416,4.42111e-07,-27.092777840116565,0.00589522158228398
USOXIL_clean,0.000395283,4.34522e-06,-31.231772915084186,0.03476041591864419
USUBUG_clean,0.000172275,9.10385e-07,-25.45943499136039,0.012834217231812287
USUPUV_clean,5.32657e-06,4.06448e-08,-18.441039087328814,0.014717794976835423
USUQOQ_clean,0.000146079,1.75325e-06,-30.869287191241725,0.02726488620294397
USUVIP_clean,0.000148879,7.07245e-07,-26.95930608152917,0.014912872221241796
USUWUC_clean,0.00011601,8.53249e-07,-23.80507831874501,0.00954620082721527
UTACOJ_clean,3.82626e-05,5.41477e-07,-24.194121145721983,0.06117352260198362
UTACUP_clean,4.44353e-05,3.71306e-07,-22.444327460736446,0.024503495998336962
UTADIE_clean,1.60567e-05,6.04234e-08,-19.572766238469622,0.015228220409830325
UTELIQ_clean,0.00035994,3.0885e-06,-29.496590788550098,0.040140843184495234
UTEMAJ_clean,0.000120659,5.70282e-07,-23.26268735569265,0.01831757913709565
UTEWOG_clean,0.000224297,2.00727e-06,-25.911209424042763,0.040350683908001755
UTEWUM_clean,0.000200248,9.81056e-07,-25.643449255811586,0.021109619027565137
UTEXAT_clean,0.000459021,2.9189e-06,-27.839597508623026,0.0116712476321041
UTEXIB_clean,0.000455826,3.38424e-06,-27.871696207948638,0.014763562493386041
UTIYED_clean,0.00274149,1.70732e-05,-36.988877821257525,0.004525117189288092
UTOCAJ_clean,0.000805108,3.14854e-06,-28.45287661784806,0.01579415130455522
UTOCEN_clean,0.000764218,2.54296e-06,-28.314860865184006,0.008189211901189656
UTODIR_clean,4.99256e-05,5.48377e-07,-29.52262825803415,0.03725823723754393
UTOTUT01_clean,4.13663e-07,1.58139e-08,-23.01206985507339,0.10517670161864058
UTOTUT_clean,4.61841e-07,1.77263e-08,-22.846504582246343,0.07440397127686585
UTULEB_clean,0.000149933,6.29769e-07,-26.04027777962693,0.008178973846903928
UTULIF_clean,3.3809e-05,5.49815e-07,-28.364862835119354,0.026336440271538277
UTULUR_clean,0.00190314,2.03013e-05,-38.52712693469242,0.043261048451671426
UTULUR_SL_part,0.00237829,5.09754e-05,-39.40456026372559,0.08761116439232208
UTUMAY_clean,2.26409e-05,2.77336e-07,-27.27229688723367,0.05296650982045667
UVANOW_clean,0.000145141,2.38424e-06,-27.11892820687859,0.07196464362425792
UVANUC_clean,0.000266918,4.28087e-06,-31.430199648795536,0.015583143864890596
UVARIT_clean,0.00299597,4.97397e-05,-40.16622435570299,0.03344208700886543
UVAROZ_clean,0.00319113,7.19827e-05,-40.461947698046,0.0481868836304167
UVARUF_clean,0.00366318,0.00013943,-41.02308242297281,0.07994425084205176
UVASAM01_clean,0.00285659,5.03031e-05,-39.942324825997815,0.05607051743440401
UVASAM_clean,0.00283544,3.74037e-05,-40.035460924112975,0.03189819569956135
UVEVAT_clean,0.000131837,3.61237e-07,-26.127674319844058,0.012126513836715695
UVEVEX_clean,9.36487e-05,5.79877e-07,-24.710003276996936,0.009616210792489576
UVEVUN_clean,0.000107549,2.04134e-07,-22.632973154705272,0.012465903954132945
UVEWIC01_clean,4.73786e-06,2.21115e-08,-18.01830140698458,0.019190505607710646
UVEWIC_clean,4.77428e-06,1.59345e-08,-17.995258502302825,0.008324166355139061
UVEXAV_clean,0.0146553,0.000150242,-41.33802784287786,0.01282182523866082
UVINAP_clean,0.000233123,3.55425e-06,-34.16860455233965,0.025549374256522837
UVIPIZ_clean,0.000101325,1.41833e-06,-28.959565456918774,0.051515040181087046
UVIPOF_clean,0.000114113,3.28662e-06,-29.40071055691413,0.07959011316274159
UVOBUE_clean,6.33395e-06,1.32156e-08,-18.615315631244947,0.01774271561442298
UVOTOQ_clean,7.03592e-05,6.67124e-07,-23.19415723981879,0.04256841648258422
UVUCEV_clean,0.000660781,4.1863e-06,-32.01697652091157,0.03908857093494095
UVUCIZ_clean,0.000260226,6.88829e-06,-36.37042644542493,0.03429792462394692
UVUDEW_clean,0.000173671,2.09591e-06,-30.640645755332105,0.028851673255814125
UVUDOG_clean,0.000139407,1.68228e-06,-32.54489885144666,0.04750587148950615
UVUDUM_clean,4.87012e-05,2.57652e-07,-24.37578567760745,0.007645502597611379
UVUFIC_clean,1.11598e-05,7.37615e-07,-32.240188773323716,0.190571400463204
UVUFUN_clean,0.000925417,3.66837e-06,-30.828190103162388,0.015198223948891997
UVUGAV_clean,3.17007e-05,6.44341e-07,-28.148125894709903,0.023988941300559445
UVUPOR_clean,0.000748198,2.58604e-05,-32.958470302979556,0.1921857036921632
UVUPUX_clean,0.00505932,0.000237445,-42.05272479714273,0.08259675698352267
UVUQAE_clean,0.000926178,8.70005e-06,-31.53924961353465,0.03736256064166737
UVUQOT_clean,7.73179e-05,5.73564e-07,-24.881144429838653,0.044013013035451895
UVUWAL_clean,0.000256522,1.24135e-06,-28.051046376473543,0.012392656016176874
UWALEL_clean,0.000185319,1.49505e-06,-27.542995468696834,0.030097630303439614
UWELIS_clean,0.000384471,1.68924e-06,-26.87868640844091,0.01079303574823039
UWODAN_clean,9.74116e-05,2.97879e-07,-24.20908889653854,0.014344253569219017
UWOWAF_clean,0.000399646,5.46764e-06,-30.128667805415645,0.03449612673856861
UWUKII_clean,9.40861e-05,5.08889e-07,-25.30883011319063,0.028867709035601714
UWUTIQ_clean,0.000379483,3.70642e-06,-28.49946074190973,0.04444631204320382
UXABOL_clean,6.0346e-06,3.44987e-08,-19.619987559190267,0.012815687404245444
UXABUR_clean,2.06173e-05,1.67275e-07,-25.041513464694983,0.008339183092770569
UXACAY_clean,7.58824e-06,3.80377e-08,-20.5634769967729,0.008578329076814719
UXAXEY_clean,0.0010911,1.85055e-05,-36.00879144408693,0.042445864515469535
UXEDEH_clean,9.10438e-12,6.45775e-13,1.452817013939129,0.15268822475851776
UXEDIL01_clean,1.84179e-07,1.16417e-09,-20.265879913405026,0.05993729921176912
UXEDIL02_clean,1.16931e-07,4.01992e-09,-19.320413021369834,0.1040491335357522
UXEDIL03_clean,1.79421e-07,2.56701e-09,-20.21866577534244,0.0699540331351385
UXEDIL_clean,1.97744e-07,6.42261e-09,-20.407576664961493,0.08132031658085936
UXEDOR_clean,1.0754e-05,3.88586e-07,-28.647906374991063,0.057114105483007625
UXEDUX_clean,4.74557e-05,5.64365e-07,-30.6618993650564,0.03467558022555099
UXEFAF_clean,8.0744e-06,3.37204e-07,-27.288748915134818,0.07180222847662851
UXEFEJ_clean,5.69744e-06,2.21053e-07,-26.373614510460527,0.060329784875521444
UXEHIP,0.00129139,9.80964e-06,-30.56284366652894,0.010029013470896948
UXEQOE_clean,0.00129247,1.26948e-05,-37.05374485961833,0.01723978620825552
UXINAR_clean,5.72265e-05,3.50849e-07,-25.443045608817744,0.012870971453498806
UXIQOJ_clean,0.000153836,7.92371e-07,-23.665971420782828,0.017917659428340366
UXISUR_clean,0.000338025,4.72849e-06,-33.13657095857735,0.03555696802960906
UXOHOG_clean,0.000736595,2.21034e-05,-36.515817348230385,0.22133961315917555
UXUNUX_clean,0.000177244,9.50569e-07,-23.544382072884844,0.02094654297993115
UXUPEJ_clean,0.000173264,8.42381e-07,-23.474337627301253,0.028140742913013196
UXUPEK_clean,5.76647e-14,5.43129e-15,13.757216637084294,0.2329656321491859
UXUPIN_clean,0.000164056,6.38845e-07,-23.29280001844057,0.02137165262696381
UXUYUI_clean,2.79063e-05,2.02175e-06,-32.54012744508901,0.11400336628586916
UXUZAP_clean,0.00141528,1.25646e-05,-34.8958088961278,0.019471335687806787
UYAMIS_clean,0.000225887,1.54613e-06,-29.125205273414615,0.05737126785742869
UYAMOY_clean,0.00065007,2.25377e-06,-30.208197763743986,0.00640078795269719
UYAPOA_clean,0.000170014,7.4614e-07,-25.076468665770964,0.026620500861254538
UYAQAN_clean,0.000201224,1.16724e-06,-27.35044273402,0.0050189374198714295
UYOFIY_clean,0.000170356,1.45e-06,-30.05860722732347,0.034168377499884495
UYOJOI_clean,1.41708e-05,1.63329e-07,-22.629035239406853,0.03292417783283016
UYOXUC_charged,0.000156099,1.19368e-06,-24.00980537999157,0.03279087231391599
