Structure_name,Adsorbent_name,Acessible_average_energy,Minimum_energy,Boltzmann_average_energy
XEGKEB_clean,Xe,-15.919103,-24.737631,-21.272675
YARKEJ_clean,Xe,-22.483788,-35.516903,-33.65573
VUQKAU01_clean,Xe,-20.966423,-31.358047,-26.388534
WOJZEC_clean,Xe,-20.919861,-28.888449,-26.65743
TOWNUQ_clean,Xe,-20.721283,-33.18944,-30.540778
ZARMAI_charged,Xe,-16.069957,-26.916601,-23.811971
VIWLEU_clean,Xe,-13.647548,-22.00594,-18.014019
ZIF-9,Xe,-34.788114,-43.675792,-42.88244
ZARPUF_clean,Xe,-12.89411,-17.644531,-15.998972
XADCEM_clean,Xe,-19.020307,-28.051636,-26.826553
YARKOT_clean,Xe,-19.923667,-25.708375,-23.639302
UMOYOM16_clean,Xe,-16.932632,-26.351983,-24.465581
ZIGFEC_clean,Xe,-11.863072,-32.914948,-32.517437
XADCOW_clean,Xe,-13.693261,-32.597549,-31.127029
ZARQAM_clean,Xe,-12.770057,-21.426889,-18.202655
VUQKAU02_clean,Xe,-20.817821,-30.908549,-26.043622
YOMBEI_clean,Xe,-19.575593,-31.311376,-30.482587
XEGKIF_clean,Xe,-22.287933,-31.015191,-28.807578
TOWXEK_clean,Xe,-22.51245,-29.789985,-27.061741
XADCOW_manual,Xe,-13.693107,-32.606495,-31.127544
VIWLIY_clean,Xe,-16.122932,-26.776319,-22.060124
VAMZER_clean,Xe,-19.368345,-28.36216,-23.568695
WEHJIE_clean,Xe,-13.833161,-32.038397,-29.548203
YOMHAK_clean,Xe,,29.053544,29.619777
WOJZIG_clean,Xe,-21.06264,-29.238902,-27.002621
TOXHAR_clean,Xe,-21.516987,-31.542558,-29.252724
ZARTAP02_clean,Xe,,4.209069,4.218022
YOMNIZ_clean,Xe,-18.904476,-23.148341,-21.8343
ZIGFIG_clean,Xe,-14.571187,-36.892608,-36.459887
VUQKAU_clean,Xe,-20.845684,-30.342458,-25.677622
ZARTAP03_clean,Xe,-8.097607,-14.09557,-13.924939
XEGKOL_clean,Xe,-16.00061,-24.900633,-21.33923
YOMVIG01_clean,Xe,-38.844274,-45.972588,-44.167361
YARSAN_clean,Xe,-30.25406,-36.83263,-34.61959
XOMHEO_clean,Xe,-21.603929,-32.51649,-29.847052
VIWLOE_clean,Xe,-16.586603,-26.774546,-22.29587
YARSIV_clean,Xe,-3.084525,-3.598181,-3.088502
VUQKOI_clean,Xe,-18.508148,-28.725766,-24.353595
YOMVIG_clean,Xe,-34.39327,-41.540826,-39.260913
XADDAJ01_clean,Xe,-20.558902,-30.690478,-24.984628
TOXHEV_clean,Xe,-24.304717,-31.096181,-27.93104
ZIGWUJ_clean,Xe,-22.874936,-29.863985,-28.097978
YARVEV_clean,Xe,-22.478972,-34.418912,-33.102019
WOJZOM_clean,Xe,-19.191781,-30.860193,-28.17088
ZARVIZ_clean,Xe,-11.430242,-19.207469,-15.711304
ZIHFUR01_clean,Xe,-24.556879,-31.078518,-29.316675
YOMZIL_clean,Xe,-23.462153,-32.639469,-29.339152
XEGKUR_clean,Xe,-16.223125,-24.887499,-20.824215
YARYEV_clean,Xe,-10.103925,-17.463142,-16.531285
VIWMAR_clean,Xe,-16.441064,-26.807178,-22.158236
YARYIZ_clean,Xe,-10.533497,-17.649695,-16.437631
VANHEA_clean,Xe,-16.460724,-31.637998,-28.778331
VUQKUO_clean,Xe,-18.197016,-29.084937,-26.544699
ZIHFUR_clean,Xe,-24.522285,-30.682605,-28.705968
VANXUD03_clean,Xe,-16.760576,-25.919431,-24.332197
YARYOF_clean,Xe,-13.019864,-22.282185,-20.877749
TOXMUQ_clean,Xe,-23.854204,-31.561767,-29.209918
ZIHTEP_clean,Xe,-11.270548,-24.453269,-22.275407
VANXUD_clean,Xe,-17.212452,-25.937074,-24.30416
ZARZAV_clean,Xe,-27.557247,-35.927932,-33.65963
XOMJOY_clean,Xe,-23.65584,-34.597396,-32.098544
YARYUL_clean,Xe,-10.552051,-13.374553,-11.576444
VUQLEZ_charged,Xe,-19.039979,-32.577176,-29.641373
XADDAJ_clean,Xe,-20.782167,-30.657307,-24.958299
ZASJAG_clean,Xe,-16.262693,-27.125703,-24.570285
XEHDEV_clean,Xe,-12.662665,-23.099907,-20.642236
TOXNAX_clean,Xe,-27.112969,-38.382394,-37.950585
VAPBAR_charged,Xe,-26.41981,-44.557828,-43.995045
XADDEN_clean,Xe,-13.027564,-33.295306,-32.952967
VIWMEV_clean,Xe,-16.147978,-26.819931,-22.341522
YARZEZ01_clean,Xe,-15.996902,-21.93896,-20.04976
XEHFUL01_clean,Xe,-19.724122,-27.503838,-26.002433
XEHFUL02_clean,Xe,-19.724122,-27.503838,-26.002433
XADDEN_manual,Xe,-12.83012,-33.295307,-32.952934
XEHFUL_clean,Xe,-19.158851,-27.943537,-27.525619
ZASTUK_clean,Xe,-26.557127,-34.54548,-32.861613
ZIJVAR_clean,Xe,-18.219578,-24.001589,-23.160371
YARZEZ02_clean,Xe,-10.939284,-14.151876,-12.557917
XADDEN_uncharged_b,Xe,-12.83012,-33.295307,-32.952934
VURLIF_clean,Xe,-18.81944,-24.944564,-21.474127
ZASWOF_clean,Xe,-13.0878,-17.27035,-16.742617
UMOYOM17_clean,Xe,-17.233018,-26.914385,-25.052557
XADDIR_clean,Xe,-12.813319,-33.131275,-32.804875
XEHRUY_clean,Xe,-24.028472,-30.87143,-29.720908
VAPBEV_clean,Xe,-26.421398,-45.731417,-43.914291
TOXNEB_clean,Xe,-23.003565,-29.106029,-26.453573
XADDIR_manual,Xe,-12.818548,-33.131276,-32.804615
VURNED01_clean,Xe,-19.548003,-23.842484,-21.915731
YONNUL_clean,Xe,-20.945845,-34.595859,-31.987346
YARZEZ03_clean,Xe,-10.924025,-16.379596,-13.673542
XADDIR_uncharged_b,Xe,-12.818548,-33.131276,-32.804615
XOMJUE_clean,Xe,-23.796793,-34.982416,-32.566389
ZAVMIU_clean,Xe,-11.151313,-18.08553,-15.397339
XEHSAF_clean,Xe,-26.049699,-31.223219,-29.833352
WEHJOK_clean,Xe,-10.957652,-22.993886,-18.027262
VURNED02_clean,Xe,-19.334718,-23.39764,-21.160145
TOXNIF_clean,Xe,-23.085326,-29.917237,-27.432165
YARZEZ_clean,Xe,-15.156534,-19.269673,-17.74537
YOPMAS_clean,Xe,-7.876602,-10.37711,-9.019239
WEHNAA_clean,Xe,-19.837746,-26.989303,-26.293928
WOLFAG_clean,Xe,-21.532565,-34.177807,-31.119392
ZIJVEV_clean,Xe,-30.884562,-36.832487,-35.596757
TOZHAR_clean,Xe,-13.226389,-22.66862,-20.747651
VURNED03_clean,Xe,-19.065887,-22.945009,-20.811864
WEHNAA_SL_part,Xe,-32.000751,-39.876313,-37.882484
YASLUA_clean,Xe,-18.427116,-24.58375,-23.366987
XEHSEJ_clean,Xe,-26.442456,-29.932525,-28.454092
VAPBIZ_clean,Xe,-27.103024,-46.146772,-44.470441
VURNED04_clean,Xe,-16.895973,-23.339953,-21.54242
TUBCEA_clean,Xe,-21.184558,-31.619498,-29.759303
XEHSIN_clean,Xe,-26.423008,-31.703348,-30.443121
VIWMIZ_clean,Xe,-21.079017,-46.560491,-46.118408
YOPNUO_clean,Xe,-9.233049,-20.361354,-18.201159
VURNED_clean,Xe,-18.132799,-22.349392,-20.642895
VAPFOJ_clean,Xe,-12.514025,-19.575831,-18.405968
ZAVPET_clean,Xe,-20.926055,-27.589666,-24.764691
ZIJVOF01_clean,Xe,-25.248988,-31.447781,-30.771933
VURYIR_clean,Xe,-20.394365,-26.525495,-25.868042
VAPFUP_clean,Xe,-26.154572,-31.382807,-30.624497
TUBJAD_clean,Xe,-23.779907,-30.163042,-28.304416
YASNAJ_clean,Xe,-23.291941,-38.520248,-37.172123
VURYOX_clean,Xe,-17.083022,-21.210786,-20.218854
YOPPAW_clean,Xe,-18.168762,-32.944982,-31.492741
WEHPIJ_charged,Xe,-22.310924,-30.650528,-26.997366
XEHSOT_clean,Xe,-23.395098,-31.680742,-30.483261
XADDOX_clean,Xe,-18.473418,-28.175926,-23.955096
VAPHOM_clean,Xe,-17.100891,-26.12762,-24.783986
VUSJUP_clean,Xe,-3.021495,-10.589753,-6.354867
ZAVPIX_clean,Xe,-21.268455,-27.814232,-25.03446
TUBLIN_clean,Xe,-22.43211,-32.485105,-30.148717
YASPEP_clean,Xe,-5.810116,-8.127423,-6.738104
WOLMUG_clean,Xe,-22.350633,-31.696355,-28.939462
XEHSUZ_clean,Xe,-24.867786,-30.114146,-29.033291
ZIJVOF02_clean,Xe,-24.002462,-31.474299,-30.775553
YOPQEB_clean,Xe,-4.872621,-8.916375,-6.946664
XEHTUB_clean,Xe,-1.228423,-1.228843,-0.048319
WOLRIZ_clean,Xe,-15.711106,-28.118944,-26.397498
VUSKAW_clean,Xe,-4.530974,-14.338283,-9.651358
WEHPOP_charged,Xe,-22.417729,-31.468454,-27.723859
VUSKEA_clean,Xe,-5.044284,-17.62544,-13.400219
VAPRIQ_clean,Xe,-51.407966,-73.010567,-71.284265
WOLROF_clean,Xe,-15.799027,-26.807023,-25.127403
YOQLAT_clean,Xe,-18.994964,-25.676321,-23.430095
ZIJVOF_clean,Xe,-24.022117,-31.569546,-30.852085
YOQYEK_clean,Xe,-24.56876,-31.262904,-30.224699
XADDUD_clean,Xe,-19.55619,-26.347907,-23.313906
VAQLAC_clean,Xe,-5.138233,-9.817952,-9.025845
ZAVPOD_clean,Xe,-21.203305,-27.670445,-25.004924
UMOYOM18_clean,Xe,-17.377855,-26.865398,-25.056023
WEHQAC_charged,Xe,-23.332168,-28.310512,-26.769209
XADFAL_clean,Xe,-21.663321,-30.584933,-27.724086
XEJBUL_clean,Xe,-12.854041,-31.746676,-30.270933
VIWMOF_clean,Xe,-18.511794,-47.181816,-46.951068
VAQLEG_clean,Xe,-19.821518,-27.786546,-25.747344
YOQYOT_clean,Xe,-4.558531,-12.527108,-11.634497
XEJJIG_clean,Xe,-18.169818,-18.834615,-18.342856
XEJJOM_clean,Xe,-15.202921,-16.067546,-15.491254
XOMNEU_clean,Xe,-27.048864,-37.664456,-35.958537
VIWZOR_clean,Xe,-15.78724,-25.715146,-21.970645
YORCEP_clean,Xe,-17.02298,-27.624074,-26.687722
XADFEP_clean,Xe,-21.486818,-28.827645,-26.196603
WEHQEG_charged,Xe,-26.605162,-30.569595,-28.957219
XOMZAC_clean,Xe,,12.549417,13.361912
YASVOG_clean,Xe,-16.110231,-50.529671,-49.509669
ZAVPUJ_clean,Xe,-21.372959,-27.838061,-25.176516
VUSQIK_charged,Xe,-21.080291,-28.202936,-26.316703
WOLYON_clean,Xe,-8.765972,-23.243573,-20.073634
VIXCUB_clean,Xe,-17.713062,-21.532549,-19.948509
VIXGAM01_clean,Xe,-24.390759,-26.517984,-24.701016
VAQSEO_clean,Xe,-26.111866,-32.566463,-30.163682
XEJTIR_clean,Xe,-21.236204,-36.67912,-35.227336
YASVUM_clean,Xe,-17.338601,-27.74418,-24.03014
WEHRIL_charged,Xe,-21.136175,-32.00005,-29.348122
VIXGAM_clean,Xe,-24.318532,-26.524481,-24.655757
YORGOD_clean,Xe,-17.500711,-29.558429,-25.534972
VIXGEQ_clean,Xe,-24.105082,-26.868467,-24.544552
VUTVAJ_clean,Xe,-17.742749,-27.673668,-25.811192
XADGAM_clean,Xe,-24.127892,-39.700964,-36.503901
XEJVOZ_clean,Xe,-30.600984,-34.219062,-33.030971
WEJSAH_clean,Xe,,113.729553,114.509885
TUBWEU_clean,Xe,-25.529062,-49.929617,-49.209095
XONGUD_clean,Xe,-8.775825,-19.233752,-16.50964
YORNIE_clean,Xe,-17.493684,-23.407066,-20.803285
ZIKCAZ_clean,Xe,-30.84485,-39.283926,-36.755951
WOMFAG_clean,Xe,-37.588928,-83.504666,-83.325167
XEJWUG_clean,Xe,-24.075323,-37.343931,-36.411001
VUVZAP_clean,Xe,-24.239475,-31.145872,-28.798593
XADGIU_clean,Xe,-20.989208,-28.086353,-26.815373
WEJWAL_clean,Xe,-29.198895,-41.809405,-40.47661
ZAVQAQ_clean,Xe,-21.557843,-27.676909,-25.409773
XOPJAO_clean,Xe,-26.971249,-39.57232,-38.118084
XOPKIX_clean,Xe,-36.500735,-36.500735,-36.500735
XEJXAN_clean,Xe,-23.667515,-36.708849,-36.055672
XOPKOD_clean,Xe,-38.236106,-38.236107,-38.236106
XADGOA_clean,Xe,-21.721285,-26.661175,-25.484523
VUWPIN_clean,Xe,-16.490783,-18.810823,-17.676092
TUCJAD_clean,Xe,-21.660182,-27.316981,-25.911925
YATDUV_clean,Xe,-11.347445,-20.472489,-18.165397
XEJXER_clean,Xe,-18.407223,-31.173273,-29.247541
WELTOX_clean,Xe,-23.211826,-27.234299,-25.378761
VUWROW_clean,Xe,-18.400041,-30.646118,-26.524882
WOMFEK_clean,Xe,-61.473566,-73.301595,-71.622687
YATTUK_clean,Xe,-18.329909,-22.242017,-20.651606
YORRII_clean,Xe,-22.756154,-26.623579,-24.493061
ZIKCED_clean,Xe,-24.281357,-32.648609,-29.690729
TUDJOS,Xe,-13.336138,-23.354656,-20.04658
XAFBEN_clean,Xe,-18.188665,-30.413116,-29.140076
ZAVQEU_clean,Xe,-21.654586,-27.717112,-25.572672
XOPLOE_clean,Xe,-18.088389,-26.90204,-23.551158
WOMFIO_charged,Xe,-14.601527,-21.359384,-19.059884
XEKCAT01_clean,Xe,-20.093125,-25.337235,-21.787437
XAFFAN_clean,Xe,-8.845575,-19.076011,-17.07226
XOPLUL_clean,Xe,-19.380853,-29.029131,-26.009924
ZIKJIO_clean,Xe,-17.452027,-23.578409,-21.203018
VAQTUF_clean,Xe,-14.506902,-26.209218,-23.587473
WELTUD_charged,Xe,-18.317419,-32.974098,-31.362444
UMOYOM19_clean,Xe,-19.968123,-27.489092,-25.771758
VIXPUP01_clean,Xe,-10.941372,-28.452323,-25.258203
WONBAD_clean,Xe,-25.529442,-30.745013,-28.536806
XAFFER_clean,Xe,-7.424086,-19.74622,-16.647279
WEMBUN_clean,Xe,-15.841033,-20.886358,-19.516548
XAFFIV_clean,Xe,-8.642697,-18.60435,-16.943155
ZIKJOU_clean,Xe,-17.852178,-30.361248,-27.373519
WEMCAU_clean,Xe,-17.433662,-23.644657,-21.647298
YORSOP_clean,Xe,-22.872436,-33.439662,-29.645471
VUWRUC_clean,Xe,-18.739577,-30.372453,-27.961216
XEKCAT_clean,Xe,-20.358419,-25.627738,-22.028613
XAFFOB_clean,Xe,-8.400589,-18.961297,-17.053711
ZAVQIY_clean,Xe,-21.556898,-27.688169,-25.624973
XOPMIA_clean,Xe,-20.500776,-30.192866,-28.098081
UMUTOM_clean,Xe,-16.826516,-34.708458,-33.715383
YORZAH_clean,Xe,-4.269773,-4.270767,-3.129907
ZILBAZ_clean,Xe,-22.920137,-29.769618,-28.452416
XAFNOH01_clean,Xe,-16.996446,-22.485965,-21.286569
XOPVII_clean,Xe,-19.852903,-29.552428,-25.847531
WEMCEY_clean,Xe,-22.891103,-29.864241,-28.104385
YOSWUA_clean,Xe,-25.679302,-38.550549,-35.905715
XAFNOH_clean,Xe,-16.996442,-22.485965,-21.286567
VUWSAJ_clean,Xe,-21.744997,-30.92551,-27.507172
UMUTUS_clean,Xe,-11.967299,-23.970725,-22.686063
XAFXOT_clean,Xe,-23.89602,-28.437701,-26.507764
UMUXEG_clean,Xe,-11.432068,-17.65253,-16.370774
UNABER_clean,Xe,-30.041491,-32.677152,-32.116005
YATVUN_clean,Xe,-16.931758,-34.020165,-31.63843
ZILBED_clean,Xe,-19.828962,-28.547141,-26.594106
XOPVOO_clean,Xe,-65.773761,-84.237088,-82.80681
TUDQOZ_clean,Xe,-22.456128,-37.153712,-34.29254
VARHIH_clean,Xe,-19.087141,-26.726239,-24.088645
ZAVQOE_clean,Xe,-21.356424,-27.430111,-25.289463
WEMCIC_clean,Xe,-22.773051,-30.319926,-28.44287
TUFSUK_clean,Xe,-6.989564,-6.989741,-6.424083
UNABIV_charged,Xe,-20.638086,-30.296077,-28.616473
TUFTAR_clean,Xe,-8.029229,-8.029364,-7.446379
VIXPUP_clean,Xe,-11.360109,-29.185375,-26.334973
TUGFAE_clean,Xe,,39.421975,39.574554
WEMCOI_clean,Xe,-23.909468,-30.417364,-28.60153
XOQXEH_clean,Xe,-22.197508,-40.455443,-39.661812
VIXTUT_clean,Xe,-19.575936,-30.950649,-29.347297
XEKCEX_clean,Xe,-10.953005,-16.65977,-15.41387
ZAVQUK_clean,Xe,-22.065676,-27.622718,-25.441866
YOTROQ_clean,Xe,-23.771539,-36.651673,-33.830867
VARHON_clean,Xe,-19.035822,-24.213908,-22.051584
TUGSOE_charged,Xe,-19.897784,-30.363518,-28.987924
VIXVUV_clean,Xe,-27.589596,-42.078086,-40.971446
UNABOB_clean,Xe,-13.893659,-22.349357,-19.732348
XAGCIS01_clean,Xe,-26.810134,-37.016831,-36.250592
WEMCUO_clean,Xe,-23.902708,-30.954856,-29.16133
ZILBIH_clean,Xe,-19.469946,-25.96739,-23.585837
VIXZUZ_clean,Xe,-24.546468,-32.480847,-30.391536
UNABUH01_clean,Xe,-25.86818,-32.461587,-30.828586
VUZNOV_clean,Xe,-16.661405,-22.339524,-20.208299
YOTRUW_clean,Xe,-19.637591,-27.556117,-26.322862
VUZVER_clean,Xe,-8.00074,-8.000767,-7.733697
XOQXIL_clean,Xe,-20.249138,-31.751177,-27.527504
VARJAB_clean,Xe,-27.280981,-31.992161,-30.060123
ZILBUT_clean,Xe,-13.052814,-19.449802,-16.48773
UNABUH_clean,Xe,-26.00872,-32.288904,-30.479835
WABTOK_clean,Xe,-18.371678,-21.189341,-19.972946
VIYMAT_clean,Xe,-19.20473,-25.004019,-23.178309
YATWAU_clean,Xe,-16.635982,-33.67237,-30.206937
WONJUG_clean,Xe,-28.956452,-60.083065,-58.346812
WABVIF01_clean,Xe,-16.814599,-18.172397,-17.570634
YOTSAD_clean,Xe,-13.082758,-24.762221,-23.777863
WABVIF02_clean,Xe,-17.337088,-19.384002,-18.663289
WEMDAV_clean,Xe,-23.736231,-31.083628,-29.402517
WONRUM01_clean,Xe,-15.850383,-20.177065,-19.133032
ZAVRAR_clean,Xe,-21.117906,-27.601539,-25.266144
WABVIF03_clean,Xe,-17.219509,-20.027174,-19.269872
WEMDID_clean,Xe,-15.967149,-20.00953,-18.505723
WONRUM02_clean,Xe,-16.394658,-20.663662,-19.389732
XOQXOR_clean,Xe,-27.427481,-35.9873,-33.558884
WABVIF04_clean,Xe,-16.34237,-17.34018,-16.752972
WABVIF_clean,Xe,-16.448767,-17.458669,-16.905646
WEMDOJ_clean,Xe,-15.830152,-20.170964,-18.515196
WONRUM_clean,Xe,-16.389709,-20.285177,-18.744611
YOTXOW_clean,Xe,-24.291986,-27.044528,-25.2039
WABVOL_clean,Xe,-13.749808,-20.432195,-18.379377
WEMDUP_clean,Xe,-15.829652,-20.306275,-18.798422
WONXIH_clean,Xe,-9.888303,-18.651372,-17.707211
YAVSOG_clean,Xe,-22.73714,-29.347441,-28.076789
WABVUR_clean,Xe,-8.520656,-19.370309,-18.348092
VIYSON_clean,Xe,-22.10072,-32.670949,-31.620225
WEMFAX_clean,Xe,-15.742799,-20.320616,-18.949798
XAGCIS02_clean,Xe,-26.877315,-37.556275,-36.762523
WABWAY_clean,Xe,-13.810993,-19.327459,-17.791022
XEKCIB_clean,Xe,-10.528595,-16.673839,-15.073282
WONZOP_clean,Xe,-12.015813,-18.507787,-14.865437
WABWEC_clean,Xe,-14.675564,-18.830299,-16.359571
TUGSUK_ion_b,Xe,-19.5275,-29.328792,-27.222427
WEMFEB_clean,Xe,-16.172099,-20.352417,-19.095143
ZAVREV_clean,Xe,-21.545385,-27.793675,-25.537095
YAVTUN_clean,Xe,-11.492076,-20.867896,-18.586049
WONZUV_clean,Xe,-16.300778,-23.787382,-21.818402
WEMFIF_clean,Xe,-15.735573,-20.542678,-19.205028
VARJEF_clean,Xe,-19.445066,-26.684699,-23.810985
ZILFOR_clean,Xe,-13.485507,-25.64118,-21.997639
XEKCOH_clean,Xe,-11.414058,-17.147578,-15.877497
WEMFOL_clean,Xe,-15.621885,-20.696489,-19.326715
VARREL_clean,Xe,-13.313782,-26.620894,-25.90059
WOPDEL_clean,Xe,-25.235704,-36.665371,-35.580249
WACKOB_clean,Xe,-13.79181,-21.536704,-19.694187
YAVVAV_clean,Xe,-14.037449,-25.924128,-22.829803
VARRIP_clean,Xe,-17.60757,-27.25125,-26.645783
XEKDOI_clean,Xe,-12.906336,-24.060582,-22.498186
XOQXOR_SL,Xe,-27.578472,-36.556453,-34.112039
XEKDUO_clean,Xe,,237.112689,237.175281
UNACES01_clean,Xe,-20.953686,-35.181055,-32.865785
WOPGOZ_clean,Xe,-18.270613,-24.258302,-23.160164
YOVNUU_clean,Xe,-29.091195,-46.187358,-42.04834
WACLEU_clean,Xe,-22.319656,-27.15288,-24.836228
VIYSUT_clean,Xe,-22.966736,-30.226062,-28.094337
UNACES_clean,Xe,-28.418954,-32.908317,-31.146382
YAVVEZ_clean,Xe,-12.705779,-22.752779,-20.383348
TUGTAR_clean,Xe,-26.777527,-37.79308,-35.918671
ZAVRIZ_clean,Xe,-21.656413,-27.583434,-25.323601
WEMGAY,Xe,-27.671539,-29.708865,-28.922067
WAFKAQ_clean,Xe,-20.215526,-25.295873,-22.341274
ZAWLEQ_clean,Xe,-19.2022,-27.221213,-26.381756
UNACIW_clean,Xe,-26.533648,-32.568411,-30.861723
XEKJIH_clean,Xe,-33.934848,-40.849983,-37.396319
VARWES_charged,Xe,-21.416346,-28.782431,-27.378695
WAFKEU05_clean,Xe,-20.823005,-29.988549,-28.703421
WOPHEQ_clean,Xe,-23.605834,-31.733045,-28.849045
YAVVID_clean,Xe,-21.044917,-29.426905,-26.559967
WAFKEU06_clean,Xe,-20.975523,-30.284593,-28.990639
YOVPEG_clean,Xe,-25.985862,-36.066434,-34.259985
WAFKEU07_clean,Xe,-21.427168,-30.774311,-29.187599
XAGCIS_clean,Xe,-26.812394,-37.164612,-36.408465
XEKJON_clean,Xe,-40.787257,-44.083882,-42.585879
WAFKIY_clean,Xe,-19.538348,-28.097314,-25.727014
YAVVOJ_clean,Xe,-21.844691,-29.748298,-26.848246
VIYTAA_clean,Xe,-21.562634,-32.489168,-31.374108
XORHET_clean,Xe,-16.870671,-27.681256,-25.997443
ZILFOR_manual,Xe,-13.613934,-25.750094,-22.04823
YOVXEO_clean,Xe,-25.229598,-34.507749,-33.362379
VARWIW_charged,Xe,-18.372562,-28.894752,-27.392312
WEMHED_clean,Xe,-18.999566,-35.428105,-33.026349
TUJFUB_clean,Xe,-33.038025,-46.72233,-44.465833
XOSPEB_clean,Xe,-28.990015,-37.583288,-35.883511
ZIMJOW_clean,Xe,-18.585895,-25.678854,-23.28577
XEKJUT_clean,Xe,-38.203583,-45.529528,-44.282967
XOSPOK_clean,Xe,-17.249663,-26.197723,-23.756095
YAVVUP_clean,Xe,-21.470169,-29.592029,-26.713705
WEMJII_charged,Xe,-31.934696,-42.058147,-41.406997
ZAXQOG_clean,Xe,-18.706112,-28.406754,-26.502984
YOYBUL_clean,Xe,-21.415422,-29.955664,-27.222995
WAGDAL_clean,Xe,-16.290727,-26.928483,-25.291992
XOSPUQ02_clean,Xe,-17.301753,-24.591064,-21.774723
VARWOC_clean,Xe,-11.507267,-16.867657,-14.574489
WOPHIU01_clean,Xe,-23.176069,-36.719024,-34.366612
XEKMIL_clean,Xe,-18.275135,-25.3486,-23.458113
WEMNAF_clean,Xe,-21.907577,-31.743127,-29.500248
YAVWAW_clean,Xe,-20.655196,-29.143977,-26.175566
WAGLEY_clean,Xe,-30.57616,-38.447418,-37.168191
XEMHOM_clean,Xe,-25.182453,-36.38868,-35.287644
ZAXQUM_charged,Xe,-21.58088,-35.298318,-34.886245
XOSPUQ_clean,Xe,-18.503971,-25.172571,-22.489837
YAVZAX_clean,Xe,-22.632945,-24.937122,-23.986883
VIYVIK_clean,Xe,-22.104314,-33.007495,-31.930851
XAGCUE_clean,Xe,-24.065196,-39.148458,-38.293549
XOSQOL_clean,Xe,-23.521263,-30.310254,-29.344377
VARWUI_clean,Xe,-11.481763,-17.064349,-14.695904
WEMNEJ_clean,Xe,-13.240618,-25.29908,-24.446819
WAGPOM_clean,Xe,-19.984354,-34.031072,-31.75896
TUJGAI_clean,Xe,-30.501608,-44.892167,-42.402647
ZIMLAK_clean,Xe,-11.55813,-19.168225,-16.96394
VASFAZ_clean,Xe,-16.182749,-25.28244,-21.770201
XOSQUR_ion_b,Xe,-23.971588,-34.898288,-32.93713
VIYZIO01_clean,Xe,-23.316815,-37.999571,-35.584438
VASFED_clean,Xe,-16.294323,-25.387019,-21.936633
XOTGUI_clean,Xe,-16.60962,-20.247615,-19.126026
XOTHAP_clean,Xe,-16.730051,-19.886696,-18.118594
VASFIH_clean,Xe,-18.156645,-23.531797,-22.363118
WEMXIX,Xe,-18.581141,-36.287481,-35.68196
WOPHIU_clean,Xe,-21.148805,-28.254219,-27.441066
VASFON_clean,Xe,-17.086808,-25.444047,-21.936564
VIYZIO_clean,Xe,-23.901875,-37.926391,-35.508853
VASFUT_clean,Xe,-17.889371,-25.559982,-22.173156
XENCAU_clean,Xe,-9.975019,-20.45665,-17.964238
TUJGIQ_clean,Xe,-23.236067,-30.231528,-28.422092
WOPROK_clean,Xe,-18.560199,-29.345127,-26.810252
XOTKIA_charged,Xe,-19.459262,-26.016835,-24.797768
ZIMLEO_clean,Xe,-11.669963,-18.970181,-16.507635
UNADIX_clean,Xe,-19.769642,-26.227732,-23.923478
WAGYUA_clean,Xe,-8.335479,-18.930106,-15.419753
XAGDAL_clean,Xe,-27.819376,-37.843025,-34.886298
UNAGOH_clean,Xe,-16.609806,-21.699561,-19.27929
WAGZEL_clean,Xe,-17.063436,-28.836039,-27.262403
ZAXTAV_clean,Xe,-30.217161,-40.771129,-38.465502
XENKIM_clean,Xe,-15.526372,-25.327471,-22.68024
WOPSAX01_clean,Xe,-22.927827,-25.888004,-24.239158
ZAXWAY_clean,Xe,-25.815187,-37.581578,-35.304219
YAVZUT_clean,Xe,-15.786441,-32.876835,-29.116697
UNAGUN_clean,Xe,-16.607625,-21.70842,-19.194394
WEMYEU_clean,Xe,-22.478076,-31.8026,-28.923846
VASGUU_clean,Xe,-21.270436,-33.502233,-30.144539
ZAXWEC_clean,Xe,-17.37594,-34.848493,-33.352207
XENMIO_clean,Xe,-26.476623,-34.78362,-32.86315
XOTSEG_clean,Xe,-17.037676,-29.393624,-25.679665
ZIMLIS_clean,Xe,-11.969017,-18.896566,-16.586091
YOYCEV_clean,Xe,-26.860174,-43.192215,-39.093154
WENDIE_clean,Xe,-24.898035,-34.468996,-32.936813
WAHDIT_clean,Xe,-23.824827,-31.61422,-30.746183
VASKOR_clean,Xe,-18.273925,-25.463721,-23.618386
XENMIO_SL,Xe,-26.865227,-35.027502,-33.294631
WOPSAX02_clean,Xe,-8.883891,-19.716256,-17.049229
WENKEH_clean,Xe,-16.795748,-23.961389,-21.431798
ZAYJOA_charged,Xe,-8.636565,-13.123401,-10.7213
WAHFUJ01_clean,Xe,-20.282853,-28.580038,-27.331967
XENMOU_clean,Xe,-26.504788,-35.023628,-33.209176
VATVIY_clean,Xe,-19.68306,-27.204433,-24.11661
YOYNUX_clean,Xe,-23.205347,-38.636027,-36.558698
VIZMUO_clean,Xe,-26.587676,-39.052228,-39.029669
XAGDAL_SL,Xe,-27.086082,-38.86102,-36.638013
XENMOU_SL,Xe,-26.130078,-35.145983,-33.4891
WENKIL_clean5b,Xe,-18.379074,-28.557862,-25.09583
WAHGIY_clean,Xe,-24.103483,-33.885807,-32.628962
