# System description ###############################
10210 atoms

3 atom types

0.0000000 82.760000  xlo xhi
0.0000000 39.380000  ylo yhi
0.0000000 70.000000  zlo zhi

Masses

1 12.010700 # C
2 15.999400 # O
3 1.007940  # H

Atoms # full

268 1 2 -0.331416 31.916873 27.296792 -0.483677 # O
269 1 2 -0.345486 29.838147 28.626950 -0.117797 # O
270 1 1 0.240584 31.234471 28.534567 -0.365192 # C
271 1 1 0.138384 29.144428 29.866844 -0.358627 # C
272 1 1 -0.116911 31.913490 29.696891 -0.478412 # C
273 1 1 0.100353 29.792949 31.082553 -0.664122 # C
274 1 1 0.112841 31.218014 30.999233 0.053288 # C
275 1 1 0.024423 29.063889 32.309665 -0.255259 # C
276 1 1 -0.069259 31.828608 32.393389 -0.009371 # C
277 1 1 -0.033109 29.702734 33.467632 0.365716 # C
278 1 1 0.145882 31.095081 33.413223 0.633134 # C
279 1 1 0.047253 28.906288 34.666266 0.591606 # C
280 1 2 -0.365666 31.965648 34.394157 1.272593 # O
281 1 1 -0.243933 29.470834 35.707002 1.553064 # C
282 1 2 -0.368276 28.441247 38.197867 0.759772 # O
283 1 1 0.236377 29.387324 39.104116 0.326734 # C
284 1 2 -0.348039 30.733392 39.270055 0.809115 # O
285 1 1 -0.059019 28.888068 39.921197 -0.660003 # C
286 1 1 0.172827 31.593647 40.192299 0.143307 # C
287 1 1 0.120342 29.729961 40.947625 -1.291912 # C
288 1 1 0.036411 30.995447 41.294047 -0.515866 # C
289 1 1 0.108930 28.789870 42.445848 -1.732388 # C
290 1 1 0.156134 31.882172 42.073778 -1.437228 # C
291 1 1 -0.085167 29.533024 43.689131 -1.699105 # C
292 1 1 0.141064 30.944508 43.751463 -1.946344 # C
293 1 1 0.129608 28.842166 44.979875 -1.629787 # C
294 1 1 -0.097994 31.659153 44.974148 -1.627445 # C
295 1 1 -0.057873 29.562579 46.014554 -0.852564 # C
296 1 1 0.138543 30.948167 46.220242 -1.248343 # C
297 1 1 0.128077 28.766922 47.008517 -0.215545 # C
298 1 1 -0.041744 31.768956 47.102925 -0.284991 # C
299 1 1 0.029128 29.635831 48.263456 0.412257 # C
300 1 1 0.021057 31.106411 47.989134 0.583424 # C
301 1 1 0.086232 29.221630 49.683681 0.039859 # C
302 1 1 -0.300402 31.734760 48.285760 1.919524 # C
303 1 1 0.235726 29.510978 50.677735 1.139437 # C
304 1 2 -0.312478 31.091680 50.961145 1.442881 # O
305 1 1 -0.032162 28.861041 52.005615 1.021685 # C
306 1 1 0.280139 31.658413 52.158856 1.246299 # C
307 1 1 0.127650 29.486901 53.181124 1.701174 # C
308 1 1 0.030968 30.907873 53.323138 1.058155 # C
309 1 1 0.108622 28.648017 54.601524 1.862234 # C
310 1 1 0.029618 31.541458 54.646369 1.335268 # C
311 1 1 -0.025383 33.703473 16.579668 1.357012 # C
312 1 1 -0.032481 35.101408 16.617452 1.644936 # C
313 1 1 0.073400 32.913831 17.796029 1.119412 # C
314 1 1 0.163259 35.818560 17.877790 1.753417 # C
315 1 1 0.129318 33.643862 19.047983 1.530429 # C
316 1 1 -0.043000 35.114364 19.067383 1.439619 # C
317 1 1 0.123258 32.868530 20.637214 1.013044 # C
318 1 1 0.148272 35.718189 20.364274 1.251807 # C
319 1 1 -0.012871 33.745259 21.479593 0.172023 # C
320 1 1 -0.022093 35.162422 21.441339 0.455753 # C
321 1 1 -0.008095 33.152348 22.325177 -0.789047 # C
322 1 1 -0.030571 35.961780 22.508809 -0.063199 # C
323 1 1 0.136281 33.902082 23.483076 -1.284675 # C
324 1 1 0.002890 35.274098 23.575381 -0.693799 # C
325 1 1 -0.040015 33.108785 24.759368 -1.201364 # C
326 1 1 -0.033554 35.949031 24.712383 -1.263372 # C
327 1 1 -0.031754 33.812024 26.012130 -1.135940 # C
328 1 1 0.122155 35.225814 25.923421 -1.646397 # C
329 1 1 0.153150 33.323703 27.242820 -0.779265 # C
330 1 1 0.140040 36.165957 27.540674 -1.556820 # C
331 1 1 0.085257 34.015006 28.443102 -0.492496 # C
332 1 1 -0.064928 35.417513 28.562313 -0.838273 # C
333 1 1 -0.033267 33.289747 29.708928 -0.837792 # C
334 1 1 0.111703 36.053521 29.831520 -0.513682 # C
335 1 1 0.149225 33.997534 30.872960 -1.293741 # C
336 1 1 -0.026156 35.388645 31.021254 -1.086716 # C
337 1 1 0.141856 32.980285 32.679402 -0.796960 # C
338 1 1 0.175582 36.084468 32.272247 -1.337447 # C
339 1 1 -0.093636 33.793246 33.730320 -0.233996 # C
340 1 1 0.128029 35.151922 33.887169 -0.848466 # C
341 1 1 0.285085 33.323898 34.465304 0.848756 # C
342 1 1 -0.067298 35.946702 34.932360 -0.280145 # C
343 1 2 -0.296581 34.291121 35.297458 1.379291 # O
344 1 1 0.229605 35.087172 36.070005 0.234439 # C
345 1 1 -0.258143 32.590700 37.537402 0.604876 # C
346 1 1 -0.022881 35.718797 37.358930 0.634021 # C
347 1 1 0.059225 33.563096 38.694288 0.583563 # C
348 1 1 -0.022359 34.978306 38.537531 0.788528 # C
349 1 1 -0.046122 32.950660 39.933313 0.167999 # C
350 1 1 0.130822 35.688819 39.759906 1.241814 # C
351 1 1 0.110618 33.913312 40.941377 -0.435575 # C
352 1 1 0.132823 34.915212 41.326356 0.620117 # C
353 1 1 -0.033722 33.280083 42.100736 -1.091547 # C
354 1 1 -0.018601 35.734512 42.469656 0.195695 # C
355 1 1 0.175716 34.119943 43.164728 -1.539871 # C
356 1 1 -0.028856 35.377760 43.345063 -0.880571 # C
357 1 1 0.148203 33.056181 45.002462 -1.815303 # C
358 1 1 0.139352 36.191861 44.513532 -1.239731 # C
359 1 1 -0.081377 33.821590 46.095220 -1.218838 # C
360 1 1 0.164683 35.283896 46.187738 -1.361731 # C
361 1 1 0.145286 33.162306 47.027128 -0.415710 # C
362 1 1 -0.119466 35.909294 47.288779 -0.595861 # C
363 1 2 -0.328507 33.880693 48.069526 0.350691 # O
364 1 1 0.261736 35.268857 48.166393 0.228882 # C
365 1 2 -0.336199 36.000175 49.186421 0.898751 # O
366 1 1 -0.257613 35.223606 51.655642 -0.395628 # C
367 1 2 -0.316509 33.057857 52.208580 1.143548 # O
368 1 1 0.052291 35.888731 52.431565 0.707352 # C
369 1 1 0.139641 33.702004 53.503401 1.214658 # C
370 1 1 -0.050950 35.124375 53.529579 1.209768 # C
371 1 1 -0.042530 32.982840 54.693228 1.307696 # C
372 1 1 0.151611 35.765053 54.723038 1.771560 # C
373 1 1 -0.004385 38.470830 16.456456 0.823508 # C
374 1 1 -0.008479 39.697104 16.406483 0.120640 # C
375 1 1 0.159967 37.906084 17.746594 1.189676 # C
376 1 1 0.147408 40.495259 17.693671 0.246075 # C
377 1 1 -0.071683 38.350661 18.940562 0.534596 # C
378 1 1 0.115520 39.488415 18.882438 -0.389949 # C
379 1 1 0.124740 37.811001 20.239201 0.846925 # C
380 1 1 -0.064974 40.272219 20.090616 -0.464011 # C
381 1 1 -0.081411 38.251475 21.400127 0.165732 # C
382 1 1 0.129261 39.718658 21.388399 0.017844 # C
383 1 1 0.147449 37.447423 22.625857 0.066841 # C
384 1 1 -0.019269 40.317919 22.485969 -0.774928 # C
385 1 1 -0.054612 38.041750 23.486001 -1.015421 # C
386 1 1 0.142707 39.409090 23.356961 -1.414391 # C
387 1 1 0.163776 37.328427 24.541330 -1.634792 # C
388 1 1 0.149238 40.523059 25.136956 -1.766948 # C
389 1 1 0.161121 38.381354 26.383850 -1.840001 # C
390 1 1 -0.080480 39.794292 26.346902 -1.570966 # C
391 1 1 -0.045975 37.609550 27.428816 -1.294257 # C
392 1 1 0.131461 40.519001 27.600225 -1.243840 # C
393 1 1 0.131492 38.226113 28.503317 -0.508728 # C
394 1 1 -0.007300 39.675808 28.669558 -0.668364 # C
395 1 1 0.054137 37.508066 29.812424 -0.977459 # C
396 1 1 0.035025 40.280493 29.902851 -0.336083 # C
397 1 1 0.143312 38.302928 31.257095 -1.079137 # C
398 1 1 -0.065433 39.625636 31.213303 -0.409297 # C
399 1 1 -0.088775 37.500733 32.438389 -0.970531 # C
400 1 1 0.267676 40.280256 32.383173 -0.072684 # C
401 1 1 0.215379 38.230486 33.648873 -0.841172 # C
402 1 2 -0.345744 39.686102 33.587134 -0.430013 # O
403 1 1 0.093035 37.332342 35.123387 -0.431971 # C
404 1 1 -0.281371 39.809446 35.129812 1.889911 # C
405 1 1 -0.035875 37.873716 36.114407 0.466787 # C
406 1 1 0.066936 39.244578 36.126493 0.872647 # C
407 1 1 0.130297 37.125838 37.276090 1.011195 # C
408 1 1 -0.090127 40.023964 37.302048 0.690548 # C
409 1 1 -0.047110 37.858078 38.552230 0.814952 # C
410 1 1 0.138906 39.279735 38.617004 0.445293 # C
411 1 1 -0.039791 37.163850 39.724187 1.176704 # C
412 1 1 -0.028804 39.986847 39.741277 1.080789 # C
413 1 1 0.143949 37.886357 40.918752 1.540005 # C
414 1 1 -0.023844 39.312078 40.938113 1.432069 # C
415 1 1 0.151287 36.920156 42.716136 0.953185 # C
416 1 1 0.149740 40.026063 42.201422 1.729355 # C
417 1 1 -0.036943 37.826173 43.730803 0.504901 # C
418 1 1 0.129323 39.105373 43.805035 1.227652 # C
419 1 1 -0.025835 37.457476 44.616866 -0.541822 # C
420 1 1 -0.006102 40.027865 44.827188 0.737583 # C
421 1 1 0.135262 38.295672 45.777016 -0.845350 # C
