Structures,chan_count,chan_mean_dim
BUVKUA_clean,0,-1.0
BUVVIZ_clean,2,1.0
BUVVOF_clean,2,1.0
BUVWOF02_clean,1,1.0
BUVWOF03_clean,1,1.0
BUVXOG_clean,1,1.0
BUVYEX_clean,1,1.0
BUVYIB01_clean,1,3.0
BUVYIB_clean,1,3.0
BUWGAC_clean,2,1.0
BUWGEG_clean,2,1.0
BUWLUC_clean,1,3.0
BUWMAJ_clean,1,3.0
BUWMEN_clean,1,3.0
BUWMIR_clean,1,3.0
BUXTOF_clean,1,3.0
BUXTUL_clean,1,3.0
BUYNAL_charged,1,3.0
c4ce00408f_c4ce00408f2_clean,1,3.0
c4dt02048k_c4dt02048k2_clean,2,1.0
c4dt03702b_c4dt03702b2_clean,1,3.0
c4ra13058h_c4ra13058h2_clean,2,1.0
c5cc01886b_c5cc01886b2_clean,0,-1.0
c5cc04223b_c5cc04223b2_clean,1,3.0
c5cc06190c_c5cc06190c2_clean,0,-1.0
c5cc09432a_c5cc09432a2_clean,2,1.0
c5cc09935h_c5cc09935h2_clean,1,3.0
c5cc10203k_c5cc10203k2_clean,1,3.0
c5ce00010f_c5ce00010f2_clean,4,1.0
c5ce00677e_c5ce00677e2_clean,0,-1.0
c5ce00862j_c5ce00862j2_clean,2,1.0
c5ce00923e_c5ce00923e2_clean,2,1.0
c5ce00931f_c5ce00931f2_clean,1,3.0
c5ce01790d_c5ce01790d1_clean,1,1.0
c5ce01948f_c5ce01948f2_clean,1,1.0
c5ce02194d_c5ce02194d2_clean,2,2.0
c5ce02503f_c5ce02503f2_clean,1,3.0
c5cp03920g_c5cp03920g2_clean,1,3.0
c5dt00281h_c5dt00281h2_clean,1,1.0
c5dt01100k_c5dt01100k2_clean,3,1.0
c5dt02374b_c5dt02374b2_clean,0,-1.0
c5dt02651b_c5dt02651b2_clean,1,1.0
c5dt03038b_c5dt03038b2_clean,1,2.0
c5dt03710g_c5dt03710g2_clean,1,3.0
c5dt04943a_c5dt04943a2_clean,1,3.0
c5dt05023e_c5dt05023e2_clean,1,3.0
c5gc02393a_c5gc02393a2_clean,1,2.0
c5nj01930c_c5nj01930c2_clean,1,2.0
c5nj02236c_c5nj02236c2_clean,1,2.0
c5nj02634b_c5nj02634b2_clean,2,2.0
c5nj03044g_c5nj03044g2_clean,2,1.0
c5qi00128e_c5qi00128e2_clean,2,2.0
c5sc00614g_c5sc00614g2_clean,1,3.0
c5sc03494a_c5sc03494a2_clean,1,3.0
c5ta03835a_c5ta03835a2_clean,1,3.0
c5ta04552e_c5ta04552e2_clean,0,-1.0
c5ta04989j_c5ta04989j2_clean,1,1.0
c5ta05481h_c5ta05481h2_clean,1,3.0
c6cc00589f_c6cc00589f2_clean,1,3.0
c6cc00589f_c6cc00589f3_clean,1,3.0
c6cc00862c_c6cc00862c2_clean,2,1.0
c6cc01597b_c6cc01597b2_clean,2,1.0
c6cc02494g_c6cc02494g1_clean,3,1.0
c6cc02494g_c6cc02494g3_clean,3,1.0
c6cc02494g_c6cc02494g4_clean,3,1.0
c6cc02494g_c6cc02494g5_clean,3,1.0
c6cc02494g_c6cc02494g6_clean,3,1.0
c6ce00126b_c6ce00126b2_clean,4,1.0
c6ce00141f_c6ce00141f2_clean,1,3.0
c6ce00407e_c6ce00407e1_clean,1,3.0
c6ce00407e_c6ce00407e2_clean,1,3.0
c6ce00407e_c6ce00407e3_clean,1,3.0
c6ce00407e_c6ce00407e8_clean,1,3.0
c6ce00407e_c6ce00407e9_clean,1,3.0
c6ce00465b_c6ce00465b2_clean,1,3.0
c6cp03028a_c6cp03028a3_clean,0,-1.0
c6dt01288d_c6dt01288d2_clean,2,1.0
c6dt03852b_c6dt03852b2_clean,1,3.0
c6dt04165e_c6dt04165e2_clean,3,1.0
c6ra27069g_c6ra27069g2_clean,0,-1.0
c6ra28728j_c6ra28728j2_clean,0,-1.0
c6ta07145g_c6ta07145g2_clean,4,1.0
CABDER_clean,0,-1.0
CABJOH_clean,4,1.0
CABQEB_clean,0,-1.0
CACBUG_clean,1,1.0
CACNOM_clean,2,2.0
CADPIH_clean,1,1.0
CADPII_clean,1,1.0
CADQAB_clean,1,2.0
CADQOP_clean,1,2.0
CADZIT_clean,0,-1.0
CAFRUX_clean,0,-1.0
CAGSAG_clean,1,3.0
CAGXIU_clean,2,1.0
CAHLEE_clean,0,-1.0
CAHNEF_clean,0,-1.0
CAHQAG_clean,0,-1.0
CAHQOS_clean,0,-1.0
CAHSOU_clean,0,-1.0
CAHVAJ_clean,1,2.0
CAJBUN_clean,1,3.0
CAJHUS03_clean,0,-1.0
CAJHUS04_clean,0,-1.0
CAJHUS_clean,0,-1.0
CAJLEH_clean,0,-1.0
CAJQEL_clean,1,3.0
CAJQIP_clean,1,3.0
CAJVUG_charged,0,-1.0
CAJWAN_charged,1,2.0
CAJWER_charged,1,2.0
CAJWIV_ion_b,1,1.0
CAKFEB01_clean,0,-1.0
CAKFEB_clean,0,-1.0
CAKFIF_clean,0,-1.0
CAKXET_clean,0,-1.0
CAKXIX_clean,0,-1.0
CAKXOD_clean,0,-1.0
CAKXUJ_clean,0,-1.0
CAKYAQ_clean,0,-1.0
CAKYEU_clean,0,-1.0
CAKYIY_clean,0,-1.0
CAMROA_clean,2,1.0
CANRIU_clean,1,3.0
CANROA_clean,1,3.0
CANRUG_clean,1,3.0
CANYIB_clean,3,1.0
CANZOH_clean,0,-1.0
CAPLOX_clean,1,2.0
CAQCAZ_clean,2,1.0
CARGEI_clean,2,1.0
CASTEW_clean,2,1.0
CASWIE_clean,1,3.0
CATART03_clean,0,-1.0
CAVMIW_clean,0,-1.0
CAVMIX_clean,1,2.0
CAVMOD_clean,2,1.0
CAVNOE_clean,2,1.0
CAVRAU_clean,2,1.0
CAVREY_clean,2,1.0
CAVSOJ_clean,0,-1.0
CAVSUP_clean,2,1.0
CAVTAW_clean,2,1.0
CAVVUS_clean,2,1.0
CAWBUY_clean,0,-1.0
CAWDOU01_charged,0,-1.0
CAWDOU02_clean,1,3.0
CAWDOU_charged,1,3.0
CAWGAJ_clean,0,-1.0
CAWVIH_clean,2,1.0
CAWVIH_SL,2,1.0
CAWZUX_clean,0,-1.0
CAXPEY_clean,0,-1.0
CAXPIC_clean,0,-1.0
CAXSUR_clean5b,1,3.0
CAXSUR_SL,1,3.0
CAXTAY_clean,1,3.0
CAXTEC_clean,1,3.0
CAXTUS_clean,1,1.0
CAXVII_clean,1,1.0
CAXVOO_clean,1,1.0
CAXVUU_clean,1,1.0
CAXWAB_clean,1,1.0
CAXWEF_clean,1,1.0
CAXWIJ_clean,1,1.0
CAXXAC_charged,2,1.0
CAXXEG_clean,2,2.0
CAXZOS_clean,4,1.0
CAYBAH01,1,3.0
CAYBAH,1,3.0
CAYCAI_clean,1,1.0
CAYCEL_charged,0,-1.0
CAYDEN_clean,1,1.0
CAYDIR_clean,1,1.0
CAYDOX06_clean,1,1.0
CAYDUD_clean,1,1.0
CAYGIU,1,1.0
CAYKEU_clean,1,1.0
CAYMIZ_clean,2,1.0
CAYQAV_clean,2,1.0
CAYQIE_clean,1,3.0
CAYQOK_clean,1,3.0
CAYQUQ_clean,1,3.0
CAYSIE_clean,1,1.0
CAYSOK_clean,1,1.0
CAYSOL_clean,0,-1.0
CAYYEG_clean,1,1.0
CAZFOA_clean,0,-1.0
CAZGIT_clean,4,1.0
CAZGOZ_clean,0,-1.0
CAZNEY_clean,1,3.0
CAZNIC_charged,2,1.0
CAZNOI_charged,1,3.0
CAZNUO_charged,1,3.0
Cd3BTB2,1,3.0
CDLGLU01_clean,0,-1.0
CDLGLU02_clean,0,-1.0
CDLGLU02_SL,0,-1.0
CDLGLU10_clean,0,-1.0
CDLGLU11_clean,0,-1.0
CDLGLU12_clean,0,-1.0
CEBDOD_clean,1,1.0
CECVAI_clean,1,3.0
CECVIQ_clean,1,1.0
CECVOW_clean,0,-1.0
CEDFIC_clean,1,2.0
CEDFOI_clean,1,3.0
CEDFUO_clean,1,3.0
CEFDAU_clean,0,-1.0
CEFLEF_clean,0,-1.0
CEGDUO_clean,2,1.0
CEGFAW_clean,2,1.0
CEGWER_clean,2,1.0
CEHKUW_clean,1,3.0
CEHLAD_clean,1,3.0
CEHPIP_clean,1,1.0
CEHTEP_clean,2,1.0
CEHWIX_clean,2,1.0
CEHWOD_clean,0,-1.0
CEHZAR01_clean,0,-1.0
CEHZAR_clean,0,-1.0
CEJBEA_clean,1,1.0
CEJCAW_clean,1,2.0
CEJVET_clean,0,-1.0
CEJZAU_clean,1,3.0
CEKHIL_clean,1,3.0
CEKROB_clean,1,1.0
CEKRUH_clean,3,1.0
CELKEL_clean,0,-1.0
CELZEA_clean,1,1.0
CELZIE_clean,0,-1.0
CELZIE_SL,0,-1.0
CELZOK,0,-1.0
CEMKOV_clean,2,2.0
CEMYUQ_clean,1,2.0
CENJIQ_clean,1,3.0
CENKAJ_clean,1,3.0
CENPUI_clean,2,1.0
CEQBUV_charged,1,1.0
CERMIV_clean,0,-1.0
CESFIQ_clean,1,3.0
CESFOW_clean,1,3.0
CESYEF01_clean,0,-1.0
CESYEF_clean,0,-1.0
CETFOX_clean,1,1.0
CETFUD_clean,1,1.0
CETGOY_clean,1,3.0
CETHEQ_clean,1,1.0
CETJAN_clean_h,2,2.0
CETNUL_clean,6,1.0
CETVAA_clean,0,-1.0
CEXHET_clean,1,3.0
CEXHOD_clean,2,1.0
CEXSEE_charged,2,1.0
CEYPUT01_clean,2,1.0
CEYPUT_clean,2,1.0
CEYWOU_clean,1,1.0
CEYYIQ_clean,2,1.0
CEZFIY_clean,2,2.0
CEZMUR,0,-1.0
CEZMUR_charged,0,-1.0
CEZNAY_clean,0,-1.0
cg034025wsi20030214_115651_clean,2,1.0
cg050585esi20051105_115011_clean,1,1.0
cg060408tsi20060629_081747_clean,0,-1.0
cg060732osi20070605_042406_clean,1,3.0
cg0702636-file001_clean,0,-1.0
cg0702636-file002_clean,0,-1.0
cg100226u_si_003_clean,0,-1.0
cg100226u_si_004_clean,0,-1.0
cg100357q_si_002_clean,2,1.0
cg200120p_si_002_clean,0,-1.0
cg200332y_si_002_clean,1,2.0
cg200606r_si_001_clean,2,1.0
cg200615s_si_002_clean,0,-1.0
cg2007167_si_002_clean,1,2.0
cg3002866_si_001_clean,1,3.0
cg300302n_si_004_clean,0,-1.0
cg300827e_si_003_clean,1,2.0
cg300979c_si_002_clean,2,1.0
cg3015354_si_002_clean,1,3.0
cg301577a_si_002_clean,1,3.0
cg301725z_si_002_clean,0,-1.0
cg301725z_si_003_clean,1,1.0
cg301725z_si_004_clean,2,2.0
cg400449c_si_001_clean,1,3.0
cg4012185_si_002_clean,1,3.0
cg401858s_si_002_clean,1,2.0
cg401887b_si_003_clean,1,3.0
cg401887b_si_004_clean,1,3.0
cg500033b_si_002_clean,2,1.0
cg500033b_si_003_clean,2,1.0
cg500091k_si_002_clean,1,3.0
cg500121f_si_004_clean,2,1.0
cg500149s_si_002_clean,1,1.0
cg500192d_si_002_clean,2,2.0
cg500192d_si_003_clean,1,3.0
cg5008236_si_002_clean,2,2.0
cg500975j_si_002_clean,0,-1.0
cg501012e_si_002_clean,1,3.0
cg5010616_si_003_clean,1,3.0
cg5010616_si_007_clean,1,3.0
cg501141m_si_002_clean,1,3.0
cg501141m_si_003_clean,1,3.0
cg5012617_si_002_clean,2,1.0
cg501279y_si_002_clean,1,1.0
cg501332u_si_002_clean,1,1.0
cg501560z_si_002_clean,1,3.0
cg501560z_si_003_clean,1,3.0
cg501730q_si_002_clean,1,3.0
cg5b00056_si_004_clean,0,-1.0
cg8002564_si_006_clean,0,-1.0
cg8002564_si_008_clean,0,-1.0
cg800424t_si_002_clean,1,1.0
cg800945m_si_002_clean,0,-1.0
cg801164f_si_001_clean,0,-1.0
cg801267m_si_001_clean,1,3.0
cg801267m_si_002_clean,1,3.0
cg801267m_si_003_clean,1,3.0
cg801267m_si_004_clean,1,3.0
cg8013317_si_003_clean,1,3.0
cg900349c_si_002_clean,0,-1.0
cg900505v_si_002_clean,0,-1.0
cg900505v_si_004_clean,0,-1.0
cg901114e_si_002_clean,1,1.0
cg901128k_si_004_clean,1,1.0
CICSOW01_clean,0,-1.0
CICSOW02_clean,0,-1.0
CICSOW_clean,0,-1.0
CICYIX_clean,0,-1.0
CIDKUX_clean,1,1.0
CIDLAE_clean,0,-1.0
CIFDOM_clean,1,3.0
CIFDUS_clean,1,3.0
CIFGUV_clean,0,-1.0
CIFJAE_clean,1,1.0
CIFLUA_clean,1,2.0
CIFMAH_clean,1,3.0
CIFMEL_clean,1,3.0
CIFMIP_clean,1,3.0
CIGDUT_clean,1,1.0
CIGFAB_clean,1,1.0
CIGFEF_clean,2,1.0
CIGYAU_clean,0,-1.0
CIJBEE_clean,2,2.0
CIJVOH01_clean,1,3.0
CIJVOH_clean,1,3.0
CILDAD_clean,0,-1.0
CILFIN_clean,1,3.0
CIMFOV_clean,0,-1.0
CIMTAV_charged,4,1.0
CIMTEZ_charged,4,1.0
CIPCUB_clean,1,2.0
CIPLIX_clean,2,2.0
CIPREZ_charged,0,-1.0
CIPRID_charged,0,-1.0
CIQYUX_clean,0,-1.0
CISLUN_clean,1,2.0
CISMAT01_clean,0,-1.0
CISMEY01_clean,0,-1.0
CISMEY_clean,0,-1.0
CISMIC_clean,0,-1.0
CISXEJ_clean,1,2.0
CITXUZ_clean,0,-1.0
CITZIP_clean,1,1.0
CITZIP_manual,1,1.0
CIVTEH_clean,1,1.0
CIWRAC_clean,2,2.0
CIWREG_clean,2,2.0
CIWRIK_clean,2,2.0
CIWROQ_clean,2,2.0
CIWRUW_clean,2,2.0
CIWSAD_clean,2,2.0
CIWYUD_clean,1,1.0
CIWZEP_clean,2,2.0
CIWZIT_clean,2,2.0
CIXBUH_clean,2,2.0
CIXCAO_clean,2,2.0
CIXCOC_clean,1,1.0
CIYZUG_clean,2,1.0
CIZLEE_clean,0,-1.0
CIZMIJ_clean,1,3.0
CIZPOS_clean,1,3.0
CIZTIP_clean,0,-1.0
cm0623918si20061006_115210_clean,0,-1.0
cm071462f-file004_clean,1,3.0
cm1008587_si_003_clean,1,1.0
cm202876r_si_002_clean,2,1.0
cm301726k_si_004_clean,1,1.0
cm303749m_si_001_clean,1,3.0
cm303749m_si_002_clean,1,3.0
cm500700z_si_002_clean,1,3.0
cm500700z_si_003_clean,1,3.0
cm501138g_si_002_clean,1,3.0
cm501138g_si_003_clean,0,-1.0
cm501138g_si_004_clean,1,3.0
cm501138g_si_005_clean,1,3.0
cm501138g_si_006_clean,1,3.0
cm501138g_si_008_clean,1,3.0
cm501138g_si_009_clean,1,3.0
cm501138g_si_010_clean,1,3.0
cm501138g_si_011_clean,1,3.0
cm501138g_si_012_clean,1,3.0
cm503311x_alf100K_clean,2,1.0
cm503311x_alf11K_clean,2,1.0
cm503311x_alf125K_clean,2,1.0
cm503311x_alf150K_clean,2,1.0
cm503311x_alf175K_clean,2,1.0
cm503311x_alf200K_clean,2,1.0
cm503311x_alf225K_clean,2,1.0
cm503311x_alf250K_clean,2,1.0
cm503311x_alf275K_clean,2,1.0
cm503311x_alf290K_clean,2,1.0
cm503311x_alf300K_clean,2,1.0
cm503311x_alf325K_clean,2,1.0
cm503311x_alf350K_clean,2,1.0
cm503311x_alf375K_clean,2,1.0
cm503311x_alf400K_clean,2,1.0
cm503311x_alf40K_clean,2,1.0
cm503311x_alf425K_clean,2,1.0
cm503311x_alf450K_clean,2,1.0
cm503311x_alf475K_clean,2,1.0
cm503311x_alf500K_clean,2,1.0
cm503311x_alf70K_clean,2,1.0
cm503311x_aloh150K_clean,2,1.0
cm503311x_aloh175K_clean,2,1.0
cm503311x_aloh200K_clean,2,1.0
cm503311x_aloh225K_clean,2,1.0
cm503311x_aloh250K_clean,2,1.0
cm503311x_aloh275K_clean,2,1.0
cm503311x_aloh300K_clean,2,1.0
cm503311x_aloh325K_clean,2,1.0
cm503311x_aloh350K_clean,2,1.0
cm503311x_aloh375K_clean,2,1.0
cm503311x_aloh400K_clean,2,1.0
cm503311x_aloh425K_clean,2,1.0
cm503311x_aloh450K_clean,2,1.0
cm503311x_aloh475K_clean,2,1.0
cm503311x_aloh500K_clean,2,1.0
cm503311x_F-mil-53-Al-lp-mono_clean,2,1.0
cm503311x_F-mil-53-Al-lp-ortho_clean,2,1.0
cm503311x_F-mil-53-Al-np_clean,0,-1.0
cm503311x_OH-mil-53-Al-lp-ortho_clean,2,1.0
cm504350q_si_002_clean,2,3.0
Co26NDP,1,1.0
COBWEV_clean,2,1.0
COCMAJ_clean,1,3.0
COCMOY_clean,1,3.0
CODDAA_clean,0,-1.0
CODFEH_clean,1,1.0
CODFUX_clean,1,3.0
CODGAE_clean,0,-1.0
CODJUC_clean,0,-1.0
CODKOX_clean,0,-1.0
CODMUF_clean,2,1.0
CODNAM_clean,2,2.0
Co-DOBDC,1,1.0
CODQOD_clean,0,-1.0
CODQUJ_clean,0,-1.0
CODROD_clean,2,1.0
CODRUJ_clean,2,1.0
CODSAR_clean,0,-1.0
CODSOF_clean,0,-1.0
CODSUL_clean,1,2.0
CODVAU_clean,8,1.0
COF-1,0,-1.0
COF-300,1,3.0
COF-5,1,1.0
COGKEP_clean,0,-1.0
COGNAO_clean,1,3.0
COGWEB_clean,1,3.0
COJGEO_clean,2,2.0
COJHIT_clean,1,1.0
COJMIZ_clean,1,3.0
COJMOF02_clean,1,3.0
COKFAK_clean,0,-1.0
COKJIX_clean,0,-1.0
COKJOD_clean,0,-1.0
COKMEW_clean,3,1.0
COKMIA_clean,3,1.0
COKMOG_clean,3,1.0
COKMUM_clean,3,1.0
COKNAT_clean,3,1.0
COKPEZ_clean,3,1.0
COKPID_clean,3,1.0
COKPOJ_clean,3,1.0
COKPUP_clean,3,1.0
COKQAW_clean,3,1.0
COKQEA_clean,3,1.0
COKQIE_clean,3,1.0
COKQOK_clean,3,1.0
COKROL_clean,8,1.0
COLPEA_clean,0,-1.0
COMDOY_clean,1,1.0
COMGUH_clean,0,-1.0
comp2_clean,2,1.0
COMZAH_clean,0,-1.0
COMZIP_clean,0,-1.0
COPXOV_clean,1,1.0
COQGAS_clean,2,1.0
COQHUN_clean,1,3.0
COQJAV_clean,0,-1.0
COQJID_clean,1,1.0
COQJOJ_clean,1,3.0
COQJUP_clean,1,3.0
COQNIF_clean,1,3.0
COQTEJ_clean,1,3.0
CORZIU_clean,1,3.0
COSMII_clean,1,3.0
COSWEO_clean,0,-1.0
COTVIS_clean,0,-1.0
COTVOY_clean,1,3.0
COTVUE_clean,1,3.0
COTXEQ_clean,1,3.0
COTXIU_clean,1,3.0
COTXOA_clean,1,3.0
COVJAA_clean,0,-1.0
COVPAG_clean,4,1.0
COVYIX_clean,0,-1.0
COWBEX_clean,2,1.0
COWDEZ_clean,2,2.0
COWMAD_clean,1,3.0
COWMEH_clean,1,3.0
COWMIL_clean,1,3.0
COWMOR_clean,1,3.0
COWMUX_clean,1,3.0
COWPOU_clean,2,1.0
COWRAJ_clean,0,-1.0
COWREN_clean,0,-1.0
COWRIR_clean,0,-1.0
COWROX_clean,2,1.0
COWXOC_clean,0,-1.0
COXCUP_clean,0,-1.0
COXDIE_clean,2,1.0
COXHED_clean,1,3.0
COXHIH_clean,1,3.0
COXHON_clean,1,3.0
COXQUB_clean,0,-1.0
COXXIX_clean,2,1.0
COYCEZ_clean,4,1.0
COYCID_clean,1,2.0
COYMIN_clean,1,3.0
COYTEQ_clean,2,1.0
COYTIU_clean,2,1.0
COYTOA_clean,0,-1.0
COYTUG01_clean,0,-1.0
COYTUG_clean,0,-1.0
COYVAO01_clean,0,-1.0
COYVAO_clean,0,-1.0
COYVES01_clean,0,-1.0
COYVES_clean,0,-1.0
COZMUA_clean,1,3.0
CROFOUR-1-Ni,3,1.0
CSCNCA01_clean,1,3.0
CSMNOX_clean,0,-1.0
CUBHOY_clean,1,3.0
CUBKUF_clean,0,-1.0
CUCKIV_charged,1,2.0
CUCSAU_clean,1,1.0
CUCTAX_clean,2,1.0
CUFDUD_clean,1,3.0
CUFFAL_clean,1,3.0
CUFFEP_clean,1,3.0
CUFGIV_clean,1,3.0
CUFGOB_clean,2,1.0
CUFGUH_clean,2,1.0
CUFJUK_clean,0,-1.0
CUFQUR_clean,2,1.0
CUGFAN01_clean,0,-1.0
CUGFAN_clean,0,-1.0
CUGFOB_clean,0,-1.0
CUGFUH_clean,0,-1.0
CUGLIB_clean,4,1.0
CUGLTM01_clean,0,-1.0
CUGLTM02_clean,0,-1.0
CUGLTM_clean,0,-1.0
CUGVUW_clean,1,1.0
CUGVUX_clean,0,-1.0
CUGYIO_clean,4,1.0
CUGYOU_clean,4,1.0
CUGYUA_clean,2,1.0
CUGZAH_clean,4,1.0
CUHLUO_clean,3,2.0
CUHPUR_clean,1,3.0
CUIMDZ01_clean_h,1,1.0
CUKVUA_clean,0,-1.0
CUKXAJ_clean,2,1.0
CUKXIR_clean,2,1.0
CUKXOW_clean,2,2.0
CUKXUC_clean,2,2.0
CUKYAJ_clean,2,2.0
CUKZOY_clean,2,1.0
CUMDEU_clean,2,1.0
CUMDIY_clean,1,1.0
CUMDOE_clean,2,1.0
CUMDUK_clean,2,1.0
CUMJEB_clean,3,1.0
CUMKIG03_clean,0,-1.0
CUMKIG_clean,0,-1.0
CUMLUT_clean,1,3.0
CUMQOQ_clean,1,1.0
CUNFOH01_clean,1,3.0
CUNFOH_clean,1,3.0
CUNQOT_clean,2,1.0
CUNQUZ_clean,2,1.0
CUNRAG_clean,0,-1.0
CUNWEO_clean,2,1.0
CUNXIS10_clean,0,-1.0
CUNXIS_clean,0,-1.0
CUPHIG_clean,1,3.0
CUPHUS_clean,1,3.0
CUQKOQ_clean,1,3.0
CUQRIR_clean,2,1.0
CUQROX_clean,2,1.0
CUQRUD_clean,2,1.0
CUQTAL_clean,1,3.0
CUQXUI_clean,2,1.0
CURBOH_clean,1,2.0
CURQEN_clean,0,-1.0
CURYOE01_clean,3,1.0
CURZAR_clean,2,1.0
CURZEV_clean,1,3.0
CUSDIE_charged,1,3.0
CUSYIA_clean,1,3.0
CUSZEX_clean,1,3.0
CUSZIB_clean,1,3.0
CUTBEA_clean,1,3.0
CUTBIE_clean,1,3.0
CUTBOK_clean,1,3.0
CUTCAX_clean,1,2.0
CUTFII_clean,1,2.0
CUTFON_charged,1,3.0
CUTFUT_charged,1,3.0
CUTGEE_clean,2,1.0
CUTGEF_clean,2,2.0
CUTGII_clean,2,1.0
CUTKOS_clean,2,2.0
CUVGIK_clean,1,1.0
CUVGOQ_clean,1,1.0
CUVHEH_clean,9,1.0
CUVHIL01_clean,3,1.0
CUVHIL02_clean_h,3,1.0
CUVHIL_clean_h,3,1.0
CUVTIX_clean,0,-1.0
CUVTUJ_clean,1,1.0
CUVVOG_clean,1,1.0
CUVXAT_clean,1,3.0
CUWHUZ_clean,1,3.0
CUWNIT_clean,1,3.0
CUWNOZ_clean,1,2.0
CUWTUL_clean,1,1.0
CUWVAT_clean,1,1.0
CUWVEX_clean,1,1.0
CUWVIB_clean,1,1.0
CUWWEY_clean,1,1.0
CUWXAV_clean,2,1.0
CUWXID_clean,1,3.0
CUWXOJ_clean,2,1.0
CUWXUP_clean,2,1.0
CUWYAW_clean,1,3.0
CUWYUQ_clean,2,1.0
CUWZAX_clean,1,3.0
CUWZIF_clean,1,3.0
CUXDUU_clean,0,-1.0
CUXFIL_clean,1,2.0
CUXFUX_clean,2,1.0
CUXJAI_clean,1,3.0
CUXJEM_clean,1,1.0
CUXLEO_clean,1,3.0
CUYHIO_clean,0,-1.0
CUYQIX_clean,0,-1.0
CUYRUK_clean,0,-1.0
CUYVOI_clean,0,-1.0
CUYWUP_clean,2,2.0
CUYYAX_clean,4,1.0
CUYYEB_clean,4,1.0
CUZBUW_clean,1,1.0
DABFET_clean,0,-1.0
DABFIX_clean,0,-1.0
DABGIZ_clean,0,-1.0
DABMUR_clean,1,3.0
DABWUA_clean,1,3.0
DACFAR_clean,1,3.0
DACSAE_clean,1,3.0
DACSEI_clean,1,3.0
DACXOV_clean,0,-1.0
DACXUB_clean,0,-1.0
DACYAI_clean,0,-1.0
DACYUE_clean,1,3.0
DACZUF_clean,2,1.0
DADLEC_clean,4,1.0
DADLIG_clean,1,2.0
DADLOM_clean,4,1.0
DADNII_clean,1,3.0
DADNOO_clean,1,3.0
DADNUU_clean,1,3.0
DADPAC_clean,1,3.0
DADPEG_clean,1,3.0
DADXUE_clean,4,1.0
DAFHEZ_clean,2,2.0
DAFHID_clean,4,1.0
DAFHOJ_clean,0,-1.0
DAFJOM_clean,1,3.0
DAFSEL_clean,0,-1.0
DAFSOV_clean,0,-1.0
DAFXUG_clean,1,3.0
DAFYAN_clean,1,3.0
DAFYER_clean,0,-1.0
DAFYOB_clean,1,3.0
DAGDIZ_clean,2,1.0
DAGDUL_clean,2,1.0
DAGJED_clean,1,1.0
DAHNOQ_clean,2,1.0
DAHNUW_clean,1,3.0
DAHPAE_clean,1,3.0
DAHTIQ_clean,1,1.0
DAHWAM_clean,0,-1.0
DAJHOM_clean5b,1,1.0
DAJHOM_manual,1,1.0
DAJHUS_clean,0,-1.0
DAKHUU_clean,2,1.0
DAKVIW_clean,1,3.0
DAKVOC_clean,1,3.0
DAKVUI_clean,1,3.0
DAKZUN_clean,2,1.0
DALCEZ,0,-1.0
DALSAN_clean,0,-1.0
DALSER_clean,0,-1.0
DALSUH_clean,2,1.0
DALTAO_clean,2,1.0
DALVAQ_clean,2,1.0
DALVEU_clean,1,3.0
DAMDUT_clean,2,2.0
DAMRAN_clean,4,1.0
DAMYOI_clean,1,3.0
DAMYUO_clean,1,3.0
DAMZEZ_clean,2,1.0
DANFUW_clean,4,1.0
DANROC_clean,0,-1.0
DANVAQ_clean,0,-1.0
DANVEU_clean,0,-1.0
DANZAV_charged,1,3.0
DANZEZ_charged,1,3.0
DANZID_charged,1,3.0
DANZOJ_neutral,1,3.0
DAPBED_clean,1,3.0
DAPBIH_neutral,1,3.0
DAPVUM_clean,0,-1.0
DAPWAT_clean,0,-1.0
DAPXEZ_clean,4,1.0
DAPXID_ion_b,4,1.0
DAPYAW_clean,1,2.0
DAPZAW_clean,0,-1.0
DARBUU_clean,1,3.0
DARCOQ_clean,1,3.0
DARCUW_clean,1,3.0
DARDAD_clean,1,3.0
DARDEH_clean,1,3.0
DARDIL_clean,1,3.0
DARDOR_clean,1,3.0
DARDUX_clean,1,3.0
DARFAF_clean,1,3.0
DARFEJ_clean,1,3.0
DARFIN_clean,1,3.0
DARFOT_clean,1,3.0
DARJOX_clean,0,-1.0
DARJUD_clean,2,1.0
DARNOB_charged,0,-1.0
DARSEV_clean,1,2.0
DARSEV_SL,1,2.0
DARVAW_clean,2,1.0
DASTEY01_charged,1,1.0
DATHAJ_clean,2,1.0
DATPIY_clean,2,1.0
DAVYEG_clean,0,-1.0
DAWBIO_clean,2,1.0
DAWBOU_clean,2,1.0
DAWBUA_clean,2,1.0
DAWCAH_clean,2,1.0
DAWCIP_clean,1,3.0
DAWCOV_clean,1,3.0
DAWDAI_clean,0,-1.0
DAWVOO_clean,0,-1.0
DAWWAB_clean,2,1.0
DAWWEF_clean,1,3.0
DAWWIJ_clean,0,-1.0
DAXGUG_clean,0,-1.0
DAXHIV01_clean,1,3.0
DAXHIV_clean,1,3.0
DAXHUH01_clean,1,3.0
DAXHUH_clean,1,3.0
DAXJET01_clean,0,-1.0
DAXJET02_clean,0,-1.0
DAXJET03_clean,0,-1.0
DAXJET_clean,0,-1.0
DAXKIY_clean,0,-1.0
DAXKOE_charged,0,-1.0
DAXKOE_clean,0,-1.0
DAXNOG_clean,1,1.0
DAYCAI_clean,0,-1.0
DAYYIN_clean,2,1.0
