Structures,ASA_m2/cm3,NASA_m2/cm3,SA_m2/cm3
XAMHEA_manual,1947.05,0.0,1947.05
XAMLUS_clean,0.0,0.0,0.0
XANDAU_clean,0.0,128.412,128.412
XANLAA_clean,2025.52,0.0,2025.52
XANLEE_clean,2019.61,0.0,2019.61
XANMIJ_clean,1425.07,0.0,1425.07
XANMUX01_clean,1180.53,0.0,1180.53
XANMUX02_clean,1181.56,0.0,1181.56
XANMUX03_clean,1413.94,0.0,1413.94
XANMUX04_clean,1151.47,0.0,1151.47
XANMUX05_clean,1180.37,0.0,1180.37
XANMUX06_clean,1308.22,0.0,1308.22
XANMUX07_clean,1223.72,0.0,1223.72
XANMUX08_clean,1675.8,0.0,1675.8
XANMUX_clean,1190.41,0.0,1190.41
XANNAB_clean,0.0,360.0,360.0
XANXUF_clean,0.0,6.97245,6.97245
XANZAQ01_clean,1323.35,0.0,1323.35
XANZAQ02_clean,1320.66,0.0,1320.66
XANZAQ03_clean,1456.25,0.0,1456.25
XANZAQ04_clean,1441.36,0.0,1441.36
XANZAQ05_clean,1400.91,0.0,1400.91
XANZAQ06_clean,1475.79,0.0,1475.79
XANZAQ07_clean,1436.7,0.0,1436.7
XANZAQ08_clean,1426.15,0.0,1426.15
XANZAQ_clean,1435.57,0.0,1435.57
XAPCOH_clean,1623.31,0.0,1623.31
XAPCOJ01_clean,1422.39,0.0,1422.39
XAPCOJ02_clean,1416.37,0.0,1416.37
XAPCOJ03_clean,1409.33,0.0,1409.33
XAPCOJ04_clean,1412.29,0.0,1412.29
XAPCOJ05_clean,1409.36,0.0,1409.36
XAPCOJ06_clean,1405.51,0.0,1405.51
XAPCOJ07_clean,1421.55,0.0,1421.55
XAPCOJ_clean,1446.54,0.0,1446.54
XAPCUN_clean,1656.89,0.0,1656.89
XAPDAU_clean,1646.15,0.311986,1646.461986
XAPDEY_clean,1659.96,0.0,1659.96
XAPGOK_clean,0.0,184.328,184.328
XAPGUQ_clean,1126.94,0.0,1126.94
XAPNIN_clean,1615.84,0.380694,1616.2206939999999
XAPSIS_clean,1647.45,0.0,1647.45
XAPSOY_clean,0.0,361.809,361.809
XAPTEQ_clean,1085.46,0.0,1085.46
XAPTUE_clean,1199.2,0.0,1199.2
XAPYAO_clean,0.0,25.5879,25.5879
XAQMOS_clean,0.0,208.499,208.499
XAQTEO01_clean,0.0,441.717,441.717
XAQTEO_clean,0.0,456.707,456.707
XAQTIS_clean,0.0,526.224,526.224
XAQTOY01_clean,0.0,370.625,370.625
XARPAK_clean,1202.64,1.72806,1204.36806
XASFAY_clean,459.086,0.0,459.086
XASJUZ_clean,950.559,54.7016,1005.2606
XASNUD_clean,1836.51,0.0,1836.51
XASPEP_clean,1720.41,0.0,1720.41
XATLIQ_clean,1634.93,0.0,1634.93
XATZOK_clean,1865.38,0.247897,1865.627897
XATZUQ_clean,1553.28,0.0,1553.28
XAVDEF_clean_h,1610.49,0.0,1610.49
XAVDUV_clean,0.0,0.0,0.0
XAVFEH_clean,0.0,0.0,0.0
XAVQIU01_clean,0.0,729.113,729.113
XAVQIU_clean,0.0,761.404,761.404
XAWBEE_clean,0.0,181.952,181.952
XAWVUN_clean,2231.78,0.0,2231.78
XAWZOM_clean,0.0,9.7325,9.7325
XAXBAB_clean,0.0,44.7511,44.7511
XAXBEF_clean,0.0,154.577,154.577
XAXQEU_SL,0.0,0.0,0.0
XAXQEU_clean,0.0,138.298,138.298
XAYMUF_charged,774.182,0.0,774.182
XAYNAM_charged,0.0,967.125,967.125
XAZFEJ_clean,1051.46,0.0,1051.46
XAZGAG_charged,327.94,0.0,327.94
XAZGEK_clean,568.239,259.745,827.984
XEBHOC_clean,2206.79,0.0,2206.79
XECBUD_clean,2001.85,0.0,2001.85
XECJUK_clean5b,679.396,0.0,679.396
XECJUK_clean,679.396,0.0,679.396
XEDGIY_clean,1646.45,0.0,1646.45
XEDLUN01_clean,947.213,0.0,947.213
XEDLUN_clean,946.952,0.0,946.952
XEDPED_clean,1233.16,0.0,1233.16
XEDPIH_clean,591.951,0.0,591.951
XEDPON_clean,1628.97,0.0,1628.97
XEFGAQ_clean,68.9653,0.0,68.9653
XEFKOI_clean,230.995,0.0,230.995
XEGJIE02_clean,1438.66,0.0,1438.66
XEGJIE_clean,1420.25,0.0,1420.25
XEGJOK_clean,1771.6,0.0,1771.6
XEGJUQ_clean,1683.1,0.682482,1683.7824819999998
XEGKAX_clean,1993.8,0.0,1993.8
XEGKEB_clean,1795.7,0.0,1795.7
XEGKIF_clean,376.537,387.333,763.87
XEGKOL_clean,1460.94,0.0,1460.94
XEGKUR_clean,1849.18,0.0,1849.18
XEHDEV_clean,1608.44,0.0,1608.44
XEHFUL01_clean,0.0,139.473,139.473
XEHFUL02_clean,0.0,139.473,139.473
XEHFUL_clean,0.0,151.558,151.558
XEHRUY_clean,0.0,418.658,418.658
XEHSAF_clean,0.0,467.197,467.197
XEHSEJ_clean,547.528,0.0,547.528
XEHSIN_clean,0.0,404.484,404.484
XEHSOT_clean,0.0,377.382,377.382
XEHSUZ_clean,0.0,461.52,461.52
XEHTUB_clean,0.0,0.0,0.0
XEJBUL_clean,0.0,59.5595,59.5595
XEJJIG_clean,0.0,0.997026,0.997026
XEJJOM_clean,0.0,0.0,0.0
XEJTIR_clean,0.0,165.172,165.172
XEJVOZ_clean,298.259,0.0,298.259
XEJWUG_clean,0.0,178.895,178.895
XEJXAN_clean,0.0,161.6,161.6
XEJXER_clean,0.0,13.3943,13.3943
XEKCAT01_clean,2115.78,0.0,2115.78
XEKCAT_clean,2136.21,0.0,2136.21
XEKCEX_clean,0.0,217.987,217.987
XEKCIB_clean,0.0,214.452,214.452
XEKCOH_clean,0.0,261.685,261.685
XEKDOI_clean,0.0,18.398,18.398
XEKDUO_clean,0.0,0.0,0.0
XEKJIH_clean,310.953,716.58,1027.533
XEKJON_clean,301.02,646.042,947.062
XEKJUT_clean,360.883,739.253,1100.136
XEKMIL_clean,0.0,539.468,539.468
XEMHOM_clean,233.235,0.0,233.235
XENCAU_clean,2166.4,0.0,2166.4
XENKIM_clean,2081.28,0.0,2081.28
XENMIO_SL,0.0,394.192,394.192
XENMIO_clean,0.0,412.128,412.128
XENMOU_SL,0.0,404.682,404.682
XENMOU_clean,0.0,438.284,438.284
XENZEX_clean,70.4243,0.0,70.4243
XEPBAX_clean,142.638,683.3,825.938
XEQGAC_clean,1072.99,0.0,1072.99
XEQGEH_clean,286.377,0.0,286.377
XEQLEM01_clean,0.0,275.227,275.227
XEQLEM_clean,0.0,286.404,286.404
XEQRAO_clean,632.852,0.0,632.852
XESGOS_clean,0.0,207.468,207.468
XESKAJ_clean,1202.28,0.0,1202.28
XESKEN_SL,1160.32,0.0,1160.32
XESKEN_clean_h,1091.82,0.0,1091.82
XESKIR_clean_h,1182.55,0.0,1182.55
XESKOX_clean,1029.39,0.0,1029.39
XESKUD_clean,1351.69,0.0,1351.69
XESLAK_clean,1275.47,0.0,1275.47
XEVGUC_clean,0.0,223.394,223.394
XEVHAJ_clean,441.161,0.0,441.161
XEVHEN_clean,442.723,0.0,442.723
XEVVUQ_clean,0.0,297.541,297.541
XEWDUA_clean,1006.77,0.0,1006.77
XEWFAI_clean,1334.29,0.0,1334.29
XEWRUO_clean,0.0,0.0,0.0
XEXLAP_clean,1278.01,0.0,1278.01
XEXLET_clean,1257.21,0.0,1257.21
XEXLIX_clean,1027.1,0.0,1027.1
XEXLOD_clean,1155.31,0.0,1155.31
XEXLUJ_clean,1231.44,0.0,1231.44
XEXMAQ_clean,1278.71,0.0,1278.71
XEXMEU_clean,1285.46,0.0,1285.46
XEXNEV_clean,0.0,93.2656,93.2656
XEYMAR_clean,1821.67,0.0,1821.67
XEZPUP_clean,0.0,90.662,90.662
XEZRIF_clean,0.0,259.478,259.478
XIBZUF_clean,1974.1,0.0,1974.1
XICDUI_charged,903.389,0.0,903.389
XICNOO01_clean,1818.12,0.0,1818.12
XICNOO02_clean,1818.09,0.0,1818.09
XICNOO_clean,1819.23,0.0,1819.23
XICVUB_clean,0.0,923.603,923.603
XICYAL_clean,1108.64,0.0,1108.64
XICYEP_SL,1433.51,16.8695,1450.3795
XICYEP_clean,1428.42,18.8695,1447.2895
XICYIT_SL,1504.11,0.0,1504.11
XICYIT_clean,1511.51,0.0,1511.51
XICZAM_clean,1834.5,0.0,1834.5
XIDBUJ_clean,1126.11,0.0,1126.11
XIDMED_clean,1531.85,0.0,1531.85
XIFHIF_clean,1412.54,0.0,1412.54
XIFLOP_clean,0.0,14.4231,14.4231
XIFLUV_clean,0.0,31.1464,31.1464
XIGFOJ_clean5b,1335.97,0.0,1335.97
XIGFOJ_manual,1335.97,0.0,1335.97
XIGHAX_clean,1619.91,0.0,1619.91
XIGHEB_clean,1621.03,0.0,1621.03
XIGHIF_clean,1590.83,0.0,1590.83
XIGLOQ_clean,0.0,18.0419,18.0419
XIGWUF_clean,2865.46,0.0,2865.46
XIHRIQ_clean,0.0,400.504,400.504
XIHSAJ01_clean,1392.88,0.0,1392.88
XIHSAJ_clean,1446.64,0.0,1446.64
XIHSEN01_clean,1120.81,3.76461,1124.57461
XIHSEN_clean,1155.64,7.20277,1162.8427700000002
XIHXAP_clean,0.0,479.882,479.882
XIHXET_clean,0.0,252.471,252.471
XIJPAI_clean,0.0,68.525,68.525
XILDUT_clean,1240.13,0.0,1240.13
XILLIP_clean,1974.24,0.0,1974.24
XILSUI_clean,1927.23,0.0,1927.23
XILTAP_clean,1718.16,0.0,1718.16
XILVEV_clean,0.0,1051.75,1051.75
XILVIZ_clean,1868.03,0.0,1868.03
XIMPOA01_clean,0.0,0.0,0.0
XIMPOA_clean,0.0,0.0,0.0
XINFUW_clean,2643.91,0.0,2643.91
XINHOT_clean,542.153,0.0,542.153
XINJAH_clean,0.0,470.194,470.194
XINRAP_clean,1926.62,0.0,1926.62
XINWUO_clean,1563.45,0.0,1563.45
XINXAV_clean,0.0,775.587,775.587
XINYAW_clean,0.0,469.713,469.713
XINZEB_clean,701.696,463.871,1165.567
XIPBII_clean,0.0,346.436,346.436
XIPBOO_clean,0.0,329.839,329.839
XIPGUA_clean,1463.35,0.0,1463.35
XIPHIN_clean,0.0,103.735,103.735
XIPTAS_clean,0.0,0.0,0.0
XIPTEW_clean,0.0,0.0,0.0
XIPTIA_clean,0.0,0.0,0.0
XIQHIO_clean,0.0,0.0,0.0
XIQZIH_clean,0.0,41.0914,41.0914
XIRHUC_clean,0.0,53.1702,53.1702
XISDIO_clean,1728.5,0.0,1728.5
XISDOU_clean,1719.4,0.0,1719.4
XISDUA_clean,1693.9,0.0,1693.9
XISKUF_clean,0.0,309.667,309.667
XISLAM_clean,391.702,0.0,391.702
XISLUI_clean,1256.57,0.0,1256.57
XISPEW01_clean,1819.29,0.0,1819.29
XISPEW02_clean,1890.76,0.0,1890.76
XISPEW_clean,1839.77,0.0,1839.77
XISPUM01_clean,1869.35,0.0,1869.35
XISPUM_clean,1861.03,0.0,1861.03
XISVUR_clean,1146.42,0.0,1146.42
XISXEE_clean,2099.08,0.0,2099.08
XITYOP_clean,1811.12,0.0,1811.12
XIVMEW01_clean,717.151,0.377115,717.528115
XIVMEW_clean,0.0,481.328,481.328
XIVVEF_clean,1907.8,0.0,1907.8
XIWKUJ_clean,0.0,1132.26,1132.26
XIWLAQ_clean,959.056,0.0,959.056
XIWYEH_clean,0.0,171.29,171.29
XIYYEL_clean,2281.6,0.0,2281.6
XIZCUG_clean,0.0,1259.3,1259.3
XIZJEW_clean,551.713,0.0,551.713
XIZJIA_clean,0.0,10.1242,10.1242
XOBDUO_clean,508.355,0.0,508.355
XOBXIW_clean,0.0,374.16,374.16
XOCGUR_clean,0.0,0.0,0.0
XOCQUD_clean,423.127,0.0,423.127
XOCWET_clean,1027.93,0.0,1027.93
XOCWIX_clean,0.0,795.985,795.985
XOCWOD_clean,0.0,766.799,766.799
XOCWUJ_clean,0.0,750.858,750.858
XODNUB_clean,0.0,259.547,259.547
XODPUD_clean,2031.43,0.0,2031.43
XODXIZ_clean,0.0,131.322,131.322
XOFFUT_clean,0.0,929.192,929.192
XOFPEP01_clean,0.0,797.569,797.569
XOFPEP_clean,0.0,824.08,824.08
XOFTIW_clean,0.0,12.0328,12.0328
XOFTOC_clean,0.0,11.6967,11.6967
XOGXAU_clean,902.195,0.0,902.195
XOGXEY_clean,0.0,310.701,310.701
XOHFIK_clean,558.14,0.0,558.14
XOHJUA_clean,0.0,0.0,0.0
XOHLEM01_clean,1453.27,0.0,1453.27
XOHLEM_clean,1453.27,0.0,1453.27
XOHTUJ_clean,1872.46,0.0,1872.46
XOJCUV_clean,0.0,197.145,197.145
XOJPES_clean,0.0,371.951,371.951
XOJPIW_charged,847.123,75.7285,922.8515
XOJWEZ_clean,511.695,0.0,511.695
XOJWID_charged,0.0,529.409,529.409
XOJWOJ_clean,1350.68,0.0,1350.68
XOJXAW_charged,0.0,2.344,2.344
XOKHAH_clean,0.0,0.0,0.0
XOKHIP_clean,0.0,252.742,252.742
XOLYUS_clean,0.0,0.0,0.0
XOMCIL_clean,0.0,146.047,146.047
XOMCIN_clean,1659.72,0.0,1659.72
XOMCOT_clean,0.0,655.422,655.422
XOMCUZ_clean,179.547,0.0,179.547
XOMDOU_clean,602.941,127.702,730.643
XOMGIQ_clean,953.772,9.90129,963.6732900000001
XOMHEO_clean,1895.53,0.0,1895.53
XOMJOY_clean,392.874,309.243,702.117
XOMJUE_clean,372.196,308.709,680.905
XOMNEU_clean,0.0,197.039,197.039
XOMZAC_clean,0.0,0.0,0.0
XONGUD_clean,1241.38,0.0,1241.38
XOPJAO_clean,0.0,425.794,425.794
XOPKIX_clean,0.0,14.9636,14.9636
XOPKOD_clean,0.0,32.8231,32.8231
XOPLOE_clean,1812.22,0.0,1812.22
XOPLUL_clean,0.0,507.201,507.201
XOPMIA_clean,1193.22,0.0,1193.22
XOPVII_clean,1391.23,0.0,1391.23
XOPVOO_clean,440.878,0.0,440.878
XOQXEH_clean,0.0,265.465,265.465
XOQXIL_clean,1238.06,0.0,1238.06
XOQXOR_SL,0.0,306.494,306.494
XOQXOR_clean,0.0,315.94,315.94
XORHET_clean,0.0,648.578,648.578
XOSPEB_clean,0.0,488.569,488.569
XOSPOK_clean,1506.77,0.0,1506.77
XOSPUQ02_clean,0.0,201.261,201.261
XOSPUQ_clean,0.0,215.377,215.377
XOSQOL_clean,0.0,168.021,168.021
XOSQUR_ion_b,0.0,125.9,125.9
XOTGUI_clean,1647.05,0.0,1647.05
XOTHAP_clean,1676.27,0.0,1676.27
XOTKIA_charged,0.0,163.657,163.657
XOTSEG_clean,1437.42,0.0,1437.42
XOTSIK_clean,1512.38,0.0,1512.38
XOTXAG_clean,836.899,0.555427,837.454427
XOTXUB_clean,0.0,53.0105,53.0105
XOTZIR_clean,667.187,0.0,667.187
XOVPIH_clean,0.0,176.768,176.768
XOVPON_clean,1008.06,0.0,1008.06
XOVPUU_clean,2079.42,0.0,2079.42
XOVQIJ_clean,1351.92,0.0,1351.92
XOVVEK_clean,0.0,218.802,218.802
XOVVIO_clean,0.0,66.0548,66.0548
XOVVOU_clean,1711.36,0.0,1711.36
XOVXAI_clean,0.0,214.526,214.526
XOVXEM_clean,0.0,234.278,234.278
XOVYIR_clean,0.0,251.353,251.353
XOVYUD_clean,0.0,0.836414,0.836414
XUBGUY_clean,2010.86,0.0,2010.86
XUBJAF01_clean,0.0,0.0,0.0
XUBJAF02_clean,0.0,0.0,0.0
XUBJAF03_clean,0.0,0.0,0.0
XUBJAF_clean,0.0,0.0,0.0
XUCLIS_clean,0.0,628.077,628.077
XUCNOZ_clean,0.0,602.212,602.212
XUCSAR01_clean,0.0,81.3068,81.3068
XUCSAR_clean,0.0,78.6986,78.6986
XUCSOF_clean,591.187,288.29,879.4770000000001
XUDNAN_clean,1710.31,0.0,1710.31
XUDNUH_clean,2325.35,0.0,2325.35
XUDPET_clean,2428.19,0.0,2428.19
XUDPOD_clean,2388.21,0.0,2388.21
XUDPUJ_clean,2382.58,0.0,2382.58
XUDQAQ_clean,2430.96,0.0,2430.96
XUDQEU_clean,2509.63,0.0,2509.63
XUDVAV_clean,974.532,0.0,974.532
XUDYEC_clean,1851.63,0.0,1851.63
XUDYOM_clean,943.109,16.0638,959.1728
XUFPIZ_clean,0.0,40.9454,40.9454
XUFWAX_clean,1964.8,0.0,1964.8
XUFWEB_clean,1953.07,0.0,1953.07
XUFWIF_clean,2146.78,0.0,2146.78
XUFWOL_clean,1496.12,0.0,1496.12
XUFWOM_clean,1863.53,0.0,1863.53
XUGDOU_clean,0.0,433.824,433.824
XUGHAK_clean,0.0,653.633,653.633
XUGROI_clean,2210.91,0.0,2210.91
XUGSEY_clean,2404.96,0.0,2404.96
XUGSID_clean,0.0,362.472,362.472
XUGWAZ_clean,0.0,164.06,164.06
XUGWUS_clean,566.172,0.0,566.172
XUHCAG_clean,0.0,16.2924,16.2924
XUHVON_clean,0.0,720.471,720.471
XUJCUB_clean,0.0,0.0,0.0
XUJPEY_clean,1180.88,0.0,1180.88
XUJPIC_clean,1192.33,0.0,1192.33
XUJPOI_clean,967.754,0.0,967.754
XUJQAV_clean,959.628,0.0,959.628
XUJSAY_clean,195.087,0.0,195.087
XUKHUI_clean,957.203,0.0,957.203
XUKLAS_clean,0.0,550.282,550.282
XUKNIC_clean,2106.4,0.0,2106.4
XUKYEI_neutral,1875.09,0.0,1875.09
XULCIR_clean,922.888,0.0,922.888
XULDOZ_clean,0.0,471.031,471.031
XULFOA_clean,0.0,113.329,113.329
XULGUI_clean,0.0,504.141,504.141
XULRIH_clean,0.0,0.0,0.0
XULVAD_clean,0.0,242.94,242.94
XUMCAK_clean,0.0,360.057,360.057
XUMFIV_clean,759.244,0.0,759.244
XUMMOJ_clean,1086.85,0.0,1086.85
XUMMUP_clean,1040.5,0.0,1040.5
XUMNAW_clean,1157.28,66.2595,1223.5394999999999
XUMNEA_clean,0.0,335.569,335.569
XUMNIE_clean,1592.3,0.0,1592.3
XUMSOP_clean,0.0,378.953,378.953
XUMTUV_clean,1764.98,0.0,1764.98
XUMVAD_clean,1726.54,0.0,1726.54
XUMVEH_clean,1780.74,0.0,1780.74
XUMVOS_clean,0.0,0.0,0.0
XUNGOD_clean,394.873,331.519,726.392
XUNGUJ_clean,761.587,0.0,761.587
XUNHAQ_clean,796.713,0.0,796.713
XUNJEW,1011.84,0.0,1011.84
XUNJIA_clean,0.0,0.0,0.0
XUNJOG_clean,0.0,0.0,0.0
XUNRUV_clean,0.0,416.938,416.938
XUNSAC_clean,0.0,618.604,618.604
XUNSEG_clean,761.612,0.0,761.612
XUNSIK_clean,0.0,658.694,658.694
XUNSOQ_clean,765.928,0.0,765.928
XUNSUW_clean,0.0,5.5618,5.5618
XUNTAD_clean,0.0,27.6213,27.6213
XUNTIL_clean,0.0,321.319,321.319
XUPCAM_clean,0.0,0.0,0.0
XUPSAE_clean,1392.26,0.0,1392.26
XUQSIN_clean,0.0,953.26,953.26
XUQWEL_clean,0.0,277.178,277.178
XUTQEI_clean,2097.14,0.0,2097.14
XUVGUQ01_ion_b,0.0,251.448,251.448
XUVGUQ_charged,0.0,233.787,233.787
XUVHEB_clean,1128.76,0.0,1128.76
XUVQOW_clean,1515.09,0.0,1515.09
XUWFUR_clean,1159.62,0.0,1159.62
XUWKEH_clean,769.684,24.8264,794.5104
XUWSUD_clean,445.588,0.0,445.588
XUWTAK_clean,416.456,0.0,416.456
XUWVEQ_clean,0.0,25.4652,25.4652
XUWVUG_clean_h,0.0,17.5268,17.5268
XUYDIF_clean,0.0,9.63499,9.63499
XUYXAR_clean,198.041,0.0,198.041
XUZDUS_clean,0.0,21.1977,21.1977
XUZFUU_clean,1180.61,0.0,1180.61
XUZXUN_clean,0.0,970.056,970.056
YABHER_clean,1713.69,5.67455,1719.36455
YABPAU_clean,1266.33,0.0,1266.33
YABWOP_clean,0.0,264.15,264.15
YACHIV_clean,0.0,0.0,0.0
YACHOB_clean,0.0,0.0,0.0
YACHUH_clean,0.0,0.0,0.0
YADMIB_clean,0.0,0.0,0.0
YAFDAM_clean,0.0,0.0,0.0
YAFGAP_clean,0.0,0.0,0.0
YAFJEX_clean,2307.9,0.0,2307.9
YAGHAS_clean,802.174,0.0,802.174
YAGHUM_clean,2060.97,0.0,2060.97
YAGJOI_clean,1340.14,0.0,1340.14
YAGRON_clean,0.0,419.532,419.532
YAHPED_clean,1372.21,0.0,1372.21
YAHWAI_clean,1467.33,0.0,1467.33
YAJXIT_clean,246.188,249.583,495.77099999999996
YAJXUF_clean,270.414,169.603,440.017
YAJZIV_clean,0.0,682.504,682.504
YANBAR01_clean,0.0,433.825,433.825
YANBAR02_clean,535.742,0.0,535.742
YANBAR03_clean,0.0,449.136,449.136
YANBAR_clean,0.0,525.961,525.961
YAPMAF_clean,1571.93,1.75396,1573.68396
YAPRUE_charged,1135.72,0.0,1135.72
YAPSAL_charged,0.0,534.294,534.294
YAPTIT_clean,1560.19,0.0,1560.19
YAPXIX_clean,168.209,179.45,347.659
YAPYUK_clean,0.0,84.9314,84.9314
YAQCAW_clean,0.0,258.087,258.087
YAQCEY_clean,1352.41,0.0,1352.41
YAQCIE_clean,0.0,66.7549,66.7549
YAQDIF_clean,621.775,0.0,621.775
YAQKEI_clean,585.302,0.0,585.302
YAQZAT_ion_b,0.0,8.39504,8.39504
YAQZEX_ion_b,0.0,313.456,313.456
YAQZUN_clean,0.0,314.718,314.718
YARBAW_clean,0.0,144.809,144.809
YARBIE_clean,0.0,291.658,291.658
YARBUQ_clean,225.516,136.708,362.224
YARDEC_clean,0.0,625.29,625.29
YARDIG_clean,0.0,619.274,619.274
YARFII,0.0,660.57,660.57
YARGAB_clean,1295.15,0.0,1295.15
YARGIJ_charged,0.0,306.506,306.506
YARGOP_clean,1705.99,0.0,1705.99
YARKAF_clean,0.0,128.83,128.83
YARKEJ_clean,437.499,0.0,437.499
YARKOT_clean,1373.2,0.0,1373.2
YARSAN_clean,585.943,0.0,585.943
YARSIV_clean,0.0,0.0,0.0
YARVEV_clean,0.0,172.781,172.781
YARYEV_clean,1528.71,0.0,1528.71
YARYIZ_clean,1508.76,0.0,1508.76
YARYOF_clean,0.0,531.121,531.121
YARYUL_clean,2515.96,0.0,2515.96
YARZEZ01_clean,1590.45,0.0,1590.45
YARZEZ02_clean,2624.87,0.0,2624.87
YARZEZ03_clean,2200.1,0.0,2200.1
YARZEZ_clean,1621.99,0.0,1621.99
YASLUA_clean,979.521,0.0,979.521
YASNAJ_clean,0.0,448.432,448.432
YASPEP_clean,0.0,0.0,0.0
YASVOG_clean,2217.91,0.0,2217.91
YASVUM_clean,2382.1,0.0,2382.1
YATDUV_clean,2096.7,0.0,2096.7
YATTUK_clean,1952.57,0.0,1952.57
YATVUN_clean,1607.81,0.0,1607.81
YATWAU_clean,1571.9,0.0,1571.9
YAVSOG_clean,687.092,0.0,687.092
YAVTUN_clean,1669.1,0.0,1669.1
YAVVAV_clean,1527.89,0.0,1527.89
YAVVEZ_clean,1543.39,0.0,1543.39
YAVVID_clean,723.136,0.0,723.136
YAVVOJ_clean,682.254,0.0,682.254
YAVVUP_clean,716.784,0.0,716.784
YAVWAW_clean,762.492,0.0,762.492
YAVZAX_clean,1075.56,0.0,1075.56
YAVZUT_clean,1675.4,0.0,1675.4
YAWBAC_clean,1693.12,29.5525,1722.6725
YAWFEI_charged,583.577,0.0,583.577
YAWFOS_clean,1347.58,0.0,1347.58
YAWKOX_clean,1280.48,37.9846,1318.4646
YAXBEF_clean,0.0,59.6299,59.6299
YAXBOP_SL,1254.04,0.0,1254.04
YAXBOP_clean,1239.36,0.0,1239.36
YAYLER_clean,900.359,0.0,900.359
YAYLIV_clean,0.0,91.1486,91.1486
YAYPAR_charged,0.0,13.4711,13.4711
YAYPOF_clean,1040.01,0.0,1040.01
YAYRAT_clean,2345.47,0.0,2345.47
YAZFOW_clean,1480.76,0.0,1480.76
YAZWOM_clean,219.933,0.0,219.933
YAZYEF_clean,0.0,33.8278,33.8278
YAZYIJ_clean,0.0,21.9581,21.9581
YAZYUU_clean,0.0,459.567,459.567
YAZZAC_clean,0.0,255.326,255.326
YAZZEG_clean,0.0,238.019,238.019
YEBKOG_clean,0.0,297.309,297.309
YEBKUM_clean,0.0,143.949,143.949
YEBLAT_clean,1205.71,0.0,1205.71
YECNEB_charged,0.0,53.9697,53.9697
YECQUS02_clean,0.0,162.338,162.338
YEDKOI_clean,1303.11,0.0,1303.11
YEDKUO_clean,2488.81,0.0,2488.81
YEDLAV_clean,756.273,96.2706,852.5436
YEFNEC_clean,2519.1,0.0,2519.1
YEFNIG_clean,2517.99,0.0,2517.99
YEFNOM_clean,2512.78,0.0,2512.78
YEFPAA_clean,2508.66,0.0,2508.66
YEFPEE_clean,2414.56,0.0,2414.56
YEFPII_clean,2193.97,0.0,2193.97
YEGCUJ_clean,813.227,113.084,926.3109999999999
YEGDAR_clean,0.0,36.9538,36.9538
YEGHEZ_clean,1018.61,0.0,1018.61
YEGHIC_clean,1606.42,5.54775,1611.96775
YEGKIG_clean,0.0,237.154,237.154
YEGKOM_clean,1190.94,0.0,1190.94
YEGRAD_clean_h,0.0,18.0648,18.0648
YEGTAG_clean,0.0,0.0,0.0
YEGTEK_clean,0.0,548.428,548.428
YEGYIU_clean,0.0,0.0,0.0
YEKQOW_clean,1321.8,0.0,1321.8
YEKWOC_clean,0.0,1117.47,1117.47
YEKXET_clean,2103.63,0.0,2103.63
YEKXIX_clean,2163.99,0.0,2163.99
YEKXOD_clean,1859.56,0.0,1859.56
YEKXUJ_clean,1885.53,0.0,1885.53
YELYOE_clean,0.0,457.554,457.554
YEMFOM_clean,1054.97,0.0,1054.97
YEMJAC_clean,1417.49,0.0,1417.49
YEMLOS_clean,0.0,0.0,0.0
YEMLUY_charged,265.753,0.0,265.753
YEMMAF_clean,1292.83,0.0,1292.83
YEPCUS_clean,0.0,150.426,150.426
YEPDAZ_clean,0.0,74.4484,74.4484
YEQRER_clean,3306.55,0.0,3306.55
YEQRIV_clean,3388.28,0.0,3388.28
YERJEL_clean,0.0,0.0,0.0
YEVQOG_clean,801.773,0.0,801.773
YEWWUU_clean,0.0,152.275,152.275
YEYBOV_clean,269.608,0.0,269.608
YEYCUC_SL,1974.04,0.0,1974.04
YEYCUC_clean,1976.32,0.0,1976.32
YEYFEP_clean,1907.44,0.0,1907.44
YEYLUJ_clean,0.0,385.695,385.695
YEYMEU_clean,0.0,50.8663,50.8663
YEYYAC_clean,0.0,747.883,747.883
YEZFIU_clean,0.0,1226.43,1226.43
YEZKEV_clean,0.0,658.554,658.554
YEZKIZ_clean,0.0,629.266,629.266
YEZKOF_clean,0.0,665.862,665.862
YEZKUL_clean,0.0,684.808,684.808
YEZSEC01_clean,0.0,208.07,208.07
YIBMON01_clean,0.0,253.839,253.839
YIBMON_clean,0.0,228.332,228.332
YIBMUT_clean,0.0,257.036,257.036
YICDAR_clean,2089.04,0.0,2089.04
YICGOI_clean,0.0,248.8,248.8
YICREI_clean,1265.27,0.0,1265.27
YICTUZ_clean,0.0,72.8849,72.8849
YIDSOT_clean,896.56,0.0,896.56
YIGFIF_clean,0.0,550.3,550.3
YIJCEB_clean,1642.59,0.0,1642.59
YIJYUN_clean,0.0,0.0,0.0
YIKLUZ_SL_part,0.0,0.0,0.0
YIKLUZ_clean,0.0,23.1049,23.1049
YILJAG_clean,2012.09,0.0,2012.09
YILJUA_clean,1492.29,0.0,1492.29
YILKAH_clean,1577.17,0.0,1577.17
YINCEF_clean,1191.34,0.0,1191.34
YINCIJ_clean,1123.6,0.0,1123.6
YINCOP_clean,1018.51,0.0,1018.51
YINCUV_clean,448.254,0.0,448.254
