Structures,Density,cell_volume,POA_VF,PONA_VF,PO_VF
TIGQUX_clean,1.53446,7039.57,0.4654,0.0049,0.4703
TIGSOT_clean,1.79014,2802.63,0.2757,0.0,0.2757
TIGVUC_clean,1.07454,6253.66,0.3581,0.0,0.3581
TIJPOT_clean,1.44348,2719.19,0.3737,0.0,0.3737
TIKMEH_clean,1.57489,4651.47,0.1354,0.1704,0.30579999999999996
TIKMUW_clean,1.56665,2296.92,0.375,0.0,0.375
TIKXER_clean,2.26283,1607.78,0.0902,0.0,0.0902
TIKXIV_clean,2.46764,3249.19,0.0742,0.0,0.0742
TILBIB01_clean,1.69878,12472.2,0.6462,0.0,0.6462
TILBIB_clean,1.70628,12417.3,0.6442,0.0,0.6442
TILBOH_clean,1.75002,11770.0,0.6215,0.0,0.6215
TILDIC_clean,2.02301,1162.53,0.2717,0.0,0.2717
TILHAY_clean,1.47411,2089.07,0.3218,0.0,0.3218
TILHAZ_clean,1.00373,10749.9,0.5139,0.0,0.5139
TILHEC_clean,1.34381,2027.31,0.3305,0.0,0.3305
TILPUA_clean,1.88137,5417.65,0.4219,0.0021,0.424
TILVOZ_clean,1.05598,2018.53,0.7546,0.0,0.7546
TILVUF_clean,1.10794,961.934,0.7451,0.0,0.7451
TILWAM_clean,1.12946,943.609,0.7424,0.0,0.7424
TILWEQ_clean,1.07548,1981.94,0.7451,0.0,0.7451
TIMMEI_clean,1.81907,13673.6,0.1907,0.0,0.1907
TIMMIM_charged,1.4581,14098.0,0.1891,0.0,0.1891
TINFIH_clean,2.46359,1812.21,0.588,0.0,0.588
TIPZOJ_clean,2.53459,3119.49,0.3574,0.0,0.3574
TIPZUP_clean,2.68502,5029.69,0.1201,0.0022,0.12229999999999999
TIQFIJ_clean,2.30825,774.194,0.3767,0.0,0.3767
TIQGEG01_clean,2.18618,1520.75,0.3181,0.0,0.3181
TIQGEG_clean,2.17194,1530.72,0.3148,0.0,0.3148
TIQGIK_clean,2.44635,1453.91,0.0769,0.0808,0.1577
TIQGOQ_clean,1.61722,1856.83,0.2299,0.0189,0.2488
TIQGUW_clean,1.57704,1868.49,0.2406,0.0175,0.2581
TIQHAD_clean,1.59594,1851.88,0.2452,0.0221,0.2673
TIQHEH_clean,1.5902,1860.31,0.2424,0.0187,0.2611
TIQHIL_clean,1.6098,1841.35,0.2331,0.0202,0.2533
TIRHIL_clean,0.758181,3713.79,0.7922,0.0,0.7922
TIRKEM_clean,1.18994,5469.43,0.3286,0.0,0.3286
TIRLIQ_clean,1.34501,4181.41,0.3028,0.0,0.3028
TIRQOB_clean,1.1916,11931.6,0.4255,0.0,0.4255
TIRRIW_clean,1.07096,2178.18,0.4859,0.0,0.4859
TISGUY_clean,1.25359,4016.24,0.2612,0.0,0.2612
TISHAF_clean,0.802555,8792.33,0.6112,0.0,0.6112
TISJOW_clean,1.40296,5117.1,0.0974,0.0,0.0974
TISKOW_clean,1.5582,2912.11,0.351,0.0019,0.3529
TISLIR_clean,2.06145,1861.35,0.2368,0.0195,0.25630000000000003
TISNEQ_clean,1.34609,2851.46,0.1662,0.0,0.1662
TISPAO_clean,1.01627,4582.06,0.6467,0.0,0.6467
TISWEZ_clean,2.3595,3984.8,0.1307,0.0,0.1307
TIVFAG_clean,2.41228,1475.83,0.0817,0.0814,0.1631
TIVFEK_clean,2.43494,1462.1,0.0779,0.0883,0.16620000000000001
TIVFIO_clean,2.46082,1446.72,0.0751,0.0699,0.14500000000000002
TIVXOM_charged,1.67755,2572.6,0.1832,0.0,0.1832
TIVYAZ01_clean,0.77854,10221.4,0.7245,0.0,0.7245
TIVYAZ_clean,0.889175,10026.6,0.638,0.0,0.638
TIXCIO_clean,0.818285,5398.06,0.6235,0.0,0.6235
TIXMET_clean,1.43185,3881.83,0.5778,0.0,0.5778
TIXMIX_clean,1.55041,2155.66,0.5199,0.0,0.5199
TIXVON_clean,0.938456,5956.31,0.4923,0.0,0.4923
TIYZEG_clean,1.98693,2050.46,0.3217,0.0,0.3217
TIYZIK_clean,1.91597,1972.75,0.297,0.0,0.297
TIZFUF_clean,3.83648,6315.19,0.3036,0.0,0.3036
TIZVED01_charged,0.910386,1688.02,0.5474,0.0,0.5474
TIZVED_charged,0.910386,1688.02,0.5474,0.0,0.5474
TIZVIH01_charged,0.929855,1697.84,0.5229,0.0,0.5229
TIZVIH_charged,0.929855,1697.84,0.5228,0.0,0.5228
TOBJUR_clean,1.06964,2627.75,0.6378,0.0,0.6378
TOBKAY_clean,1.08933,2612.48,0.6362,0.0,0.6362
TOBKEC_clean,1.13998,2526.99,0.6255,0.0,0.6255
TODVOZ_clean,1.79455,1577.47,0.12,0.0,0.12
TOFLAD_clean,1.3052,5356.97,0.3033,0.0,0.3033
TOFLIL_clean,1.17796,4789.74,0.4169,0.0,0.4169
TOFQEM_clean,1.25512,1887.23,0.4552,0.0,0.4552
TOHDAX_clean,2.94358,15092.9,0.1516,0.0055,0.15710000000000002
TOHDEB_clean,2.56605,14431.1,0.1425,0.0,0.1425
TOHDIF_clean,1.6586,15184.1,0.1812,0.0,0.1812
TOHJIL_clean,2.48482,1293.87,0.4953,0.0,0.4953
TOHMIO_clean,1.44483,6182.12,0.4536,0.0,0.4536
TOHPUC_clean,1.53752,3584.11,0.2729,0.0,0.2729
TOHQEO_clean,0.984353,6307.05,0.4674,0.0,0.4674
TOHYOF_clean,1.25515,2405.99,0.4712,0.0,0.4712
TOHYUL_clean,1.33984,5065.06,0.4769,0.0,0.4769
TOHYUM_clean,1.23378,4144.85,0.5045,0.0,0.5045
TOHZAS_clean,1.2118,1400.06,0.575,0.0,0.575
TOJLOT_clean,0.787935,6069.4,0.5607,0.0,0.5607
TOJVIZ_clean,1.51735,3293.7,0.0914,0.0,0.0914
TOJXOH_clean,2.13773,3055.02,0.3301,0.0,0.3301
TOKDON_clean,1.1925,1785.37,0.6167,0.0,0.6167
TOKKOV_clean,1.69711,3378.94,0.3564,0.0,0.3564
TOKLEM_clean,1.55856,2518.94,0.4338,0.0,0.4338
TOKLIQ_clean,1.54661,6261.98,0.4174,0.0,0.4174
TOLGOR_clean,1.17836,5239.47,0.4027,0.0,0.4027
TOLYOJ_clean,0.908517,1640.56,0.508,0.0,0.508
TONBII_clean,1.60548,558.562,0.2336,0.0,0.2336
TONBOO_clean,1.33698,2259.21,0.2794,0.0,0.2794
TONBUU_charged,1.25434,5002.37,0.3638,0.0,0.3638
TONKIR_clean,1.379,4445.66,0.4642,0.0,0.4642
TONLOY_clean,1.50963,2565.09,0.2518,0.0092,0.261
TONLOZ_clean,1.23552,2659.52,0.5439,0.0,0.5439
TONMAM_clean,1.70605,1907.96,0.2666,0.0,0.2666
TONMEQ_clean,1.71551,1899.39,0.2575,0.0,0.2575
TONQOD_clean,0.731873,3109.69,0.7055,0.0,0.7055
TONTIB_clean,0.785515,9186.37,0.5884,0.0,0.5884
TONTOH_clean,0.808912,8996.73,0.5697,0.0,0.5697
TONTUN_clean,0.818446,8886.09,0.5673,0.0,0.5673
TONVAV_clean,0.811081,9131.31,0.5721,0.0,0.5721
TONWUO01_clean,1.20939,5905.95,0.3067,0.0,0.3067
TONWUO_clean,1.30005,5906.12,0.2178,0.0,0.2178
TOPKIT_clean,0.957644,3275.23,0.6552,0.0077,0.6629
TOQCIL_clean,2.43143,746.42,0.4149,0.0,0.4149
TORJAN_clean,1.12525,3573.09,0.5025,0.0,0.5025
TORJER_clean,1.16476,3451.87,0.4832,0.0,0.4832
TORJIV_clean,1.14909,3498.94,0.4873,0.0,0.4873
TORJOB_clean,1.10851,3585.33,0.5059,0.0,0.5059
TORJUH_clean,1.12185,3542.69,0.4936,0.0,0.4936
TORKAO_clean,1.1494,3457.79,0.486,0.0,0.486
TORKES_clean,1.14355,3515.88,0.4935,0.0,0.4935
TORPUN_clean,1.1627,3875.3,0.4768,0.0,0.4768
TORXAB_clean,1.88967,1650.56,0.2754,0.0263,0.30169999999999997
TORXEE_clean,1.35028,4302.2,0.6154,0.0,0.6154
TORXIJ_clean,2.01204,887.584,0.3322,0.0,0.3322
TOTVEF_clean,2.05406,5310.71,0.1211,0.029,0.1501
TOTVUV_clean,2.64196,1204.37,0.1311,0.0202,0.1513
TOTWAC_clean,1.4628,2457.13,0.2584,0.0,0.2584
TOVHIX_clean,1.24273,19165.1,0.4581,0.0053,0.46340000000000003
TOVHUJ_clean,0.747114,3582.77,0.7038,0.0,0.7038
TOVJAP_charged,1.95257,2679.54,0.2702,0.0,0.2702
TOVJEV_clean,0.399582,18025.5,0.8113,0.0,0.8113
TOVJIZ_clean,0.451159,15993.8,0.7973,0.0,0.7973
TOVJOF_clean,0.470537,16508.9,0.7644,0.0,0.7644
TOVJUL_clean,0.862488,13001.9,0.5746,0.0,0.5746
TOVKAS_clean,0.893132,14883.3,0.4975,0.0,0.4975
TOVKIA_clean,0.697273,7175.12,0.6983,0.0,0.6983
TOVKOG_clean,0.3316,15508.4,0.8538,0.0,0.8538
TOVWIM_clean,1.22876,17460.2,0.2797,0.0598,0.3395
TOWLIC_clean,1.1525,2462.53,0.6742,0.0,0.6742
TOWMEZ_clean,2.30648,2549.28,0.3922,0.0,0.3922
TOWMID_clean,2.11281,2582.2,0.3554,0.0,0.3554
TOWMOJ_clean,1.17443,3124.07,0.6401,0.0,0.6401
TOWNAW_clean,1.12669,8738.75,0.2813,0.0813,0.3626
TOWNEA_clean,0.718839,16709.4,0.6536,0.0,0.6536
TOWNOK_clean,1.00825,3591.42,0.5774,0.0,0.5774
TOWNUQ_clean,0.87729,9211.39,0.4978,0.0,0.4978
TOWXEK_clean,0.997154,4380.72,0.4375,0.0,0.4375
TOXHAR_clean,1.14926,1829.1,0.3263,0.0,0.3263
TOXHEV_clean,1.0421,4278.56,0.4071,0.0,0.4071
TOXMUQ_clean,1.06186,2590.86,0.5444,0.0,0.5444
TOXNAX_clean,1.35171,1293.36,0.2237,0.0,0.2237
TOXNEB_clean,1.06886,2573.89,0.5394,0.0,0.5394
TOXNIF_clean,1.06718,1288.97,0.5385,0.0,0.5385
TOZHAR_clean,1.35498,926.22,0.6376,0.0,0.6376
TUBCEA_clean,1.73795,1443.49,0.3122,0.0,0.3122
TUBJAD_clean,1.22218,2390.68,0.295,0.0,0.295
TUBLIN_clean,1.23985,1727.6,0.3007,0.0,0.3007
TUBWEU_clean,1.37978,11771.0,0.326,0.0,0.326
TUCJAD_clean,1.22067,3674.29,0.5134,0.0,0.5134
TUDJOS,0.911589,4974.81,0.5359,0.0,0.5359
TUDQOZ_clean,1.57647,12001.4,0.1959,0.0,0.1959
TUFSUK_clean,2.09647,1216.73,0.2783,0.0203,0.2986
TUFTAR_clean,2.02615,1236.13,0.2827,0.0208,0.3035
TUGFAE_clean,1.55495,3211.99,0.0924,0.0,0.0924
TUGSOE_charged,1.38669,2935.35,0.1902,0.0029,0.1931
TUGSUK_ion_b,1.11558,10075.8,0.3687,0.0,0.3687
TUGTAR_clean,1.14723,3964.68,0.3997,0.0,0.3997
TUJFUB_clean,1.71232,5072.52,0.2758,0.0,0.2758
TUJGAI_clean,1.93315,5158.88,0.293,0.0,0.293
TUJGIQ_clean,1.20241,5025.61,0.3175,0.0,0.3175
TUKCOT_clean,1.1597,2226.35,0.4907,0.0,0.4907
TUKCUZ_clean,1.38763,2722.81,0.2815,0.0,0.2815
TUKDAG_clean,1.47107,2559.46,0.0854,0.013,0.0984
TUKYIJ_clean,1.35599,15410.0,0.112,0.0,0.112
TULLIW,2.522,2823.41,0.0,0.0,0.0
TULLIW_clean,2.34076,1411.71,0.1974,0.0,0.1974
TULNIZ_clean,1.30452,2185.96,0.2321,0.0,0.2321
TUMDAI_clean,1.24564,2072.45,0.4237,0.0,0.4237
TUMGOX_clean,1.87019,1094.52,0.4916,0.0,0.4916
TUMGUD_clean,2.00065,1062.48,0.4983,0.0,0.4983
TUMQID_clean,1.19719,2062.79,0.4404,0.0,0.4404
TUMQOJ_clean,1.1864,2091.86,0.451,0.0,0.451
TUMRAW_clean,1.28672,1996.76,0.3886,0.0,0.3886
TUMREA_clean,1.27418,2026.02,0.4057,0.0,0.4057
TUMRIE_clean,1.3408,2158.3,0.4372,0.0,0.4372
TUMROK_clean,1.23691,2052.4,0.4205,0.0,0.4205
TUMRUQ_clean,1.24946,2056.31,0.425,0.0,0.425
TUMTOK01_clean,1.85151,1502.11,0.4323,0.0,0.4323
TUMTOK_clean,1.81391,1522.17,0.4532,0.0,0.4532
TUNDAJ_clean,1.53077,8280.78,0.1991,0.0,0.1991
TUNJET_clean,1.50948,13674.9,0.3413,0.0,0.3413
TUPDOZ_clean,1.30126,2245.32,0.3152,0.0,0.3152
TUPGIU_clean,0.816785,1053.64,0.5036,0.0,0.5036
TUQWIL01_clean,1.42901,2401.7,0.5829,0.0,0.5829
TUQWIL_clean,1.42065,2387.55,0.5686,0.0,0.5686
TURBUE_clean,3.09865,9164.89,0.5087,0.0,0.5087
TURDIV_clean,1.00914,2924.75,0.4361,0.0,0.4361
TURDOB_clean,1.03033,5729.2,0.3987,0.0,0.3987
TURDUH_clean,1.02982,5732.05,0.399,0.0,0.399
TURFAP_clean,1.05478,2798.21,0.402,0.0,0.402
TURFET_clean,1.02251,2886.5,0.4216,0.0,0.4216
TUTHIA_clean,1.02371,4206.7,0.4987,0.0,0.4987
TUTHOG_clean,1.03555,2085.75,0.5012,0.0,0.5012
TUTJAU_clean,1.05742,4072.6,0.4876,0.0,0.4876
TUTZOX_clean,1.75971,3224.7,0.1356,0.0,0.1356
TUTZUD_clean,1.99914,3026.9,0.1285,0.0,0.1285
TUVDIX_clean,1.4641,3260.18,0.3676,0.0,0.3676
TUVDOD_clean,1.53287,3184.73,0.3635,0.0,0.3635
TUVDUJ_clean,1.55416,3183.89,0.3687,0.0,0.3687
TUWFUN_clean,2.06451,4698.11,0.4809,0.0,0.4809
TUWPIL_clean,1.27827,3133.15,0.3034,0.0034,0.3068
TUYFIE_clean,1.18223,1576.25,0.5123,0.0,0.5123
TUYHOL_clean,3.20354,2089.45,0.3955,0.0,0.3955
TUYHUR_clean,1.00323,8083.18,0.6911,0.0,0.6911
TUYJAZ_clean,1.06444,8037.81,0.6185,0.0,0.6185
TUYJED_clean,1.03154,7967.55,0.692,0.0,0.692
TUYJII_clean,1.33393,1496.31,0.251,0.0,0.251
TUYLIJ_clean,1.86429,2877.71,0.403,0.0,0.403
TUYNEI_clean,1.23289,1372.22,0.4895,0.0,0.4895
TUZNOS_clean,1.20356,7999.76,0.3524,0.0077,0.3601
TUZVUH_clean,1.36955,2316.21,0.3788,0.0,0.3788
UBACOR_clean,1.34848,3020.34,0.3452,0.0,0.3452
UBACUX_clean,1.19506,3563.79,0.4227,0.0,0.4227
UBECEM_clean,2.40571,1408.42,0.5983,0.0,0.5983
UBIBUF_clean,0.757644,9567.03,0.7298,0.0,0.7298
UBIPAY_clean,1.21218,882.686,0.4245,0.0,0.4245
UBOGAV_clean,2.28893,1187.94,0.4203,0.0,0.4203
UBULUA_clean,1.22262,17192.1,0.5639,0.0,0.5639
UBUMAH_clean,0.845931,7004.14,0.6825,0.0,0.6825
UBUROY_clean,1.08106,1461.32,0.745,0.0,0.745
UCABAE_clean,1.09568,2297.78,0.4289,0.0,0.4289
UCALIW_clean,1.26237,2688.07,0.2482,0.0,0.2482
UCAXEC_clean,1.24715,1321.33,0.3728,0.0,0.3728
UCEGAM_clean,1.64579,1253.12,0.4916,0.0,0.4916
UCEGEQ_clean,1.68077,1240.8,0.4895,0.0,0.4895
UCEXAC_clean,1.4352,2812.23,0.4933,0.0,0.4933
UCEXEG_clean,1.45624,2796.04,0.4926,0.0,0.4926
UCEXIK_clean,1.46159,2802.38,0.4923,0.0,0.4923
UCEXOQ_clean,1.48289,2777.77,0.4902,0.0,0.4902
UCOCUM_neutral,0.882705,4551.52,0.7188,0.0,0.7188
UCOCUM_neutral_5b,0.882705,4551.52,0.7188,0.0,0.7188
UCOHUR_clean,1.21949,17236.1,0.5523,0.0,0.5523
UCOJAZ_clean,1.24694,16856.8,0.5446,0.0,0.5446
UCOJED_clean,1.22768,17121.2,0.5463,0.0,0.5463
UCOJIH_clean,1.22088,17216.5,0.5537,0.0,0.5537
UCOXOZ_clean,1.02439,6649.42,0.4337,0.0,0.4337
UCUTIW_clean,1.00359,1850.28,0.5728,0.0,0.5728
UDAMET_clean,1.6473,14897.6,0.733,0.0,0.733
UDANAQ_clean,1.07942,1845.98,0.4461,0.0,0.4461
UDANEV_clean,0.783809,15566.9,0.7797,0.0,0.7797
UDAWOO_clean,1.6159,16137.6,0.5051,0.0,0.5051
UDAWUU_clean,1.36238,8332.92,0.5369,0.0,0.5369
UDAXAB_clean,1.76672,15714.3,0.4937,0.0,0.4937
UDAXEF_clean,1.53432,15896.9,0.4943,0.0,0.4943
UDAXIJ_clean,1.82268,16156.7,0.506,0.0,0.506
UDEGIW_clean,1.26119,3737.24,0.3867,0.0,0.3867
UDEPIE_clean,1.77613,3271.17,0.4342,0.0,0.4342
UDICAN_clean,3.59569,3229.21,0.2853,0.0,0.2853
UDICER_clean,2.41704,1135.15,0.3116,0.0,0.3116
UDIDAO_clean,1.74178,5067.83,0.3151,0.0,0.3151
UDIHIZ_charged,2.09897,12068.1,0.1213,0.0,0.1213
UDIHOF_charged,0.830254,4467.38,0.5989,0.0,0.5989
UDIQII_clean,1.60552,3269.14,0.4241,0.0,0.4241
UDOVUG_charged,1.16526,6030.01,0.5121,0.0,0.5121
UDUMIP02_clean,1.42622,13782.5,0.5103,0.0,0.5103
UDUMIP03_clean,1.42891,13756.6,0.5092,0.0,0.5092
UDUMIP_clean,1.40092,14031.4,0.5124,0.0,0.5124
UFANEV,1.34626,7005.92,0.3982,0.0,0.3982
UFASAW_charged,1.98723,4771.81,0.1067,0.043,0.1497
UFASEA_ion_b,1.84634,4118.02,0.17,0.0922,0.2622
UFATEA01_clean,1.22032,824.335,0.4354,0.0,0.4354
UFEMIC_clean,1.20943,2363.33,0.6332,0.0,0.6332
UFENAW_clean,0.754992,5950.93,0.7364,0.0,0.7364
UFENEZ_clean,1.61863,833.637,0.5359,0.0,0.5359
UFEVIL_clean,1.05377,2715.4,0.457,0.0,0.457
UFEXEJ_clean,2.3365,1519.55,0.4053,0.0,0.4053
UFEXIN_clean,2.36936,1508.69,0.4024,0.0,0.4024
UFEXOT_clean,2.41392,4488.03,0.3718,0.0,0.3718
UFILUR02_clean,1.18201,1478.13,0.486,0.0,0.486
UFILUR_clean,1.17936,1481.46,0.4864,0.0,0.4864
UFIREI_clean,0.932993,9544.29,0.5297,0.0036,0.5333
UFISOS_clean,1.57373,3162.36,0.462,0.0,0.462
UFISUY_clean,1.55788,3194.55,0.4637,0.0,0.4637
UFITEJ_clean,1.50236,1660.76,0.4953,0.0,0.4953
UFOFIF_clean,1.31843,1236.86,0.4245,0.0,0.4245
UFUMUD01_clean,1.51514,674.568,0.2647,0.0,0.2647
UFUMUD02_clean,1.50817,677.688,0.2591,0.0,0.2591
UFUMUD_clean,1.50619,678.58,0.2783,0.0,0.2783
UFUNAK_clean,1.54075,663.357,0.2522,0.0,0.2522
UFUNIS_clean,1.42532,1434.16,0.3206,0.0,0.3206
UFUQIV_clean,0.675677,7390.91,0.659,0.0,0.659
UFUTIY_clean,2.36957,1159.19,0.2596,0.0,0.2596
UGAPOI_clean,0.844299,2638.35,0.4691,0.0,0.4691
UGAQEY_clean,1.29414,5122.29,0.3903,0.0,0.3903
UGELIB_clean,1.90193,4866.67,0.5136,0.0,0.5136
UGEPEB01_clean,1.84538,729.428,0.2077,0.0,0.2077
UGEPEB_clean,1.8709,719.477,0.1977,0.0,0.1977
UGIGAS01_clean,2.13073,738.531,0.2358,0.0,0.2358
UGIGAS_clean,2.13564,736.83,0.2322,0.0,0.2322
UGOFED_clean,1.22232,5593.48,0.4055,0.0,0.4055
UGOSOY_charged,0.968672,4192.63,0.498,0.0018,0.4998
UGUGUZ_clean,1.79667,2677.39,0.5594,0.0,0.5594
UGUHAG_clean,1.73201,2792.13,0.5824,0.0,0.5824
UGUHEK_clean,1.75746,2693.44,0.5752,0.0,0.5752
UGUQOC_charged,1.19373,978.147,0.4261,0.0,0.4261
UGUQOC_clean,1.19373,978.147,0.4261,0.0,0.4261
UGUQUK_clean,1.40234,4346.43,0.1061,0.0335,0.1396
UGUXAV_clean,1.39757,3275.09,0.3747,0.0046,0.37929999999999997
UHADAI_clean,1.62011,2350.53,0.3829,0.0,0.3829
UHASED_clean,1.32119,1234.89,0.5461,0.0,0.5461
UHAXUW_clean,1.51761,1981.79,0.2728,0.0,0.2728
UHISEK_clean,1.89246,1476.38,0.2644,0.0,0.2644
UHISOU_clean,1.23297,402.319,0.4909,0.0,0.4909
UHIYOB_clean,1.3064,2111.59,0.1731,0.0201,0.1932
UHOHEG_clean,1.82306,4082.87,0.2211,0.0,0.2211
UJAQAY_clean,1.41324,2320.29,0.3025,0.0,0.3025
UJAQEC_clean,1.21484,1383.57,0.5315,0.0,0.5315
UJAQUS_clean,0.989707,3470.03,0.6125,0.0,0.6125
UJARAZ_clean,1.15278,1548.98,0.5303,0.0,0.5303
UJECUI_clean,1.6249,3159.52,0.3151,0.0,0.3151
UJEDIX_clean,1.44888,3660.72,0.4139,0.0,0.4139
UJEFOE01_clean,1.9552,1679.24,0.1797,0.0,0.1797
UJEFOE_clean,1.97003,1666.6,0.1616,0.0,0.1616
UJEGUL_clean,1.5961,2165.55,0.4075,0.0,0.4075
UJIPAG_clean,3.0185,4917.13,0.3628,0.0,0.3628
UJIPEK_clean,2.9774,4943.42,0.368,0.0,0.368
UJIZET_clean,1.15967,2041.3,0.6179,0.0,0.6179
UJOJAG_clean,1.80226,1262.57,0.0598,0.0404,0.1002
UJOJEK01_clean,1.78249,1276.57,0.0666,0.0418,0.1084
UJOJEK02_clean,1.78993,1271.26,0.0626,0.0409,0.10350000000000001
UJOJEK_clean,1.78897,1271.95,0.0653,0.0419,0.10719999999999999
UJOJIO01_clean,1.78523,1274.62,0.0638,0.0324,0.0962
UJOJIO02_clean,1.78594,1274.11,0.0628,0.0326,0.09539999999999998
UJOJIO03_clean,1.77865,1279.33,0.0654,0.0337,0.0991
UJOJIO04_clean,1.77869,1279.3,0.0659,0.0323,0.09820000000000001
UJOJIO05_clean,1.77527,1281.77,0.0658,0.0321,0.09789999999999999
UJOJIO06_clean,1.78115,1277.53,0.0649,0.0324,0.0973
UJOJIO07_clean,1.77861,1279.36,0.0653,0.0336,0.09889999999999999
UJOJIO_clean,1.78596,1274.09,0.0638,0.0323,0.09609999999999999
UJOJOU01_clean,1.79905,1264.83,0.0583,0.0317,0.09
UJOJOU_clean,1.79976,1264.32,0.0574,0.0318,0.0892
UJOKIP01_clean,1.74962,1294.97,0.0604,0.0393,0.09970000000000001
UJOKIP02_clean,1.75734,1289.29,0.0578,0.0386,0.0964
UJOKIP03_clean,1.76871,1280.99,0.0575,0.0361,0.0936
UJOKIP04_clean,1.75019,1294.55,0.0575,0.0403,0.0978
UJOKIP05_clean,1.75832,1288.56,0.0564,0.0379,0.0943
UJOKIP_clean,1.72465,1313.72,0.0659,0.0345,0.1004
UJOWEW_clean,1.11983,2477.78,0.5074,0.0,0.5074
UJOWIA_charged,1.41822,2563.27,0.1019,0.0,0.1019
UJULIW_clean,2.47032,1184.11,0.1942,0.0122,0.2064
UJUMUJ_clean,1.20223,5905.39,0.3011,0.0,0.3011
UJUPUM_clean,0.861722,11212.2,0.6309,0.0,0.6309
UJUQIB_clean,0.774012,4589.5,0.6596,0.0,0.6596
UJUXOM_clean,1.54689,2035.95,0.1035,0.0885,0.192
UKAJOH_clean,1.35653,11946.8,0.1721,0.0,0.1721
UKAPUS_clean,1.13705,1610.92,0.5342,0.0,0.5342
UKAQAZ_clean,1.1542,1604.59,0.5361,0.0,0.5361
UKAQED_clean,1.16653,1592.2,0.5353,0.0,0.5353
UKAQIH_clean,1.16844,1604.61,0.5383,0.0,0.5383
UKAZAI_clean,1.98445,6174.82,0.5144,0.0,0.5144
UKAZEM_clean,0.789293,5698.1,0.776,0.0,0.776
UKEXEP_clean,1.58485,4902.06,0.3342,0.0148,0.349
UKIQIP_clean,0.823179,4425.26,0.6523,0.0,0.6523
UKIQOV_clean,0.628902,11920.6,0.7689,0.0,0.7689
UKIQUB_clean,0.709108,12067.2,0.7383,0.0,0.7383
UKOLOV_clean,1.76596,11131.4,0.4076,0.0,0.4076
UKOXUO_clean,2.56191,2036.74,0.0468,0.0132,0.06
UKOZOK_clean,2.08607,7585.78,0.4008,0.0,0.4008
UKOZOL_clean,0.875503,5423.02,0.5241,0.0,0.5241
UKUBIM_clean,1.09306,3786.06,0.4267,0.0,0.4267
UKUBOS_clean,1.01682,3694.5,0.4318,0.0,0.4318
UKUBUY_clean,1.0306,3650.97,0.4225,0.0,0.4225
UKUCAF_clean,1.05667,3580.3,0.418,0.0,0.418
UKUDEL_clean,1.20739,8999.17,0.5035,0.0,0.5035
UKULOB01_clean,2.09728,1443.35,0.1976,0.0,0.1976
UKULOB_clean,2.17209,1393.64,0.2013,0.0,0.2013
UKUMAO01_clean,2.99592,1405.49,0.1784,0.0,0.1784
UKUMAO_clean,3.06841,1372.28,0.1966,0.0,0.1966
UKUPEX_clean,1.18566,3423.01,0.3917,0.0,0.3917
UKUPIB_clean,0.893496,4542.28,0.5929,0.0,0.5929
UKUPUL_clean,1.43379,4757.88,0.5226,0.022,0.5446
UKUTEB_clean,1.25674,4018.94,0.3215,0.0,0.3215
ULAQAB_clean,1.04387,4562.21,0.3825,0.0,0.3825
ULAQEF_clean,1.02909,4592.58,0.3678,0.0,0.3678
ULASAD_clean,0.647842,3974.13,0.7417,0.0,0.7417
ULEHEA_clean,2.01619,1322.66,0.2862,0.0,0.2862
ULEPIM_clean,1.29475,4786.08,0.1912,0.0,0.1912
ULILEI_clean,1.4654,6899.31,0.3136,0.0,0.3136
ULIMIN_clean,1.2693,6550.23,0.1895,0.0852,0.2747
ULOGAE_clean,1.35328,7376.67,0.5956,0.0,0.5956
ULOGIL_clean,1.93416,645.159,0.3686,0.0,0.3686
ULOJUC01_clean,1.86665,15776.1,0.4875,0.0,0.4875
ULOJUC_clean,1.55968,15638.5,0.4894,0.0,0.4894
ULOKAJ_clean,1.30492,16107.7,0.5164,0.0,0.5164
ULOKEN_clean,1.41245,16075.0,0.5033,0.0,0.5033
ULOKOX_clean,1.45123,15645.5,0.4966,0.0,0.4966
ULOKUD01_clean,1.87819,16141.6,0.5024,0.0,0.5024
ULOKUD_clean,1.59852,16313.1,0.5046,0.0,0.5046
ULOLAK_clean,1.44582,15704.0,0.5029,0.0,0.5029
ULOLEO_clean,1.34322,15648.4,0.501,0.0,0.501
ULOLIS_clean,1.32937,15811.5,0.5046,0.0,0.5046
ULOLUE_clean,2.15302,11328.7,0.2353,0.0,0.2353
ULOMAL_clean,1.31015,16043.5,0.5099,0.0,0.5099
ULUPUM01_clean,1.70967,742.061,0.3135,0.0,0.3135
ULUQAV_clean,1.8271,1659.41,0.1462,0.1073,0.2535
ULUVUT_clean,1.1492,674.832,0.5762,0.0,0.5762
UMABIV_clean,1.23934,4516.15,0.5537,0.0,0.5537
UMABOB_clean,1.04463,4255.2,0.5373,0.0,0.5373
UMALUQ_clean,1.06985,11242.1,0.5153,0.0,0.5153
UMARAC_charged,1.1879,11614.9,0.4925,0.0,0.4925
UMAROR_clean,1.96709,1407.7,0.4125,0.0,0.4125
UMEDEX_clean,1.33036,15819.9,0.5056,0.0,0.5056
UMEDIB_clean,1.3504,15565.3,0.4961,0.0,0.4961
UMEDOH_clean,1.33036,15819.9,0.505,0.0,0.505
UMEHOL_clean,1.60251,3462.74,0.4999,0.0,0.4999
