Structures,ASA_m2/cm3,NASA_m2/cm3,SA_m2/cm3
BETDIP_clean,2115.21,0.0,2115.21
BETDOV_clean,1503.35,0.0,1503.35
BETDUB_clean,1960.3,0.0,1960.3
BETFAJ_clean,2296.24,0.0,2296.24
BETFEN_clean,2305.62,0.0,2305.62
BETFIR_clean,792.86,0.0,792.86
BETFOX_clean,1087.08,0.0,1087.08
BETFUD_clean,2327.4,0.0,2327.4
BETGAK_clean,2330.63,0.0,2330.63
BETGEO_clean,1326.8,391.414,1718.214
BETGIS_clean,1051.23,451.87,1503.1
BETGOY_clean,1277.59,461.959,1739.549
BETGUE_clean,1304.6,467.606,1772.206
BETHEP_clean,1226.15,489.097,1715.247
BETHIT_clean,1270.82,486.347,1757.167
BETZOR_clean,1567.84,0.0,1567.84
BEVQID_clean,0.0,0.0,0.0
BEVQUP_clean,0.0,0.0,0.0
BEVRAW_clean,0.0,0.0,0.0
BEVWAB_clean,1518.15,0.0,1518.15
BEWRUR_clean,1289.0,1.05471,1290.05471
BEWSAY_clean,1295.74,0.420793,1296.160793
BEWVEG_clean,1852.36,0.0,1852.36
BEWVOQ_clean,2432.44,0.0,2432.44
BEWWEH_clean,2368.81,0.0,2368.81
BEXPAX_clean,3231.08,0.0,3231.08
BEXQIF_clean,2517.73,0.0,2517.73
BEXQOL_clean,2523.38,0.0,2523.38
BEXQUR_clean,2535.6,0.0,2535.6
BEXRAY_clean,2641.31,0.0,2641.31
BEXREC_clean,2656.35,0.0,2656.35
BEXRIG_clean,2664.74,0.0,2664.74
BEXRUT_clean,1526.56,0.0,1526.56
BEXSAA_clean,1635.33,0.0,1635.33
BEXSEE_clean,1597.11,0.0,1597.11
BEXSII_clean,2181.92,0.0,2181.92
BEXTUV_clean,1236.32,0.0,1236.32
BEXVAD01_clean,1065.19,0.0,1065.19
BEXVAD_clean,1107.49,0.0,1107.49
BEXVEH_clean,2386.37,0.0,2386.37
BEXVIL_clean,2451.25,0.0,2451.25
BEYKEX_clean,1875.9,0.0,1875.9
BEYSEF_clean,1387.86,0.0,1387.86
BEZDUH_clean,0.0,487.636,487.636
BEZSIK_clean,2819.96,0.0,2819.96
BIBBUL_clean,0.0,63.9552,63.9552
BIBMAC_clean,567.945,2.67582,570.6208200000001
BIBMEG_clean,0.0,717.101,717.101
BIBMIK_clean,0.0,526.646,526.646
BIBXOB_clean,2034.89,0.0,2034.89
BIBXUH_clean,1988.59,0.0,1988.59
BIBYAO_clean,1735.87,0.0,1735.87
BICDAU_clean,2435.0,0.0,2435.0
BICPOT_clean,1276.41,23.0412,1299.4512
BICPUA_clean,2099.36,0.0,2099.36
BIDPOV_clean,2472.65,0.0,2472.65
BIFGOO_clean,1190.01,0.0,1190.01
BIFKEI_clean,1944.76,0.0,1944.76
BIHBEB_clean,1695.28,0.0,1695.28
BIHMUC_clean,0.0,534.549,534.549
BIHRER_clean,0.0,667.993,667.993
BIJDUV_clean,1628.35,0.0,1628.35
BIJFAD_clean,1706.17,0.0,1706.17
BIJJOV_clean,0.0,291.343,291.343
BIMDEF_clean,1312.96,0.0,1312.96
BIMDIL_clean,1510.76,0.0,1510.76
BIMDOR_charged,1020.2,0.0,1020.2
BINCUY_clean_b,2181.58,0.0,2181.58
BINCUY_manual,2181.58,0.0,2181.58
BINDAF_clean_b,2171.56,0.0,2171.56
BINDAF_manual,2171.56,0.0,2171.56
BINMIW_clean,1236.16,0.0,1236.16
BIPBAF_clean,2373.39,0.0,2373.39
BIPKIW_clean,0.0,1134.46,1134.46
BIPLIX_clean,1643.74,0.0,1643.74
BIQFOW_clean,0.0,1007.75,1007.75
BIQHEQ_clean,1150.6,0.0,1150.6
BIQRIE_clean,0.0,516.193,516.193
BIQVII_clean,904.951,0.0,904.951
BIRGIU_clean,1477.87,0.0,1477.87
BIRLIZ_clean,0.0,512.318,512.318
BIRMUM_clean,523.969,0.0,523.969
BIRSEC_clean,1273.95,0.0,1273.95
BIRSIG_clean,1232.7,0.0,1232.7
BIVXEK_clean,0.0,628.377,628.377
BIWHAQ_clean,0.0,1138.87,1138.87
BIWSIK_ion_b,1888.97,0.0,1888.97
BIWYAH10_clean,2935.81,0.0,2935.81
BIXXIR_clean,1428.92,0.0,1428.92
BIXYEO_clean,1445.05,0.0,1445.05
BIYSUZ_clean,1511.12,0.0,1511.12
BIYTAG_clean,1513.6,0.0,1513.6
BIYTEJ,1063.85,0.0,1063.85
BIYTOU_clean,1883.03,0.0,1883.03
BIYVEM_clean,1501.94,0.0,1501.94
BIYVIQ_clean,1449.37,0.0,1449.37
BIYXUE_charged,1876.02,0.0,1876.02
BIYYAL_charged,1861.33,0.0,1861.33
BIYYEP_charged,914.275,16.9029,931.1779
BIZLUT_clean,1964.13,0.0,1964.13
BIZMAA_clean,1985.18,0.0,1985.18
BIZMEE_clean,1970.13,0.0,1970.13
BIZMII_clean,1966.77,0.0,1966.77
BOCKOT_clean,1648.81,0.0,1648.81
BOCTEU01_clean,0.0,515.753,515.753
BOCTOE01_clean,0.0,710.397,710.397
BOCTOE02_clean,0.0,734.291,734.291
BOCTOE03_clean,0.0,753.632,753.632
BOCTOE04_clean,0.0,732.665,732.665
BOCTOE05_clean,0.0,777.748,777.748
BOCTOE_clean,0.0,687.308,687.308
BOFCEG_clean,0.0,961.886,961.886
BOHGOU_clean,0.0,62.83,62.83
BOHJOZ_auto,1040.49,279.122,1319.612
BOHWOM_clean,1740.78,0.0,1740.78
BOHXIH_clean,0.0,1267.81,1267.81
BOJCIN_clean,672.478,75.0731,747.5510999999999
BOJDAG_clean,0.0,694.641,694.641
BOJYIK01_clean,0.0,811.653,811.653
BOJYIK_clean,0.0,801.506,801.506
BOKQEZ_clean,1609.55,0.0,1609.55
BOLPAU_clean,2003.92,0.0,2003.92
BOLPEY_clean,2099.99,0.0,2099.99
BOMCOX_clean,1329.84,0.0,1329.84
BOMCUB_charged,0.0,0.0,0.0
BOMCUB_clean,0.0,0.0,0.0
BONMEX_clean,1930.22,0.0,1930.22
BONNIC_clean,0.0,245.571,245.571
BONWAD_clean,0.0,157.132,157.132
BONWIL_clean,0.0,32.9453,32.9453
BOPHEV_clean,456.095,0.0,456.095
BOPHIZ_clean,1526.13,0.0,1526.13
BOPWIO_clean,0.0,34.9145,34.9145
BOQYUD_clean,0.0,14.3294,14.3294
BORBEQ_clean,1294.79,0.0,1294.79
BOSHIC_clean,1839.39,0.0,1839.39
BOTLED_clean,0.0,0.0,0.0
BOVHEB_clean,1176.41,0.0,1176.41
BOWDIC_clean,1175.59,402.267,1577.857
BOWNUY_clean,1324.03,453.952,1777.982
BOWQAG_SL,0.0,3.23753,3.23753
BOWQAG_clean,0.0,2.90986,2.90986
BOWRAH_clean,611.126,0.0,611.126
BOWSOW_clean,1544.39,0.0,1544.39
BOWSUC_clean,0.0,626.941,626.941
BOWZUK_clean,1260.53,55.4658,1315.9958
BOXYEU_clean,0.0,646.869,646.869
BOXYIY_clean,472.268,430.749,903.017
BOYCEY_auto,2372.06,0.0,2372.06
BOYTEQ_clean,544.165,0.0,544.165
BOYYOF_clean,1563.1,0.0,1563.1
BOZFIH_clean,1817.11,0.0,1817.11
BOZFON_clean,1110.37,0.0,1110.37
BUBDIL_clean,1045.96,0.0,1045.96
BUBQOE_clean,1159.48,0.0,1159.48
BUBTUP_clean,835.02,0.0,835.02
BUBWOM_clean,0.0,357.746,357.746
BUCROH_charged,0.0,647.893,647.893
BUCSAU_clean,730.978,0.0,730.978
BUCSEY_clean,764.418,0.0,764.418
BUCSIC01_clean,766.173,0.0,766.173
BUCSIC_charged,0.0,693.838,693.838
BUCTUQ_clean,0.0,466.785,466.785
BUCVAY_clean,0.0,479.835,479.835
BUCVIG_clean,0.0,454.095,454.095
BUCWAZ_clean,2303.49,0.0,2303.49
BUCYAA_clean,0.0,644.509,644.509
BUDDIO_clean,0.0,0.0,0.0
BUFPIC_clean,1905.08,0.0,1905.08
BUGSAY_clean,1104.38,0.0,1104.38
BUGSEC_clean,1111.65,0.0,1111.65
BUGSIG_clean,1119.8,0.0,1119.8
BUGSOM_clean,1107.07,0.0,1107.07
BUJKEW01_clean,0.0,1325.8,1325.8
BUKMUQ01_clean,2980.96,0.0,2980.96
BUKMUQ_clean,2916.51,0.0,2916.51
BUKRUW01_clean,2426.87,0.0,2426.87
BUKRUW02_clean,2428.55,0.0,2428.55
BUKRUW03_clean,2666.81,0.0,2666.81
BUKYAJ_clean,950.926,0.0,950.926
BULBER_clean,1547.79,0.0,1547.79
BUPDOH_clean,2318.57,0.0,2318.57
BUPVEP_clean,1689.58,103.986,1793.566
BUQWER_clean,889.241,0.0,889.241
BURHUS_clean,0.0,680.57,680.57
BURJOO_clean,800.867,0.0,800.867
BURQIQ_clean,1944.79,0.0,1944.79
BUSGIG_clean,0.0,93.2413,93.2413
BUSGOM_clean,0.0,132.492,132.492
BUSNAF_clean,757.872,0.0,757.872
BUSQEM_clean,1341.15,0.0,1341.15
BUSQIQ_clean,950.168,0.0,950.168
BUSQUC_clean,0.0,273.944,273.944
BUSRUE_clean,1515.15,0.0,1515.15
BUSSEP_clean,0.0,864.011,864.011
BUSTAM_clean,0.0,872.402,872.402
BUVHEH_clean,2297.07,0.0,2297.07
BUVKUA_clean,0.0,84.607,84.607
BUVVIZ_clean,515.315,0.0,515.315
BUVVOF_clean,418.074,0.336702,418.410702
BUVWOF02_clean,767.701,0.0,767.701
BUVWOF03_clean,798.12,0.0,798.12
BUVXOG_clean,752.054,0.0,752.054
BUVYEX_clean,783.656,0.0,783.656
BUVYIB01_clean,2245.58,0.0,2245.58
BUVYIB_clean,2177.75,0.0,2177.75
BUWGAC_clean,851.915,0.0,851.915
BUWGEG_clean,1284.44,0.0,1284.44
BUWLUC_clean,1484.74,2.66138,1487.40138
BUWMAJ_clean,2244.44,0.0,2244.44
BUWMEN_clean,2173.62,0.149041,2173.769041
BUWMIR_clean,2323.98,0.0,2323.98
BUXTOF_clean,925.819,0.0,925.819
BUXTUL_clean,1554.68,12.5477,1567.2277000000001
BUYNAL_charged,1686.65,0.0,1686.65
CABDER_clean,0.0,129.001,129.001
CABJOH_clean,1865.33,0.0,1865.33
CABQEB_clean,0.0,60.9732,60.9732
CACBUG_clean,509.266,0.0,509.266
CACNOM_clean,1685.17,0.0,1685.17
CADPIH_clean,513.441,422.149,935.59
CADPII_clean,273.188,0.0,273.188
CADQAB_clean,2248.67,0.0,2248.67
CADQOP_clean,2190.34,0.0,2190.34
CADZIT_clean,0.0,373.986,373.986
CAFRUX_clean,0.0,512.754,512.754
CAGSAG_clean,2005.18,7.54261,2012.72261
CAGXIU_clean,910.691,0.0,910.691
CAHLEE_clean,0.0,63.8461,63.8461
CAHNEF_clean,0.0,285.944,285.944
CAHQAG_clean,0.0,123.142,123.142
CAHQOS_clean,0.0,813.675,813.675
CAHSOU_clean,0.0,259.262,259.262
CAHVAJ_clean,1503.4,0.0,1503.4
CAJBUN_clean,1353.66,0.0,1353.66
CAJHUS03_clean,0.0,0.0,0.0
CAJHUS04_clean,0.0,0.0,0.0
CAJHUS_clean,0.0,0.0,0.0
CAJLEH_clean,0.0,490.339,490.339
CAJQEL_clean,2053.98,0.0,2053.98
CAJQIP_clean,2205.27,0.0,2205.27
CAJVUG_charged,0.0,401.042,401.042
CAJWAN_charged,1342.56,0.0,1342.56
CAJWER_charged,1223.64,0.0,1223.64
CAJWIV_ion_b,1246.26,0.0,1246.26
CAKFEB01_clean,0.0,37.0262,37.0262
CAKFEB_clean,0.0,59.9618,59.9618
CAKFIF_clean,0.0,53.9011,53.9011
CAKXET_clean,0.0,291.889,291.889
CAKXIX_clean,0.0,293.855,293.855
CAKXOD_clean,0.0,280.12,280.12
CAKXUJ_clean,0.0,281.43,281.43
CAKYAQ_clean,0.0,284.55,284.55
CAKYEU_clean,0.0,287.192,287.192
CAKYIY_clean,0.0,278.508,278.508
CAMROA_clean,1470.99,0.0,1470.99
CANRIU_clean,1882.0,0.0,1882.0
CANROA_clean,1869.95,0.0,1869.95
CANRUG_clean,1848.35,0.0,1848.35
CANYIB_clean,1772.18,0.0,1772.18
CANZOH_clean,0.0,603.676,603.676
CAPLOX_clean,2142.25,0.0,2142.25
CAQCAZ_clean,1457.15,0.0,1457.15
CARGEI_clean,324.431,0.0,324.431
CASTEW_clean,1479.34,0.0,1479.34
CASWIE_clean,2077.23,0.0,2077.23
CATART03_clean,0.0,13.3129,13.3129
CAVMIW_clean,0.0,406.734,406.734
CAVMIX_clean,1566.86,0.0,1566.86
CAVMOD_clean,1314.92,0.0,1314.92
CAVNOE_clean,954.029,0.0,954.029
CAVRAU_clean,1860.91,0.0,1860.91
CAVREY_clean,1949.31,0.0,1949.31
CAVSOJ_clean,0.0,365.661,365.661
CAVSUP_clean,1113.06,0.0,1113.06
CAVTAW_clean,529.753,0.0,529.753
CAVVUS_clean,1618.44,0.0,1618.44
CAWBUY_clean,0.0,370.558,370.558
CAWDOU01_charged,0.0,239.991,239.991
CAWDOU02_clean,1932.76,0.0,1932.76
CAWDOU_charged,1300.19,0.0,1300.19
CAWGAJ_clean,0.0,1023.33,1023.33
CAWVIH_SL,887.244,0.0,887.244
CAWVIH_clean,852.395,0.0,852.395
CAWZUX_clean,0.0,388.445,388.445
CAXPEY_clean,0.0,19.9466,19.9466
CAXPIC_clean,0.0,14.3815,14.3815
CAXSUR_SL,2121.57,1.91893,2123.48893
CAXSUR_clean5b,2126.09,1.73084,2127.8208400000003
CAXTAY_clean,2037.89,0.0,2037.89
CAXTEC_clean,1935.19,0.0,1935.19
CAXTUS_clean,1556.85,0.0,1556.85
CAXVII_clean,1690.91,0.0,1690.91
CAXVOO_clean,1690.32,0.0,1690.32
CAXVUU_clean,1711.54,0.0,1711.54
CAXWAB_clean,1611.48,0.0,1611.48
CAXWEF_clean,1698.91,0.0,1698.91
CAXWIJ_clean,1602.83,0.0,1602.83
CAXXAC_charged,793.215,0.0,793.215
CAXXEG_clean,1421.23,0.0,1421.23
CAXZOS_clean,1508.29,0.0,1508.29
CAYBAH,920.684,0.0,920.684
CAYBAH01,702.126,0.0,702.126
CAYCAI_clean,1016.53,1.5418,1018.0717999999999
CAYCEL_charged,0.0,340.571,340.571
CAYDEN_clean,598.617,0.0,598.617
CAYDIR_clean,604.49,0.0,604.49
CAYDOX06_clean,657.62,0.0,657.62
CAYDUD_clean,636.844,0.0,636.844
CAYGIU,629.165,0.0,629.165
CAYKEU_clean,1483.91,0.223766,1484.1337660000002
CAYMIZ_clean,969.291,0.0,969.291
CAYQAV_clean,1637.86,0.0,1637.86
CAYQIE_clean,2507.17,0.0,2507.17
CAYQOK_clean,2351.75,0.0,2351.75
CAYQUQ_clean,2290.01,0.0,2290.01
CAYSIE_clean,693.416,0.0,693.416
CAYSOK_clean,711.857,0.0,711.857
CAYSOL_clean,0.0,608.042,608.042
CAYYEG_clean,736.52,0.0,736.52
CAZFOA_clean,0.0,212.939,212.939
CAZGIT_clean,599.629,0.0,599.629
CAZGOZ_clean,0.0,1472.91,1472.91
CAZNEY_clean,2216.03,0.0,2216.03
CAZNIC_charged,1135.79,0.0,1135.79
CAZNOI_charged,2239.82,0.0,2239.82
CAZNUO_charged,2166.87,0.0,2166.87
CDLGLU01_clean,0.0,14.0478,14.0478
CDLGLU02_SL,0.0,0.0,0.0
CDLGLU02_clean,0.0,66.6917,66.6917
CDLGLU10_clean,0.0,6.12381,6.12381
CDLGLU11_clean,0.0,7.68423,7.68423
CDLGLU12_clean,0.0,10.706,10.706
CEBDOD_clean,865.114,0.0,865.114
CECVAI_clean,2652.56,0.0,2652.56
CECVIQ_clean,213.278,196.438,409.716
CECVOW_clean,0.0,436.084,436.084
CEDFIC_clean,1975.98,0.0,1975.98
CEDFOI_clean,2037.82,0.0,2037.82
CEDFUO_clean,1857.53,0.0,1857.53
CEFDAU_clean,0.0,516.977,516.977
CEFLEF_clean,0.0,717.085,717.085
CEGDUO_clean,738.821,0.0,738.821
CEGFAW_clean,767.119,0.0,767.119
CEGWER_clean,702.093,0.0,702.093
CEHKUW_clean,2215.1,0.0,2215.1
CEHLAD_clean,2228.9,0.0,2228.9
CEHPIP_clean,559.662,0.749351,560.4113510000001
CEHTEP_clean,1277.65,0.0,1277.65
CEHWIX_clean,408.234,0.0,408.234
CEHWOD_clean,0.0,8.75885,8.75885
CEHZAR01_clean,0.0,0.0,0.0
CEHZAR_clean,0.0,0.0,0.0
CEJBEA_clean,756.852,0.0,756.852
CEJCAW_clean,1268.57,19.9682,1288.5382
CEJVET_clean,0.0,559.684,559.684
CEJZAU_clean,1450.06,0.0,1450.06
CEKHIL_clean,2688.83,0.0,2688.83
CEKROB_clean,706.4,0.0,706.4
CEKRUH_clean,675.809,0.0,675.809
CELKEL_clean,0.0,552.443,552.443
CELZEA_clean,1448.96,0.0,1448.96
CELZIE_SL,0.0,467.569,467.569
CELZIE_clean,0.0,628.316,628.316
CELZOK,0.0,706.513,706.513
CEMKOV_clean,1841.7,0.0,1841.7
CEMYUQ_clean,1843.78,0.0,1843.78
CENJIQ_clean,1333.1,0.0,1333.1
CENKAJ_clean,1210.73,82.6379,1293.3679
CENPUI_clean,1116.33,0.0,1116.33
CEQBUV_charged,353.58,0.0,353.58
CERMIV_clean,0.0,837.13,837.13
CESFIQ_clean,2379.97,0.0,2379.97
CESFOW_clean,2349.81,0.0,2349.81
CESYEF01_clean,0.0,0.0,0.0
CESYEF_clean,0.0,0.0,0.0
CETFOX_clean,1436.05,0.0,1436.05
CETFUD_clean,1022.03,0.0,1022.03
CETGOY_clean,1901.19,0.0,1901.19
CETHEQ_clean,1768.18,0.0,1768.18
CETJAN_clean_h,1091.74,0.0,1091.74
CETNUL_clean,920.695,6.98113,927.6761300000001
CETVAA_clean,0.0,368.723,368.723
CEXHET_clean,1292.33,4.58196,1296.91196
CEXHOD_clean,1748.76,0.185447,1748.945447
CEXSEE_charged,1413.52,0.558814,1414.078814
CEYPUT01_clean,1030.22,0.0,1030.22
CEYPUT_clean,1044.97,0.0,1044.97
CEYWOU_clean,1181.26,0.0,1181.26
CEYYIQ_clean,1604.81,0.0,1604.81
CEZFIY_clean,918.594,0.0,918.594
CEZMUR,0.0,0.0,0.0
CEZMUR_charged,0.0,329.188,329.188
CEZNAY_clean,0.0,535.721,535.721
CICSOW01_clean,0.0,487.925,487.925
CICSOW02_clean,0.0,534.443,534.443
CICSOW_clean,0.0,461.648,461.648
CICYIX_clean,0.0,2.18946,2.18946
CIDKUX_clean,1715.43,0.0,1715.43
CIDLAE_clean,0.0,0.0,0.0
CIFDOM_clean,1875.29,0.0,1875.29
CIFDUS_clean,1850.55,0.0,1850.55
CIFGUV_clean,0.0,204.283,204.283
CIFJAE_clean,1536.33,0.0,1536.33
CIFLUA_clean,1928.37,0.0,1928.37
CIFMAH_clean,2162.52,0.0,2162.52
CIFMEL_clean,2709.5,0.0,2709.5
CIFMIP_clean,2040.57,0.0,2040.57
CIGDUT_clean,285.057,635.812,920.869
CIGFAB_clean,269.903,600.559,870.462
CIGFEF_clean,1148.11,0.0,1148.11
CIGYAU_clean,0.0,45.0214,45.0214
CIJBEE_clean,1519.72,0.0,1519.72
CIJVOH01_clean,2941.17,0.0,2941.17
CIJVOH_clean,2746.1,0.0,2746.1
CILDAD_clean,0.0,0.0,0.0
CILFIN_clean,2029.19,0.0,2029.19
CIMFOV_clean,0.0,453.726,453.726
CIMTAV_charged,935.794,0.0,935.794
CIMTEZ_charged,1269.4,0.0,1269.4
CIPCUB_clean,1147.73,0.0,1147.73
CIPLIX_clean,1471.43,0.0,1471.43
CIPREZ_charged,0.0,359.092,359.092
CIPRID_charged,0.0,219.731,219.731
CIQYUX_clean,0.0,8.9721,8.9721
CISLUN_clean,2065.28,0.0,2065.28
CISMAT01_clean,0.0,330.117,330.117
CISMEY01_clean,0.0,39.36,39.36
CISMEY_clean,0.0,81.4391,81.4391
CISMIC_clean,0.0,57.9541,57.9541
CISXEJ_clean,1021.68,115.892,1137.572
CITXUZ_clean,0.0,629.461,629.461
CITZIP_clean,1402.03,0.0,1402.03
CITZIP_manual,1386.59,0.0,1386.59
CIVTEH_clean,1193.74,0.0,1193.74
CIWRAC_clean,2033.46,0.0,2033.46
CIWREG_clean,2077.56,0.0,2077.56
CIWRIK_clean,2094.16,0.0,2094.16
CIWROQ_clean,2095.27,0.0,2095.27
CIWRUW_clean,2034.87,0.0,2034.87
CIWSAD_clean,2071.38,0.0,2071.38
CIWYUD_clean,1315.28,0.0,1315.28
CIWZEP_clean,841.565,0.0,841.565
CIWZIT_clean,877.062,0.0,877.062
CIXBUH_clean,2066.11,0.0,2066.11
CIXCAO_clean,2081.1,0.0,2081.1
CIXCOC_clean,263.66,0.0,263.66
CIYZUG_clean,207.354,0.0,207.354
CIZLEE_clean,0.0,0.0,0.0
CIZMIJ_clean,2353.44,0.0,2353.44
CIZPOS_clean,2109.14,0.0,2109.14
CIZTIP_clean,0.0,405.001,405.001
COBWEV_clean,374.21,127.278,501.488
COCMAJ_clean,2532.73,0.0,2532.73
COCMOY_clean,2066.26,0.0,2066.26
CODDAA_clean,0.0,35.8467,35.8467
CODFEH_clean,309.867,0.0,309.867
CODFUX_clean,1383.63,0.0,1383.63
CODGAE_clean,0.0,1439.97,1439.97
CODJUC_clean,0.0,40.83,40.83
CODKOX_clean,0.0,0.0,0.0
CODMUF_clean,880.63,0.0,880.63
CODNAM_clean,1538.62,0.0,1538.62
CODQOD_clean,0.0,0.356423,0.356423
CODQUJ_clean,0.0,0.0,0.0
CODROD_clean,828.819,0.0,828.819
CODRUJ_clean,839.647,0.0,839.647
CODSAR_clean,0.0,0.36987,0.36987
CODSOF_clean,0.0,211.179,211.179
CODSUL_clean,782.046,0.0,782.046
CODVAU_clean,987.181,0.0,987.181
COF-1,0.0,910.961,910.961
COF-300,2072.62,3.71923,2076.33923
COF-5,1014.23,0.0,1014.23
COGKEP_clean,0.0,1314.07,1314.07
COGNAO_clean,1728.02,0.0,1728.02
COGWEB_clean,1889.74,0.0,1889.74
COJGEO_clean,2107.19,0.0,2107.19
COJHIT_clean,1772.81,0.0,1772.81
COJMIZ_clean,1719.98,0.0,1719.98
COJMOF02_clean,1807.14,0.0,1807.14
COKFAK_clean,0.0,721.527,721.527
COKJIX_clean,0.0,356.184,356.184
COKJOD_clean,0.0,372.692,372.692
COKMEW_clean,1607.0,0.0,1607.0
COKMIA_clean,1606.31,0.0,1606.31
COKMOG_clean,1533.01,0.0,1533.01
COKMUM_clean,1601.6,0.0,1601.6
COKNAT_clean,1600.77,0.0,1600.77
COKPEZ_clean,1611.42,0.0,1611.42
COKPID_clean,1606.97,0.0,1606.97
COKPOJ_clean,1590.79,0.0,1590.79
COKPUP_clean,1601.7,0.0,1601.7
COKQAW_clean,1567.6,0.0,1567.6
COKQEA_clean,1601.61,0.0,1601.61
COKQIE_clean,1597.43,0.0,1597.43
COKQOK_clean,1601.59,0.0,1601.59
COKROL_clean,1192.08,0.0,1192.08
COLPEA_clean,0.0,65.9071,65.9071
COMDOY_clean,1415.18,0.0,1415.18
COMGUH_clean,0.0,285.048,285.048
COMZAH_clean,0.0,397.425,397.425
COMZIP_clean,0.0,492.174,492.174
COPXOV_clean,335.343,0.0,335.343
COQGAS_clean,1064.14,0.0,1064.14
COQHUN_clean,1509.31,0.0,1509.31
COQJAV_clean,0.0,539.998,539.998
COQJID_clean,1085.43,0.0,1085.43
COQJOJ_clean,1414.73,0.0,1414.73
COQJUP_clean,1293.2,2.02787,1295.22787
COQNIF_clean,1987.15,0.0,1987.15
COQTEJ_clean,2666.73,0.0,2666.73
CORZIU_clean,2186.32,0.0,2186.32
COSMII_clean,2519.08,0.0,2519.08
COSWEO_clean,0.0,271.231,271.231
COTVIS_clean,0.0,1138.2,1138.2
COTVOY_clean,1628.51,0.0,1628.51
COTVUE_clean,1660.4,0.0,1660.4
COTXEQ_clean,1012.14,13.1877,1025.3277
COTXIU_clean,979.571,20.7246,1000.2956
COTXOA_clean,948.775,40.3496,989.1246
COVJAA_clean,0.0,481.971,481.971
COVPAG_clean,1016.78,0.0,1016.78
COVYIX_clean,0.0,56.2866,56.2866
COWBEX_clean,539.472,0.0,539.472
COWDEZ_clean,1233.71,0.0,1233.71
COWMAD_clean,2148.12,0.0,2148.12
COWMEH_clean,2125.54,0.0,2125.54
COWMIL_clean,2144.89,0.0,2144.89
COWMOR_clean,2145.34,0.0,2145.34
COWMUX_clean,2124.1,0.0,2124.1
COWPOU_clean,939.624,0.0,939.624
COWRAJ_clean,0.0,964.947,964.947
COWREN_clean,0.0,804.463,804.463
COWRIR_clean,0.0,937.79,937.79
COWROX_clean,1104.74,0.0,1104.74
COWXOC_clean,0.0,731.526,731.526
COXCUP_clean,0.0,137.034,137.034
COXDIE_clean,1080.82,0.0,1080.82
COXHED_clean,2340.02,0.0,2340.02
COXHIH_clean,2340.17,0.0,2340.17
COXHON_clean,2332.95,0.0,2332.95
COXQUB_clean,0.0,100.498,100.498
COXXIX_clean,1205.84,0.0,1205.84
COYCEZ_clean,1716.88,0.0,1716.88
COYCID_clean,1875.07,0.0,1875.07
COYMIN_clean,1457.62,0.0,1457.62
COYTEQ_clean,817.747,0.749722,818.496722
COYTIU_clean,746.295,1.10588,747.4008799999999
COYTOA_clean,0.0,685.501,685.501
COYTUG01_clean,0.0,656.524,656.524
COYTUG_clean,0.0,670.419,670.419
COYVAO01_clean,0.0,785.802,785.802
COYVAO_clean,0.0,790.121,790.121
COYVES01_clean,0.0,663.624,663.624
COYVES_clean,0.0,681.259,681.259
COZMUA_clean,2331.04,0.0,2331.04
CROFOUR-1-Ni,177.899,385.711,563.61
CSCNCA01_clean,1491.95,0.0,1491.95
CSMNOX_clean,0.0,0.0,0.0
CUBHOY_clean,1463.79,0.0,1463.79
CUBKUF_clean,0.0,329.996,329.996
CUCKIV_charged,1090.07,0.0,1090.07
CUCSAU_clean,1133.83,0.0,1133.83
CUCTAX_clean,315.388,33.1426,348.5306
CUFDUD_clean,2543.49,0.0,2543.49
CUFFAL_clean,2575.06,0.0,2575.06
CUFFEP_clean,2586.66,0.0,2586.66
CUFGIV_clean,2626.37,0.0,2626.37
CUFGOB_clean,185.949,0.0,185.949
CUFGUH_clean,174.157,0.0,174.157
CUFJUK_clean,0.0,0.0,0.0
CUFQUR_clean,1101.06,0.0,1101.06
CUGFAN01_clean,0.0,20.1022,20.1022
CUGFAN_clean,0.0,77.7134,77.7134
CUGFOB_clean,0.0,117.003,117.003
CUGFUH_clean,0.0,44.4735,44.4735
CUGLIB_clean,791.174,1.72579,792.8997899999999
CUGLTM01_clean,0.0,0.0,0.0
CUGLTM02_clean,0.0,0.0,0.0
CUGLTM_clean,0.0,0.0,0.0
CUGVUW_clean,649.388,0.0,649.388
CUGVUX_clean,0.0,104.148,104.148
CUGYIO_clean,814.758,1.32821,816.08621
CUGYOU_clean,795.563,6.65217,802.21517
CUGYUA_clean,391.191,6.59362,397.78461999999996
CUGZAH_clean,724.606,3.04441,727.65041
CUHLUO_clean,1051.04,0.0,1051.04
CUHPUR_clean,2195.82,0.0,2195.82
CUIMDZ01_clean_h,130.251,0.0,130.251
CUKVUA_clean,0.0,81.5285,81.5285
CUKXAJ_clean,951.187,0.0,951.187
CUKXIR_clean,1442.43,0.0,1442.43
CUKXOW_clean,1165.7,0.0,1165.7
CUKXUC_clean,1198.47,0.0,1198.47
CUKYAJ_clean,1181.17,0.0,1181.17
CUKZOY_clean,1031.22,0.0,1031.22
CUMDEU_clean,712.995,0.0,712.995
CUMDIY_clean,604.75,0.0,604.75
CUMDOE_clean,1131.18,0.0,1131.18
CUMDUK_clean,1092.62,0.0,1092.62
CUMJEB_clean,691.763,0.0,691.763
CUMKIG03_clean,0.0,374.71,374.71
