Structures,Density,cell_volume,POA_VF,PONA_VF,PO_VF
WAXHUB_clean,1.42441,1411.34,0.0,0.3528,0.3528
WAXJAJ01_clean,1.45274,1383.81,0.0,0.1636,0.1636
WAXJAJ_clean,1.42611,1409.66,0.0,0.199,0.199
WAYKAK_clean,1.07627,1556.94,0.4969,0.0,0.4969
WAYMAM_clean,1.02658,1468.89,0.5131,0.0,0.5131
WAYMEQ_SL,0.979768,1410.81,0.4805,0.0,0.4805
WAYMEQ_clean,0.975024,705.404,0.5101,0.0,0.5101
WAYMEQ_clean_h,0.975024,705.404,0.5101,0.0,0.5101
WAYMIU_clean,0.978709,706.168,0.5123,0.0,0.5123
WAYMIU_manual,0.98047,1409.8,0.5111,0.0,0.5111
WAYMOA_clean,0.954976,723.718,0.5052,0.0,0.5052
WAYMOA_manual,0.955162,1447.15,0.5022,0.0,0.5022
WAZCUX_clean,1.85198,1740.01,0.2672,0.0,0.2672
WAZQIZ_clean,1.22527,2695.89,0.2746,0.0,0.2746
WAZQUL_clean,1.14799,2808.83,0.0,0.3083,0.3083
WAZRAS_clean,1.12604,2856.43,0.0,0.3286,0.3286
WEBKIX_charged,1.41655,9670.53,0.2078,0.0483,0.2561
WEBKIZ_clean,0.853744,4453.99,0.691,0.0,0.691
WEBKOD_clean,1.27587,2466.97,0.4505,0.0,0.4505
WEBKOF_clean,0.853712,4466.72,0.6788,0.0,0.6788
WEBLAQ_charged,1.437,9785.52,0.2405,0.0356,0.2761
WEBQIF_clean,1.97924,2582.42,0.0,0.1426,0.1426
WEBQOL_clean,1.96361,1301.49,0.0,0.2906,0.2906
WEBREC_clean,1.22212,2672.88,0.0,0.1881,0.1881
WEBROK01_clean,2.71594,750.254,0.0,0.0,0.0
WEBROK_clean,2.7221,748.556,0.0,0.0,0.0
WEBZEK_charged,1.28574,10740.9,0.0,0.032,0.032
WECBAJ_clean,1.85127,2289.82,0.0,0.0143,0.0143
WECBEN_clean,0.992115,2643.39,0.6771,0.0,0.6771
WECBOX_clean,1.52733,4173.91,0.2388,0.0,0.2388
WECFAN01_clean,1.32337,1727.64,0.0,0.1072,0.1072
WECFAN_clean,1.20369,1899.42,0.2438,0.0,0.2438
WECJAR_clean,1.45552,1865.41,0.1645,0.0,0.1645
WECJIZ_clean,1.01088,11921.7,0.1734,0.0038,0.1772
WECSAZ01_clean,1.59139,830.874,0.0,0.2561,0.2561
WECSAZ_clean,1.58691,833.223,0.0,0.2419,0.2419
WEDQED_clean,1.3,2760.37,0.2147,0.0,0.2147
WEDWUZ_clean,2.27819,2761.08,0.0,0.059,0.059
WEDXAG_clean,2.29961,2739.99,0.0,0.0639,0.0639
WEDXEK_clean,2.32723,2727.33,0.0,0.0615,0.0615
WEFCAN_clean,0.826455,2477.4,0.2399,0.2066,0.4465
WEFDAO_clean,2.23162,5311.75,0.0,0.0,0.0
WEFDIW_clean,2.23592,5282.5,0.0,0.0,0.0
WEFXEM_clean,1.07497,1968.85,0.4006,0.0,0.4006
WEFXIQ_clean,1.06163,1993.59,0.4231,0.0,0.4231
WEFZIS_clean,2.06143,1022.47,0.0,0.2882,0.2882
WEGDIX_charged,1.52986,1561.68,0.0,0.2418,0.2418
WEGFUL_clean,1.68872,1927.97,0.2421,0.0,0.2421
WEGGAS_clean,1.72479,1914.45,0.2427,0.0,0.2427
WEGJUP_clean,1.23972,8170.24,0.0,0.2344,0.2344
WEHHEY_clean,0.819904,8474.66,0.6349,0.0,0.6349
WEHHIC_clean,0.812812,8548.6,0.6055,0.0459,0.6514000000000001
WEHHOI_clean,0.81633,8511.76,0.6524,0.0,0.6524
WEHHUO_clean,0.80874,8591.64,0.6607,0.0,0.6607
WEHJAW_clean,0.813465,8541.74,0.6153,0.0395,0.6547999999999999
WEHJEA_clean,0.73357,18944.1,0.6841,0.0,0.6841
WEHJIE_clean,0.80868,17853.0,0.6294,0.0,0.6294
WEHJOK_clean,0.778372,19242.7,0.6788,0.0,0.6788
WEHNAA_SL_part,1.44873,1229.93,0.0,0.1021,0.1021
WEHNAA_clean,1.38341,1229.93,0.0,0.1632,0.1632
WEHPIJ_charged,0.954148,2727.51,0.4552,0.0,0.4552
WEHPOP_charged,0.962528,2702.94,0.4612,0.0,0.4612
WEHQAC_charged,1.07601,4118.45,0.352,0.0,0.352
WEHQEG_charged,1.30832,4143.35,0.2941,0.0,0.2941
WEHRIL_charged,1.15403,3912.81,0.0,0.267,0.267
WEJSAH_clean,1.61843,2329.26,0.0,0.0,0.0
WEJWAL_clean,1.47761,1700.12,0.0,0.044,0.044
WELTOX_clean,1.92744,3727.42,0.0,0.1884,0.1884
WELTUD_charged,1.55406,3681.35,0.0,0.0747,0.0747
WEMBUN_clean,1.70777,1335.2,0.5772,0.0,0.5772
WEMCAU_clean,1.75476,1321.33,0.5671,0.0,0.5671
WEMCEY_clean,2.38239,3383.91,0.0,0.2003,0.2003
WEMCIC_clean,2.42633,3340.19,0.0,0.1829,0.1829
WEMCOI_clean,2.47686,3328.75,0.0,0.1865,0.1865
WEMCUO_clean,2.52518,3282.68,0.0,0.1789,0.1789
WEMDAV_clean,2.56501,3268.74,0.0,0.1832,0.1832
WEMDID_clean,1.50314,1415.25,0.5859,0.0,0.5859
WEMDOJ_clean,1.55656,1392.8,0.5833,0.0,0.5833
WEMDUP_clean,1.57984,1379.02,0.5788,0.0,0.5788
WEMFAX_clean,1.61335,1372.13,0.5798,0.0,0.5798
WEMFEB_clean,1.63348,1362.04,0.5716,0.0,0.5716
WEMFIF_clean,1.66666,1349.17,0.5618,0.0,0.5618
WEMFOL_clean,1.68559,1343.6,0.5598,0.0,0.5598
WEMGAY,1.0965,2145.55,0.4203,0.0,0.4203
WEMHED_clean,1.34031,3171.43,0.0,0.0612,0.0612
WEMJII_charged,1.7211,3185.52,0.0,0.0888,0.0888
WEMNAF_clean,1.41831,1249.15,0.1797,0.0,0.1797
WEMNEJ_clean,1.53771,3817.75,0.0,0.0,0.0
WEMXIX,1.51264,3579.38,0.0767,0.0723,0.14900000000000002
WEMYEU_clean,1.10499,6248.86,0.1944,0.0062,0.2006
WENDIE_clean,1.40969,1194.61,0.2999,0.0,0.2999
WENKEH_clean,1.50223,2986.16,0.1535,0.0,0.1535
WENKIL_clean5b,1.52317,2954.06,0.1856,0.0,0.1856
WENKIL_manual,1.52317,2954.06,0.1856,0.0,0.1856
WENKOR_clean,1.55847,2948.05,0.1556,0.0,0.1556
WENKUX_clean5b,1.54828,2936.0,0.1853,0.0,0.1853
WENKUX_manual,1.54828,2936.0,0.1853,0.0,0.1853
WENLAE_clean5b,1.58521,2882.59,0.1837,0.0,0.1837
WENLAE_manual,1.58521,2882.59,0.1837,0.0,0.1837
WENLEI_clean,1.59702,2871.37,0.1833,0.0,0.1833
WENSIS_clean,1.62532,573.737,0.0,0.0,0.0
WERHIK_clean,1.67143,764.692,0.0,0.3929,0.3929
WERKUZ_clean,1.78295,1576.09,0.0,0.0,0.0
WESNIS_clean,1.39757,630.008,0.0,0.0,0.0
WESYAV_clean,1.39877,1009.92,0.3505,0.0,0.3505
WETPES_clean,0.739178,9889.1,0.6564,0.0,0.6564
WEVQIX_clean,1.3689,2816.39,0.2974,0.0,0.2974
WEVQOD01_clean,1.55221,2776.25,0.2802,0.0,0.2802
WEVQOD_clean,1.51454,2845.29,0.2971,0.0,0.2971
WEVQUJ_clean,1.48575,2876.8,0.3017,0.0,0.3017
WEVRUK_clean,1.43976,2917.68,0.3101,0.0,0.3101
WEVZUT_clean,1.59275,5605.52,0.0,0.1494,0.1494
WEWGAH_clean,2.01091,683.943,0.0,0.0,0.0
WEWTOI_clean,2.74142,908.83,0.0,0.0,0.0
WEXNIW_clean,2.13725,544.367,0.0,0.0,0.0
WEXQOF01_clean,1.70669,783.768,0.0,0.3303,0.3303
WEXQUL_clean,2.57769,1451.96,0.0,0.206,0.206
WEXSEZ_clean,1.02008,10096.6,0.5299,0.0,0.5299
WEXTAV_clean,1.40649,1702.19,0.3244,0.0,0.3244
WEYMIY_clean,1.65215,916.556,0.0,0.219,0.219
WEYQAU01_clean,1.13786,3024.14,0.0,0.34,0.34
WEYQAU02_clean,1.14062,3052.05,0.0,0.3197,0.3197
WEYQAU03_clean,1.12516,3093.99,0.3557,0.0,0.3557
WEYQAU04_clean,1.15336,3018.33,0.0,0.3022,0.3022
WEYQAU05_clean,1.14735,3034.14,0.0,0.3164,0.3164
WEYQAU06_clean,1.13868,3057.25,0.0,0.3312,0.3312
WEYQAU07_clean,1.13112,3077.68,0.3493,0.0,0.3493
WEYQAU08_clean,1.12759,3087.31,0.3552,0.0,0.3552
WEYQAU09_clean,1.12252,3101.27,0.3616,0.0,0.3616
WEYQAU10_clean,1.10391,3117.14,0.4016,0.0,0.4016
WEYQAU12_clean,1.18614,2934.91,0.0,0.2658,0.2658
WEYQAU13_clean,1.22608,2839.32,0.0,0.1946,0.1946
WEYQAU14_clean,1.25159,2781.43,0.0,0.1389,0.1389
WEYQAU15_clean,1.27062,2739.79,0.0,0.135,0.135
WEYQAU16_clean,1.31029,2656.84,0.0,0.028,0.028
WEZCIO_clean,1.34422,3080.97,0.3162,0.0,0.3162
WIBDAO_clean,1.66902,3778.7,0.0,0.0,0.0
WICGEV_clean,1.61194,1792.12,0.2825,0.0,0.2825
WICQIJ_clean,1.18312,4506.33,0.0,0.009,0.009
WICQOP_clean,1.19444,4463.63,0.0,0.0,0.0
WIDQEG_clean,1.01218,1516.24,0.5377,0.0,0.5377
WIDTAF_clean,1.66166,3971.48,0.0,0.0382,0.0382
WIDZOA_clean,1.43552,2159.78,0.0,0.0317,0.0317
WIDZUG_clean,1.38051,1985.59,0.0,0.1605,0.1605
WIFBAQ_clean,1.2726,2436.28,0.2152,0.0,0.2152
WIFGOJ_clean,1.99347,4616.85,0.0,0.2413,0.2413
WIFGUP_clean,2.30811,2027.37,0.0,0.0,0.0
WIHCUM_clean,1.72029,699.582,0.0,0.0,0.0
WIHDUN_clean,1.23221,1664.63,0.0,0.2979,0.2979
WIHSEN_clean,2.30776,1016.31,0.0,0.0341,0.0341
WIHSUD_clean,2.13719,1053.56,0.0,0.1092,0.1092
WIHTAK_clean,2.12222,1055.74,0.0,0.1472,0.1472
WIHTEO_clean,2.05184,1074.84,0.0,0.0,0.0
WIHTIS_clean,1.72043,1038.44,0.0,0.0,0.0
WIHVAL_clean,1.61186,1792.21,0.2962,0.0,0.2962
WIHVEP_clean,1.60991,1794.37,0.2922,0.0,0.2922
WIHWAN_clean,0.781161,8702.12,0.6225,0.0,0.6225
WIJDAV_clean,1.44712,2783.65,0.3988,0.0,0.3988
WIJDID_clean,2.68909,1045.12,0.0,0.0,0.0
WIJXAQ_clean,0.955769,6989.08,0.5252,0.0,0.5252
WIJXEU_clean,0.728441,13666.2,0.6057,0.0,0.6057
WIJXIY_clean,0.475086,19207.3,0.7845,0.0,0.7845
WIKGII_clean,1.17729,18711.5,0.367,0.0,0.367
WIKLOT_clean,1.72847,3996.86,0.4314,0.0,0.4314
WIKNOU_clean,1.60541,5512.92,0.0,0.0742,0.0742
WIKXAQ_clean,0.877202,6123.56,0.551,0.0,0.551
WIKXUJ_charged,1.20548,8233.09,0.1131,0.0,0.1131
WIKYAQ_clean,1.17628,8074.51,0.1271,0.0,0.1271
WILDUR_clean,1.59545,2273.31,0.1386,0.0159,0.1545
WILFAZ_clean,1.63777,2214.57,0.0,0.1289,0.1289
WILGEE_charged,2.10701,3751.71,0.0,0.0465,0.0465
WILGII_clean,1.31109,2021.63,0.3241,0.0,0.3241
WILGOO_clean,1.77447,3190.47,0.0,0.285,0.285
WILGUV_clean,1.2255,3063.22,0.2119,0.0,0.2119
WILHIK_clean,1.34338,1979.46,0.2155,0.0,0.2155
WILNEL01_clean,1.10493,5377.53,0.0,0.1178,0.1178
WILNEL02_clean,1.14685,5651.6,0.0,0.0879,0.0879
WILNEL_clean,1.14726,5649.57,0.0,0.0939,0.0939
WILRAK_clean,1.13056,3841.13,0.6985,0.0,0.6985
WILREO_clean,1.10896,3915.92,0.7065,0.0,0.7065
WILRIS_clean,1.06646,3047.77,0.7155,0.0,0.7155
WIMWEW_clean,1.14632,4828.2,0.0,0.3197,0.3197
WIMWIA_clean,1.18861,4764.65,0.3333,0.0,0.3333
WINCEC_clean,1.22278,1678.76,0.0,0.3104,0.3104
WIPDEF_clean,0.957104,4713.49,0.0,0.6007,0.6007
WIPLOY_clean,1.18111,3117.07,0.4629,0.0,0.4629
WIPZEC_clean,1.09301,7789.83,0.353,0.0,0.353
WIRMOB_clean,0.92351,8860.75,0.3051,0.0428,0.3479
WIRMUH_clean,1.39129,1552.79,0.4221,0.0,0.4221
WIRNAO_clean,1.42758,1634.77,0.2652,0.0,0.2652
WISKOA_clean,1.24484,1378.84,0.0,0.189,0.189
WISTID_clean,1.51731,1000.27,0.3287,0.0,0.3287
WISVEB_clean,0.828799,4640.63,0.7281,0.0,0.7281
WITJOA_clean,1.03298,7038.71,0.3473,0.0202,0.3675
WITJUG_clean,1.02366,7378.33,0.438,0.0,0.438
WIVFIS_clean,1.51852,3780.4,0.0,0.4447,0.4447
WIVKOD_clean,2.24053,1478.03,0.395,0.0,0.395
WIVRAW02_clean,2.78456,1221.84,0.0,0.0,0.0
WIVRIE_clean,1.16005,19178.1,0.3524,0.0,0.3524
WIVVII_clean,1.37556,4755.6,0.0,0.1761,0.1761
WIWHUG_clean,1.45026,1308.71,0.0,0.1645,0.1645
WIWKIX_clean,1.15851,3964.84,0.2038,0.0,0.2038
WIWQOI_clean,1.30118,5905.84,0.6303,0.0,0.6303
WIWQUO_clean,1.51311,5850.37,0.6277,0.0,0.6277
WIXRUQ_clean,2.47734,1633.17,0.0,0.1191,0.1191
WIYFAM_clean,0.794129,3421.5,0.6386,0.0,0.6386
WIYMOG_charged,0.408102,13825.9,0.7814,0.0,0.7814
WIYWAE_clean,1.52455,4097.19,0.2605,0.0,0.2605
WIYWEI_clean,1.48994,4116.0,0.2463,0.0,0.2463
WIYWOS_clean,1.51166,4117.4,0.2617,0.0,0.2617
WIYWUY_clean,1.53964,4087.87,0.2584,0.0,0.2584
WIYZOU_clean,1.32919,2201.0,0.4658,0.0,0.4658
WIZDAL_clean,1.17224,1325.74,0.637,0.0,0.637
WIZDEP_clean,1.29023,1254.36,0.6073,0.0,0.6073
WIZKOH_clean,0.908366,2799.42,0.454,0.0,0.454
WIZMAV02_auto,0.733163,19212.2,0.6322,0.0,0.6322
WOBBOG_clean,1.96997,640.833,0.0,0.2603,0.2603
WOBCAT_clean,1.83295,665.076,0.0,0.2755,0.2755
WOBCIB_clean,2.01524,637.909,0.0,0.2602,0.2602
WOBFOK_clean,1.72806,2217.41,0.0,0.2072,0.2072
WOBHEB01_clean,1.22811,1317.81,0.6207,0.0,0.6207
WOBHEB_clean,1.21909,1327.56,0.6337,0.0,0.6337
WOBHIF01_clean,1.25104,1293.66,0.6332,0.0,0.6332
WOBHIF02_clean,1.22147,1324.98,0.6363,0.0,0.6363
WOBHIF_clean,1.26386,1280.54,0.6311,0.0,0.6311
WOBHOL_clean,1.21577,1331.19,0.64,0.0,0.64
WOBHOM_clean,1.06237,2494.5,0.5192,0.0,0.5192
WOBQEL_clean,1.04043,5034.01,0.3685,0.0,0.3685
WOCGIG_clean,1.54399,1320.55,0.0,0.2949,0.2949
WOCJII_charged,1.57483,2681.12,0.0,0.0126,0.0126
WOCVUG01_clean,1.49194,1272.24,0.0,0.0433,0.0433
WOCVUG_clean,1.48404,1279.01,0.0,0.0859,0.0859
WOCWAN_clean,1.36819,1382.42,0.255,0.0,0.255
WODFOL_clean,1.50844,1180.6,0.0,0.1713,0.1713
WODPUC_clean,1.50752,1498.49,0.0,0.248,0.248
WODQUD_clean,2.11663,1093.46,0.0,0.0,0.0
WODRAK_clean,2.23718,1070.59,0.0,0.0,0.0
WODREO_clean,1.11963,4926.86,0.2821,0.0543,0.33640000000000003
WODROY_clean,1.64875,1753.65,0.0,0.2376,0.2376
WODVOB_clean,0.976988,3825.91,0.5184,0.0,0.5184
WODWUJ_clean,1.51724,1477.39,0.0,0.2514,0.2514
WODXAQ_clean,1.50357,1479.15,0.0,0.2442,0.2442
WODXEU_clean,1.43122,1523.63,0.0,0.3169,0.3169
WOFVIX_clean,2.01452,1595.84,0.0,0.1288,0.1288
WOFWET_clean,1.22921,1755.64,0.6652,0.0,0.6652
WOGHEG_clean,1.24204,999.136,0.0,0.2618,0.2618
WOGHOP_clean,1.90032,1704.44,0.0,0.1142,0.1142
WOGHUV01_clean,2.30019,2967.21,0.0,0.1057,0.1057
WOGLAF_clean,2.09238,892.763,0.0,0.3058,0.3058
WOGLAG_clean,1.33226,1889.86,0.0,0.0,0.0
WOHBIF_clean,1.49576,1268.99,0.0,0.0768,0.0768
WOHBOL_clean,1.35546,1395.4,0.2515,0.0,0.2515
WOHDON_clean,1.42898,1733.27,0.6305,0.0,0.6305
WOHQAN_clean,1.52633,1690.65,0.3661,0.0,0.3661
WOHSIV_clean,1.45202,3649.28,0.0608,0.0,0.0608
WOHSOB_clean,1.44804,3733.18,0.0733,0.0,0.0733
WOHZAU01_clean,1.90493,1305.39,0.0,0.3118,0.3118
WOHZAU01_clean_h,1.90493,1305.39,0.0,0.3118,0.3118
WOHZAU_clean,1.93313,1307.12,0.0,0.2005,0.2005
WOJJOV_SL,1.16534,2942.95,0.2548,0.0763,0.33110000000000006
WOJJOV_clean,1.16079,2942.95,0.261,0.0778,0.3388
WOJYEB_clean,1.51618,10256.7,0.1475,0.1073,0.2548
WOJYIF_clean,1.60067,9905.48,0.136,0.1071,0.2431
WOJYOL_clean,1.61626,9836.29,0.1351,0.1058,0.2409
WOJYUR_clean,1.63755,9691.56,0.0,0.2266,0.2266
WOJZAY_clean,1.17515,4785.49,0.4718,0.0,0.4718
WOJZEC_clean,1.17761,4784.4,0.4768,0.0,0.4768
WOJZIG_clean,1.20953,4779.57,0.4934,0.0,0.4934
WOJZOM_clean,1.252,4600.43,0.4291,0.0,0.4291
WOLFAG_clean,1.12621,10378.1,0.0,0.1847,0.1847
WOLMUG_clean,1.25131,6020.82,0.0,0.3512,0.3512
WOLRIZ_clean,0.928574,3532.05,0.6846,0.0,0.6846
WOLROF_clean,0.914878,7298.55,0.6816,0.0,0.6816
WOLYON_clean,0.690785,14587.3,0.5421,0.0,0.5421
WOMFAG_clean,3.57367,968.565,0.0,0.2241,0.2241
WOMFEK_clean,3.20792,1070.72,0.4467,0.0,0.4467
WOMFIO_charged,1.26544,1787.55,0.4115,0.0,0.4115
WONBAD_clean,1.90066,2107.04,0.5164,0.0,0.5164
WONJUG_clean,1.47134,14165.6,0.4144,0.0217,0.4361
WONRUM01_clean,2.596,1256.73,0.0,0.0287,0.0287
WONRUM02_clean,2.59302,1258.17,0.0,0.0244,0.0244
WONRUM_clean,2.57026,1269.31,0.0,0.0287,0.0287
WONXIH_clean,2.15556,1704.08,0.0,0.0,0.0
WONZOP_clean,0.652092,2892.21,0.6615,0.0,0.6615
WONZUV_clean,0.60775,3672.37,0.6745,0.0,0.6745
WOPDEL_clean,1.20981,2511.17,0.1185,0.0,0.1185
WOPGOZ_clean,1.56536,6223.63,0.0411,0.0,0.0411
WOPHEQ_clean,1.19882,2883.09,0.0,0.2247,0.2247
WOPHIU01_clean,1.35024,8179.71,0.0,0.0814,0.0814
WOPHIU_clean,1.36578,8086.64,0.0,0.0434,0.0434
WOPROK_clean,1.44616,2333.07,0.0,0.1793,0.1793
WOPSAX01_clean,1.99281,4063.55,0.1652,0.0,0.1652
WOPSAX02_clean,1.12308,4069.14,0.6308,0.0,0.6308
WOPSAX_clean,1.12361,4067.22,0.6307,0.0,0.6307
WOPSOL01_clean,1.18162,3867.55,0.6218,0.0,0.6218
WOPSOL_clean,1.17453,3865.21,0.6263,0.0,0.6263
WOPWOO_clean,2.1223,5982.14,0.2163,0.0,0.2163
WOQDUB_charged,1.54228,6176.47,0.4179,0.0,0.4179
WOQNOF_clean,1.69087,1086.01,0.0,0.1057,0.1057
WOQTUT_clean,1.37569,4018.12,0.2294,0.0,0.2294
WOQYUW_clean,2.2431,1024.18,0.0,0.0,0.0
WORKOF_clean,0.930964,13129.1,0.5028,0.0155,0.5183
WORKUL_clean,0.942685,6482.93,0.5382,0.0,0.5382
WORLAS_clean,0.953453,6409.72,0.5246,0.0,0.5246
WORREC_clean,0.764767,2090.36,0.7122,0.0,0.7122
WORSUT_clean,1.1,3470.28,0.2932,0.0,0.2932
WOSHET_clean,1.5953,2234.72,0.0,0.079,0.079
WOSZEL_charged,1.1814,3485.74,0.1447,0.0,0.1447
WOTLOI_clean,0.97425,2432.97,0.3632,0.0,0.3632
WOTSEF_clean,0.95923,2441.96,0.5543,0.0,0.5543
WOVDES_clean,1.22139,3558.26,0.1443,0.0,0.1443
WOWBER_clean,2.07256,1239.56,0.0,0.0,0.0
WOWBIV_clean,1.75263,2376.73,0.0,0.1461,0.1461
WOWGEU02_clean,1.86582,487.572,0.0,0.0,0.0
WOWGEU_clean,1.88819,488.889,0.0,0.0,0.0
WOWGUK_clean,2.09319,1205.29,0.0,0.0,0.0
WOWHAR_clean,2.17118,1948.32,0.0,0.0189,0.0189
WOWHEV_clean,2.20673,1915.49,0.0,0.0376,0.0376
WOWHIZ_charged,2.12925,3864.38,0.0,0.0124,0.0124
WOWMAY_clean,1.59776,1309.14,0.0,0.0,0.0
WOWMEC_clean,1.4613,1058.18,0.0,0.1848,0.1848
WOXKOL_clean,1.39873,1038.34,0.0,0.0,0.0
WOXRIK_clean,2.27293,2335.74,0.0,0.0,0.0
WOXROQ_clean,2.55537,1160.88,0.0,0.0312,0.0312
WOYHUP_clean,0.785656,8861.22,0.6812,0.0,0.6812
WOYJID_clean,2.34648,1130.07,0.0,0.0962,0.0962
WOYJIF_clean,0.799114,8650.68,0.6643,0.0,0.6643
WOYWIS_clean,1.08065,10543.3,0.2645,0.0,0.2645
WOYWOY_clean,1.12104,5305.66,0.3232,0.0,0.3232
WOZGOH_clean,1.74223,8106.28,0.0,0.0321,0.0321
WOZGUP_clean,0.69846,9586.14,0.4361,0.0,0.4361
WOZSOT_charged,1.59976,8052.04,0.0,0.1672,0.1672
WOZWEP_clean,1.55974,3687.81,0.2663,0.0,0.2663
WUBHEI_clean,1.60485,1326.62,0.0,0.1782,0.1782
WUCRUH_clean,1.71018,580.418,0.2428,0.0,0.2428
WUDJAI_clean,1.73368,3139.05,0.0,0.0,0.0
WUDNAK_clean,1.41068,1388.7,0.0,0.0,0.0
WUDQIW_clean,1.34725,911.032,0.0,0.0,0.0
WUDTIA_clean,1.34493,1628.99,0.0,0.22,0.22
WUDTOG_clean,1.34893,1626.11,0.0,0.2219,0.2219
WUDTUM_clean,1.37436,6587.75,0.1735,0.0,0.1735
WUDVEY_clean,1.3921,6609.36,0.1786,0.0,0.1786
WUDYUR_clean,2.39854,15964.2,0.1768,0.0104,0.1872
WUDZAY_clean,2.28736,15782.8,0.3306,0.0,0.3306
WUDZIG_clean,2.05451,15999.8,0.4444,0.0,0.4444
WUDZOM_clean,2.06825,15263.4,0.4011,0.0,0.4011
WUDZUS_clean,1.9904,15886.3,0.4375,0.0,0.4375
WUFSAT_clean,1.22752,1830.67,0.0,0.0,0.0
WUGPUL_clean,0.724468,11905.0,0.7135,0.0,0.7135
WUGQAS_clean,0.730607,11886.6,0.7079,0.0,0.7079
WUHHUC_clean,1.36183,6408.51,0.0,0.0267,0.0267
WUHJAK_clean,1.37549,6386.72,0.0,0.0265,0.0265
WUHJIT_clean,0.740914,4298.7,0.6242,0.0,0.6242
WUJPIC_clean,1.24403,2230.26,0.3543,0.0,0.3543
WULJUJ_clean,0.880841,18244.6,0.6355,0.0,0.6355
WULKAQ_clean,0.879538,18271.7,0.6355,0.0,0.6355
WULQUR_clean,0.976074,1854.4,0.5598,0.0,0.5598
WUNSEE01_charged,1.20903,5454.02,0.1691,0.0175,0.1866
WUNSEE01_clean,1.20903,5454.02,0.1691,0.0175,0.1866
WUNSEE02_charged,1.22564,5380.11,0.1635,0.0,0.1635
WUNSEE02_clean,1.22564,5380.11,0.1635,0.0,0.1635
WUNSEE_charged,1.20953,5451.76,0.1713,0.0174,0.1887
WUNSEE_clean,1.20953,5451.76,0.1713,0.0174,0.1887
WUNSII01_charged,1.20317,5480.59,0.1775,0.0,0.1775
WUNSII01_clean,1.20317,5480.59,0.1775,0.0,0.1775
WUNSII02_charged,1.20829,5457.35,0.1699,0.0265,0.1964
WUNSII02_clean,1.20829,5457.35,0.1699,0.0265,0.1964
WUNSII_charged,1.33232,5445.09,0.1705,0.0,0.1705
WUNSII_clean,1.33232,5445.09,0.1705,0.0,0.1705
WUNTAB_charged,1.2088,5455.05,0.1637,0.0,0.1637
WUNTAB_clean,1.2088,5455.05,0.1637,0.0,0.1637
WUNTEF_clean,1.08866,5450.3,0.1887,0.014,0.20270000000000002
WUNTIJ_clean,1.0969,5409.34,0.1807,0.0131,0.1938
WUNTOP_clean,1.08852,5450.98,0.1852,0.012,0.19720000000000001
WUNTUV_clean,1.09607,5413.42,0.1793,0.0072,0.1865
WUNVAD_clean,1.09375,5424.95,0.1805,0.0128,0.1933
WUNVEH_charged,1.2063,5466.36,0.1583,0.0,0.1583
WUNVIL_charged,1.21644,5420.79,0.1718,0.0,0.1718
WUNVIL_clean,1.21644,5420.79,0.1718,0.0,0.1718
WUNVOR_clean,1.08542,5466.55,0.1913,0.0145,0.2058
WUNVUX_clean,1.09653,5411.16,0.1781,0.0129,0.191
WUPMOL_clean,1.60594,2133.47,0.0,0.0,0.0
WUPNIF_clean,1.77365,1794.39,0.31,0.0,0.31
WUPZUE_clean,1.47923,877.709,0.3501,0.0,0.3501
WURKEB_clean,0.999228,6249.86,0.4801,0.0,0.4801
WURNOO_clean,1.32896,10625.6,0.254,0.0,0.254
WUSCUJ_clean,1.37248,3577.3,0.5384,0.0,0.5384
WUSGIC_clean,1.49843,3824.5,0.0,0.2712,0.2712
WUSGOI_clean,1.49035,969.051,0.0,0.2657,0.2657
WUSLED_clean,0.791501,10830.9,0.6506,0.0,0.6506
WUSSEK_clean,0.953346,3804.08,0.4211,0.0,0.4211
WUSXEP_clean,0.811613,8349.85,0.6076,0.045,0.6526000000000001
WUTBES_clean,1.7772,2345.18,0.2566,0.0,0.2566
WUTBEU_clean,0.754809,1827.86,0.7159,0.0,0.7159
WUTBIW_clean,1.84193,2282.0,0.2472,0.0,0.2472
WUTBOC_clean,1.90997,2227.57,0.2376,0.0,0.2376
WUTBUI_clean,1.74528,2388.08,0.2599,0.0,0.2599
WUTCAP_clean,1.90582,2232.42,0.2374,0.0,0.2374
WUTCET_clean,1.11984,6629.0,0.3631,0.0,0.3631
WUTKIG_clean,1.02848,1547.43,0.3426,0.055,0.3976
WUWQEL_clean,1.72448,1373.92,0.368,0.0,0.368
WUWQUB_charged,1.2338,15371.7,0.0,0.1707,0.1707
WUWRAI_charged,1.24453,15644.2,0.0,0.1729,0.1729
WUXLEI_clean,2.09278,1105.12,0.0,0.0637,0.0637
WUXLIM_clean,2.15097,1083.46,0.0,0.0,0.0
WUXMAD_clean,2.7164,1304.1,0.0,0.0296,0.0296
WUXMEH_clean,2.48036,1302.42,0.0,0.0,0.0
WUXMIL_clean,2.71709,651.884,0.0,0.1057,0.1057
WUXYIZ_clean,1.70887,1077.31,0.0,0.0,0.0
WUXYOF_clean,1.67806,2083.12,0.0,0.0,0.0
WUXYUL_clean,1.60264,1306.41,0.0,0.0,0.0
WUXZAS_clean,1.5914,1349.03,0.0,0.0,0.0
WUYLOS_clean,1.31989,3928.18,0.4817,0.0,0.4817
WUYTUH_clean,1.822,3143.72,0.0,0.0,0.0
WUYWIY_clean,0.79426,3844.03,0.5799,0.0,0.5799
