Structures,oms_count
CETJAN_clean_h,0
CETNUL_clean,0
CETVAA_clean,0
CEXHET_clean,12
CEXHOD_clean,8
CEXSEE_charged,8
CEYPUT01_clean,0
CEYPUT_clean,0
CEYWOU_clean,0
CEYYIQ_clean,6
CEZFIY_clean,0
CEZMUR_charged,0
CEZMUR,0
CEZNAY_clean,6
cg034025wsi20030214_115651_clean,0
cg050585esi20051105_115011_clean,0
cg060408tsi20060629_081747_clean,0
cg060732osi20070605_042406_clean,0
cg0702636-file001_clean,0
cg0702636-file002_clean,0
cg100226u_si_003_clean,0
cg100226u_si_004_clean,0
cg100357q_si_002_clean,0
cg200120p_si_002_clean,2
cg200332y_si_002_clean,0
cg200606r_si_001_clean,0
cg200615s_si_002_clean,2
cg2007167_si_002_clean,8
cg3002866_si_001_clean,28
cg300302n_si_004_clean,0
cg300827e_si_003_clean,0
cg300979c_si_002_clean,0
cg3015354_si_002_clean,32
cg301577a_si_002_clean,12
cg301725z_si_002_clean,0
cg301725z_si_003_clean,0
cg301725z_si_004_clean,0
cg400449c_si_001_clean,24
cg4012185_si_002_clean,0
cg401858s_si_002_clean,4
cg401887b_si_003_clean,4
cg401887b_si_004_clean,4
cg500033b_si_002_clean,0
cg500033b_si_003_clean,0
cg500091k_si_002_clean,0
cg500121f_si_004_clean,0
cg500149s_si_002_clean,0
cg500192d_si_002_clean,0
cg500192d_si_003_clean,0
cg5008236_si_002_clean,0
cg500975j_si_002_clean,0
cg501012e_si_002_clean,0
cg5010616_si_003_clean,0
cg5010616_si_007_clean,0
cg501141m_si_002_clean,4
cg501141m_si_003_clean,2
cg5012617_si_002_clean,8
cg501279y_si_002_clean,0
cg501332u_si_002_clean,0
cg501560z_si_002_clean,0
cg501560z_si_003_clean,4
cg501730q_si_002_clean,0
cg5b00056_si_004_clean,0
cg8002564_si_006_clean,0
cg8002564_si_008_clean,0
cg800424t_si_002_clean,3
cg800945m_si_002_clean,4
cg801164f_si_001_clean,0
cg801267m_si_001_clean,0
cg801267m_si_002_clean,1
cg801267m_si_003_clean,0
cg801267m_si_004_clean,1
cg8013317_si_003_clean,2
cg900349c_si_002_clean,0
cg900505v_si_002_clean,0
cg900505v_si_004_clean,0
cg901114e_si_002_clean,2
cg901128k_si_004_clean,0
CICSOW01_clean,0
CICSOW02_clean,0
CICSOW_clean,0
CICYIX_clean,1
CIDKUX_clean,4
CIDLAE_clean,0
CIFDOM_clean,4
CIFDUS_clean,4
CIFGUV_clean,0
CIFJAE_clean,4
CIFLUA_clean,4
CIFMAH_clean,4
CIFMEL_clean,4
CIFMIP_clean,8
CIGDUT_clean,0
CIGFAB_clean,0
CIGFEF_clean,0
CIGYAU_clean,0
CIJBEE_clean,0
CIJVOH01_clean,8
CIJVOH_clean,8
CILDAD_clean,4
CILFIN_clean,0
CIMFOV_clean,0
CIMTAV_charged,0
CIMTEZ_charged,0
CIPCUB_clean,0
CIPLIX_clean,0
CIPREZ_charged,0
CIPRID_charged,0
CIQYUX_clean,0
CISLUN_clean,4
CISMAT01_clean,2
CISMEY01_clean,2
CISMEY_clean,2
CISMIC_clean,2
CISXEJ_clean,4
CITXUZ_clean,0
CITZIP_clean,0
CITZIP_manual,0
CIVTEH_clean,4
CIWRAC_clean,0
CIWREG_clean,0
CIWRIK_clean,0
CIWROQ_clean,0
CIWRUW_clean,0
CIWSAD_clean,0
CIWYUD_clean,2
CIWZEP_clean,0
CIWZIT_clean,0
CIXBUH_clean,0
CIXCAO_clean,0
CIXCOC_clean,0
CIYZUG_clean,0
CIZLEE_clean,4
CIZMIJ_clean,2
CIZPOS_clean,18
CIZTIP_clean,48
cm0623918si20061006_115210_clean,0
cm071462f-file004_clean,0
cm1008587_si_003_clean,0
cm202876r_si_002_clean,4
cm301726k_si_004_clean,6
cm303749m_si_001_clean,0
cm303749m_si_002_clean,0
cm500700z_si_002_clean,0
cm500700z_si_003_clean,0
cm501138g_si_002_clean,12
cm501138g_si_003_clean,3
cm501138g_si_004_clean,0
cm501138g_si_005_clean,12
cm501138g_si_006_clean,12
cm501138g_si_008_clean,12
cm501138g_si_009_clean,12
cm501138g_si_010_clean,12
cm501138g_si_011_clean,12
cm501138g_si_012_clean,12
cm503311x_alf100K_clean,1
cm503311x_alf11K_clean,1
cm503311x_alf125K_clean,2
cm503311x_alf150K_clean,2
cm503311x_alf175K_clean,0
cm503311x_alf200K_clean,1
cm503311x_alf225K_clean,1
cm503311x_alf250K_clean,0
cm503311x_alf275K_clean,1
cm503311x_alf290K_clean,1
cm503311x_alf300K_clean,1
cm503311x_alf325K_clean,0
cm503311x_alf350K_clean,0
cm503311x_alf375K_clean,1
cm503311x_alf400K_clean,1
cm503311x_alf40K_clean,1
cm503311x_alf425K_clean,0
cm503311x_alf450K_clean,1
cm503311x_alf475K_clean,1
cm503311x_alf500K_clean,2
cm503311x_alf70K_clean,1
cm503311x_aloh150K_clean,1
cm503311x_aloh175K_clean,1
cm503311x_aloh200K_clean,0
cm503311x_aloh225K_clean,1
cm503311x_aloh250K_clean,1
cm503311x_aloh275K_clean,1
cm503311x_aloh300K_clean,0
cm503311x_aloh325K_clean,0
cm503311x_aloh350K_clean,1
cm503311x_aloh375K_clean,2
cm503311x_aloh400K_clean,0
cm503311x_aloh425K_clean,0
cm503311x_aloh450K_clean,1
cm503311x_aloh475K_clean,0
cm503311x_aloh500K_clean,0
cm503311x_F-mil-53-Al-lp-mono_clean,0
cm503311x_F-mil-53-Al-lp-ortho_clean,0
cm503311x_F-mil-53-Al-np_clean,0
cm503311x_OH-mil-53-Al-lp-ortho_clean,0
cm504350q_si_002_clean,0
Co26NDP,0
COBWEV_clean,4
COCMAJ_clean,24
COCMOY_clean,8
CODDAA_clean,0
CODFEH_clean,4
CODFUX_clean,0
CODGAE_clean,0
CODJUC_clean,4
CODKOX_clean,0
CODMUF_clean,0
CODNAM_clean,0
Co-DOBDC,6
CODQOD_clean,0
CODQUJ_clean,0
CODROD_clean,0
CODRUJ_clean,0
CODSAR_clean,0
CODSOF_clean,0
CODSUL_clean,2
CODVAU_clean,4
COF-1,0
COF-300,0
COF-5,0
COGKEP_clean,0
COGNAO_clean,0
COGWEB_clean,0
COJGEO_clean,4
COJHIT_clean,0
COJMIZ_clean,0
COJMOF02_clean,0
COKFAK_clean,1
COKJIX_clean,0
COKJOD_clean,0
COKMEW_clean,18
COKMIA_clean,18
COKMOG_clean,0
COKMUM_clean,18
COKNAT_clean,18
COKPEZ_clean,18
COKPID_clean,18
COKPOJ_clean,18
COKPUP_clean,18
COKQAW_clean,0
COKQEA_clean,18
COKQIE_clean,18
COKQOK_clean,18
COKROL_clean,4
COLPEA_clean,8
COMDOY_clean,0
COMGUH_clean,2
comp2_clean,4
COMZAH_clean,0
COMZIP_clean,0
COPXOV_clean,0
COQGAS_clean,0
COQHUN_clean,2
COQJAV_clean,0
COQJID_clean,0
COQJOJ_clean,2
COQJUP_clean,2
COQNIF_clean,0
COQTEJ_clean,4
CORZIU_clean,8
COSMII_clean,0
COSWEO_clean,0
COTVIS_clean,0
COTVOY_clean,0
COTVUE_clean,0
COTXEQ_clean,0
COTXIU_clean,0
COTXOA_clean,0
COVJAA_clean,0
COVPAG_clean,8
COVYIX_clean,4
COWBEX_clean,4
COWDEZ_clean,65
COWMAD_clean,0
COWMEH_clean,0
COWMIL_clean,0
COWMOR_clean,0
COWMUX_clean,0
COWPOU_clean,0
COWRAJ_clean,8
COWREN_clean,8
COWRIR_clean,8
COWROX_clean,8
COWXOC_clean,4
COXCUP_clean,28
COXDIE_clean,28
COXHED_clean,0
COXHIH_clean,0
COXHON_clean,0
COXQUB_clean,2
COXXIX_clean,8
COYCEZ_clean,4
COYCID_clean,4
COYMIN_clean,0
COYTEQ_clean,0
COYTIU_clean,0
COYTOA_clean,0
COYTUG01_clean,2
COYTUG_clean,2
COYVAO01_clean,2
COYVAO_clean,2
COYVES01_clean,2
COYVES_clean,2
COZMUA_clean,8
CROFOUR-1-Ni,0
CSCNCA01_clean,4
CSMNOX_clean,0
CUBHOY_clean,16
CUBKUF_clean,6
CUCKIV_charged,0
CUCSAU_clean,6
CUCTAX_clean,0
CUFDUD_clean,0
CUFFAL_clean,0
CUFFEP_clean,0
CUFGIV_clean,8
CUFGOB_clean,8
CUFGUH_clean,8
CUFJUK_clean,4
CUFQUR_clean,32
CUGFAN01_clean,0
CUGFAN_clean,0
CUGFOB_clean,0
CUGFUH_clean,0
CUGLIB_clean,24
CUGLTM01_clean,4
CUGLTM02_clean,4
CUGLTM_clean,4
CUGVUW_clean,3
CUGVUX_clean,8
CUGYIO_clean,24
CUGYOU_clean,24
CUGYUA_clean,12
CUGZAH_clean,24
CUHLUO_clean,0
CUHPUR_clean,0
CUIMDZ01_clean_h,0
CUKVUA_clean,3
CUKXAJ_clean,0
CUKXIR_clean,4
CUKXOW_clean,0
CUKXUC_clean,0
CUKYAJ_clean,0
CUKZOY_clean,8
CUMDEU_clean,0
CUMDIY_clean,0
CUMDOE_clean,0
CUMDUK_clean,16
CUMJEB_clean,0
CUMKIG03_clean,0
CUMKIG_clean,0
CUMLUT_clean,4
CUMQOQ_clean,2
CUNFOH01_clean,8
CUNFOH_clean,8
CUNQOT_clean,4
CUNQUZ_clean,4
CUNRAG_clean,0
CUNWEO_clean,0
CUNXIS10_clean,0
CUNXIS_clean,0
CUPHIG_clean,18
CUPHUS_clean,16
CUQKOQ_clean,8
CUQRIR_clean,0
CUQROX_clean,0
CUQRUD_clean,0
CUQTAL_clean,8
CUQXUI_clean,4
CURBOH_clean,0
CURQEN_clean,4
CURYOE01_clean,0
CURZAR_clean,8
CURZEV_clean,16
CUSDIE_charged,12
CUSYIA_clean,0
CUSZEX_clean,0
CUSZIB_clean,0
CUTBEA_clean,0
CUTBIE_clean,0
CUTBOK_clean,0
CUTCAX_clean,6
CUTFII_clean,6
CUTFON_charged,8
CUTFUT_charged,12
CUTGEE_clean,0
CUTGEF_clean,4
CUTGII_clean,0
CUTKOS_clean,0
CUVGIK_clean,0
CUVGOQ_clean,0
CUVHEH_clean,0
CUVHIL01_clean,0
CUVHIL02_clean_h,0
CUVHIL_clean_h,0
CUVTIX_clean,0
CUVTUJ_clean,6
CUVVOG_clean,0
CUVXAT_clean,0
CUWHUZ_clean,0
CUWNIT_clean,8
CUWNOZ_clean,0
CUWTUL_clean,0
CUWVAT_clean,0
CUWVEX_clean,0
CUWVIB_clean,0
CUWWEY_clean,0
CUWXAV_clean,0
CUWXID_clean,0
CUWXOJ_clean,0
CUWXUP_clean,0
CUWYAW_clean,0
CUWYUQ_clean,0
CUWZAX_clean,0
CUWZIF_clean,0
CUXDUU_clean,0
CUXFIL_clean,4
CUXFUX_clean,0
CUXJAI_clean,0
CUXJEM_clean,0
CUXLEO_clean,0
CUYHIO_clean,0
CUYQIX_clean,1
CUYRUK_clean,0
CUYVOI_clean,0
CUYWUP_clean,8
CUYYAX_clean,4
CUYYEB_clean,4
CUZBUW_clean,2
DABFET_clean,8
DABFIX_clean,8
DABGIZ_clean,36
DABMUR_clean,4
DABWUA_clean,4
DACFAR_clean,4
DACSAE_clean,18
DACSEI_clean,18
DACXOV_clean,0
DACXUB_clean,0
DACYAI_clean,0
DACYUE_clean,4
DACZUF_clean,8
DADLEC_clean,8
DADLIG_clean,2
DADLOM_clean,8
DADNII_clean,0
DADNOO_clean,0
DADNUU_clean,0
DADPAC_clean,0
DADPEG_clean,0
DADXUE_clean,8
DAFHEZ_clean,0
DAFHID_clean,0
DAFHOJ_clean,0
DAFJOM_clean,0
DAFSEL_clean,0
DAFSOV_clean,0
DAFXUG_clean,0
DAFYAN_clean,6
DAFYER_clean,0
DAFYOB_clean,6
DAGDIZ_clean,4
DAGDUL_clean,4
DAGJED_clean,3
DAHNOQ_clean,0
DAHNUW_clean,0
DAHPAE_clean,0
DAHTIQ_clean,4
DAHWAM_clean,0
DAJHOM_clean5b,0
DAJHOM_manual,0
DAJHUS_clean,0
DAKHUU_clean,10
DAKVIW_clean,8
DAKVOC_clean,16
DAKVUI_clean,16
DAKZUN_clean,0
DALCEZ,0
DALSAN_clean,0
DALSER_clean,0
DALSUH_clean,8
DALTAO_clean,8
DALVAQ_clean,4
DALVEU_clean,16
DAMDUT_clean,0
DAMRAN_clean,0
DAMYOI_clean,4
DAMYUO_clean,4
DAMZEZ_clean,0
DANFUW_clean,16
DANROC_clean,18
DANVAQ_clean,0
DANVEU_clean,0
DANZAV_charged,0
DANZEZ_charged,0
DANZID_charged,2
DANZOJ_neutral,0
DAPBED_clean,48
DAPBIH_neutral,0
DAPVUM_clean,0
DAPWAT_clean,0
DAPXEZ_clean,4
DAPXID_ion_b,56
DAPYAW_clean,0
DAPZAW_clean,18
DARBUU_clean,8
DARCOQ_clean,0
DARCUW_clean,0
DARDAD_clean,0
DARDEH_clean,0
DARDIL_clean,0
DARDOR_clean,0
DARDUX_clean,0
DARFAF_clean,0
DARFEJ_clean,0
DARFIN_clean,0
DARFOT_clean,0
DARJOX_clean,0
DARJUD_clean,0
DARNOB_charged,0
DARSEV_clean,0
DARSEV_SL,0
DARVAW_clean,0
DASTEY01_charged,0
DATHAJ_clean,0
DATPIY_clean,0
DAVYEG_clean,0
DAWBIO_clean,0
DAWBOU_clean,0
DAWBUA_clean,0
DAWCAH_clean,0
DAWCIP_clean,8
DAWCOV_clean,4
DAWDAI_clean,0
DAWVOO_clean,12
DAWWAB_clean,24
DAWWEF_clean,8
DAWWIJ_clean,12
DAXGUG_clean,0
DAXHIV01_clean,2
DAXHIV_clean,2
DAXHUH01_clean,2
DAXHUH_clean,2
DAXJET01_clean,0
DAXJET02_clean,0
DAXJET03_clean,0
DAXJET_clean,0
DAXKIY_clean,0
DAXKOE_charged,0
DAXKOE_clean,0
DAXNOG_clean,2
DAYCAI_clean,2
DAYYIN_clean,0
DEBGIA_clean,8
DEBNUU_clean,4
DEBWAK_clean,0
DEBWEO_clean,0
DEFKUU_clean,6
DEFRIR_clean,0
DEGJIK_clean,0
DEGPEL_charged,24
DEHBIC_clean,0
DEHFUR_clean,0
DEHLAF_clean,0
DEHLIN_clean,0
DEJCEB_clean,8
DEJCIF_clean,4
DEJJIN_clean,4
DEJROB,0
DEJRUH_clean,4
DEKHEH_clean,0
DEKHUX_clean,0
DEKPEP_clean,0
DEKPUF_clean,0
DELGEI_clean5b,3
DELGEI_manual,3
DEMLAJ_clean,12
DENKOX_clean,0
DEPJIR01_clean,0
DEPJIR_clean,0
DEPSEW_clean,0
DEPTOH_clean,0
DEPXAY_clean,8
DEPXIG_clean,8
DEPXOM_clean,8
DEPXUS_clean,0
DEPYAZ_clean,0
DEPYED_clean,0
DEQFOU_clean,8
DEQVIF_clean,0
DEWQUS_clean,56
DEWRIH_clean,16
DEXDER_clean,3
DEXZIR_clean,0
DEYCAN_clean,0
DEYDOA_clean,1
DEYJIC_clean,3
DEYJOI_clean,3
DEYLOJ_clean,50
DEYLUQ_clean,0
DEYNIG_clean,8
DEYVUA_clean,0
DEYXIQ_clean,8
DEZCER_clean,8
DEZKAW_clean,8
DEZKEA_clean,16
DEZNED_clean,8
DIBJEF_clean,0
DIBJIJ_clean,8
DIBPAH_clean,0
DIBPIP_clean,2
DIBQEM_clean,6
DIBQIQ_clean,12
DIBQOW_clean,12
DIBQUC_clean,12
DIBWUH_clean,16
DIBWUI_clean,1
DIBXAO_clean,16
DIBXAP_clean,1
DIBXIX_clean,2
DIBXOD_clean,1
DICKEH_clean,6
DICVAO_clean,0
DICVES_clean,0
DICVIW_clean,0
DIDBAV_clean,0
DIDBEZ_clean,0
DIDDOK_clean,0
DIGFAC_clean,0
DIHPIU_charged,0
DIHVIB01_clean,48
DIHVIB_clean,48
DIHYUP_clean,8
DIKJUD_clean,4
DIKPOD_clean,0
DILXED_clean,4
DIMDAG_clean,3
DIMJUG_clean,4
DIMKER_clean,4
DIMKIV_clean,8
DIMKUH_clean,4
DIMQIB_clean,8
DIMQOH_clean,6
DINNIZ_clean,8
DIPMAS_clean,0
DIRBIP_clean,0
DIRPIF_clean,0
DISSUU_clean,0
DITJIB_clean,0
DITJOH_clean,0
DITPED_clean,32
DITSIK_clean,4
DITTEH_clean,8
DITXOU_clean,0
DITYAH_clean,4
DITYEM_clean,4
DITYOW_clean,8
DIVGIA_clean,15
DIVMUR_clean,0
DIVNAY_clean,0
DIVNIH_clean,0
DIVPUU_clean,0
DIVQAB_clean,0
DIVSUY_clean,0
DIWMON_clean,0
DIWMUT_clean,28
DIWNAA_clean,3
DIXKOL_clean,2
DIXNUV01_clean,0
DIXNUV_clean,0
DIYKAZ_clean,0
DIYKED_clean,0
DIYTEM_clean,4
DIYWIT_clean,4
DIZQOT_clean,0
DIZVAK_clean,0
DOCKOW_clean,2
DODHUA_clean,4
DODMIT_clean,0
DOFREW_clean,0
DOFTID_clean,16
DOFTOJ_clean,16
DOGMET_clean,0
DOGZIJ_clean,0
DOHNUL_clean,8
DOHXUV_clean,24
DOHYIJ01_clean,4
DOHYIJ_clean,4
DOJXIK_clean,0
DOJXOQ_clean,0
DOJXOR_clean,8
DOJXUW_clean,0
DOJYAD_clean,0
DOKBUC_clean,0
DOKDEN_clean,0
DOKHIV_clean,8
DOKHOB_clean,4
DOKHUH_clean,8
DOLPIF_clean,0
DOLRAZ_clean,4
DOLWEI_clean,24
DOLXOR01_clean,6
DOLXOR02_clean,6
DOLXOR_clean,6
DOMCUE_clean,0
DOMFUI_clean,12
DOMGAP_clean,12
DOMGET_clean,6
DOMKEX_clean,2
DONKIC_clean,12
DONKOI_clean,12
DONKUO_clean,2
DONNAW01_clean,0
DONNAW01_SL,0
DONNAW_clean,0
DONNEA_clean,0
DONNIE_clean,0
DONXOV_clean,0
DONXUB_clean,8
DOPJAV_clean,24
DOQGUM_clean,0
DOQHAT_clean,0
DOQHEX_clean,0
DOQHIB_clean,0
DOQHOH_clean,0
DOQHUN_clean,0
DOQKAW_charged,0
DOQRUW_clean,4
DORDUK,0
DORFAS_clean,0
DORFOG_clean,4
DORFUM_clean,4
DORYUG_clean,0
DOTFID_clean,12
DOTFOJ_clean,12
DOTSOV02_clean,12
DOTSOV03_clean,12
DOTSOV04_clean,12
DOTSOV05_clean,12
DOTSOV06_clean,12
DOTSOV07_clean,12
DOTSOV08_clean,12
DOTSOV09_clean,12
DOTSOV10_clean,12
DOTSOV11_clean,12
DOTSOV12_clean,12
DOTSOV13_clean,12
DOTSOV14_clean,12
DOTSOV15_clean,12
DOTSOV16_clean,12
DOTSOV18_clean,12
DOTSOV19_clean,12
DOTSOV20_clean,12
DOTSOV21_clean,12
DOTSOV22_clean,12
DOTSOV23_clean,12
DOTSOV24_clean,12
DOTSOV25_clean,12
DOTSOV26_clean,12
DOTSOV27_clean,12
DOTSOV28_clean,12
DOTSOV29_clean,12
DOTSOV30_clean,12
DOTSOV31_clean,12
DOTSOV32_clean,12
DOTSOV33_clean,12
DOTSOV34_clean,12
DOTSOV35_clean,12
DOTSOV37_clean,12
DOTSOV38_clean,12
DOTSOV40_clean,12
DOTSOV41_clean,12
DOTSOV42_clean,12
DOTTEM_clean,0
DOTTUC_charged,0
DOTTUC_clean,0
DOTWAL_clean,0
DOTYES_clean,108
DOWGIH_clean,24
DOWQIP_clean,0
DOYBAV_clean,12
DOYBEA_clean,0
DOYBUQ01_clean,16
DOYBUQ_clean,16
DOYHOQ_clean,2
DOYHUW_clean,4
DOYLEI_clean,2
DOYLIM_clean,2
DOYSIT_clean,1
DOZCEC_clean,4
DOZKIO_clean,0
DUBBEI_clean,0
DUBJUH_clean,0
DUBKAO_clean,0
DUBWON_clean,8
DUCGEO_clean,4
DUCHEP_clean,8
DUDKEU_clean,16
DUDKIY_clean,4
DUDKOE_clean,24
DUDKUK_clean,4
DUDZOT_clean,0
DUFGOB_clean,4
DUFXOT_clean,0
DUFZOU_clean,6
DUFZUA_clean,6
DUGBAJ_clean,6
DUHXIP_clean,4
DUJQUW_clean,0
DUJRAD_clean,4
DUKDIX_clean,4
DUKDOD01_clean,4
DUKDOD_clean,4
DUKMON_clean,0
DUKNEE_clean,16
DUKNII_clean,16
DUKYOZ_clean,0
DULCAQ_clean,0
DUMXEQ01_clean,0
DUMXEQ_clean,0
DUMXIU_clean,0
DUNJON_clean,64
DUNXUH01_clean,0
DUNXUH02_clean,0
DUNXUH03_clean,0
DUNXUH04_clean,0
DUNXUH05_clean,0
DUNXUH06_clean,0
DUNXUH12_clean,0
DUNXUH13_clean,0
DUNXUH14_clean,0
DUNXUH15_clean,0
DUNXUH21_clean,0
DUNXUH_clean,0
DUPVER_clean,4
DUQCAU01_clean,0
DUQCAU_clean,0
DUQRUD_clean,0
DUQSEO_clean,0
DUQYEU01_clean,0
DUQYEU_clean,0
DURDAX_clean,4
DURDIF_clean,0
DUTKAG_clean,0
DUVNIS01_charged,0
DUVNIS_charged,0
DUWBEE_clean,16
DUWFAE_clean,4
DUWFOS_clean,0
DUWGEJ_clean,5
DUWRAQ_clean,2
DUWRIY_clean,0
DUWROE_clean,0
DUWRUK_clean,0
DUWSAR_clean,4
DUWTAS_clean,4
DUXKEN_clean,26
DUXKUD_clean,2
DUXLUF01_clean,0
DUXLUF02_clean,0
DUXMAL_clean,8
DUXSIA_clean,2
DUXZIG01_clean,2
DUYJIS_clean,0
DUYRAR_clean,72
DUYREV_clean,72
DUYRIZ_clean,72
DUYROF_clean,72
DUYVEA_clean,4
DUZPUL_clean,4
DUZWOM_clean,0
EBAMUS_clean,48
EBANAY_clean,0
EBATUY_clean,0
EBATUZ_clean,18
EBAVAH_auto,18
EBAVIP_clean,8
EBAVOV_clean,8
EBAVUB_clean,8
EBAWIQ_clean,2
EBEGEZ_clean,12
EBEGID_clean,12
EBELUU_clean,2
EBEMEE_clean,0
EBEMEF_clean,2
EBEMII_clean,0
EBEMOO,0
EBETOW_clean,6
EBEVAK_charged,0
EBEWIT_clean,0
EBEWOZ01_clean,0
EBEWOZ_clean,0
EBEWUG_clean,0
EBEXAM_clean,0
EBEXAN_clean,0
EBEXEQ01_clean,0
EBEXEQ_clean,0
EBEXIU02_clean,0
EBEXIV_clean,0
EBEZUI_ion_b,8
EBIDIE_charged,4
EBIDOK_ion_b,4
EBIHII_clean,4
EBIJAC_clean,0
EBIMEJ_clean,4
EBIMIN_charged,0
EBIMOT_charged,0
EBINUA01_clean,8
EBINUA02_clean,8
EBINUA_clean,8
EBIPIQ_clean,4
EBIPOX_clean,4
EBISAM_clean,0
EBISEQ_clean,0
EBITAL01_clean,0
EBITAL_clean,0
EBIZUN_clean,18
EBOBIJ_clean,0
EBOCOQ_clean,0
EBOJOV_clean,8
EBOTOF_clean,4
EBOXEA_clean,0
EBUFUE_clean,0
EBUQEX_clean,4
EBUQIB_clean,8
EBUQOH_charged,0
EBUREA_clean,4
ECAFOG_clean,0
ECAHAT_clean,0
ECAHEX_clean,0
ECAHOH_clean,0
ECAHUN_clean,0
ECALIF_clean,8
ECALOL_clean,8
ECASAD_clean,0
ECASOS_clean,4
ECEBEW_clean,0
ECEDAU_clean,0
ECEDEY_clean,4
ECEZAO01_clean,2
ECEZAO_clean,2
ECIVUH_clean,0
ECIWIW_clean,4
ECIWOC_clean,0
ECIWUJ_clean,0
ECIYEU01_clean,0
ECIYEU02_clean,0
ECIYEU_clean,0
ECNPYR01_clean,1
ECODEG_clean,8
ECODIK_clean,4
ECODOQ_clean,0
ECOGEI_clean,8
ECOLEP_clean,8
ECOLOX_clean,10
ECORIX_clean,2
ECOROD_clean,2
ECOSIY_clean,12
ECOTOG_clean,0
ECUCIP_clean,0
ECUCOV_clean,0
ECUCUB_clean,0
ECUDAI_clean,0
ECUDEM_clean,0
ECUDIR_charged,0
ECUDIR_clean,0
ECUDOX_clean,6
ECUFAL_charged,0
ECUFEP_charged,2
ECUGEQ_clean,12
ECUTON_clean,0
EDABOC_clean,0
EDADET_clean,0
EDADIX_clean,0
EDAFUM_clean,0
EDAGAT_clean,0
EDAGEX_clean,0
EDAPIK_clean_h,4
EDATOT_clean,0
EDAVOV_clean,0
EDECOG_clean,48
EDEPAG_clean,0
EDIKEH_clean,0
EDIKIL_clean,0
EDOMAM_clean,0
EDORIY_charged,0
EDOVEA_charged,0
EDOVIE_charged,0
EDOYOL_clean,0
EDUSIF_clean,0
EDUSOL_clean,0
EDUSUR_clean,0
EDUTIG_clean,0
EDUVAA_clean,0
EDUVOO_clean,0
EDUVUU_clean,0
EDUWAB_clean,0
EFEGEC_clean,0
EFEGOM_clean,0
EFESEP_clean,8
EFESIT_clean,8
EFESOZ_clean,8
EFILUA_clean,0
EFIMOV_clean,0
EFIMUB_clean,0
EFOSUO_clean,8
EFOTAV_clean,8
EFOTEZ_clean,8
EFOTID_clean,40
EGABAR_clean,0
EGAFOJ_clean,0
EGAFUP_clean,0
EGAGAW_clean,0
EGAGEA_clean,0
EGATAI_clean,4
EGATEM_clean,0
EGATIQ_clean,0
EGATOW_clean,8
EGEJIK_clean5b,0
EGEJIK_manual,0
EGEJOQ_clean,0
EGEJUW_clean,4
EGELUY01_clean,0
EGELUY01_manual,0
EGELUY_clean,0
EGELUY_manual,0
EGELUY_SL,0
EGIFUV_clean,8
EGOXII_clean,0
EGOZAB_clean,0
EGUNAX_clean,4
EHAFEA_clean,5
EHAFIE_clean,5
EHAFOK_clean,5
EHAFUQ_clean,5
EHAGAX_clean,5
EHAGEB_clean,5
EHAGIF_clean,5
EHAGOL_clean,5
EHAGUR_clean,5
EHALOP_clean,0
EHALOP_manual,0
EHEKUY_clean,0
EHIHEI_clean,4
EHIHOU_clean,8
EHIPOC_clean,0
EHODOV_clean,0
EHODOV_SL,0
EHUCOA_clean,2
EHUSUX_clean,18
EHUTAE_clean,18
EJATIS_clean,0
EJAXIW_clean,2
EJEFOP_clean,0
EJEGOQ_clean,62
EJEGUW_clean,124
EJEHAD_clean,63
EJESUJ_clean,4
EJETAQ_clean,8
EJIDUW01_clean,0
EJIDUW02_clean,0
EJONOH_clean,2
EJOQOL_clean,28
EJOQUR_clean,40
EJORAY_clean,3
EJOZOU_clean,0
EJULUS_clean,0
EJUVOU_clean,0
EKARUE_clean,8
EKEKIQ_clean,0
EKEKOW_clean,0
EKEMEO_clean,18
EKEQIV_clean,20
EKETOF_clean,0
EKETUL_clean,0
EKEVAT_clean,0
EKIDEH_clean,4
EKIDIL_clean,0
EKIGIQ_clean,1
EKIGOW_clean,1
EKIJAL_clean,4
EKIJEP01_clean,4
EKIJEP_clean,4
EKOKIA_clean,4
EKOPEA_clean,4
EKOPIE_clean,0
EKOPOK_clean,4
EKOPUQ_clean,0
EKUPEG_clean,0
ELAFUT_clean,0
ELAZEX_clean,4
ELECIJ_clean,0
ELELEN_clean,2
ELERIX01_clean,0
ELERIX_clean,0
ELEROD_clean,0
ELIJOZ_clean,0
ELIJUF_clean,0
ELIKAM_clean,0
ELIKEQ_clean,0
ELIKIU_clean,0
ELIKOA_clean,0
ELIKUG_clean,0
ELILAN_clean,0
ELILER_clean,0
ELILIV_clean,0
ELIYUU_clean,0
ELOFIU_charged,0
ELOGUJ_clean,24
ELOHOE_clean,2
ELOXIN_clean,0
ELOZEK_clean,18
ELOZIQ_clean,0
ELOZUC_clean,48
ELUJAY_clean,0
ELUJEC_clean,0
ELUQIM01_clean,0
ELUQIM13_clean,0
ELUZES_clean,20
EMAFII_charged,8
EMAGAB_clean,0
EMAMOW_clean,8
EMAMUC_clean,8
EMANAH_clean,0
EMAPAK_clean,0
EMEGEJ_clean,0
EMEHUB_clean,2
EMICUZ_clean,4
EMIFOW_charged,0
EMIFOW_clean,0
EMIGEN_charged,0
EMIGIR_charged,0
EMIGOX_charged,0
EMIGOX_clean,0
EMIGUD_charged,0
EMIHAK_charged,0
EMIHEO_charged,0
