Structures,D_i_vdw_uff298,D_f_vdw_uff298,D_if_vdw_uff298
EVAKOB_charged,12.32321,3.13829,12.32321
EVEGER_clean,6.71225,2.45913,6.71225
EVEGIV_clean,5.38749,3.23736,5.38741
EVEGOB_clean,6.70429,4.77961,6.70429
EVEGUH_clean,6.6882,4.85613,6.6882
EVIMUT_clean,4.96184,4.14563,4.96184
EVOHOM_clean,3.44396,2.89469,3.44396
EVOMOR01_clean,4.39285,1.69254,4.28421
EVOMOR_clean,4.40103,1.72233,4.26051
EVOTIT_clean,11.82915,10.30008,11.82915
EVOTIT_SL,8.09035,5.22979,8.09035
EVUBAY_clean,3.44377,2.38382,3.40059
EVUDAA_clean,8.66431,5.38376,8.66431
EVUMUE_clean,4.17082,2.33411,4.16852
EVUNAL_clean,4.23727,2.40253,4.23727
EVUNEP_clean,4.27487,2.43167,4.27276
EVUNIT_clean_h,4.26155,2.43029,4.26155
EVUNOY_clean,4.57429,2.53371,4.56987
EVUPOC_clean,5.99705,4.35748,5.99705
EVUQOC_clean,4.74894,3.80367,4.64959
EVUQUI_clean,4.37199,3.44165,4.37199
EVURAP_clean,4.43867,3.56736,4.43867
EWALUK_clean,9.07037,3.84663,9.07023
EWASIG01_clean,6.441,5.57293,6.43636
EWASIG_clean,6.19143,5.45785,6.19072
EWECOY_clean,6.33613,5.40203,6.33613
EWESAC_clean,4.20324,2.80043,4.2029
EWESIJ_clean,7.62089,4.7405,7.62089
EWETIL_clean,3.9615,2.83979,3.95736
EWETOR_clean,14.84829,5.66177,14.84829
EWETUW_clean,5.19756,4.24443,5.19756
EWEWUZ_charged,4.312,3.51709,4.29464
EWIDUK_clean5b,10.82816,2.40143,10.82816
EWIDUK_SL,10.82816,2.4014,10.82816
EWILON_clean,7.32357,3.06823,7.32357
EWIMIH_charged,4.56131,3.13414,4.51903
EWIMON_charged,4.82116,3.32687,4.81706
EWIPIL_clean,4.78729,3.78888,4.78706
EWUCOP_clean,4.34844,3.39359,4.33768
EWUFAF_clean,3.96911,2.65293,3.96911
EWUGEK_clean,3.64594,3.25852,3.64594
EWUKAK_clean,7.89439,6.8103,7.89439
EWUKEO_clean,6.0168,5.22748,6.0168
EWUKIS_clean,6.01945,5.21667,6.01729
EWUSOF_clean,11.27941,8.27808,10.90389
EWUSUL_clean,11.34827,8.12664,10.8193
EWUTEW_clean,7.09783,4.34422,7.01403
EXALAR_clean,7.50201,3.36191,7.49892
EXALIZ_clean,7.76023,3.76211,7.76023
EXAPEA_clean,4.73109,2.93015,4.72855
EXAXAE01_clean,10.89248,6.0368,10.89248
EXAXAE_clean,10.88312,5.91662,10.87297
EXECAN_clean,11.23943,1.97378,11.23896
EXEMUR_clean,5.5728,3.98961,5.5728
EXENAX_clean,4.88012,3.2993,4.87882
EXEQAA_clean,7.24652,7.13054,7.23705
EXEQII_clean,7.23899,7.11892,7.23899
EXEQII_SL,7.24291,7.11718,7.24291
EXEWAG_clean,7.36787,5.37773,7.35107
EXEWIO_clean,6.64377,3.6133,6.19064
EXEXAH_clean,8.92689,8.37794,8.92689
EXIBUI_clean,4.02419,2.56284,3.99697
EXIDEV_clean,4.17805,2.85099,4.14714
EXIDOF_clean,5.41497,4.96316,5.40663
EXOFIH_clean,4.33522,4.05838,4.33292
EXOGAB_clean,6.02483,2.90954,6.02483
EXOTOB_clean,13.29632,7.22045,10.99414
EXOTUH,5.71664,4.09148,5.71664
EXOTUH_SL,5.71662,4.09114,5.71662
EXOZEX_clean,5.191,2.64059,5.191
EXOZIB_clean,8.50104,5.0056,8.50104
EXUHEM_clean,4.7996,3.26855,4.7996
EXUHUC_clean,5.42435,3.93007,5.42375
EXUMOZ_clean,3.10981,2.59438,3.10981
EXURUM_clean,4.63475,2.595,4.51
EXUSAT_clean,5.12202,2.88234,5.11894
EYACOX_clean,7.6305,5.4681,7.6305
EYINOR_clean,7.69561,5.47678,7.69378
EYIYES_clean,7.77996,5.55411,7.77996
EYOCIG_clean,7.82179,5.64213,7.82179
EYOCOM_clean,7.73283,5.55627,7.73283
EYOCUS_clean,6.53148,4.01569,6.53148
EYOPUE,5.90612,4.98583,5.90612
EYOQAL,5.84093,5.1315,5.84093
EYOQEP,5.95585,4.0241,5.95585
EYULOA_clean,4.72889,3.20904,4.67205
EYUWAW_clean_h,5.96029,4.4752,5.95495
EZABAJ_clean,3.32967,2.62289,3.32967
EZABEN_clean,5.00785,3.57085,5.00192
EZEQEH_clean,4.76294,3.58539,4.7616
EZEQIL_clean,5.21352,4.07642,5.21352
EZEQOR_clean,5.58822,4.38453,5.58744
EZEQUX_clean,5.50397,4.31516,5.50397
EZESAF_clean,4.72036,4.12265,4.71868
EZIMEG_clean,9.90063,3.96024,9.90063
EZIMIK_clean,9.81878,3.81213,9.81878
EZIPEK_clean,8.38825,4.00967,8.38687
EZITUE_clean,4.40223,3.85331,4.40223
EZIVAM_clean,4.08321,3.48638,4.08321
EZOBUR01_clean,4.85385,4.21434,4.83261
EZOBUR02_clean,5.03641,4.1796,5.03641
EZOBUR_clean,5.97219,4.43514,5.97219
EZOFEF_clean,11.24087,3.79992,11.24087
EZOFOP_clean,15.99114,2.99356,15.99114
EZOFUV_clean,8.35254,6.09611,8.35251
EZUCIM_clean,4.89263,3.75918,4.85345
EZUCOS_clean,5.86233,2.67458,5.86233
EZUCOS_SL,5.86417,2.67396,5.86113
EZULAO_clean,5.01097,4.23647,5.00816
FABCUI_clean,4.53386,2.89222,4.53386
FABFOF_clean,3.52071,2.39828,3.39081
FABFOF_ion_b,3.52071,2.39828,3.37377
FABGOG_clean,3.82637,2.50538,3.82637
FABGUM_clean,4.49593,4.04234,4.49346
FACMIH01_charged,13.2892,1.99761,13.2892
FACMIH_charged,13.39958,2.02889,13.39958
FAFCEW_clean,4.498,3.36998,4.48037
FAFDEX_clean,4.28003,3.3712,4.28003
FAFGAU_clean,3.50775,2.55649,3.50729
FAFJIH_clean,3.22382,2.03009,3.22023
FAFJIH_SL,3.22382,2.03009,3.22023
FAFMAC_clean,6.17992,4.7205,6.17743
FAFQEJ01_clean,5.59867,3.55931,5.59652
FAGFUQ_clean,6.29108,4.39902,6.29108
FAGMAE_clean,4.68228,3.78325,4.68228
FAGMEI_clean,4.05283,3.23837,4.05283
FAGMOS_clean,4.10149,3.32518,4.10149
FAGQAI_clean,12.89527,7.82978,12.89177
FAGREM_clean,7.10039,6.5098,7.10039
FAGVUH_clean,4.53485,3.64737,4.52808
FAGXIX_clean,4.78545,3.2673,4.78545
FAGXOD_clean,4.80406,3.04879,4.79817
FAGYEU_clean,6.8509,2.45178,6.8509
FAHBIC_clean,3.78508,2.55419,3.78508
FAHFUR_clean,6.12032,5.72547,6.12032
FAHGAY_clean,5.42694,5.0372,5.4263
FAHJUW_clean,3.45393,2.04003,3.45342
FAHPOV_clean,15.80359,11.9238,15.80359
FAHQEN_clean,4.75817,2.52696,4.75817
FAHQIQ_clean,9.68982,4.17529,9.68848
FAHQIR_clean,5.07635,3.2976,5.07635
FAHTUE_clean,6.48404,2.35808,6.47701
FAHVAM_clean,6.57476,2.41811,6.57476
FAJYAS_clean,8.32787,6.16221,8.32787
FAJZOI_clean,5.19801,3.37245,5.19801
FAKGOP_clean,3.80224,2.11309,3.79761
FAKHIK_clean,6.88116,3.46906,6.88116
FAKLIO_clean,9.35473,8.41676,9.35473
FAKLOU_clean,9.13079,8.04236,9.13079
FAKLUA_clean,9.02609,8.0341,9.02609
FAKMAH_clean,8.51998,7.68142,8.51998
FAKNIR_clean,7.1246,5.21385,7.1246
FALBAX_clean5b,15.87287,9.12941,15.87224
FALBAX_manual,15.87287,9.12941,15.87224
FALDAA_clean,6.4132,5.27143,6.25968
FALJAF_clean,3.30283,2.18953,3.27651
FALLOT_clean,5.55576,3.58963,5.54156
FALPOY_clean,5.45511,4.24278,5.4548
FALQEQ_clean,4.21547,2.68087,4.21547
FALQIU_clean,4.2935,2.66909,4.2935
FALQOA_clean,4.27149,2.72591,4.27149
FALRIV01_clean,5.04757,4.07473,4.95092
FALRIV_clean,5.1503,3.98655,5.12638
FALROB_clean,5.14569,4.16315,5.06742
FALSAO_clean,5.11562,3.92825,5.10777
FALVOF_clean,6.67451,4.5429,6.67394
FALVUL01_clean,5.42744,3.40877,5.36813
FALVUL_clean,5.33908,3.36231,5.33671
FALZAU_clean,4.12599,3.14005,4.08306
FALZEY_clean,10.23029,2.36335,10.2234
FALZIC_clean,10.55078,2.47597,10.55078
FALZOI_clean,10.05443,2.4085,10.05443
FAMBUS_clean,5.90935,4.20771,5.88985
FAMGAD_clean,4.88385,4.18901,4.88385
FAMHAE01_clean,3.25368,3.17453,3.25368
FAMHAE_clean,3.29837,3.2139,3.29682
FAMPUH_clean,14.27406,6.27,13.3177
FAMQAO_clean,14.16982,6.4437,14.16608
FAMQES_clean,13.8915,6.31049,13.89064
FANCIJ_clean,8.10672,7.15337,8.10672
FANCOP_clean,7.84638,6.67005,7.84638
FANDEG_clean,8.12613,6.97651,8.12613
FANQER_clean,4.99868,3.62252,4.98598
FANWOI,9.11508,7.80876,9.11508
FAPTIB_clean,7.21654,3.96407,7.21654
FAPTOH_clean,7.40835,3.43929,7.40835
FAPTUN_clean,6.6186,3.32471,6.61608
FAPVAV_clean,6.7871,3.2869,6.68745
FAPXEC_clean,7.23167,7.08372,7.23167
FAPXIG_clean,7.247,7.0946,7.24653
FAPXOM_clean,7.22762,7.08581,7.22308
FAPYEA04_clean,1.77853,1.68944,1.77853
FAPYEA,1.88501,1.80681,1.88501
FAQGEL_clean,5.16459,3.59207,5.16459
FAQGIO_clean,3.75553,2.84675,3.75553
FAQGIP_clean,5.12266,3.67489,5.12266
FAQLUH_clean,7.2468,7.10567,7.2468
FAQVEA_clean,3.73364,2.50382,3.73359
FAQYUR_clean,3.58661,2.65909,3.58624
FARBIL_clean,5.84033,5.35055,5.84033
FARFIO_clean,8.36867,6.47427,8.36867
FARFOU_clean,8.31263,6.07226,8.31263
FARFUA_clean,7.67533,5.95229,7.67533
FARHIR_ion_b,6.60863,5.34612,6.60119
FARHOX_ion_b,5.57567,3.54834,5.5713
FARYAA_clean,5.75492,2.66857,5.74847
FARYEE_clean,4.12402,2.78097,3.71832
FASFOX_clean,4.33752,2.73274,4.32682
FASFUD_clean,4.25754,2.70755,4.2511
FASGAK_clean,4.28301,2.74221,4.27746
FASGEO_clean,4.29396,2.747,4.29276
FASGIS_clean,4.5839,3.08876,4.57579
FASHAK_clean,5.37228,4.76949,5.37051
FASHOX_clean,6.15629,4.32778,6.11265
FASHUD_clean,3.65512,2.56388,3.65107
FASHUD_SL,4.32527,3.14238,4.32286
FASJAL_clean,3.16959,2.63549,3.16146
FASQUN_clean,5.10135,2.82692,4.77885
FASVIH_clean,7.34079,6.57738,7.33243
FASYUU_charged,5.16708,4.42037,5.16328
FATBAE_clean,2.93033,2.42074,2.93033
FATKAO_clean,4.10913,3.26408,4.07751
FATKES_clean,4.30083,3.1249,4.29971
FATKIV_clean,14.14528,9.7011,14.14528
FATKIW_clean,4.35346,3.14349,4.28004
FATKOC_clean,4.11088,3.14782,4.08108
FATKUI_clean,4.16648,3.37836,4.1147
FATLUJ_clean,4.8548,3.57055,4.8498
FATQID_clean,11.03039,8.37324,11.02924
FATVOM_clean,3.75149,3.2606,3.75149
FAVDAK_clean,6.72457,5.97022,6.7236
FAVDEO_clean,8.64317,5.83533,6.70235
FAVDIS_clean,7.35624,4.47229,5.0937
FAVFOA_clean,6.32167,3.94255,6.22961
FAVFUG_clean,6.14529,4.46416,6.14529
FAVGAN_clean,5.44688,3.92652,5.44589
FAVGER_clean,4.89477,3.92381,4.89477
FAVGIV_clean,4.31426,3.53068,4.31426
FAVGOB_clean,4.2963,3.5224,4.2963
FAVGUH_clean,4.27753,3.45563,4.27753
FAVHAO_clean,4.37065,3.66843,4.37065
FAVHES_clean,4.20618,3.45186,4.20618
FAVHIW_clean,4.3729,3.64882,4.3729
FAVKAP_clean,6.69067,5.62768,6.69067
FAVKET_clean,5.16728,3.22342,5.16671
FAVZEJ_clean,3.31697,2.2961,3.31697
FAWCEN01_clean,11.32699,2.67142,11.32699
FAWCEN01_SL,10.89667,2.67141,10.89667
FAWCEN02_clean,11.4155,2.74917,11.4155
FAWCEN02_SL,10.98957,2.749,10.98957
FAWCEN03_clean5b,10.84359,2.36726,10.84359
FAWCEN03_SL,10.84359,2.36726,10.84359
FAWCEN_clean,11.3243,2.60003,11.3243
FAWCEN_SL,10.96,2.59987,10.96
FAYKOH_clean,9.02163,5.28343,8.26998
FAYLEY_clean,6.08663,2.83083,6.08663
FAYLIC_clean,6.76015,3.82088,6.75652
FAYPAY_clean,12.81338,4.56575,12.80953
FAYPEC_clean,10.93754,4.40092,10.91841
FAYPIG_clean,11.09389,5.37998,11.04745
FAYPOM_clean,7.82406,6.84337,7.81597
FAYQAZ_clean,12.86882,4.72719,12.86882
FAYQED_clean,12.13523,9.46703,12.13523
FAYQIH_clean,7.96998,4.57377,7.95901
FAYQON_clean,6.50191,4.51091,6.38291
FAYQUT_clean,10.91025,7.69164,10.90983
FAZFET_clean,6.77833,5.08285,6.77762
FAZPED_clean,7.65778,5.73803,7.65778
FAZRAA_charged,5.4758,4.1669,5.4758
FAZRAA_clean,5.4758,4.1669,5.4758
FAZZEM_clean,5.31837,4.68616,5.31837
FEBPUY_clean,4.9301,3.99752,4.9301
FEBXIV_clean,16.80639,15.16689,16.80433
FECCIZ_clean,4.8569,3.29479,4.4947
FECFAV_clean,4.86942,3.88287,4.86411
FECJUT_clean,8.2103,4.88204,8.17271
FECKAA_clean,5.13937,3.24754,5.13743
FECWOB01_clean,3.56298,2.33892,3.31652
FECWOB,3.53233,2.37022,3.53233
FECXAO_clean,5.59646,4.49931,5.59646
FECXES_clean,10.64591,5.89168,10.60672
FECXUI_clean,10.07411,5.25097,9.84027
FECYIX_clean,3.28707,3.20971,3.28707
FECYOD_clean,7.61984,2.84918,7.17743
FECYUJ_clean,9.52953,5.17237,6.53577
FECZAQ_clean5b,8.48246,4.67419,8.44484
FECZAQ_manual,8.48639,4.67406,8.48372
FEDBEX_clean,5.3605,4.83974,5.35387
FEDJUU_charged,3.12756,2.84907,3.12756
FEDKAB_clean,4.02551,1.76261,3.81298
FEFCUQ_clean,8.29423,5.75879,8.21122
FEFDAX_clean,7.56615,5.91212,7.52997
FEFDEB_clean5b,12.32419,11.34814,12.32419
FEFDEB_clean,12.32416,11.34849,12.32416
FEFDEB_manual,12.32419,11.34814,12.32419
FEFVES_clean,4.23746,2.8218,3.70653
FEFZOF_clean,5.05268,3.95264,5.05268
FEGNIQ_clean,6.74255,4.14164,6.74255
FEHCIG_manual,7.30529,6.30693,7.3052
FEHCOM_clean,6.84885,5.96429,6.84885
FEJDEE_clean,4.45314,2.6648,4.45314
FEJDII01_clean,4.87457,3.75907,4.87345
FEJDII_clean,4.94126,3.81294,4.93764
FEJKEM_clean,3.72244,3.12601,3.70213
FEKBED_clean,9.18688,8.23503,9.18407
FELVEZ_clean,5.73307,2.33267,5.73307
FELVID_clean,5.74787,2.32888,5.74787
FELVOJ_clean,5.80317,2.39378,5.78614
FELVUP_clean,5.74632,2.33081,5.28169
FELWAW_clean,5.70503,2.30037,5.70503
FELWEA_clean,5.7797,2.36419,5.77324
FELWIE_clean,5.7251,2.30864,5.7251
FELWOK_clean,5.73047,2.32088,5.73047
FELWUQ_clean,5.7631,2.34311,5.73257
FENROG_clean,4.59689,3.78093,4.59689
FENVOL_charged,6.67504,3.85021,6.56581
FENZAB_clean,2.29035,1.72379,2.27076
FEPQEW_clean,3.77585,2.2797,3.77262
FEQSIF_clean,9.64052,5.41619,9.64008
FERCAH,5.18419,2.3794,5.17561
FERGUG_charged,4.04968,2.51081,4.04967
FERHAN_clean,9.4549,5.7615,9.16142
FERVEF_clean,4.24253,3.36848,4.24228
FERVIJ_clean,4.57026,3.62062,4.57026
FERVOP_clean,4.11554,3.12686,4.1056
FERVUV_clean,4.33967,3.52285,4.33967
FERWAC_clean,4.65969,3.83486,4.65895
FESBEM_clean,5.11414,2.9537,5.11414
FESBIQ_clean,6.40518,3.59215,6.33809
FESTUT_clean,4.37566,3.35682,4.20979
FEVDER_clean,3.71638,2.12775,3.71344
FEVDIV_clean,3.71597,2.07035,3.71389
FEVNEA_charged,8.01751,4.06562,8.01285
FEVNIE_charged,11.59135,4.34104,11.55378
FEVNOK_clean,2.89033,2.3068,2.88434
FEVNOL_clean,4.54559,3.83342,4.54559
FEVREF_clean,4.54372,3.27009,4.5393
FEVSAC_clean,4.58251,3.56944,4.28723
FEVTEF_charged,4.63016,2.4163,4.62921
FEVVIM_charged,4.70803,2.77957,4.70417
FEWGUL_clean,4.13225,3.61763,4.01297
FEWQIJ_clean_b,4.91187,4.74118,4.91187
FEWQIJ_manual,4.91187,4.74118,4.91187
FEWQOP_clean,4.94996,4.79876,4.94611
FEWTUY_clean,8.90059,7.68112,8.90039
FEWWEL_clean,8.03659,5.43739,8.02692
FEWWIP_clean,7.69038,5.15563,7.62754
FEWWOV_clean,6.49674,3.45958,6.49673
FEWWUB_clean,12.82804,3.98172,6.37032
FEWXEM_clean,17.91111,8.26162,17.90906
FEWXIQ_clean,17.37063,7.58042,17.37063
FEXCES_clean,6.05707,5.49145,6.05707
FEXHOG01_clean,2.60028,2.05155,2.58869
FEXHOG_clean,2.59203,2.06557,2.59203
FEYDET_clean,4.8824,4.12111,4.88107
FEYJID_clean,11.04136,3.57869,11.04037
FEYJOJ_clean,6.72076,4.69299,6.71651
FEYQIK_clean,4.98001,3.39302,4.98001
FEYQUW_clean,5.04624,3.18763,5.04624
FEYZUF_clean,4.43975,3.05782,4.43975
FEZCIX_clean,9.74174,6.09195,9.43905
FEZCOD_charged,5.82169,3.55737,5.82027
FEZCUJ_charged,5.74361,3.61744,5.73849
FEZQEI_clean,5.79113,4.32071,5.79113
FEZREJ_clean,6.53729,5.19249,6.53729
FEZTIP_clean,5.76733,4.5464,5.757
FIBFUS_clean,4.08932,1.77736,4.08932
FIBHEF_clean,4.3423,3.043,4.3423
FIBHIJ_clean,4.96001,2.7549,4.95419
FIBKEI_clean,12.10563,6.74989,12.05399
FIDMEL01_clean,3.89632,2.54065,3.75843
FIDMIP_clean,4.98183,3.653,4.88453
FIDRIV_clean,16.10759,16.02978,16.10759
FIFGAE_clean,7.44212,5.91137,6.93962
FIFGEI_clean,15.63112,13.90793,15.63112
FIFGIM_clean,12.64521,6.44198,11.67535
FIFMIS01_clean,4.43821,3.98474,4.43743
FIFMIS_clean,4.45178,4.00121,4.45178
FIFMOX_clean,5.56721,3.52966,5.55395
FIFMOY_clean,4.39716,3.78807,4.37661
FIFMUD_clean,5.56044,3.28273,5.55368
FIFNUE01_clean,4.38097,3.15664,4.37855
FIFNUE_clean,4.40701,3.18697,4.40701
FIFPAM01_clean,4.3002,3.33126,4.3002
FIFPAM_clean,4.3252,3.12876,4.24385
FIFPOA_clean,3.71719,2.78509,3.71649
FIGFOR_clean,3.53632,3.11465,3.53412
FIGLAK_clean,2.97305,2.33374,2.97305
FIGQUJ_clean,4.21456,2.09206,4.21456
FIGVUN_clean,3.83845,2.70691,3.81471
FIGXAU_clean,3.45495,2.69145,3.45019
FIGXAW_clean,4.39696,2.92338,4.13798
FIGXEY_clean,3.48676,2.71669,3.48676
FIHFAF_clean,5.87169,3.93881,5.87169
FIHHOV_clean,6.18129,4.21587,4.74921
FIHHUB_clean,15.19613,13.0421,15.19613
FIHHUB_SL,14.97349,12.69164,14.96929
FIHLOZ_clean,4.81719,2.44187,4.61293
FIHLUF_clean,4.3833,2.66551,4.3833
FIHRIZ_clean,6.26855,5.56008,6.25356
FIHXUR_clean,2.85252,2.52847,2.83655
FIJCUX01_clean,7.00468,5.43686,7.00468
FIJCUX_clean,6.68091,5.13761,6.67661
FIJDEI_clean,3.52562,3.02265,3.52562
FIJDIM01_clean,5.62803,4.70823,5.62803
FIJDIM02_clean,5.64129,4.72484,5.63946
FIJDIM03_clean,5.64978,4.74405,5.64978
FIJDIM04_clean,5.66653,4.76765,5.66653
FIJDIM05_clean,5.67746,4.78925,5.67697
FIJDIM06_clean,5.69743,4.80353,5.69627
FIJDIM07_clean,5.711,4.81382,5.69993
FIJDIM08_clean,5.72402,4.83777,5.72152
FIJDIM09_clean,5.74225,4.85299,5.74225
FIJDIM10_clean,5.55341,4.57726,5.55341
FIJDIM11_clean,5.63581,4.70592,5.63581
FIJDIM12_clean,5.65274,4.74326,5.65274
FIJDIM_clean,5.64152,4.74366,5.64121
FIJDOS_clean,11.71869,10.85266,11.71869
FIJDUY_clean,4.99299,3.58381,4.99299
FIJFEK_clean5b,6.706,6.49859,6.706
FIJFEK_manual,6.706,6.49859,6.706
FIJFIO_clean,5.22117,4.44575,5.20609
FIJFOU_clean,6.48881,3.8144,6.48881
FIJFUA_clean,6.60196,4.06584,6.60196
FIJGEK_clean,4.50865,3.10755,4.43692
FIJXUR_clean,7.29435,4.57659,7.28179
FIJYED_clean,4.54791,3.80278,4.42709
FIJZEE_clean,7.19112,6.28974,7.19112
FIKQIB_clean,3.84152,3.10016,3.84152
FIKTOK_clean,3.54802,2.31882,3.54331
FILYAC_clean,5.91714,4.63618,5.91714
FILYEG_clean,7.30138,5.09264,7.17144
FIMNIA_clean,7.91619,3.17071,7.91619
FIMXUW_clean,4.56899,3.01807,4.56392
FIMYUX_clean,8.43807,4.9884,8.41487
FIMZAE_clean,8.53887,4.92106,8.53447
FINQOK_clean,7.98588,3.81537,7.06887
FINQUQ_clean,7.93463,3.72606,7.72741
FIPJAR_clean,5.20029,3.5015,5.18756
FIPJEV_clean,5.29236,3.59396,5.21194
FIPKOG01_clean,5.95085,4.28884,5.95085
FIPKOG_clean,5.99727,4.31711,5.99727
FIPKUM_clean,5.84219,4.2289,5.84219
FIPWOS_clean,4.74191,3.41012,4.7401
FIPWUY_clean,4.26527,3.90208,4.26131
FIPXAF_clean,4.19054,3.51853,4.021
FIPXEJ_clean,4.01717,3.13644,3.93848
FIQCEN_clean,12.95687,5.96087,12.95687
FIQKIB_clean,6.17912,3.85215,5.6942
FIQYOU_clean,4.43771,3.07388,4.43771
FIQYUA_clean,4.40617,2.96367,4.33048
FIQZAH_clean,4.38934,3.0689,4.37756
FIQZEM_clean,3.86161,2.22126,3.86078
FIRMUQ_clean,6.0837,5.66543,6.08066
FIRNAX01_clean,6.61714,5.86131,6.61714
FIRNAX_clean,6.3201,5.67766,6.31901
FIRNIF_clean,6.58224,5.81704,6.57965
FIRNOL_clean,5.8963,5.27879,5.89431
FIRNUR_clean,6.27563,5.68362,6.27563
FIRPAZ_clean,6.78541,5.98859,6.78441
FIRVEH_clean,3.93346,3.27684,3.93346
FIRZOX_clean,7.68801,6.7034,7.68801
FISGOF_clean,15.50028,7.76918,14.20737
FISPIH_clean,5.44897,3.5267,5.44867
FISXEM_clean,14.92277,14.86205,14.92277
FITGEW_clean,9.08535,3.98383,8.91848
FITHAS_charged,5.01957,3.08644,5.01795
FITHIA_clean,3.57217,3.06004,3.57217
FITJAU_clean,4.72551,3.0103,4.63608
FITJEY_clean,4.66721,2.98231,4.66721
FIVNAZ_clean,4.47646,3.34749,4.47646
FIVQIL_clean,5.29227,2.61535,5.27142
FIVQOR_clean,4.58369,3.88958,4.58369
FIVYEP01_clean,5.51579,4.55448,5.51579
FIVYEP_clean,5.518,4.5521,5.29545
FIVYUF_clean,4.01819,2.90667,4.01819
FIWJIG_clean,5.89936,2.63511,5.89936
FIWKUT_clean,10.74691,5.92163,10.74387
FIXVUE_clean,10.81004,6.68463,10.80718
FIYDOH_clean,4.4637,3.85984,4.42679
FIZPOV_clean,6.3848,5.07228,6.3848
FOBNAN_clean,8.27595,5.91846,8.27595
FOCREW_clean,4.5392,2.43871,4.45334
FOCZAA_clean,4.2973,3.83528,4.29686
FOCZEE_clean,3.88177,3.44809,3.88177
FODCEI_clean,3.39174,2.10323,3.39174
FODYUT_clean,4.65706,2.94978,4.42339
FODZUU_clean,4.55773,2.5985,4.55773
FOFCIO_clean,3.93709,3.50564,3.93709
FOFCOU_clean,4.30434,3.81109,4.30434
FOFDAH_clean,4.42547,2.10333,4.41013
FOFHAK_clean,3.99513,3.40306,3.99513
FOFHEO_clean,6.23824,5.34163,6.20653
FOFHUE_clean,3.75638,2.38194,3.68748
FOFMOE_clean,4.67666,3.43658,4.6521
FOFTIF_clean,6.58428,3.88254,6.57818
FOFTOL_clean,6.51529,4.212,6.51529
FOFTUR_clean,6.24258,4.09797,6.24258
FOGFAK_clean,4.42808,1.85039,4.41109
FOHCAH_clean,3.26991,2.65712,3.26249
FOHCIP_clean,4.97222,4.15218,4.89384
FOHQUO_clean,3.97536,3.11951,3.97536
FOHRUR_clean,3.17673,2.11016,3.17673
FOHSAW01_clean,3.69294,2.61856,3.65435
FOJKIA_clean,4.71059,3.79704,4.70688
FOJLOH_clean,6.92835,6.08069,6.92835
FOJPEB_clean,5.01867,2.58572,5.01867
FOJVUX_clean,3.50532,2.15637,3.50532
FOKGET_clean,4.0271,3.01287,4.0271
FOKWIN_clean,3.43178,3.12483,3.43154
FOKYEL_clean,8.74315,8.14274,8.74229
FOKYIP_clean,5.63347,3.61719,5.63275
FOKYUB_clean,5.0633,3.01835,5.05497
FOKZIQ_clean,4.80557,2.69316,4.79849
FOLLEZ_clean,4.09273,3.44358,4.09064
FOMWOV_clean,7.20845,4.37927,7.20496
FONKEA_clean,3.96589,3.35929,3.96589
FONPUV_clean,5.14338,4.43946,5.13383
FONQIJ_clean,4.34804,3.25376,4.34439
FOPBAP_clean,5.29673,2.81337,5.29664
FOPFAS_clean,20.34452,6.06183,20.34452
FOPTOU_clean,7.05716,3.85544,5.14251
FOQNIK_clean,5.23714,4.05904,5.23472
FOQNOQ01_clean,5.63852,4.82927,5.62765
FOQNOQ02_clean,5.56701,4.47074,5.56701
FOQNOQ_clean,5.51321,4.36916,5.51321
FOQNUW01_clean,5.98621,4.57097,5.91456
FOQNUW02_clean,6.04426,4.65028,5.97936
FOQNUW_clean,6.02884,4.70542,6.02884
FOQPAE01_clean,5.90648,4.68032,5.86125
FOQPAE02_clean,5.90272,4.68211,5.90046
FOQPAE_clean,6.07728,5.09099,6.06902
FOQSUA_charged,3.31038,2.83174,3.31038
FOQTAH_clean,3.34783,2.0974,3.34765
FOQTEL_clean,3.40498,2.20761,3.23976
FORKUU_clean,12.47775,10.54939,12.47775
FORPIM_clean,8.89959,3.70286,8.89959
FORPOS_clean,8.76543,3.69463,8.7564
FORPUY_clean,8.73861,3.19117,8.7248
FORQAF_clean,9.00813,3.76663,9.00641
FORQEJ_clean,8.94563,3.70539,8.93857
FORQIN_clean,8.9149,3.6498,8.89199
FORTIR_clean,6.75294,6.08669,6.75294
FORTUD_clean,17.26435,10.18464,17.26435
FORWAL_charged,5.3803,3.34889,5.31973
FORWAL_clean,5.38306,3.35504,5.38306
FORXAM_clean,18.28955,6.27383,18.28955
FORXIU_clean,23.54712,8.7276,23.52756
FOSTOY_clean,11.97855,6.2384,11.91313
FOSTUE_clean,12.52533,6.65228,12.52533
FOTNIN_clean,33.61176,29.6498,33.61176
FOVPEN_clean,6.4888,2.73586,6.3555
FOVPOX_clean,5.73089,2.89123,5.59945
FOVPUD_clean,5.91041,2.86725,5.8983
FOWTOC_clean,4.95019,3.03735,4.94988
FOXHUX_clean,4.9131,3.00753,4.89336
FOXKIO_clean,3.52696,1.98583,3.52146
FOXNIQ_clean,5.2725,4.34522,5.26546
FOXPUE_clean,3.44458,1.92387,3.44458
FOXQIT_charged,3.81274,1.98542,3.81274
FUBDAI_clean,7.67177,6.69043,7.67104
FUBDEM_clean,8.06033,7.16415,8.05049
FUBDIQ_clean,7.67092,6.51787,7.67061
