Structures,Density,cell_volume,POA_VF,PONA_VF,PO_VF
YARBAW_clean,1.19018,3511.95,0.1534,0.0,0.1534
YARBIE_clean,1.29542,3404.83,0.1795,0.0,0.1795
YARBUQ_clean,1.19852,7130.55,0.0809,0.0686,0.1495
YARDEC_clean,1.03943,1494.67,0.3783,0.0,0.3783
YARDIG_clean,1.03032,1487.07,0.3764,0.0,0.3764
YARFII,1.03932,2989.64,0.3531,0.0,0.3531
YARGAB_clean,0.961173,3472.09,0.5162,0.0,0.5162
YARGIJ_charged,1.28321,6865.42,0.0,0.1514,0.1514
YARGOP_clean,0.914073,6682.26,0.5032,0.0,0.5032
YARKAF_clean,1.32951,3743.76,0.0,0.1119,0.1119
YARKEJ_clean,1.22095,2288.9,0.2552,0.0,0.2552
YARKOT_clean,0.962764,2812.09,0.4954,0.0,0.4954
YARSAN_clean,1.29452,3947.63,0.2277,0.0,0.2277
YARSIV_clean,1.75602,1665.63,0.0,0.0318,0.0318
YARVEV_clean,1.61198,4887.21,0.0,0.1206,0.1206
YARYEV_clean,1.12294,1073.44,0.6012,0.0,0.6012
YARYIZ_clean,1.11604,2160.14,0.5787,0.0,0.5787
YARYOF_clean,1.2259,1053.82,0.4917,0.0,0.4917
YARYUL_clean,1.01911,2143.6,0.7517,0.0,0.7517
YARZEZ01_clean,1.02873,2185.93,0.5755,0.0,0.5755
YARZEZ02_clean,0.762014,4838.03,0.7108,0.0,0.7108
YARZEZ03_clean,0.810672,5088.76,0.6563,0.0,0.6563
YARZEZ_clean,0.959184,2150.43,0.5708,0.0,0.5708
YASLUA_clean,1.70772,1897.54,0.4492,0.0,0.4492
YASNAJ_clean,1.20746,3275.78,0.0,0.2168,0.2168
YASPEP_clean,1.30047,2256.5,0.0,0.0,0.0
YASVOG_clean,1.04501,12552.6,0.6972,0.0,0.6972
YASVUM_clean,0.881793,2452.41,0.706,0.0,0.706
YATDUV_clean,0.890102,8094.81,0.6819,0.0,0.6819
YATTUK_clean,1.2421,1957.42,0.6316,0.0,0.6316
YATVUN_clean,0.903963,10208.8,0.5783,0.0,0.5783
YATWAU_clean,0.923872,9985.33,0.5812,0.0,0.5812
YAVSOG_clean,1.58778,3675.73,0.2455,0.0,0.2455
YAVTUN_clean,0.965245,3099.69,0.6326,0.0,0.6326
YAVVAV_clean,1.06981,3025.05,0.5602,0.0,0.5602
YAVVEZ_clean,1.05385,3035.34,0.5642,0.0,0.5642
YAVVID_clean,1.45348,2085.98,0.3349,0.0,0.3349
YAVVOJ_clean,1.48818,2044.82,0.3442,0.0,0.3442
YAVVUP_clean,1.48936,2059.14,0.3422,0.0,0.3422
YAVWAW_clean,1.46373,2106.22,0.3591,0.0,0.3591
YAVZAX_clean,1.50963,1325.87,0.4427,0.0,0.4427
YAVZUT_clean,0.854434,11846.8,0.5104,0.0,0.5104
YAWBAC_clean,0.855998,11823.6,0.5495,0.0,0.5495
YAWFEI_charged,1.59832,2490.41,0.2191,0.0,0.2191
YAWFOS_clean,1.38834,5415.01,0.4262,0.0,0.4262
YAWKOX_clean,1.26071,3541.08,0.4583,0.0,0.4583
YAXBEF_clean,2.61495,1795.39,0.0,0.2163,0.2163
YAXBOP_SL,1.12998,1392.93,0.4552,0.0,0.4552
YAXBOP_clean,1.12517,696.468,0.4703,0.0,0.4703
YAYLER_clean,3.91304,1573.55,0.3176,0.0,0.3176
YAYLIV_clean,3.59848,1931.97,0.0,0.1506,0.1506
YAYPAR_charged,2.96352,2131.83,0.0,0.0899,0.0899
YAYPOF_clean,2.40269,3320.59,0.3839,0.0,0.3839
YAYRAT_clean,0.863424,11973.5,0.617,0.0,0.617
YAZFOW_clean,1.31238,1492.7,0.5232,0.0,0.5232
YAZWOM_clean,1.42471,1903.48,0.101,0.0,0.101
YAZYEF_clean,2.17948,1319.84,0.0,0.0725,0.0725
YAZYIJ_clean,2.21857,1302.58,0.0,0.0673,0.0673
YAZYUU_clean,1.42628,12652.4,0.0,0.2031,0.2031
YAZZAC_clean,2.01362,1325.68,0.0,0.2253,0.2253
YAZZEG_clean,2.06152,1311.79,0.0,0.2231,0.2231
YEBKOG_clean,1.86878,1138.35,0.0,0.2568,0.2568
YEBKUM_clean,2.0286,4571.86,0.0,0.18,0.18
YEBLAT_clean,1.60609,1484.48,0.4363,0.0,0.4363
YECNEB_charged,1.46553,2593.0,0.0,0.0912,0.0912
YECQUS02_clean,2.21305,1925.19,0.249,0.0,0.249
YEDKOI_clean,1.08403,1998.23,0.4734,0.0,0.4734
YEDKUO_clean,0.827487,3485.43,0.6067,0.0,0.6067
YEDLAV_clean,1.25884,2131.46,0.4117,0.0,0.4117
YEFNEC_clean,1.03009,2069.26,0.7457,0.0,0.7457
YEFNIG_clean,1.03301,2063.42,0.7453,0.0,0.7453
YEFNOM_clean,1.03643,2056.62,0.7451,0.0,0.7451
YEFPAA_clean,1.03721,2055.07,0.7451,0.0,0.7451
YEFPEE_clean,1.16153,1835.12,0.726,0.0,0.726
YEFPII_clean,1.53593,1630.95,0.7049,0.0,0.7049
YEGCUJ_clean,1.36986,4314.19,0.3752,0.0,0.3752
YEGDAR_clean,1.34283,3212.81,0.0,0.0302,0.0302
YEGHEZ_clean,1.21357,1790.47,0.4129,0.0,0.4129
YEGHIC_clean,1.08644,12334.1,0.4266,0.0078,0.43439999999999995
YEGKIG_clean,5.17652,2710.56,0.2736,0.0,0.2736
YEGKOM_clean,1.12752,1363.97,0.5044,0.0,0.5044
YEGRAD_clean_h,1.67522,4902.44,0.0,0.1127,0.1127
YEGTAG_clean,2.22868,692.823,0.0,0.087,0.087
YEGTEK_clean,1.57194,3530.9,0.2584,0.0,0.2584
YEGYIU_clean,1.96853,971.87,0.0,0.0,0.0
YEKQOW_clean,1.23134,14872.0,0.4218,0.0,0.4218
YEKWOC_clean,1.27965,8195.35,0.0,0.374,0.374
YEKXET_clean,0.985188,5195.29,0.5436,0.0,0.5436
YEKXIX_clean,0.804003,7650.4,0.6773,0.0,0.6773
YEKXOD_clean,0.977291,4333.11,0.5266,0.0,0.5266
YEKXUJ_clean,0.941882,4510.22,0.5591,0.0,0.5591
YELYOE_clean,2.17111,3592.73,0.2793,0.0,0.2793
YEMFOM_clean,1.71885,3356.58,0.4103,0.0,0.4103
YEMJAC_clean,1.59244,1541.69,0.5142,0.0,0.5142
YEMLOS_clean,1.77482,609.948,0.0,0.0,0.0
YEMLUY_charged,1.94195,2941.92,0.0987,0.0,0.0987
YEMMAF_clean,1.3312,4214.56,0.4625,0.0,0.4625
YEPCUS_clean,1.52452,3817.55,0.0,0.1319,0.1319
YEPDAZ_clean,1.66118,3503.5,0.0,0.107,0.107
YEQRER_clean,1.15967,2320.94,0.7811,0.0,0.7811
YEQRIV_clean,0.74227,2311.35,0.798,0.0,0.798
YERJEL_clean,1.36018,2300.49,0.0,0.0,0.0
YEVQOG_clean,1.60942,10003.2,0.2732,0.0,0.2732
YEWWUU_clean,3.15396,1232.96,0.2712,0.0,0.2712
YEYBOV_clean,1.50434,1694.79,0.1413,0.0,0.1413
YEYCUC_SL,0.555715,8707.02,0.7015,0.0,0.7015
YEYCUC_clean,0.554946,8707.02,0.7018,0.0,0.7018
YEYFEP_clean,1.19557,4101.17,0.5868,0.0,0.5868
YEYLUJ_clean,1.24374,4488.59,0.0,0.2293,0.2293
YEYMEU_clean,1.44626,725.848,0.0,0.1341,0.1341
YEYYAC_clean,1.15665,5273.33,0.0,0.3112,0.3112
YEZFIU_clean,1.15876,2352.24,0.4168,0.0,0.4168
YEZKEV_clean,1.09565,2306.91,0.2264,0.0873,0.3137
YEZKIZ_clean,1.11694,2261.87,0.0,0.2929,0.2929
YEZKOF_clean,1.16779,2351.86,0.0,0.2979,0.2979
YEZKUL_clean,1.19045,6918.27,0.0,0.2588,0.2588
YEZSEC01_clean,1.81695,17792.9,0.0,0.0947,0.0947
YIBMON01_clean,1.24036,1866.79,0.0,0.2714,0.2714
YIBMON_clean,1.33992,1866.93,0.0,0.2691,0.2691
YIBMUT_clean,1.43993,1824.96,0.256,0.0,0.256
YICDAR_clean,0.895752,5918.8,0.5736,0.0,0.5736
YICGOI_clean,1.11585,4164.61,0.0,0.1619,0.1619
YICREI_clean,1.84239,1338.66,0.4473,0.0,0.4473
YICTUZ_clean,3.63701,1135.98,0.0,0.2796,0.2796
YIDSOT_clean,1.4991,2834.99,0.3973,0.0,0.3973
YIGFIF_clean,1.97485,1955.18,0.323,0.0,0.323
YIJCEB_clean,1.18759,2767.39,0.5049,0.0,0.5049
YIJYUN_clean,1.60573,2296.38,0.0,0.0,0.0
YIKLUZ_SL_part,1.76584,1628.15,0.0,0.0,0.0
YIKLUZ_clean,1.73294,1628.15,0.0,0.0954,0.0954
YILJAG_clean,0.787709,3449.39,0.6394,0.0,0.6394
YILJUA_clean,1.06649,4241.58,0.4796,0.0,0.4796
YILKAH_clean,1.04927,4311.19,0.478,0.0,0.478
YINCEF_clean,1.14172,2755.94,0.3905,0.0,0.3905
YINCIJ_clean,1.15159,2732.32,0.3871,0.0,0.3871
YINCOP_clean,1.18451,2656.38,0.3646,0.0,0.3646
YINCUV_clean,1.40486,4349.58,0.1919,0.0,0.1919
YINDOQ_clean,1.3553,4809.97,0.1967,0.0,0.1967
YINPEQ_clean,0.666821,6215.22,0.7631,0.0,0.7631
YINTEW_clean,1.01854,4376.58,0.5697,0.0,0.5697
YINXIE_clean,1.27739,1520.22,0.3049,0.0,0.3049
YINXUQ_clean,1.4082,2603.47,0.5348,0.0,0.5348
YIPDOR_clean,0.44826,5158.63,0.7435,0.0,0.7435
YIRHOY_clean,3.27612,2414.41,0.3031,0.0,0.3031
YISFEL_clean,1.76848,944.297,0.2695,0.0,0.2695
YITHIU01_clean,2.26853,1037.18,0.0,0.0,0.0
YITHIU_clean,2.15437,1036.59,0.0,0.1374,0.1374
YITHOA01_clean,2.15487,1036.35,0.0,0.1623,0.1623
YITHOA_clean,2.15608,1035.77,0.0,0.1584,0.1584
YIVNIC_clean,1.60999,1913.07,0.1777,0.0,0.1777
YIVTII_clean,1.15103,4590.25,0.495,0.0,0.495
YIVZIO_clean,1.1331,4401.59,0.452,0.0,0.452
YIVZOU_clean,1.01646,8487.39,0.4359,0.0,0.4359
YIWBEN_clean,1.08258,3281.57,0.3911,0.0,0.3911
YIWBIR_clean,1.13369,3115.99,0.3393,0.0,0.3393
YIWLEV_clean,1.2226,702.686,0.6529,0.0,0.6529
YIWLIZ_clean,1.26054,2044.61,0.6248,0.0,0.6248
YIWLOF_clean,1.24426,690.454,0.6468,0.0,0.6468
YIWLUL_clean,1.34283,1279.54,0.6159,0.0,0.6159
YIWMEW_clean,1.30733,1314.28,0.6242,0.0,0.6242
YIWMIA_clean,1.27523,2694.74,0.6069,0.0,0.6069
YIWMOG_clean,1.26894,2708.09,0.6157,0.0,0.6157
YIWMUM_clean,1.30832,2626.57,0.6038,0.0,0.6038
YIWNAT_clean,1.29078,2662.27,0.6066,0.0,0.6066
YIWNEX_clean,1.39413,5177.74,0.4826,0.0,0.4826
YIWNIB_clean,1.22536,1402.2,0.6447,0.0,0.6447
YIWNOH_clean,1.25407,1370.1,0.6412,0.0,0.6412
YIWNUN_clean,1.27847,1343.95,0.6379,0.0,0.6379
YIWPAV_clean,1.24173,1383.72,0.642,0.0,0.642
YIWPEZ_SL_part,1.25891,1370.1,0.6407,0.0,0.6407
YIWPEZ_clean,1.25407,1370.1,0.6384,0.0,0.6384
YIWPID_clean,1.27431,2696.67,0.6262,0.0,0.6262
YIWZOV_clean,1.02919,11922.6,0.0,0.1366,0.1366
YIXBIQ_clean,1.16801,10087.5,0.7317,0.0,0.7317
YIXFIW_clean,1.46617,2333.33,0.3262,0.0,0.3262
YIXFOC03_clean,1.75422,3153.06,0.0,0.192,0.192
YIXYUB_clean,1.64643,2562.44,0.3123,0.0,0.3123
YIXZEL_clean,2.38522,1877.27,0.0,0.2322,0.2322
YIXZEM_clean,1.55257,2717.35,0.3182,0.0,0.3182
YIYHAQ_clean,0.982113,3466.98,0.3075,0.0,0.3075
YIZGEV_clean,1.4535,3290.96,0.4596,0.0,0.4596
YIZGIZ_clean,1.46991,3306.43,0.4618,0.0,0.4618
YIZGOF_clean,1.47966,3284.63,0.4557,0.0,0.4557
YIZJEY_clean,1.3913,3205.9,0.3459,0.0,0.3459
YIZWIN_clean,1.58532,2842.55,0.2157,0.0,0.2157
YOBYAR_clean,0.65232,10719.9,0.7115,0.0,0.7115
YOCCIE_clean,1.41637,8084.85,0.3092,0.0219,0.33109999999999995
YOCDUR_clean,0.660405,10723.4,0.7222,0.0,0.7222
YOCLEJ_clean,0.881908,4555.64,0.6979,0.0,0.6979
YOCLIN_clean,0.8764,4584.27,0.7001,0.0,0.7001
YOCMAF_clean,2.2401,935.696,0.0,0.0,0.0
YOCNAH_clean,1.44635,2071.61,0.2706,0.0,0.2706
YOCNIP_clean,1.73801,2056.8,0.0941,0.0,0.0941
YOCSEQ_clean,2.09158,546.744,0.3571,0.0,0.3571
YODRAM_clean,0.966335,4743.18,0.4215,0.0672,0.48869999999999997
YOFGOR_clean,1.32576,2009.38,0.3865,0.0,0.3865
YOFMIQ_clean,2.1217,4630.32,0.0,0.0856,0.0856
YOFXEY_clean,1.16809,12942.3,0.0719,0.0571,0.129
YOFXIC_clean,1.17746,12839.3,0.0225,0.0863,0.10880000000000001
YOGKEM_clean,0.967443,7125.47,0.5696,0.0,0.5696
YOGKOW_clean,0.926286,10216.4,0.5211,0.0,0.5211
YOGVEX_clean,1.25337,1477.97,0.2453,0.0,0.2453
YOJMAN_clean,3.43024,9979.47,0.2937,0.0,0.2937
YOKKIU_clean,1.38219,4634.06,0.1469,0.1118,0.2587
YOLGUB_clean,0.74526,4252.17,0.7863,0.0,0.7863
YOMBAE_charged,1.48117,2886.98,0.4428,0.0,0.4428
YOMBEI_clean,1.98913,4752.09,0.0,0.149,0.149
YOMHAK_clean,1.52,1603.94,0.0,0.0,0.0
YOMNIZ_clean,1.17588,2124.95,0.0,0.4245,0.4245
YOMVIG01_clean,1.77423,2739.3,0.3022,0.0,0.3022
YOMVIG_clean,1.93225,2734.94,0.2995,0.0,0.2995
YOMZIL_clean,1.23293,4391.5,0.1633,0.0,0.1633
YONNUL_clean,1.00681,5934.25,0.4002,0.0,0.4002
YOPMAS_clean,1.50972,1987.32,0.0,0.0411,0.0411
YOPNUO_clean,1.46661,3012.78,0.0,0.0771,0.0771
YOPPAW_clean,1.44767,1730.49,0.0,0.1441,0.1441
YOPQEB_clean,1.70007,2212.08,0.0845,0.0,0.0845
YOQLAT_clean,2.03523,3537.0,0.2952,0.0,0.2952
YOQYEK_clean,1.51776,540.899,0.0,0.1901,0.1901
YOQYOT_clean,1.53568,3102.4,0.0,0.0,0.0
YORCEP_clean,1.03569,4879.7,0.4588,0.0,0.4588
YORGOD_clean,0.867162,3997.15,0.5115,0.0,0.5115
YORNIE_clean,0.892995,2046.4,0.493,0.0,0.493
YORRII_clean,1.13523,8482.46,0.5307,0.0,0.5307
YORSOP_clean,1.1792,3965.62,0.4343,0.0,0.4343
YORZAH_clean,1.90041,2499.36,0.0,0.0244,0.0244
YOSWUA_clean,2.16633,1753.82,0.089,0.0,0.089
YOTROQ_clean,1.1414,11547.4,0.0,0.0743,0.0743
YOTRUW_clean,2.43155,2791.71,0.0,0.1483,0.1483
YOTSAD_clean,2.47568,2741.94,0.0,0.1215,0.1215
YOTXOW_clean,1.36514,2632.84,0.2046,0.0,0.2046
YOVNUU_clean,1.33342,4476.15,0.0,0.232,0.232
YOVPEG_clean,1.27362,4275.12,0.0,0.1055,0.1055
YOVXEO_clean,1.09559,3907.85,0.1593,0.0,0.1593
YOYBUL_clean,0.861413,2374.78,0.5228,0.0,0.5228
YOYCEV_clean,0.977585,10727.4,0.2684,0.0083,0.2767
YOYNUX_clean,1.14575,3413.01,0.2722,0.0,0.2722
YOYPAF_clean,1.14259,3422.46,0.2752,0.0,0.2752
YOYPEJ_clean,1.13629,3441.43,0.281,0.0,0.281
YOYPIN_clean,1.12302,3483.53,0.2784,0.0,0.2784
YOYPOT_clean,1.1199,3493.21,0.2857,0.0,0.2857
YOYPUZ_clean,1.1136,3513.0,0.285,0.0,0.285
YOYQAG_clean,1.1179,3499.47,0.294,0.0,0.294
YOYQEK_clean,1.12644,3472.93,0.2676,0.0,0.2676
YOYQIO_clean,1.08038,7192.86,0.2654,0.0,0.2654
YOYQOU_clean,1.09379,7104.67,0.2648,0.0,0.2648
YOYQUA_clean,1.08477,3581.89,0.2796,0.0,0.2796
YOYRAH_clean,1.0672,3640.85,0.2981,0.0,0.2981
YOYREL_clean,1.04682,3711.75,0.3093,0.0,0.3093
YOYRIP_clean,1.07942,3599.65,0.2843,0.0,0.2843
YOYSUB_clean,2.10757,598.59,0.0,0.2791,0.2791
YOYTOX_clean,1.39238,6266.91,0.3803,0.0,0.3803
YOYTUD_clean,1.49755,5826.82,0.3589,0.0,0.3589
YOYVAL_clean,1.36597,6388.12,0.4008,0.0,0.4008
YOYVEP01_clean,1.85926,6125.6,0.353,0.0,0.353
YOYVOZ01_clean,1.84087,6186.79,0.3714,0.0,0.3714
YOYVOZ_clean,1.95188,5834.95,0.3383,0.0,0.3383
YOYWEQ01_clean,2.03962,5583.94,0.3042,0.0049,0.30910000000000004
YOYWEQ_clean,1.88548,6040.43,0.3329,0.0034,0.3363
YOYZET_clean,1.24493,8034.08,0.2413,0.0,0.2413
YOZBEW_clean,0.767708,5973.96,0.6021,0.0,0.6021
YOZBIZ01_clean,1.4767,11514.0,0.3132,0.0,0.3132
YOZBIZ_clean,1.4767,11514.0,0.3138,0.0,0.3138
YOZBOF01_clean,1.13095,11440.5,0.3193,0.0,0.3193
YOZBOF_SL,1.07865,11402.5,0.3368,0.0,0.3368
YOZBOF_clean,1.1171,11402.5,0.3129,0.0,0.3129
YOZCAS_clean5b,1.29132,11526.6,0.3346,0.0,0.3346
YOZCAS_manual,1.29132,11526.6,0.3346,0.0,0.3346
YOZCEW_clean,1.07415,11486.8,0.4917,0.0,0.4917
YOZJEE01_clean,1.38859,6284.04,0.3818,0.0,0.3818
YOZJEE_clean,1.53122,5698.7,0.3258,0.0034,0.3292
YOZKOP_clean,1.23316,3780.64,0.2205,0.0,0.2205
YOZNAE_clean,0.882932,18201.4,0.6666,0.0,0.6666
YOZQAG_charged,0.6982,11032.0,0.677,0.0,0.677
YOZQEK_clean,0.61183,10506.9,0.7388,0.0,0.7388
YOZROW_clean,1.64785,2983.07,0.0,0.1275,0.1275
YOZRUC_clean,1.69747,888.405,0.0,0.1987,0.1987
YOZSAJ_clean,1.71673,878.441,0.0,0.0284,0.0284
YOZYOD_clean,1.19906,4711.98,0.4294,0.0,0.4294
YOZYUJ_clean,1.04928,8467.22,0.5435,0.0,0.5435
YUBFOR_clean,1.19814,1342.99,0.4528,0.0,0.4528
YUBGIN_clean,1.92767,1416.71,0.4628,0.0,0.4628
YUBGUZ_clean,1.90744,1484.02,0.0,0.4411,0.4411
YUBHAG_clean,1.5327,3624.15,0.6594,0.0,0.6594
YUBQET_clean,1.08758,4070.65,0.336,0.0,0.336
YUBTUM_clean,1.22617,7660.69,0.3009,0.0,0.3009
YUCGOS_clean,1.44809,6358.52,0.0,0.2787,0.2787
YUCNEQ_clean,1.42054,404.432,0.0,0.3896,0.3896
YUCZOM_clean,1.01421,841.725,0.424,0.0,0.424
YUDDEH_clean,0.865828,6025.3,0.5672,0.0,0.5672
YUDFEK_clean,1.15506,9057.63,0.4636,0.0,0.4636
YUDFIO_clean,1.08555,9637.58,0.5148,0.0,0.5148
YUDFOU_clean,1.05425,9923.71,0.5337,0.0,0.5337
YUFLIW_clean,0.831336,4177.43,0.635,0.0,0.635
YUFLOC_clean,0.984585,1435.58,0.6131,0.0,0.6131
YUGLES_clean,0.718001,3311.8,0.7365,0.0,0.7365
YUGZEG_clean,1.77298,770.812,0.3512,0.0,0.3512
YUGZIK_clean,0.448758,14589.6,0.764,0.0,0.764
YUHHIU_clean,0.81756,1918.91,0.598,0.0,0.598
YUJCOX_clean,1.61045,1771.81,0.4486,0.0,0.4486
YUJNIB_clean,2.01112,2875.78,0.0,0.0439,0.0439
YUJNOH_clean,1.77541,1494.0,0.1977,0.0,0.1977
YUKBIP01_clean,1.54223,1447.02,0.1762,0.0,0.1762
YUKCAJ_clean,1.16054,1385.12,0.2076,0.0,0.2076
YUKJUL_clean,1.84082,1067.27,0.0,0.2258,0.2258
YUKKAR_clean,1.1473,1028.14,0.4128,0.0,0.4128
YUKKAS_clean,1.89629,1048.24,0.0,0.2211,0.2211
YUKTUU_clean,1.36479,924.636,0.0,0.2687,0.2687
YUKVAC_clean,1.42099,892.308,0.0,0.268,0.268
YUKVEG_clean,1.47613,872.869,0.0,0.2646,0.2646
YUKVIK_clean,1.51489,849.485,0.0,0.2582,0.2582
YUKVUW_clean,1.5262,872.335,0.0,0.2642,0.2642
YUKWOS_clean,1.78337,1081.06,0.0,0.226,0.226
YUKWUY_clean,1.79642,1079.37,0.0,0.2287,0.2287
YUKXAF_clean,1.88185,1066.88,0.0,0.2257,0.2257
YUKXEJ_clean,1.92108,1049.13,0.0,0.2231,0.2231
YULBAJ_clean,1.5076,2149.17,0.447,0.0,0.447
YULNOK_clean,1.35163,4451.1,0.0,0.1628,0.1628
YUMFES_clean,1.53914,3038.33,0.0,0.0741,0.0741
YUMFUJ_clean,1.06417,6081.01,0.5373,0.0,0.5373
YUMJAS_clean,2.01823,4153.06,0.5068,0.0,0.5068
YUMKAU_clean,1.05716,4646.93,0.6057,0.0,0.6057
YUMYUC_clean,1.26369,1290.07,0.4886,0.0,0.4886
YUNJEX_clean,1.41056,1067.53,0.0,0.1078,0.1078
YUNJIB_clean,1.33848,1125.02,0.0,0.1204,0.1204
YUNJUO_clean,1.20023,825.409,0.1211,0.0862,0.20729999999999998
YUNKAV_clean,1.19194,831.156,0.2171,0.0,0.2171
YUNKIC_charged,1.47604,5926.68,0.1688,0.0414,0.2102
YUNXAI_clean,0.82221,11218.3,0.5562,0.0,0.5562
YUPSIM_clean,1.65801,3786.7,0.1823,0.0,0.1823
YUQNAB_clean,1.10285,4158.71,0.2639,0.0263,0.2902
YURJUR_clean,0.683521,5427.06,0.7054,0.0,0.7054
YURKAY_clean,0.858047,4767.64,0.6579,0.0,0.6579
YURKEC_clean,1.07399,7326.24,0.497,0.0,0.497
YURKIG_clean,1.00356,7866.85,0.5471,0.0,0.5471
YUSGID_clean,1.44519,1551.9,0.1705,0.0,0.1705
YUSGOJ_SL,1.435,1562.92,0.1402,0.0,0.1402
YUSGOJ_clean,1.43286,1562.92,0.1402,0.0,0.1402
YUSWEQ_clean,1.61347,3240.79,0.4594,0.0,0.4594
YUSWIU_clean,1.59088,3286.81,0.4832,0.0,0.4832
YUTDUO_clean,1.39467,2414.43,0.4723,0.0,0.4723
YUTGEZ_clean,1.29826,3459.49,0.3105,0.0,0.3105
YUTJAA_clean,1.0754,1753.87,0.3696,0.0,0.3696
YUVGOL_SL,0.926237,6446.09,0.0,0.3997,0.3997
YUVGOL_clean,0.920073,6446.04,0.0,0.3971,0.3971
YUVSUE,1.23436,5426.25,0.3228,0.0,0.3228
YUWHOO_SL,1.68435,1202.66,0.0,0.0,0.0
YUWHOO_clean,1.68156,1202.66,0.0,0.0,0.0
YUWKEH_clean,1.82361,3150.56,0.0,0.0176,0.0176
YUWKIL_clean,1.89504,3074.7,0.0,0.0153,0.0153
YUXMUZ_clean,1.42065,1075.54,0.0,0.2355,0.2355
YUXQIS_clean,0.688928,6475.05,0.6801,0.0,0.6801
YUXQOY_clean,0.879883,3379.87,0.6005,0.0,0.6005
YUYBIF_clean,1.44177,3968.64,0.2626,0.0,0.2626
YUYGOQ_clean,1.34967,5067.41,0.2734,0.0048,0.2782
YUYLIP_clean,1.35436,5049.85,0.2731,0.0098,0.2829
YUYLOV_clean,1.21408,5018.36,0.2646,0.0,0.2646
YUZBIG_clean,1.48338,1635.81,0.0,0.2645,0.2645
YUZBUS_clean,1.48376,1635.39,0.0,0.2651,0.2651
YUZCAZ_clean,1.48083,1638.63,0.0,0.2665,0.2665
YUZCED_clean,1.46093,1660.95,0.0,0.2688,0.2688
YUZJOU_clean,1.24086,4024.52,0.0,0.1037,0.1037
YUZRAO_clean,1.11887,3112.61,0.3596,0.0,0.3596
YUZRES_clean,1.11442,3125.02,0.3636,0.0,0.3636
YUZSUH01_clean,1.86509,1096.25,0.418,0.0,0.418
YUZSUH_clean,1.85397,1106.44,0.4329,0.0,0.4329
YUZXAT_clean,1.26263,2376.47,0.1998,0.0,0.1998
ZABQIC_ion_b,0.767386,8578.75,0.5444,0.0,0.5444
ZACCUB_clean,2.14234,2336.92,0.3514,0.0,0.3514
ZACHIX_clean,0.890304,18050.7,0.6689,0.0,0.6689
ZADDAJ_clean,1.44779,765.659,0.0,0.0784,0.0784
ZADQUT_clean,1.32367,3961.09,0.5969,0.0,0.5969
ZADRAA_clean,1.33714,3921.18,0.5768,0.0,0.5768
ZADREE_clean,1.31114,3998.95,0.6136,0.0,0.6136
ZADROO_clean,1.32035,3971.06,0.5953,0.0,0.5953
ZAFXAI_clean,1.40372,6367.94,0.4411,0.0,0.4411
ZAGHAT_clean,1.1607,699.771,0.3799,0.0,0.3799
ZAHLEC_clean,0.504189,12374.9,0.7791,0.0,0.7791
ZALDUO_clean,1.92477,1757.78,0.3604,0.0,0.3604
ZALGEB_clean,1.81667,2220.62,0.4425,0.0,0.4425
ZALMIL_clean,1.68188,1065.61,0.2026,0.0,0.2026
ZALREM_clean,1.04183,3415.48,0.4733,0.0,0.4733
ZAQWEW_clean,1.39957,9250.34,0.3504,0.0,0.3504
ZAQZOG_clean,1.64692,4784.82,0.375,0.0243,0.3993
ZARFOQ_clean,1.73348,3513.95,0.0,0.0661,0.0661
ZARLEL_clean,0.493906,16287.4,0.7245,0.0,0.7245
ZARLIP_clean,0.805646,7755.52,0.5373,0.0,0.5373
ZARLOV_clean,1.05116,14291.2,0.5104,0.0,0.5104
ZARLUB_charged,0.957875,5565.92,0.5071,0.0,0.5071
ZARMAI_charged,0.975433,5124.85,0.526,0.0,0.526
ZARPUF_clean,1.849,2209.25,0.6125,0.0,0.6125
ZARQAM_clean,2.76479,2751.05,0.4178,0.0,0.4178
ZARTAP02_clean,1.37517,3298.3,0.0,0.0,0.0
ZARTAP03_clean,1.16973,1070.75,0.2596,0.0,0.2596
ZARVIZ_clean,1.60695,8775.49,0.4953,0.0017,0.497
ZARZAV_clean,1.32405,2436.57,0.2765,0.0,0.2765
ZASJAG_clean,1.20593,1395.7,0.3875,0.0,0.3875
ZASTUK_clean,1.23434,1771.29,0.3087,0.0,0.3087
ZASWOF_clean,3.21652,671.166,0.3141,0.0,0.3141
ZAVMIU_clean,1.74059,2950.3,0.0,0.431,0.431
ZAVPET_clean,1.26627,5068.35,0.4415,0.0,0.4415
ZAVPIX_clean,1.2826,2508.16,0.4529,0.0,0.4529
ZAVPOD_clean,1.28123,5029.93,0.443,0.0,0.443
ZAVPUJ_clean,1.29856,4996.86,0.4405,0.0,0.4405
ZAVQAQ_clean,1.32498,4958.59,0.4333,0.0,0.4333
ZAVQEU_clean,1.33464,4938.68,0.442,0.0,0.442
ZAVQIY_clean,1.35411,4919.51,0.4312,0.0,0.4312
ZAVQOE_clean,1.35472,4933.72,0.4426,0.0,0.4426
ZAVQUK_clean,1.36913,4916.49,0.4285,0.0,0.4285
ZAVRAR_clean,1.37671,4912.85,0.4419,0.0,0.4419
ZAVREV_clean,1.39948,4855.04,0.4378,0.0,0.4378
ZAVRIZ_clean,1.39297,4893.69,0.4349,0.0,0.4349
ZAWLEQ_clean,1.34874,864.603,0.0,0.2694,0.2694
