Structures,finished,Diffusion_coefficient,r2,Diffusion_coefficient_log
XADGAM_clean,1.0,6.028763177894392e-07,0.9907009662200809,-6.219771775772021
ZISFEO01_clean,1.0,7.32510843186438e-07,0.9901233763561553,-6.135185942166778
TOWMEZ_clean,1.0,2.2910509519506903e-10,-20.398232537422597,-9.639965252187746
UVASAM01_clean,1.0,1.4877117373410526e-11,-15.50307199550948,-10.827481210597924
VOCNOQ_clean,0.0,6.170644353796171e-09,0.996414157795326,-8.209669483505364
IWOKOW_clean,0.0,2.0860504742613347e-09,0.9384891037148188,-8.680675187554753
AMIWOJ_clean,1.0,2.763495433685875e-11,-5.417854371140311,-10.558541248696342
XIHRIQ_clean,1.0,1.0696833914272025e-08,0.40042286037536945,-7.970744747271
OLOPIQ_clean,0.0,5.3229889049332835e-08,0.9883709770074963,-7.273844439055739
DAWDAI_clean,1.0,3.3561563942695036e-10,-3.9047056774219495,-9.47415780958777
VIZRIH_clean,1.0,6.762308580519725e-06,0.9982346021555379,-5.169905015208939
AHIYOH_clean,0.0,4.8601570247298015e-05,0.9814313750118927,-4.313349699076797
ETESIG_clean,0.0,3.0706672081102965e-06,0.9936256694660077,-5.512767248849323
OQERUY_clean,0.0,1.9929096008160357e-05,0.9806835175247187,-4.70051240062574
YOVXEO_clean,0.0,4.29521649285784e-11,-8.436642059320636,-10.367014941429016
NELVEG_clean,1.0,1.4713797047219473e-05,0.9982687588091236,-4.832275238634729
XINJAH_clean,1.0,2.0625333439921847e-10,-2.8252583949001506,-9.685599021689672
NUNSIA_clean,0.0,1.537647696592423e-05,0.9924369118263785,-4.81314315800174
MEJQOJ_clean,1.0,3.985100359766965e-09,0.8356197245146849,-8.399560736966949
TUYFIE_clean,1.0,1.210176423625456e-05,0.9957324600709108,-4.9171513121448776
EZEQOR_clean,0.0,1.0600887193191801e-05,0.9877165924729326,-4.974657786906548
ZARZAV_clean,1.0,2.1571594611229456e-06,0.9883388441890728,-5.666117749878422
INAMUG_clean,0.0,3.91648375577538e-07,0.9955943626839778,-6.40710367042145
EZEQUX_clean,0.0,1.07603716247857e-05,0.9960595201540664,-4.968172729431085
NELVAC_clean,1.0,6.941260889905205e-05,0.9961138639300111,-4.158561632169183
MUHNUA_clean,0.0,2.486375041687541e-08,0.9853598253694772,-7.604433362319246
AMIWUP_clean,1.0,4.720323407733236e-10,0.5413586809619209,-9.326028245140847
PONPOX_clean,1.0,6.37602113305507e-07,0.9654937764474407,-6.195450252158683
TEBSAW_clean,1.0,1.5110832613848546e-07,0.9933249017549429,-6.82071160517536
OGIJIY_clean,1.0,2.8368006570942667e-10,-4.218694721002799,-9.547171181146576
OTOVIE_clean,1.0,4.413089604526153e-05,0.9790806896002371,-4.355257254434477
GITVAH_clean,0.0,5.886440539573533e-07,0.9480796332115575,-6.230147238541819
QARTAG_clean,1.0,1.48537721539315e-11,-9.034626001391537,-10.828163242131017
QUSCEN_clean,0.0,1.8881006853663244e-05,0.9817435416707084,-4.723974850115767
HEGNIR_clean,0.0,2.088069800726328e-05,0.9766056331933262,-4.680254987679547
ILIGEP_clean,1.0,1.912302323756561e-05,0.9875528623619564,-4.718443447227288
EKEVAT_clean,1.0,6.975984610598483e-10,0.636489864250596,-9.156394486151683
IXISAJ_clean,1.0,6.403214612596143e-06,0.9688933797500007,-5.193601941951518
IXISOX_clean,1.0,2.42872335701022e-05,0.9924046354564237,-4.614621950557641
KUZPEC_clean,0.0,1.219282699348422e-06,0.9838481990479847,-5.913895588448184
PAQVEK_clean,0.0,4.3706507336998866e-05,0.9974360186986766,-4.359453897350973
XOMDOU_clean,0.0,1.47009961636589e-11,-1.9102599549680717,-10.832653235746927
TILPUA_clean,0.0,1.050222938710708e-11,0.23319156981339983,-10.978718500192281
PAQVOU_charged,1.0,3.009195799439728e-05,0.971147090269397,-4.521549553087537
YUYBIF_clean,0.0,2.452606029839246e-05,0.9965011704590825,-4.610372208339973
WARFAY03_clean,0.0,2.9321857874746988e-05,0.9910718847640642,-4.532808515641139
NACZUP_clean,0.0,2.75912073968601e-07,0.9864109656256682,-6.559229294289917
VUMBIQ_clean,0.0,4.986551197066138e-08,0.9741873680819039,-7.302199717686731
NACZUP01_clean,0.0,6.368470984776108e-07,0.9850468290555079,-6.195964825527067
PEMGEV_clean,0.0,3.888406205127574e-05,0.9845821927788374,-4.4102283724930444
OQEROS_clean,1.0,3.785492882978559e-05,0.9977074771255711,-4.421877565986417
OFORUX_clean,1.0,2.2744151794429607e-05,0.9973043231118581,-4.643130254827324
ZISFEO_clean,1.0,1.6943449749224882e-06,0.9404682133579589,-5.770998161034727
ILIGAL_clean,1.0,1.9942023079514116e-05,0.9878901646415443,-4.700230785457604
SOJGOO_clean,0.0,4.6653010282831975e-05,0.9312605424576722,-4.331120328186642
YOZKOP_clean,0.0,5.2792219758155296e-05,0.9208469913128157,-4.277430076804679
FOFCIO_clean,0.0,2.2705717128465376e-06,0.9773852028383088,-5.643864776959799
NEDXOL_clean,0.0,1.2526751864763028e-09,-7.333061157381321,-8.902161525181556
NEVVEQ_clean,1.0,1.4978847499625973e-07,0.9247187059306964,-6.824521600775937
FOCREW_clean,1.0,1.9037852594089302e-10,-4.404659501896759,-9.720382040149701
OJIFAP_clean,0.0,2.652502875027917e-06,0.958139807378719,-5.576344136697844
XISLAM_clean,1.0,3.142051679738004e-07,0.9967527726792076,-6.502786676062289
XULGUI_clean,1.0,3.4918978964559845e-10,-4.296879549599974,-9.456938463607372
YUTDUO_clean,1.0,7.5460157490001555e-06,0.993180495263074,-5.122282292734715
AYAWEE_clean,1.0,1.4061326526336788e-10,-3.203525747481393,-9.851973706635333
QOZGAP_clean,1.0,1.195929909163105e-08,0.9227953937330639,-7.922294272651698
WARFAY04_clean,0.0,2.7771632361947805e-05,0.9864988757828665,-4.55639859252373
UXEQOE_clean,1.0,4.307993657145438e-10,0.9599308175637167,-9.36572494480506
NEYBEZ_clean,1.0,4.174839065688939e-07,0.9957360541911252,-6.3793602613134
OGIBOV_clean,1.0,4.186519168397062e-08,0.850254827320519,-7.37814691599038
GIYSOX_clean,1.0,3.5695758710197515e-05,0.9857397536013395,-4.447383382716444
MUZRIJ_clean,0.0,1.3957269205099114e-11,-3.8223785308881233,-10.855199544833837
PEBXIF_clean,0.0,2.5140006656518388e-05,0.9704803754642229,-4.599634611658461
EYULOA_clean,1.0,3.285632618039818e-06,0.9863430165054058,-5.483380998684844
REHVEH_clean,0.0,2.305280905471196e-05,0.8731745588315792,-4.63727614694982
DACYAI_clean,1.0,3.9218380865371025e-10,-9.351049303410106,-9.406510340187614
WAHNUQ_charged,0.0,1.3147179958364878e-07,0.9723082240546785,-6.881167392410899
ILIFUE_clean,1.0,4.460999542907791e-05,0.9963381080763973,-4.3505678212579655
MEJQID_clean,1.0,3.2847011198121238e-09,0.6475166418886888,-8.483504141453245
HIHFOV_clean,1.0,2.341256337687866e-11,-5.6672166169265745,-10.630551033997211
OJOSIR_clean,0.0,1.8039787022602494e-06,0.9876708653356283,-5.743768594036566
OSUGUG_clean,1.0,2.458459016325129e-10,-7.355389109157581,-9.609337027207948
c6ce00126b_c6ce00126b2_clean,0.0,2.898009271502148e-05,0.9884299819104363,-4.537900229439109
EPUTUF_charged,0.0,2.224687418222183e-08,-0.07936381957816119,-7.652731001347239
ZIWTII_clean,1.0,8.748292511028667e-12,-16.56717565187088,-11.05807670416643
OCURIO_clean,1.0,1.959768024736308e-11,-1.785223023204951,-10.707795332490099
GEWXAJ_clean,1.0,0.00010637423536330967,0.9835123978023198,-3.973163548681163
VULKOD_clean,1.0,1.1577034235468423e-06,0.9845132443335997,-5.9364026824165474
OQESEJ_clean,1.0,3.646806296077569e-05,0.9964660702286913,-4.438087304078261
WANNEH_clean,0.0,1.4040775151060983e-05,0.9718824146470514,-4.8526089153874326
VARJAB_clean,1.0,1.2124391808847154e-09,0.8536876408161519,-8.916340037524572
NOFQOQ_clean,1.0,2.101865751757573e-05,0.9951470982178517,-4.677395026239648
FAHQIR_clean,0.0,4.3016922010584894e-10,-1.8673900041601819,-9.366360667905822
MADWAQ_clean,1.0,1.2673260718652322e-05,0.9086259663117155,-4.897111630584158
COQJID_clean,0.0,3.6847928658921634e-06,0.97501906857453,-5.433586920214263
RETVIW_clean,0.0,6.318263098714645e-05,0.9970842179383046,-4.199402293603245
XINHOT_clean,1.0,1.1450630101272003e-05,0.9994922280419523,-4.941170614461544
LEDHEJ_clean,1.0,2.363147076742579e-05,0.9700105301301605,-4.6265092480544805
ACOGAB_clean,1.0,1.1483087587693375e-07,0.9515971386170485,-6.939941322564614
XOPVOO_clean,1.0,1.8293000428669028e-06,0.9975096169862784,-5.737715055445216
XOGXAU_clean,0.0,2.6196881333640087e-07,0.9759543250890804,-6.581750407161467
HIDBIH_clean,0.0,5.587380473966718e-11,-4.161982830422239,-10.252791754249612
DACXOV_clean,1.0,2.8657682983729404e-10,-4.0970062720200575,-9.542758925873734
DACXUB_clean,1.0,3.119515952784907e-10,-7.978077180646686,-9.505912789104386
HEGNOX_clean,0.0,1.8814340186774668e-05,0.9654457046757365,-4.725511007653309
LEDHIN_clean,1.0,3.136802389853904e-05,0.9991172106437408,-4.503512839829257
ESIWAF_clean,1.0,2.0783929124583166e-10,-6.362680433145324,-9.682272347259063
WESYAV_clean,1.0,0.00038694840294606537,0.9813904710229537,-3.412346941466209
UKUCAF_clean,1.0,1.0403934093436694e-05,0.9917963428981843,-4.982802407624514
LOZSUQ_clean,0.0,1.7388029039499773e-08,0.9672479188446251,-7.759749643171563
ZEKROY_clean,0.0,1.4458703130884653e-10,-4.879543769704546,-9.83987065921015
RAGMOE_clean,0.0,1.3665171790893885e-11,-4.256770131163887,-10.86438490422977
ILIFOY_clean,1.0,3.5747179990629106e-05,0.9960543580920711,-4.4467582129626155
MIHMEW_clean,0.0,4.2073254902723126e-09,-0.6769869127269696,-8.37599388846765
NIYJAI_clean,0.0,3.2176506415034087e-06,0.9875283835145181,-5.492461111481169
INIGET_clean,1.0,2.1200301934809634e-05,0.9959194189167835,-4.673657953802949
WOJYOL_clean,0.0,7.527449622285175e-10,0.04834370003814015,-9.123352142336195
XAZGAG_charged,0.0,6.842804421991463e-05,0.9758222796123909,-4.164765872639041
NIMWUD_clean,1.0,1.0016042676976251e-10,-7.081568737792521,-9.999303833660822
NAYPIM_clean,1.0,1.58463454983953e-10,-10.849894992493452,-9.800070879369244
GIYSIR_clean,1.0,6.129801117712881e-05,0.9978207158134124,-4.2125536160005135
UKUBUY_clean,1.0,1.6407821782726094e-05,0.9790532787309065,-4.784949069801987
TACPET_clean,1.0,0.00022418207926716452,0.9860822705026132,-3.6493991071132523
OTUXUX_clean,0.0,8.345636965036148e-09,0.970724472796488,-8.078540511010685
TEZKAM_clean,0.0,6.300671033623268e-06,0.9885103663206847,-5.20061319488285
YUKBIP01_clean,1.0,3.844704963761483e-05,0.9719140541509018,-4.4151369816171835
MAKRIC_clean,1.0,2.437801634951053e-06,0.9860124950542231,-5.613001636023236
OSILOS_charged,1.0,0.00034347475806090086,0.9970412936258399,-3.4641051737068116
EGUNAX_clean,1.0,9.616748921092486e-12,-6.9661643737779935,-11.01697172258419
BOVHEB_clean,1.0,1.0397446142083538e-05,0.9959789640962964,-4.983073320566924
JIVHIG_clean,1.0,4.3583469052793057e-07,0.994770977964804,-6.360678204779877
LASWIN_clean,1.0,8.95326360670904e-07,0.9786225390223273,-6.048018628591667
WEGDIX_charged,1.0,2.51221918118072e-10,-3.9604000329813447,-9.599942472807149
BUXTOF_clean,0.0,4.579609329318355e-10,0.38505500470067977,-9.339171568580824
HEWFUL_ion_b,0.0,0.00039038177320632083,0.9944403365665737,-3.4085104675952733
HEGPAL_clean,0.0,3.1155449808934134e-05,0.985498620755368,-4.5064659742077176
OVICUS_clean,1.0,4.62724489764344e-05,0.9780736781289371,-4.334677514790004
PAQFIY,1.0,7.691451404299887e-12,-11.995133945626277,-11.113991699548205
MIKJAR_clean,1.0,3.3866288872058026e-05,0.9926268053222699,-4.47023239150687
WOJYIF_clean,0.0,6.269304573365892e-10,-1.1478595478904245,-9.202780630891775
OKIYAJ_clean,1.0,5.65102066569258e-06,0.990912429347148,-5.247873104491194
GIYSEN_clean,1.0,4.0887877916491156e-05,0.9983713331850267,-4.388405428772478
SOYFUJ_clean,0.0,3.3857607417149163e-10,-6.8266332322846575,-9.470343735011571
AQEGUY_clean,1.0,8.83464821393605e-06,0.9955186127339943,-5.053810738945908
OHAKEO_clean,1.0,0.0001176575007807173,0.9727633853768349,-3.929380380907532
TIRKEM_clean,0.0,2.762677490589106e-10,-2.9309197044586988,-9.558669810788372
AHIYUN_clean,0.0,1.8867312684104304e-09,-0.3267777302538384,-8.724289953018753
LODCUC_clean,0.0,1.5268619058521413e-06,0.9957310075813364,-5.816200240113463
LIFWOO_clean,1.0,5.305919317899187e-05,0.9914876916334141,-4.275239358209245
OKIYAJ_charged,0.0,7.082338933418949e-06,0.9668925806435821,-5.149823293422106
ZISYAD_clean,1.0,2.039973862226274e-05,0.9963892226533638,-4.690375397066072
IZEHAX_clean,1.0,6.277550862802765e-12,-24.876133866531042,-11.202209759802601
UKUBIM_clean,1.0,1.4863987456983987e-05,0.9996230984032163,-4.827864669830852
UKUBOS_clean,1.0,1.3203177167884925e-05,0.997663776444853,-4.879321549063181
WECFAN_clean,1.0,1.9602446955221033e-05,0.9756154904753226,-4.707689712683354
CEGWER_clean,1.0,1.1553668488224656e-05,0.9969854382136436,-4.937280097916315
QUSFEP_charged,1.0,5.789821110235404e-11,-5.363098341474197,-10.237334854586525
HOQMIL03_clean,0.0,7.3827333492888e-06,0.9207436921977421,-5.131782817209904
INIRAA_clean,1.0,2.110304036103558e-05,0.9892816789911366,-4.675654970441698
XEHSEJ_clean,1.0,2.8277541157775963e-08,0.9996432116448143,-7.548558356828313
EFILUA_clean,1.0,3.694474394508996e-11,-9.948141187807424,-10.432447339082746
RAFNUH01_clean,1.0,3.600507876262962e-05,0.9901545401626656,-4.443636234704529
HOQNEI_clean,0.0,1.1993049228517984e-05,0.9900925347694399,-4.921070383643567
HOQMIL02_clean,0.0,1.1707968464671354e-05,0.9925760922542199,-4.931518456005726
IRAHUF_clean,1.0,1.2114838518129193e-07,0.9876889986880498,-6.916682370313335
OSAWEL_clean,1.0,8.069544237881583e-05,0.9875079193048457,-4.093150993228686
TEQVOC_clean,1.0,2.78846077623435e-08,0.8925806024728349,-7.5546354601144285
LUVWUU_clean,0.0,1.0664118635694415e-08,-1.5166901570001516,-7.972075032148131
YOFGOR_clean,1.0,6.371765229244666e-05,0.9965145408416498,-4.195740234365242
KOMHEB_clean,0.0,8.432155250890575e-06,0.9992922747137022,-5.074061405928448
INIDAL_clean,1.0,5.224858580099552e-07,0.9988073711794658,-6.281925459994627
MABJUV_clean,1.0,2.738605046776138e-10,0.4966421431751832,-9.562470595848856
TONBUU_charged,0.0,2.2582393550214335e-09,-4.301767719260886,-8.646230028285332
TONBOO_clean,1.0,2.5279169676795794e-06,0.994522159639981,-5.597237195053733
OCUTAI_clean,1.0,7.897964199699162e-10,0.5813207034964489,-9.102484839187515
AVIMIC_clean,0.0,0.00037642208107846654,0.9930223730082481,-3.424324908599565
HOQMIL01_clean,0.0,1.1256313941649467e-05,0.9962392924812092,-4.948603802813479
MUGQAI_clean,0.0,1.3415629496133717e-07,0.9858281620288563,-6.872388944290354
REFMEW_clean,0.0,1.1566341726923574e-09,-11.504609399211606,-8.936803980636538
HOQMIL_clean,0.0,1.2451708850925899e-05,0.980061937858972,-4.904771042656609
MOXNIY_clean,0.0,1.0392190934987076e-05,0.9979494670133331,-4.983292882600009
IYASOS_clean,1.0,4.212540640677903e-05,0.9887370712116478,-4.375455896224578
ZIHFUR_clean,1.0,2.084160728547074e-05,0.987086347500819,-4.68106879169237
COPXOV_clean,0.0,9.814461554641386e-11,-0.6165782733779637,-10.008133521867597
EZOBUR01_clean,0.0,2.429746922381292e-06,0.7837801938772213,-5.61443895929762
VETVAS_manual,0.0,7.37273478438019e-09,0.05678706939513589,-8.132371388469322
LOWPUI_clean5b,0.0,8.706716426265266e-05,0.9974872697376593,-4.0601456000809435
QISKIN_clean,1.0,1.7747573515814134e-10,-1.132286568222073,-9.750861016171056
VETVAS_clean5b,0.0,5.853523477591743e-09,0.009805504763606865,-8.23258263541707
SINLAE_clean,1.0,1.0100016184771749e-12,-20.286813150649277,-11.995677930281573
HEGNUD_clean,0.0,2.1759141114464833e-05,0.7880599161351773,-4.6623582512813115
QOMFAA_clean,1.0,8.488444141608828e-07,0.9857873718541653,-6.071171904883865
AKOBAF_clean,0.0,7.098220485056425e-09,0.9786390756750094,-8.148850514715651
LOWPUI_clean,1.0,0.0001342329317606024,0.9781853960179442,-3.8721409243504876
TESHAB_clean,1.0,1.2466785814172613e-08,0.9708641661012268,-7.904245501862196
LETROT_clean,1.0,3.081679752389365e-05,0.9996367615887195,-4.511212495077874
WUCRUH_clean,1.0,4.060917614479384e-05,0.9933785195322498,-4.391375821132945
KOHSOR_clean,0.0,6.207681325474526e-10,-5.567203521428056,-9.20707058590906
CODFUX_clean,1.0,8.316853862971938e-10,0.9511257217402055,-9.080040929520878
SANGIA_clean,0.0,2.703702537170393e-05,0.988147829258103,-4.568041091418195
IJENOB_clean,0.0,8.410119265084397e-06,0.93282826089351,-5.075197845367276
SANHEX_clean,0.0,2.3771315913829273e-05,0.9632263868345708,-4.62394677627366
AVAGOV_clean,0.0,1.7057751391733946e-06,0.9876827986191377,-5.768078219506457
SANGOG_clean,0.0,3.791023263420868e-05,0.9965546315615064,-4.4212435505394545
VABKEP_clean,1.0,2.4985938899933387e-11,-5.302115594151357,-10.602304326373533
TEFWOR_clean,0.0,3.426295437041102e-07,0.9914911667734176,-6.465175192116325
DAFXUG_clean,0.0,1.1699701895361373e-06,0.9950379317769064,-5.931825203796483
ACOGEF_clean,1.0,3.2666055488165763e-07,0.9937914430354843,-6.485903304555744
IMACZN01_clean,1.0,1.272142990343037e-12,-6.445691982075946,-11.895464070742035
VAQSEO_clean,0.0,1.3247606726775356e-05,0.9872309103801055,-4.87786257299024
HEGNAJ_clean,0.0,3.094856221604191e-05,0.958403269853796,-4.509359522286622
SEQSIS_clean,1.0,4.383290998982182e-05,0.9888168135809109,-4.35819969634192
PELWEK_charged,0.0,3.334241313086203e-10,-4.905977931142239,-9.47700297164982
DOYBEA_clean,1.0,7.710686286430106e-05,0.9925469484256736,-4.112906966028773
TUWPIL_clean,1.0,2.975741453480773e-11,-5.285218735206723,-10.526404805049685
MABKIK01_clean,1.0,2.933476862822502e-05,0.99656360124938,-4.532617332839892
OSIWUJ_clean,1.0,3.5950364379337478e-06,0.9970681501944588,-5.444296703413682
MUGFOK_clean,0.0,1.0451876835470258e-05,0.9974094973603904,-4.9808057166246575
OCILEU_clean,0.0,1.0679476013766362e-11,-11.489770369973591,-10.971450055351701
OCUSOV_clean,1.0,2.3102969409654482e-10,-5.574531626446867,-9.636332196932605
WOHSIV_clean,1.0,9.797883921868538e-08,0.9715588561665617,-7.008867710051211
WERHIK_clean,1.0,1.519511021910799e-10,-9.160774455890209,-9.81829614537826
ROKRIU_clean,0.0,8.749151710907887e-08,0.9959222569290318,-7.05803405270694
UGOFED_clean,0.0,5.729095117352957e-06,0.9936547274426694,-5.2419139673125095
VAPFUP_clean,1.0,4.512335796455208e-11,-2.241975642334791,-10.345598588740785
YEGCUJ_clean,1.0,8.361758879941477e-12,-20.85134456021505,-11.077702359940435
REJVOS_clean,1.0,2.4764386581827426e-11,-17.617911622584483,-10.606172425098318
USIRUL_clean,0.0,6.852995085388936e-12,-5.998165191403819,-11.164119579635871
AVAGIP_clean,0.0,1.6782361524323031e-06,0.994977852003209,-5.775146927606203
WEHQEG_charged,0.0,1.5541462690143291e-06,0.9564575176517486,-5.808508109835993
KINQAB_clean,1.0,2.4595261059088694e-06,0.9981375812807343,-5.609148563390482
TACPIX_clean,1.0,0.00014329665838635258,0.9422471466804521,-3.843763937036632
TACPAP_clean,1.0,0.0002167628766974252,0.9792632498369631,-3.6640150940246228
FOWTOC_clean,0.0,1.010164220892291e-08,0.9520027276074987,-7.995608017871011
TEPJAB_clean,0.0,0.00017980407164738398,0.9814007270244323,-3.745200477931102
HOVGEG_clean,0.0,1.5762217541701388e-05,0.9885172878106262,-4.802382682888621
EGABAR_clean,1.0,5.002444161981179e-05,0.9979157951856734,-4.300817750323694
YASNAJ_clean,1.0,8.31640444138817e-11,-12.954010992251282,-10.080064398321802
c5ce01948f_c5ce01948f2_clean,1.0,2.046841270796204e-05,0.9962109446414327,-4.6889158348607785
DORDUK,1.0,1.7783109107063054e-06,0.9930213163143136,-5.749992306920513
ZIHFUR01_clean,1.0,2.162309509419225e-05,0.9855231010670952,-4.6650821417369155
PEHQID_neutral,1.0,6.511082263757606e-09,0.8768410049999302,-8.18634681755891
OKIZIT_clean,0.0,7.773138878436303e-07,0.99940838746367,-6.109403572922361
HUKRIO_clean,1.0,5.409805056139847e-12,-0.7612943618811434,-11.266818384536343
CASTEW_clean,1.0,0.00011858004383691399,0.9842714920859497,-3.92598839344015
OYOSAX_clean,1.0,7.917176903137325e-06,0.9819876424218359,-5.101429650980708
VILXOE_clean,1.0,1.4858566422103611e-05,0.9933327069870528,-4.828023089970012
FAGMEI_clean,0.0,2.1078683425807905e-11,-2.718716377615812,-10.676156518638
XEVHEN_clean,0.0,2.01735310574504e-05,0.9881742844664387,-4.695218078755551
YAPTIT_clean,0.0,6.764173544340759e-05,0.9917267697072931,-4.169785258498498
NEFZOO_clean,1.0,3.3796763643563795e-05,0.9899881014594405,-4.471124885492641
REDYEG_clean,1.0,2.7685846167307314e-05,0.9937164571789403,-4.557742198531802
HOQNOS_clean,1.0,2.0309101444108093e-05,0.9940095888815127,-4.692309291095353
ETICIV_clean,0.0,2.0305282076821586e-09,-0.6266984204615391,-8.692390973002007
PODVUB_clean,0.0,1.816171597221273e-13,-3.5364060500142838,-12.740843120459434
FUWXOL_SL,1.0,0.0001647703403269273,0.9918897417672387,-3.783120961277334
