MC_cycle,Potentiel_energy (kJ/mol)
4747.0,-93807.70445362835
4748.0,-93796.39179892208
4749.0,-93799.09343610535
4750.0,-93807.71380568792
4751.0,-93808.94123009345
4752.0,-93813.24388504462
4753.0,-93804.48800422168
4754.0,-93800.65748000525
4755.0,-93799.30304253746
4756.0,-93805.57770571182
4757.0,-93810.84131292158
4758.0,-93810.30157208792
4759.0,-93810.30157208792
4760.0,-93808.26188488032
4761.0,-93807.85173638917
4762.0,-93811.05149719915
4763.0,-93806.63509014189
4764.0,-93806.63509014189
4765.0,-93807.03898855153
4766.0,-93805.90486211688
4767.0,-93809.8454389158
4768.0,-93806.54199790687
4769.0,-93805.72335917065
4770.0,-93805.34400507342
4771.0,-93805.19474285892
4772.0,-93815.10200859833
4773.0,-93815.56991215459
4774.0,-93812.89811204199
4775.0,-93816.42596367621
4776.0,-93813.7092890309
4777.0,-93812.83122229361
4778.0,-93818.08287345941
4779.0,-93820.41798798056
4780.0,-93818.23479263365
4781.0,-93815.42908049677
4782.0,-93814.90102229534
4783.0,-93814.95904827015
4784.0,-93810.66315305248
4785.0,-93812.07407316758
4786.0,-93812.07407316758
4787.0,-93808.69402492387
4788.0,-93810.31050426773
4789.0,-93814.2982824443
4790.0,-93814.2982824443
4791.0,-93816.3212555397
4792.0,-93813.28971800093
4793.0,-93816.3288680121
4794.0,-93815.60671749106
4795.0,-93813.1538589394
4796.0,-93818.10927551531
4797.0,-93815.74449037143
4798.0,-93808.9446292722
4799.0,-93808.40797920914
4800.0,-93806.55483623009
4801.0,-93812.00180127038
4802.0,-93811.71518266106
4803.0,-93811.96843091279
4804.0,-93811.67575295136
4805.0,-93811.66214758268
4806.0,-93812.86450060784
4807.0,-93809.87945810276
4808.0,-93810.46630433017
4809.0,-93809.99302342284
4810.0,-93818.00905903665
4811.0,-93819.05420075603
4812.0,-93814.3223725421
4813.0,-93816.08064249178
4814.0,-93816.63706873715
4815.0,-93815.81229431837
4816.0,-93816.79143053544
4817.0,-93815.52969965241
4818.0,-93813.70647300145
4819.0,-93815.29529453615
4820.0,-93821.9410550916
4821.0,-93817.30720391491
4822.0,-93815.77063174585
4823.0,-93816.54135813298
4824.0,-93816.3003696818
4825.0,-93817.34210980976
4826.0,-93817.42940895255
4827.0,-93817.36784744792
4828.0,-93817.36784744792
4829.0,-93821.57474520721
4830.0,-93821.31101005527
4831.0,-93818.85991369217
4832.0,-93817.63308961362
4833.0,-93814.18507765056
4834.0,-93809.88206403251
4835.0,-93813.34074909941
4836.0,-93814.73037018842
4837.0,-93815.51700084402
4838.0,-93816.18639812926
4839.0,-93814.5332953485
4840.0,-93814.22396893812
4841.0,-93808.82417979084
4842.0,-93808.53412353605
4843.0,-93806.18230482322
4844.0,-93807.11297569703
4845.0,-93803.56585944038
4846.0,-93803.1763971206
4847.0,-93810.02738312545
4848.0,-93812.94588616963
4849.0,-93813.8042146614
4850.0,-93813.78669359392
4851.0,-93813.45850861374
4852.0,-93815.13584539715
4853.0,-93816.06622977182
4854.0,-93815.26956944412
4855.0,-93812.98041996086
4856.0,-93806.10094712202
4857.0,-93806.10094712202
4858.0,-93807.02747089659
4859.0,-93807.68359728629
4860.0,-93807.68359728629
4861.0,-93807.63853092122
4862.0,-93805.214775582
4863.0,-93807.22118782574
4864.0,-93816.01953855868
4865.0,-93817.31854309946
4866.0,-93812.04519737075
4867.0,-93812.04519737075
4868.0,-93811.62737787972
4869.0,-93811.33469345377
4870.0,-93809.57471001576
4871.0,-93806.99647635395
4872.0,-93811.88423382737
4873.0,-93813.54458239197
4874.0,-93812.59384594843
4875.0,-93810.99487431825
4876.0,-93811.0787814131
4877.0,-93810.21960501681
4878.0,-93808.45314031708
4879.0,-93812.05227555556
4880.0,-93810.25679502597
4881.0,-93809.47472306732
4882.0,-93807.63953201594
4883.0,-93809.9162767623
4884.0,-93795.23917652044
4885.0,-93796.42766823349
4886.0,-93799.26547838267
4887.0,-93799.26547838267
4888.0,-93804.45372724718
4889.0,-93807.56712168675
4890.0,-93800.0880062979
4891.0,-93800.0880062979
4892.0,-93811.04312099167
4893.0,-93809.59003327809
4894.0,-93811.83463835724
4895.0,-93811.9507676089
4896.0,-93811.9507676089
4897.0,-93801.70593084345
4898.0,-93804.28815965261
4899.0,-93808.0093032887
4900.0,-93804.48155967848
4901.0,-93808.7562950572
4902.0,-93807.07592919677
4903.0,-93807.22342865635
4904.0,-93810.43975197426
4905.0,-93808.57881120383
4906.0,-93807.69280897762
4907.0,-93807.36527303091
4908.0,-93809.60554817665
4909.0,-93809.0262890566
4910.0,-93812.20687114268
4911.0,-93812.20687114268
4912.0,-93812.78740832073
4913.0,-93809.53232541305
4914.0,-93809.53232541305
4915.0,-93809.53232541305
4916.0,-93809.79731044346
4917.0,-93810.08675932919
4918.0,-93811.60121180376
4919.0,-93811.55267368777
4920.0,-93812.02159449202
4921.0,-93809.14135596313
4922.0,-93807.04088866782
4923.0,-93808.13004757665
4924.0,-93809.01779917083
4925.0,-93808.75083070925
4926.0,-93808.75083070925
4927.0,-93808.75083070925
4928.0,-93811.99473250139
4929.0,-93815.92201441464
4930.0,-93816.96927908425
4931.0,-93816.07986021055
4932.0,-93816.70216433829
4933.0,-93815.95750840442
4934.0,-93818.63355216433
4935.0,-93822.74309489017
4936.0,-93822.52013420084
4937.0,-93823.15084455945
4938.0,-93822.74145525997
4939.0,-93818.82403870297
4940.0,-93818.94495706356
4941.0,-93819.1020506187
4942.0,-93819.1020506187
4943.0,-93818.31071407399
4944.0,-93819.1299567633
4945.0,-93816.63308658754
4946.0,-93814.98865000742
4947.0,-93815.71005643983
4948.0,-93815.71005643983
4949.0,-93813.55156396943
4950.0,-93811.71734638639
4951.0,-93812.07793055265
4952.0,-93807.68432547896
4953.0,-93810.96047080193
4954.0,-93804.47944800863
4955.0,-93804.88376550796
4956.0,-93806.11163027547
4957.0,-93804.15637933568
4958.0,-93805.14768932892
4959.0,-93803.58739563648
4960.0,-93807.70869043248
4961.0,-93807.70869043248
4962.0,-93808.15845480844
4963.0,-93811.11769251323
4964.0,-93811.11769251323
4965.0,-93811.2059772287
4966.0,-93815.55503565639
4967.0,-93815.75792454314
4968.0,-93815.04874723897
4969.0,-93813.56613299143
4970.0,-93813.56613299143
4971.0,-93811.06378503333
4972.0,-93811.19991846789
4973.0,-93810.72817614142
4974.0,-93809.07172793511
4975.0,-93817.8149068276
4976.0,-93815.95322685187
4977.0,-93815.95322685187
4978.0,-93814.54621376426
4979.0,-93815.64273830122
4980.0,-93814.7881641074
4981.0,-93815.80498240095
4982.0,-93816.83221724632
4983.0,-93811.47761707735
4984.0,-93813.3777023124
4985.0,-93813.248214216
4986.0,-93814.37721668393
4987.0,-93814.35357065129
4988.0,-93813.57756679891
4989.0,-93815.77510936426
4990.0,-93816.73148369587
4991.0,-93816.73148369587
4992.0,-93809.42062639141
4993.0,-93811.93784084964
4994.0,-93811.93784084964
4995.0,-93811.93784084964
4996.0,-93811.08031831172
4997.0,-93811.89736469007
4998.0,-93812.49386806681
4999.0,-93808.43895317015
5000.0,-93812.13863591141
5001.0,-93809.14889881946
5002.0,-93808.70684608907
5003.0,-93810.03010127932
5004.0,-93809.46333659603
5005.0,-93805.75300168015
5006.0,-93807.8130230276
5007.0,-93805.06690380198
5008.0,-93808.3639697225
5009.0,-93808.3551855485
5010.0,-93811.81456636364
5011.0,-93814.9284407243
5012.0,-93801.55893469151
5013.0,-93801.46302093881
5014.0,-93803.02338519535
5015.0,-93815.2313343189
5016.0,-93818.34988316482
5017.0,-93817.52403473941
5018.0,-93819.6830613489
5019.0,-93817.53582002188
5020.0,-93816.9895692051
5021.0,-93816.84612931231
5022.0,-93817.18482267522
5023.0,-93818.57700109541
5024.0,-93818.66162950714
5025.0,-93814.91757140483
5026.0,-93809.07302119011
5027.0,-93817.71482168157
5028.0,-93818.61941597529
5029.0,-93818.61941597529
5030.0,-93815.90130298771
5031.0,-93814.71395096413
5032.0,-93809.62573321132
5033.0,-93813.82878656701
5034.0,-93813.57116106489
5035.0,-93808.86531213515
5036.0,-93810.41655348327
5037.0,-93808.91805057233
5038.0,-93807.9588165757
5039.0,-93807.45284510367
5040.0,-93810.1600092008
5041.0,-93808.64884694388
5042.0,-93809.54397048638
5043.0,-93810.17475640454
5044.0,-93810.25655736498
5045.0,-93804.87439128832
5046.0,-93803.87984850937
5047.0,-93805.62297926172
5048.0,-93809.83972207695
5049.0,-93805.02034265765
5050.0,-93803.63104942012
5051.0,-93806.3312804011
5052.0,-93806.3312804011
5053.0,-93814.92398304932
5054.0,-93815.58301308482
5055.0,-93815.58301308482
5056.0,-93815.58301308482
5057.0,-93817.00059226587
5058.0,-93817.00059226587
5059.0,-93819.26193644034
5060.0,-93819.26193644034
5061.0,-93819.21919183621
5062.0,-93819.96736209863
5063.0,-93820.67686556285
5064.0,-93820.72006429305
5065.0,-93819.51575048525
5066.0,-93821.15764311365
5067.0,-93818.45053348347
5068.0,-93817.96906414033
5069.0,-93815.236845169
5070.0,-93815.5632294392
5071.0,-93816.8619933799
5072.0,-93817.68226711925
5073.0,-93817.68226711925
5074.0,-93817.7098750284
5075.0,-93816.9989447593
5076.0,-93816.2540287232
5077.0,-93813.29167728421
5078.0,-93814.97016167088
5079.0,-93812.29358477249
5080.0,-93814.03666238091
5081.0,-93804.828044552
5082.0,-93805.78803698979
5083.0,-93806.27807210642
5084.0,-93805.13694745381
5085.0,-93805.09379240929
5086.0,-93807.23805413328
5087.0,-93808.28517303268
5088.0,-93805.6168967066
5089.0,-93805.57670224042
5090.0,-93815.06501131282
5091.0,-93814.90089629803
5092.0,-93814.90089629803
5093.0,-93815.55841509686
5094.0,-93817.17217089604
5095.0,-93814.9294011939
5096.0,-93811.93028361634
5097.0,-93809.82936002039
5098.0,-93810.90126789281
5099.0,-93810.10117450751
5100.0,-93810.25650854911
5101.0,-93807.66900358854
5102.0,-93808.30547938158
5103.0,-93807.85098790877
5104.0,-93808.59484798383
5105.0,-93808.59484798383
5106.0,-93807.71397605151
5107.0,-93805.91634102345
5108.0,-93798.17143542257
5109.0,-93790.40049581788
5110.0,-93790.25965515384
5111.0,-93790.86538420332
5112.0,-93789.5579599389
5113.0,-93794.12650326737
5114.0,-93795.5980135904
5115.0,-93797.97320509017
5116.0,-93797.72059539743
5117.0,-93796.05549075907
5118.0,-93796.17591794845
5119.0,-93794.55400258764
5120.0,-93794.4829479326
5121.0,-93794.4829479326
5122.0,-93793.54620206458
5123.0,-93795.8028792665
5124.0,-93794.96544801276
5125.0,-93796.00131066388
5126.0,-93796.00131066388
5127.0,-93795.23846601624
5128.0,-93790.04884295624
5129.0,-93803.91912888565
5130.0,-93803.78186177276
5131.0,-93806.56679723163
5132.0,-93809.37841092222
5133.0,-93809.37841092222
5134.0,-93809.79089674939
5135.0,-93806.99571993743
5136.0,-93809.26966969238
5137.0,-93812.73353851898
5138.0,-93811.38857556558
5139.0,-93809.76416233706
5140.0,-93809.76416233706
5141.0,-93815.58515486465
5142.0,-93815.02057569778
5143.0,-93819.20720598436
5144.0,-93814.73215812897
5145.0,-93809.80016810674
5146.0,-93805.63391537924
5147.0,-93805.63391537924
5148.0,-93805.50652349256
5149.0,-93804.12854868827
5150.0,-93798.708697837
5151.0,-93800.01826539257
5152.0,-93803.95525951467
5153.0,-93808.82575062363
5154.0,-93807.79940772864
5155.0,-93809.69468721887
5156.0,-93814.56944138298
5157.0,-93808.6081397554
5158.0,-93809.49700154843
5159.0,-93808.1490510441
5160.0,-93808.1490510441
5161.0,-93806.79524424634
5162.0,-93806.24821646778
5163.0,-93805.24262720907
5164.0,-93813.60293670179
5165.0,-93813.60293670179
5166.0,-93817.25679293468
5167.0,-93820.10805683407
5168.0,-93819.91820651254
5169.0,-93818.96315318109
5170.0,-93818.96315318109
5171.0,-93818.97456724732
5172.0,-93818.92121308824
5173.0,-93808.6796046382
5174.0,-93808.6796046382
5175.0,-93807.05061712442
5176.0,-93817.77332581337
5177.0,-93809.03631049034
5178.0,-93813.70140886787
5179.0,-93810.3632523075
5180.0,-93809.38036826892
5181.0,-93809.38036826892
5182.0,-93808.86319989692
5183.0,-93809.69872475223
5184.0,-93810.41423572888
5185.0,-93811.04390149821
5186.0,-93811.04390149821
5187.0,-93815.17781666793
5188.0,-93809.51800884001
5189.0,-93809.97338917738
5190.0,-93813.91134323548
5191.0,-93811.46023135702
5192.0,-93811.47882344389
5193.0,-93806.03131052948
5194.0,-93802.12713204455
5195.0,-93800.0330553155
5196.0,-93812.53499785696
5197.0,-93814.5200681733
5198.0,-93815.12644170194
5199.0,-93815.2405674991
5200.0,-93822.9226378231
5201.0,-93823.03663979605
5202.0,-93819.43808351914
5203.0,-93818.60946182784
5204.0,-93815.5742238457
5205.0,-93816.09429350772
5206.0,-93818.33616237286
5207.0,-93824.55592147946
5208.0,-93823.51109477012
5209.0,-93823.51109477012
5210.0,-93824.82188829196
5211.0,-93824.6970206084
5212.0,-93823.69488887808
5213.0,-93825.1411242518
5214.0,-93826.1856683161
5215.0,-93827.89186605831
5216.0,-93827.4239012524
5217.0,-93825.16017512447
5218.0,-93825.16017512447
5219.0,-93825.20998454947
5220.0,-93821.50340150937
5221.0,-93821.50340150937
5222.0,-93809.31321859201
5223.0,-93812.28679234274
5224.0,-93812.28679234274
5225.0,-93806.98387536545
5226.0,-93801.79428094647
5227.0,-93800.84651847529
5228.0,-93808.11320886851
5229.0,-93811.45715150946
5230.0,-93811.45715150946
5231.0,-93808.88047554773
5232.0,-93808.97514017152
5233.0,-93808.96955057763
5234.0,-93801.11770453707
5235.0,-93820.97994001511
5236.0,-93818.85257343967
5237.0,-93816.08861946921
5238.0,-93813.82924357982
5239.0,-93816.75113403927
5240.0,-93809.82479519249
5241.0,-93808.06994441677
5242.0,-93808.94125460486
5243.0,-93815.71202492696
5244.0,-93819.42845406105
5245.0,-93818.46410736766
5246.0,-93820.91872914281
5247.0,-93818.48784457163
5248.0,-93814.85143657387
5249.0,-93814.85143657387
5250.0,-93816.19437727594
5251.0,-93816.46787606491
5252.0,-93819.56016815086
5253.0,-93817.43743338314
5254.0,-93817.43743338314
5255.0,-93815.93579439906
5256.0,-93814.05586616753
5257.0,-93814.05586616753
5258.0,-93814.05586616753
5259.0,-93803.63308791403
5260.0,-93814.08190461423
5261.0,-93818.75071150356
5262.0,-93817.5056040562
5263.0,-93817.4452498984
5264.0,-93810.49415874585
5265.0,-93810.49415874585
5266.0,-93810.88783891618
5267.0,-93816.49538276158
5268.0,-93815.5363512041
5269.0,-93815.5363512041
5270.0,-93814.19337493689
5271.0,-93818.30809712641
5272.0,-93818.30809712641
5273.0,-93813.47523182178
5274.0,-93811.5210818997
5275.0,-93814.76740874395
5276.0,-93819.45971210397
5277.0,-93816.93831133148
5278.0,-93812.68376791655
5279.0,-93812.46706318817
5280.0,-93810.60348723405
5281.0,-93814.31938072796
5282.0,-93816.00633805386
5283.0,-93811.52308391877
5284.0,-93812.66467701814
5285.0,-93812.60227459503
5286.0,-93813.48827687056
5287.0,-93815.15987295397
5288.0,-93814.33875516691
5289.0,-93812.8224305882
5290.0,-93809.82407712979
5291.0,-93800.71236166787
5292.0,-93802.35258703661
5293.0,-93803.77293238098
5294.0,-93806.28716002872
5295.0,-93806.11510433805
5296.0,-93809.87830247737
5297.0,-93805.94424954525
5298.0,-93816.64160006554
5299.0,-93817.37051388262
5300.0,-93812.83442827861
5301.0,-93812.65588600113
5302.0,-93814.37205896192
5303.0,-93809.24616680633
5304.0,-93808.30234794946
5305.0,-93807.08998222172
5306.0,-93812.97469050763
5307.0,-93812.34496764728
5308.0,-93812.34496764728
5309.0,-93812.2086956344
5310.0,-93812.6724676589
5311.0,-93817.04136462782
5312.0,-93818.1168078537
5313.0,-93814.86991122657
5314.0,-93814.27509609867
5315.0,-93813.9168351472
5316.0,-93815.18369853882
5317.0,-93816.14716368282
5318.0,-93817.00139755495
5319.0,-93816.71785857268
5320.0,-93815.85402855425
5321.0,-93815.25049950281
5322.0,-93814.97790102127
5323.0,-93815.3630463235
5324.0,-93816.08099287601
5325.0,-93810.61947354043
5326.0,-93809.96565274673
5327.0,-93807.707363275
5328.0,-93810.5508383154
5329.0,-93809.06560546125
5330.0,-93810.09196208828
5331.0,-93813.9158919753
5332.0,-93816.25415462088
5333.0,-93815.87570766015
5334.0,-93813.47910248525
5335.0,-93812.16133765625
5336.0,-93812.16133765625
5337.0,-93809.57845180474
5338.0,-93807.0988179701
5339.0,-93808.64848678654
5340.0,-93816.54109207868
5341.0,-93818.15774095056
5342.0,-93814.24545064465
5343.0,-93825.24453935614
5344.0,-93824.14774263577
5345.0,-93824.14774263577
5346.0,-93825.83962908732
5347.0,-93825.46012375658
5348.0,-93822.42936780787
5349.0,-93822.18324002821
5350.0,-93820.70593953933
5351.0,-93822.18436215488
5352.0,-93822.1003817859
5353.0,-93818.31028268096
5354.0,-93814.56268573923
5355.0,-93814.56268573923
5356.0,-93810.73361851835
5357.0,-93809.69697733523
5358.0,-93806.6168512275
5359.0,-93806.0862959298
5360.0,-93792.69466500462
5361.0,-93791.4205943201
5362.0,-93798.42345611373
5363.0,-93802.9344452661
5364.0,-93802.47165140351
5365.0,-93803.5805963227
5366.0,-93805.65542056788
5367.0,-93806.21942292822
5368.0,-93806.14563899726
5369.0,-93810.41723277754
5370.0,-93810.16248477266
5371.0,-93811.36011535082
5372.0,-93808.58621982425
5373.0,-93806.8985808913
5374.0,-93810.08295925456
5375.0,-93799.8672059074
5376.0,-93800.24124050075
5377.0,-93800.24124050075
5378.0,-93800.24124050075
5379.0,-93800.6532299166
5380.0,-93805.9343406648
5381.0,-93804.0976881231
5382.0,-93806.59746062596
5383.0,-93804.83549722742
5384.0,-93800.72402285082
5385.0,-93799.42069192311
5386.0,-93797.44155199852
5387.0,-93800.24961297703
5388.0,-93798.94639260469
5389.0,-93798.70090777693
5390.0,-93806.32769983997
5391.0,-93809.9334183553
5392.0,-93805.24112544292
5393.0,-93805.24112544292
5394.0,-93804.86990051113
5395.0,-93800.65358867949
5396.0,-93799.73901828838
5397.0,-93807.56147000859
5398.0,-93811.52422461296
5399.0,-93794.48891306043
5400.0,-93792.6772022737
5401.0,-93796.75908030615
5402.0,-93797.58670579417
5403.0,-93799.80522250784
5404.0,-93802.6499734872
5405.0,-93802.4272465992
5406.0,-93803.9958929194
5407.0,-93801.29354726395
5408.0,-93801.38467059584
5409.0,-93808.14515959304
5410.0,-93814.23002918335
5411.0,-93811.56463657774
5412.0,-93811.56463657774
5413.0,-93813.16749792945
5414.0,-93812.02159566813
5415.0,-93811.42316598243
5416.0,-93810.77093243608
5417.0,-93810.77093243608
5418.0,-93805.45721326457
5419.0,-93794.30210389668
5420.0,-93793.02118421208
5421.0,-93800.85519056229
5422.0,-93809.82297894228
5423.0,-93808.63639578372
5424.0,-93806.91130699754
5425.0,-93799.1506936444
5426.0,-93798.04233582359
5427.0,-93802.82946147023
5428.0,-93803.53046090851
5429.0,-93803.93206762602
5430.0,-93805.18187372954
5431.0,-93809.85081099454
5432.0,-93811.3702501597
5433.0,-93813.57941964515
5434.0,-93815.6042270684
5435.0,-93814.14825962049
5436.0,-93819.7139676082
5437.0,-93819.77780779282
5438.0,-93813.14184628554
5439.0,-93815.15247559157
5440.0,-93814.56857466135
5441.0,-93814.56857466135
5442.0,-93812.6565894059
5443.0,-93808.5492784513
5444.0,-93814.02068630699
5445.0,-93814.60367715797
5446.0,-93809.92068222449
5447.0,-93811.91466198076
5448.0,-93811.91466198076
5449.0,-93809.50377879998
5450.0,-93809.96335438054
5451.0,-93813.35177723964
5452.0,-93809.343330003
5453.0,-93808.37185451548
5454.0,-93812.46324957327
5455.0,-93809.0171844014
5456.0,-93809.77110511406
5457.0,-93810.5004883699
5458.0,-93813.15662961036
5459.0,-93814.82693129893
5460.0,-93821.8939791998
5461.0,-93822.869890949
5462.0,-93822.869890949
5463.0,-93825.23775979248
5464.0,-93825.23775979248
5465.0,-93825.72429531543
5466.0,-93823.82450320137
5467.0,-93822.87646785966
5468.0,-93821.12246412918
5469.0,-93817.30888761312
5470.0,-93822.74259544829
5471.0,-93822.74259544829
5472.0,-93822.74259544829
5473.0,-93820.72028862397
5474.0,-93823.65685003129
5475.0,-93813.50399739742
5476.0,-93812.65836706353
5477.0,-93814.76786601532
5478.0,-93819.0563814194
5479.0,-93824.85708410088
5480.0,-93821.58621466206
5481.0,-93821.98750318274
5482.0,-93822.64530117763
5483.0,-93822.61209794562
5484.0,-93819.93988571806
5485.0,-93820.86512769423
5486.0,-93821.74564477449
5487.0,-93821.74564477449
5488.0,-93815.56724366442
5489.0,-93815.70082164477
5490.0,-93820.28678107365
5491.0,-93819.71376945922
5492.0,-93818.44443543415
5493.0,-93812.38802509267
5494.0,-93810.94891100403
5495.0,-93808.75596152725
5496.0,-93810.96107734636
5497.0,-93810.17252992555
5498.0,-93815.19779290838
5499.0,-93814.00013333789
5500.0,-93814.16793950247
5501.0,-93813.67343981982
5502.0,-93812.91357820683
5503.0,-93819.62519128615
5504.0,-93822.10292067353
5505.0,-93823.1281418594
5506.0,-93823.15693543394
5507.0,-93824.22707154261
5508.0,-93825.36412349173
5509.0,-93825.67026865273
5510.0,-93825.67026865273
5511.0,-93825.51912994747
5512.0,-93825.71042089818
5513.0,-93825.71042089818
5514.0,-93825.71042089818
5515.0,-93826.6262173071
5516.0,-93827.34064765033
5517.0,-93827.34064765033
5518.0,-93827.34064765033
5519.0,-93826.69942147625
5520.0,-93826.94931747638
5521.0,-93818.7573575037
5522.0,-93819.42813476418
5523.0,-93813.28747215756
5524.0,-93813.28747215756
5525.0,-93804.62100236598
5526.0,-93806.34519579109
5527.0,-93807.13651030076
5528.0,-93807.99208197143
5529.0,-93812.56199089106
5530.0,-93810.31764994358
5531.0,-93810.78215549809
5532.0,-93810.09224349554
5533.0,-93815.46306896185
5534.0,-93815.19747695877
5535.0,-93817.1658607478
5536.0,-93817.63521839611
5537.0,-93816.73726321815
5538.0,-93809.5569028736
5539.0,-93818.40533227545
5540.0,-93819.97760799776
5541.0,-93818.79784348645
5542.0,-93817.2054988272
5543.0,-93818.08634675104
5544.0,-93811.79072824796
5545.0,-93819.01102924111
5546.0,-93814.18212034374
5547.0,-93809.34437803898
5548.0,-93813.89595616408
5549.0,-93814.11011265604
5550.0,-93817.87328065473
5551.0,-93817.87328065473
5552.0,-93816.99857547534
5553.0,-93817.4365206326
5554.0,-93818.91769028442
5555.0,-93816.9156043732
5556.0,-93818.4592442427
5557.0,-93818.4592442427
5558.0,-93818.55789497744
5559.0,-93820.4144974297
5560.0,-93822.19537257758
5561.0,-93819.18433127503
5562.0,-93820.5339920798
5563.0,-93824.63377721614
5564.0,-93822.25701625885
5565.0,-93822.31881023424
5566.0,-93822.14149311595
5567.0,-93821.95745173669
5568.0,-93825.7255377944
5569.0,-93805.63866425038
5570.0,-93816.10895846496
5571.0,-93816.41036015532
5572.0,-93818.10967159097
5573.0,-93817.62976491678
5574.0,-93816.41922328518
5575.0,-93816.41922328518
5576.0,-93818.19637842014
5577.0,-93817.64225187841
5578.0,-93816.05209732983
5579.0,-93813.4475116935
5580.0,-93813.583146417
5581.0,-93810.94791394529
5582.0,-93813.90848989938
5583.0,-93805.86508579273
5584.0,-93813.52799216656
5585.0,-93812.56270062832
5586.0,-93815.80515796502
5587.0,-93815.80515796502
5588.0,-93815.80515796502
5589.0,-93814.5732148142
5590.0,-93819.51437686228
5591.0,-93817.98460724608
5592.0,-93813.93845996443
5593.0,-93814.48547950458
5594.0,-93820.59637832313
5595.0,-93819.59240326831
5596.0,-93818.25697961605
5597.0,-93820.58107123313
5598.0,-93821.86144837874
5599.0,-93824.11969513689
5600.0,-93815.01697828174
5601.0,-93809.0267581173
5602.0,-93813.469174536
5603.0,-93812.38838862718
5604.0,-93818.74950789541
5605.0,-93819.82151401605
5606.0,-93822.03956075868
5607.0,-93821.493978403
5608.0,-93822.64573237344
5609.0,-93811.49448623373
5610.0,-93811.49448623373
5611.0,-93815.1476449688
5612.0,-93813.82781857294
5613.0,-93811.10876275827
5614.0,-93809.69066997967
5615.0,-93813.79387295277
5616.0,-93814.01005162964
5617.0,-93818.24084184725
5618.0,-93817.00020000432
5619.0,-93817.00020000432
5620.0,-93819.81168085746
5621.0,-93821.56624314893
5622.0,-93818.98361503212
5623.0,-93814.20326084689
5624.0,-93819.23996309799
5625.0,-93815.47724209001
5626.0,-93813.34953781776
5627.0,-93817.70041559782
5628.0,-93815.84556497238
5629.0,-93819.94852537606
5630.0,-93819.94852537606
5631.0,-93819.94852537606
5632.0,-93818.5927834583
5633.0,-93820.36138784302
5634.0,-93824.96357059527
5635.0,-93826.81542903958
5636.0,-93828.03896072043
5637.0,-93826.88976530884
5638.0,-93824.51228514583
5639.0,-93821.0123405017
5640.0,-93821.4195588519
5641.0,-93816.53893974247
5642.0,-93816.08687257141
5643.0,-93813.8469526808
5644.0,-93822.68058600236
5645.0,-93822.02764789459
5646.0,-93822.60103467923
5647.0,-93819.59789682785
5648.0,-93817.99225049227
5649.0,-93818.14181017673
5650.0,-93809.6204585228
5651.0,-93809.6204585228
5652.0,-93813.54282478169
5653.0,-93815.25616550283
5654.0,-93812.49175531015
5655.0,-93820.53029478935
5656.0,-93820.67175562055
5657.0,-93822.16314554527
5658.0,-93819.72476623981
5659.0,-93823.53311246971
5660.0,-93822.60465368436
5661.0,-93817.06130446438
5662.0,-93817.10214637249
5663.0,-93817.21195256832
5664.0,-93816.6846417931
5665.0,-93812.46708732811
5666.0,-93808.99780105225
5667.0,-93811.46804083006
5668.0,-93811.46804083006
5669.0,-93816.23777165073
5670.0,-93815.92075623348
5671.0,-93815.23228084166
5672.0,-93813.590920859
5673.0,-93816.8480354456
5674.0,-93822.84009712115
5675.0,-93818.24527927984
5676.0,-93819.53099822701
5677.0,-93822.29957202241
5678.0,-93819.84677412779
5679.0,-93819.84677412779
5680.0,-93813.75852043262
5681.0,-93820.47754894324
5682.0,-93817.3086893535
5683.0,-93818.89053704868
5684.0,-93819.79044792289
5685.0,-93818.34534204895
5686.0,-93820.60732587946
5687.0,-93816.39668453141
5688.0,-93814.66424441333
5689.0,-93818.63433583228
5690.0,-93816.88555329586
5691.0,-93816.88555329586
5692.0,-93816.88555329586
5693.0,-93814.24621484092
5694.0,-93814.48328834871
5695.0,-93814.0880962412
5696.0,-93814.0880962412
5697.0,-93813.07749444061
5698.0,-93817.1185071193
5699.0,-93824.08552994067
5700.0,-93825.0857415548
5701.0,-93825.16323452674
5702.0,-93826.45591721994
5703.0,-93823.45398083638
5704.0,-93825.34201245125
5705.0,-93825.20767984093
5706.0,-93820.91901110431
5707.0,-93810.36555710383
5708.0,-93815.45816144056
5709.0,-93816.20673149313
5710.0,-93816.20673149313
5711.0,-93824.12027032401
5712.0,-93823.31140310566
5713.0,-93820.82520743572
5714.0,-93814.69960473863
5715.0,-93808.34345731053
5716.0,-93808.60434984435
5717.0,-93816.61003243174
5718.0,-93819.4672966457
5719.0,-93821.28133314078
5720.0,-93820.86899406748
5721.0,-93821.49977928952
5722.0,-93828.3517371913
5723.0,-93828.3517371913
5724.0,-93826.28468837636
5725.0,-93826.28468837636
5726.0,-93825.38646479079
5727.0,-93825.06487352036
5728.0,-93825.64162821733
5729.0,-93817.81569348683
5730.0,-93816.6938416356
5731.0,-93818.24133887891
5732.0,-93824.18156787325
5733.0,-93824.18156787325
5734.0,-93826.2093669572
5735.0,-93830.13397267777
5736.0,-93831.31751245627
5737.0,-93831.29524483744
5738.0,-93832.21847302013
5739.0,-93831.42039953149
5740.0,-93831.42039953149
5741.0,-93830.87336386275
5742.0,-93818.1736224029
5743.0,-93816.89141882554
5744.0,-93817.82336131205
5745.0,-93821.046125425
